"university_id","survey_year","non_teaching_staff_count_id"
"0200","2015","582024"
"0200","2015","582025"
"0200","2015","582026"
"0200","2015","582027"
"0200","2015","582028"
"0200","2015","582029"
"0279","2015","582151"
"0114","2015","582196"
"0114","2015","582197"
"0114","2015","582198"
"0114","2015","582199"
"0114","2015","582200"
"0684","2015","582304"
"0684","2015","582305"
"0684","2015","582306"
"0684","2015","582307"
"0684","2015","582308"
"0684","2015","582309"
"0684","2015","582310"
"0684","2015","582311"
"0684","2015","582312"
"0677","2015","582453"
"0677","2015","582454"
"0677","2015","582455"
"0721","2015","582665"
"0721","2015","582666"
"0721","2015","582667"
"0721","2015","582668"
"0721","2015","582669"
"0721","2015","582670"
"0492","2015","582719"
"0492","2015","582720"
"0492","2015","582721"
"0492","2015","582722"
"0492","2015","582723"
"0492","2015","582724"
"0492","2015","582725"
"0492","2015","582726"
"0492","2015","582727"
"0492","2015","582728"
"0492","2015","582729"
"0492","2015","582730"
"0306","2015","583137"
"0315","2015","583202"
"0315","2015","583203"
"0315","2015","583204"
"0321","2015","583274"
"0321","2015","583275"
"0321","2015","583276"
"0321","2015","583277"
"0321","2015","583278"
"0321","2015","583279"
"0321","2015","583280"
"0321","2015","583281"
"0606","2015","583353"
"0606","2015","583354"
"0606","2015","583355"
"0606","2015","583356"
"0606","2015","583357"
"0606","2015","583358"
"0606","2015","583359"
"0606","2015","583360"
"0751","2015","583535"
"0751","2015","583536"
"0751","2015","583537"
"0751","2015","583538"
"0751","2015","583539"
"0751","2015","583540"
"0399","2015","583670"
"0399","2015","583671"
"0399","2015","583672"
"0399","2015","583673"
"0286","2015","583696"
"0286","2015","583697"
"0286","2015","583698"
"0286","2015","583699"
"0286","2015","583700"
"0286","2015","583701"
"0276","2015","583718"
"0266","2015","583962"
"0266","2015","583963"
"0266","2015","583964"
"0266","2015","583965"
"0266","2015","583966"
"0041","2015","584071"
"0041","2015","584072"
"0041","2015","584073"
"0041","2015","584074"
"0158","2015","584105"
"0158","2015","584106"
"0158","2015","584107"
"0335","2015","584207"
"0335","2015","584208"
"0335","2015","584209"
"0335","2015","584210"
"0335","2015","584211"
"0789","2015","584287"
"0789","2015","584288"
"0789","2015","584289"
"0789","2015","584290"
"0789","2015","584291"
"0789","2015","584292"
"0755","2015","584375"
"0755","2015","584376"
"0755","2015","584377"
"0755","2015","584378"
"0643","2015","584402"
"0643","2015","584403"
"0643","2015","584404"
"0643","2015","584405"
"0643","2015","584406"
"0643","2015","584407"
"0742","2015","584609"
"0742","2015","584610"
"0742","2015","584611"
"0742","2015","584612"
"0743","2015","584693"
"0743","2015","584694"
"0743","2015","584695"
"0743","2015","584696"
"0478","2015","584754"
"0478","2015","584755"
"0478","2015","584756"
"0478","2015","584757"
"0478","2015","584758"
"0478","2015","584759"
"0478","2015","584760"
"0682","2015","584921"
"0682","2015","584922"
"0682","2015","584923"
"0682","2015","584924"
"0682","2015","584925"
"0682","2015","584926"
"0682","2015","584927"
"0166","2015","585011"
"0166","2015","585012"
"0166","2015","585013"
"0166","2015","585014"
"0166","2015","585015"
"0166","2015","585016"
"0166","2015","585017"
"0166","2015","585018"
"0166","2015","585019"
"0166","2015","585020"
"0166","2015","585021"
"0166","2015","585022"
"0166","2015","585023"
"0166","2015","585024"
"0408","2015","585223"
"0408","2015","585224"
"0408","2015","585225"
"0408","2015","585226"
"0408","2015","585227"
"0408","2015","585228"
"0408","2015","585229"
"0408","2015","585230"
"0408","2015","585231"
"0408","2015","585232"
"0106","2015","585247"
"0106","2015","585248"
"0106","2015","585249"
"0698","2015","585272"
"0698","2015","585273"
"0698","2015","585274"
"0698","2015","585275"
"0698","2015","585276"
"0698","2015","585277"
"0698","2015","585278"
"0698","2015","585279"
"0698","2015","585280"
"0317","2015","585367"
"0317","2015","585368"
"0317","2015","585369"
"0317","2015","585370"
"0317","2015","585371"
"0317","2015","585372"
"0317","2015","585373"
"0292","2015","585384"
"0292","2015","585385"
"0292","2015","585386"
"0292","2015","585387"
"0818","2015","585813"
"0818","2015","585814"
"0204","2015","585947"
"0204","2015","585948"
"0204","2015","585949"
"0204","2015","585950"
"0204","2015","585951"
"0207","2015","585969"
"0740","2015","586146"
"0740","2015","586147"
"0740","2015","586148"
"0740","2015","586149"
"0740","2015","586150"
"0740","2015","586151"
"0174","2015","586193"
"0174","2015","586194"
"0174","2015","586195"
"0163","2015","586250"
"0163","2015","586251"
"0163","2015","586252"
"0163","2015","586253"
"0163","2015","586254"
"0163","2015","586255"
"0163","2015","586256"
"0163","2015","586257"
"0163","2015","586258"
"0293","2015","586283"
"0293","2015","586284"
"0293","2015","586285"
"0293","2015","586286"
"0293","2015","586287"
"0293","2015","586288"
"0293","2015","586289"
"0293","2015","586290"
"0116","2015","586302"
"0116","2015","586303"
"0388","2015","586376"
"0388","2015","586377"
"0388","2015","586378"
"0388","2015","586379"
"0388","2015","586380"
"0388","2015","586381"
"0388","2015","586382"
"0388","2015","586383"
"0388","2015","586384"
"0646","2015","586385"
"0646","2015","586386"
"0712","2015","586545"
"0712","2015","586546"
"0712","2015","586547"
"0712","2015","586548"
"0762","2015","586600"
"0762","2015","586601"
"0762","2015","586602"
"0762","2015","586603"
"0762","2015","586604"
"0762","2015","586605"
"0762","2015","586606"
"0770","2015","586784"
"0770","2015","586785"
"0770","2015","586786"
"0722","2015","586810"
"0722","2015","586811"
"0722","2015","586812"
"0722","2015","586813"
"0722","2015","586814"
"0722","2015","586815"
"0722","2015","586816"
"0211","2015","586882"
"0211","2015","586883"
"0666","2015","586927"
"0666","2015","586928"
"0666","2015","586929"
"0666","2015","586930"
"0666","2015","586931"
"0666","2015","586932"
"0302","2015","586938"
"0302","2015","586939"
"0302","2015","586940"
"0302","2015","586941"
"0302","2015","586942"
"0302","2015","586943"
"0302","2015","586944"
"0302","2015","586945"
"0302","2015","586946"
"0302","2015","586947"
"0302","2015","586948"
"0302","2015","586949"
"0168","2015","587088"
"0168","2015","587089"
"0168","2015","587090"
"0168","2015","587091"
"0819","2015","587152"
"0669","2015","587284"
"0669","2015","587285"
"0669","2015","587286"
"0820","2015","587341"
"0820","2015","587342"
"0820","2015","587343"
"0820","2015","587344"
"0820","2015","587345"
"0203","2015","587367"
"0203","2015","587368"
"0795","2015","587660"
"0795","2015","587661"
"0795","2015","587662"
"0795","2015","587663"
"0205","2015","587769"
"0205","2015","587770"
"0205","2015","587771"
"0205","2015","587772"
"0330","2015","587773"
"0330","2015","587774"
"0330","2015","587775"
"0330","2015","587776"
"0330","2015","587777"
"0330","2015","587778"
"0379","2015","588290"
"0379","2015","588291"
"0379","2015","588292"
"0341","2015","588462"
"0802","2015","588669"
"0710","2015","588771"
"0710","2015","588772"
"0710","2015","588773"
"0732","2015","588841"
"0732","2015","588842"
"0732","2015","588843"
"0732","2015","588844"
"0732","2015","588845"
"0732","2015","588846"
"0732","2015","588847"
"0732","2015","588848"
"0517","2015","588849"
"0517","2015","588850"
"0517","2015","588851"
"0517","2015","588852"
"0517","2015","588853"
"0517","2015","588854"
"0517","2015","588855"
"0517","2015","588856"
"0517","2015","588857"
"0517","2015","588858"
