"college_institution_id","survey_year","non_teaching_staff_count_id"
"41003","2015","563006"
"41003","2015","563007"
"41003","2015","563008"
"18559","2015","563009"
"18559","2015","563010"
"18559","2015","563011"
"40324","2015","563012"
"40324","2015","563013"
"40324","2015","563014"
"53418","2015","563015"
"53418","2015","563016"
"53418","2015","563017"
"39669","2015","563023"
"39669","2015","563024"
"39669","2015","563025"
"39669","2015","563026"
"39669","2015","563027"
"15335","2015","563028"
"15335","2015","563029"
"15335","2015","563030"
"35877","2015","563031"
"35877","2015","563032"
"35877","2015","563033"
"35877","2015","563034"
"35877","2015","563035"
"35877","2015","563036"
"35877","2015","563037"
"54464","2015","563038"
"24925","2015","563039"
"17897","2015","563040"
"17897","2015","563041"
"17897","2015","563042"
"17897","2015","563043"
"17897","2015","563044"
"17897","2015","563045"
"17897","2015","563046"
"17897","2015","563047"
"17897","2015","563048"
"39597","2015","563049"
"39597","2015","563050"
"39597","2015","563051"
"18034","2015","563052"
"26335","2015","563053"
"26335","2015","563054"
"26335","2015","563055"
"26335","2015","563056"
"26335","2015","563057"
"23892","2015","563058"
"27450","2015","563059"
"37005","2015","563063"
"37005","2015","563064"
"37005","2015","563065"
"37005","2015","563066"
"49234","2015","563067"
"49234","2015","563068"
"49234","2015","563069"
"49234","2015","563070"
"49234","2015","563071"
"23921","2015","563072"
"23921","2015","563073"
"23921","2015","563074"
"23921","2015","563075"
"23921","2015","563076"
"49109","2015","563078"
"50300","2015","563082"
"50300","2015","563083"
"42223","2015","563090"
"42223","2015","563091"
"42223","2015","563092"
"10794","2015","563093"
"24478","2015","563094"
"24478","2015","563095"
"13318","2015","563100"
"13318","2015","563101"
"13318","2015","563102"
"13318","2015","563103"
"13318","2015","563104"
"13318","2015","563105"
"13318","2015","563106"
"47830","2015","563111"
"47830","2015","563112"
"47830","2015","563113"
"38623","2015","563119"
"46625","2015","563122"
"50302","2015","563126"
"50302","2015","563127"
"50302","2015","563128"
"28501","2015","563129"
"22240","2015","563130"
"22240","2015","563131"
"22240","2015","563132"
"22240","2015","563133"
"22240","2015","563134"
"54657","2015","563135"
"44806","2015","563136"
"44806","2015","563137"
"39540","2015","563138"
"30921","2015","563144"
"30921","2015","563145"
"24909","2015","563146"
"54864","2015","563152"
"24846","2015","563153"
"54079","2015","563154"
"54079","2015","563155"
"54079","2015","563156"
"7470","2015","563160"
"7470","2015","563161"
"7470","2015","563162"
"7470","2015","563163"
"7470","2015","563164"
"32921","2015","563165"
"32921","2015","563166"
"32921","2015","563167"
"24903","2015","563169"
"26387","2015","563170"
"27901","2015","563171"
"39921","2015","563172"
"39921","2015","563173"
"39921","2015","563174"
"39921","2015","563175"
"49334","2015","563176"
"49334","2015","563177"
"24946","2015","563178"
"43872","2015","563179"
"43872","2015","563180"
"43872","2015","563181"
"43872","2015","563182"
"29638","2015","563183"
"29638","2015","563184"
"11387","2015","563185"
"39348","2015","563186"
"54959","2015","563187"
"19246","2015","563192"
"19246","2015","563193"
"19246","2015","563194"
"19246","2015","563195"
"54007","2015","563198"
"43639","2015","563204"
"43639","2015","563205"
"35886","2015","563207"
"35886","2015","563208"
"35886","2015","563209"
"32668","2015","563210"
"32668","2015","563211"
"32668","2015","563212"
"54634","2015","563214"
"54634","2015","563215"
"54634","2015","563216"
"41208","2015","563221"
"41208","2015","563222"
"17584","2015","563228"
"17584","2015","563229"
"22219","2015","563230"
"22219","2015","563231"
"22219","2015","563232"
"22219","2015","563233"
"26943","2015","563235"
"26943","2015","563236"
"48530","2015","563237"
"48530","2015","563238"
"48530","2015","563239"
"54941","2015","563240"
"54941","2015","563241"
"54941","2015","563242"
"21756","2015","563245"
"21756","2015","563246"
"40738","2015","563253"
"52141","2015","563258"
"29489","2015","563265"
"29489","2015","563266"
"29489","2015","563267"
"29489","2015","563268"
"29489","2015","563269"
"29489","2015","563270"
"24864","2015","563271"
"24600","2015","563279"
"24600","2015","563280"
"24600","2015","563281"
"24600","2015","563282"
"24600","2015","563283"
"36432","2015","563284"
"36432","2015","563285"
"46383","2015","563286"
"46383","2015","563287"
"46383","2015","563288"
"46383","2015","563289"
"23984","2015","563290"
"23984","2015","563291"
"24915","2015","563296"
"22598","2015","563301"
"17848","2015","563302"
"17848","2015","563303"
"47696","2015","563304"
"47696","2015","563305"
"21759","2015","563306"
"21759","2015","563307"
"21759","2015","563308"
"21759","2015","563309"
"21759","2015","563310"
"31542","2015","563315"
"31542","2015","563316"
"31542","2015","563317"
"28970","2015","563334"
"54471","2015","563336"
"54471","2015","563337"
"44167","2015","563338"
"24875","2015","563340"
"47640","2015","563344"
"47640","2015","563345"
"46483","2015","563346"
"27290","2015","563347"
"27290","2015","563348"
"27290","2015","563349"
"27290","2015","563350"
"29031","2015","563356"
"40347","2015","563358"
"40347","2015","563359"
"40347","2015","563360"
"40347","2015","563361"
"40347","2015","563362"
"24929","2015","563363"
"24901","2015","563368"
"8671","2015","563375"
"17342","2015","563383"
"17342","2015","563384"
"17342","2015","563385"
"17342","2015","563386"
"17342","2015","563387"
"17342","2015","563388"
"17342","2015","563389"
"54796","2015","563390"
"41265","2015","563391"
"41265","2015","563392"
"41265","2015","563393"
"24315","2015","563394"
"24315","2015","563395"
"24315","2015","563396"
"48624","2015","563397"
"23970","2015","563409"
"16444","2015","563410"
"16444","2015","563411"
"16444","2015","563412"
"25654","2015","563418"
"54927","2015","563419"
"54927","2015","563420"
"54927","2015","563421"
"54927","2015","563422"
"54955","2015","563423"
"54955","2015","563424"
"54955","2015","563425"
"54955","2015","563426"
"54955","2015","563427"
"26604","2015","563428"
"41021","2015","563429"
"41021","2015","563430"
"41021","2015","563431"
"41021","2015","563432"
"54982","2015","563433"
"54982","2015","563434"
"54982","2015","563435"
"27920","2015","563436"
"27920","2015","563437"
"27920","2015","563438"
"27920","2015","563439"
"54503","2015","563440"
"54503","2015","563441"
"33013","2015","563442"
"33013","2015","563443"
"33013","2015","563444"
"33013","2015","563445"
"33013","2015","563446"
"33013","2015","563447"
"33013","2015","563448"
"54474","2015","563454"
"54474","2015","563455"
"54474","2015","563456"
"18725","2015","563458"
"18725","2015","563459"
"18725","2015","563460"
"18725","2015","563461"
"18725","2015","563462"
"18725","2015","563463"
"18725","2015","563464"
"33142","2015","563465"
"33142","2015","563466"
"33142","2015","563467"
"27375","2015","563468"
"27375","2015","563469"
"27375","2015","563470"
"27375","2015","563471"
"24424","2015","563472"
"47975","2015","563473"
"32735","2015","563481"
"32735","2015","563482"
"32735","2015","563483"
"32735","2015","563484"
"32740","2015","563486"
"32740","2015","563487"
"32740","2015","563488"
"32740","2015","563489"
"32771","2015","563490"
"32771","2015","563491"
"32771","2015","563492"
"32771","2015","563493"
"32786","2015","563496"
"32818","2015","563498"
"32818","2015","563499"
"32818","2015","563500"
"32818","2015","563501"
"32645","2015","563502"
"32645","2015","563503"
"32645","2015","563504"
"32645","2015","563505"
"39467","2015","563506"
"39467","2015","563507"
"39467","2015","563508"
"39467","2015","563509"
"32642","2015","563514"
"32642","2015","563515"
"32642","2015","563516"
"32642","2015","563517"
"11324","2015","563519"
"11324","2015","563520"
"11324","2015","563521"
"11324","2015","563522"
"11324","2015","563523"
"11324","2015","563524"
"42705","2015","563528"
"42705","2015","563529"
"42705","2015","563530"
"42705","2015","563531"
"15986","2015","563536"
"15986","2015","563537"
"15986","2015","563538"
"44010","2015","563539"
"44010","2015","563540"
"44010","2015","563541"
"44010","2015","563542"
"44010","2015","563543"
"6476","2015","563544"
"6476","2015","563545"
"17641","2015","563546"
"17641","2015","563547"
"17641","2015","563548"
"17641","2015","563549"
"17641","2015","563550"
"17641","2015","563551"
"35466","2015","563552"
"54194","2015","563556"
"54194","2015","563557"
"54194","2015","563558"
"26818","2015","563559"
"26818","2015","563560"
"26818","2015","563561"
"26818","2015","563562"
"50750","2015","563564"
"50750","2015","563565"
"50750","2015","563566"
"50750","2015","563567"
"50750","2015","563568"
"50750","2015","563569"
"27377","2015","563570"
"9372","2015","563571"
"9372","2015","563572"
"9372","2015","563573"
"26823","2015","563581"
"26823","2015","563582"
"26823","2015","563583"
"26823","2015","563584"
"26823","2015","563585"
"26823","2015","563586"
"52181","2015","563587"
"52181","2015","563588"
"52181","2015","563589"
"52181","2015","563590"
"54940","2015","563591"
"53239","2015","563595"
"53239","2015","563596"
"23828","2015","563600"
"43685","2015","563608"
"43685","2015","563609"
"10751","2015","563613"
"10751","2015","563614"
"10751","2015","563615"
"10751","2015","563616"
"10751","2015","563617"
"6532","2015","563619"
"6532","2015","563620"
"6532","2015","563621"
"6532","2015","563622"
"46700","2015","563623"
"46700","2015","563624"
"14363","2015","563625"
"39312","2015","563629"
"39312","2015","563630"
"39312","2015","563631"
"39312","2015","563632"
"44486","2015","563633"
"44486","2015","563634"
"44486","2015","563635"
"44486","2015","563636"
"41024","2015","563637"
"41024","2015","563638"
"41024","2015","563639"
"41024","2015","563640"
"32640","2015","563641"
"32640","2015","563642"
"32640","2015","563643"
"32640","2015","563644"
"29534","2015","563645"
"39296","2015","563646"
"39296","2015","563647"
"39296","2015","563648"
"39296","2015","563649"
"39302","2015","563650"
"39302","2015","563651"
"39302","2015","563652"
"39302","2015","563653"
"49194","2015","563654"
"49194","2015","563655"
"49194","2015","563656"
"49194","2015","563657"
"32651","2015","563658"
"32651","2015","563659"
"32651","2015","563660"
"32651","2015","563661"
"39455","2015","563662"
"39455","2015","563663"
"39455","2015","563664"
"39455","2015","563665"
"44488","2015","563666"
"44488","2015","563667"
"44488","2015","563668"
"44488","2015","563669"
"32824","2015","563670"
"32824","2015","563671"
"32824","2015","563672"
"39303","2015","563673"
"39303","2015","563674"
"39303","2015","563675"
"39303","2015","563676"
"54790","2015","563681"
"54790","2015","563682"
"54790","2015","563683"
"54790","2015","563684"
"50287","2015","563691"
"10227","2015","563696"
"10227","2015","563697"
"10227","2015","563698"
"10227","2015","563699"
"33027","2015","563700"
"36524","2015","563701"
"36524","2015","563702"
"36524","2015","563703"
"49044","2015","563704"
"49007","2015","563705"
"27453","2015","563709"
"27453","2015","563710"
"27453","2015","563711"
"27327","2015","563718"
"45730","2015","563719"
"54902","2015","563725"
"54902","2015","563726"
"54902","2015","563727"
"27025","2015","563728"
"27025","2015","563729"
"27025","2015","563730"
"27025","2015","563731"
"27025","2015","563732"
"38625","2015","563733"
"38625","2015","563734"
"38625","2015","563735"
"54457","2015","563741"
"54457","2015","563742"
"54457","2015","563743"
"45907","2015","563744"
"50294","2015","563745"
"50294","2015","563746"
"54612","2015","563747"
"54612","2015","563748"
"54612","2015","563749"
"13814","2015","563750"
"13814","2015","563751"
"18584","2015","563752"
"18584","2015","563753"
"18584","2015","563754"
"36357","2015","563755"
"45906","2015","563756"
"25545","2015","563757"
"25545","2015","563758"
"25545","2015","563759"
"15146","2015","563760"
"15146","2015","563761"
"15146","2015","563762"
"36405","2015","563770"
"24263","2015","563775"
"16734","2015","563776"
"16734","2015","563777"
"16734","2015","563778"
"16734","2015","563779"
"16734","2015","563780"
"16734","2015","563781"
"32743","2015","563785"
"49005","2015","563788"
"49005","2015","563789"
"49005","2015","563790"
"49005","2015","563791"
"47572","2015","563792"
"47572","2015","563793"
"47572","2015","563794"
"38901","2015","563795"
"38901","2015","563796"
"45444","2015","563800"
"45444","2015","563801"
"45444","2015","563802"
"45444","2015","563803"
"45444","2015","563804"
"51944","2015","563812"
"51944","2015","563813"
"51944","2015","563814"
"36387","2015","563818"
"7417","2015","563819"
"7417","2015","563820"
"49004","2015","563823"
"36379","2015","563831"
"50639","2015","563838"
"50639","2015","563839"
"50639","2015","563840"
"50639","2015","563841"
"18734","2015","563842"
"18734","2015","563843"
"18734","2015","563844"
"18734","2015","563845"
"18734","2015","563846"
"12844","2015","563850"
"12844","2015","563851"
"18629","2015","563852"
"37208","2015","563857"
"37208","2015","563858"
"37208","2015","563859"
"37208","2015","563860"
"35334","2015","563861"
"35334","2015","563862"
"35334","2015","563863"
"36921","2015","563864"
"36921","2015","563865"
"36921","2015","563866"
"36921","2015","563867"
"39447","2015","563868"
"39447","2015","563869"
"39447","2015","563870"
"39447","2015","563871"
"41011","2015","563873"
"41011","2015","563874"
"41011","2015","563875"
"41011","2015","563876"
"49190","2015","563877"
"49190","2015","563878"
"49190","2015","563879"
"49190","2015","563880"
"37217","2015","563881"
"37217","2015","563882"
"37217","2015","563883"
"37217","2015","563884"
"41009","2015","563885"
"41009","2015","563886"
"41009","2015","563887"
"41009","2015","563888"
"39479","2015","563889"
"39479","2015","563890"
"39479","2015","563891"
"39479","2015","563892"
"49192","2015","563893"
"49192","2015","563894"
"49192","2015","563895"
"49192","2015","563896"
"49193","2015","563897"
"49193","2015","563898"
"49193","2015","563899"
"49193","2015","563900"
"51368","2015","563901"
"51368","2015","563902"
"51368","2015","563903"
"32621","2015","563904"
"32621","2015","563905"
"32621","2015","563906"
"32621","2015","563907"
"39473","2015","563908"
"39473","2015","563909"
"39473","2015","563910"
"39473","2015","563911"
"7411","2015","563915"
"7411","2015","563916"
"43920","2015","563917"
"43920","2015","563918"
"43920","2015","563919"
"43920","2015","563920"
"43920","2015","563921"
"43920","2015","563922"
"24109","2015","563923"
"39235","2015","563926"
"39235","2015","563927"
"39235","2015","563928"
"39245","2015","563932"
"39245","2015","563933"
"39245","2015","563934"
"40607","2015","563935"
"40607","2015","563936"
"40607","2015","563937"
"40607","2015","563938"
"49183","2015","563939"
"49183","2015","563940"
"49183","2015","563941"
"49183","2015","563942"
"39465","2015","563943"
"39465","2015","563944"
"39465","2015","563945"
"39465","2015","563946"
"37216","2015","563947"
"37216","2015","563948"
"37216","2015","563949"
"37216","2015","563950"
"39482","2015","563951"
"39482","2015","563952"
"39482","2015","563953"
"39482","2015","563954"
"42744","2015","563955"
"42744","2015","563956"
"42744","2015","563957"
"42744","2015","563958"
"42742","2015","563959"
"42742","2015","563960"
"42742","2015","563961"
"42742","2015","563962"
"32641","2015","563963"
"32641","2015","563964"
"32641","2015","563965"
"32722","2015","563966"
"32722","2015","563967"
"32722","2015","563968"
"26308","2015","563970"
"26308","2015","563971"
"26308","2015","563972"
"32860","2015","563979"
"32860","2015","563980"
"32860","2015","563981"
"39525","2015","563987"
"39525","2015","563988"
"39525","2015","563989"
"39525","2015","563990"
"36971","2015","563991"
"22441","2015","563992"
"22441","2015","563993"
"22441","2015","563994"
"44275","2015","563995"
"44275","2015","563996"
"40981","2015","563997"
"51977","2015","563998"
"51977","2015","563999"
"44278","2015","564000"
"45176","2015","564002"
"47479","2015","564004"
"47479","2015","564005"
"47479","2015","564006"
"47479","2015","564007"
"47479","2015","564008"
"1375","2015","564009"
"54422","2015","564012"
"54422","2015","564013"
"54422","2015","564014"
"53147","2015","564015"
"53147","2015","564016"
"14519","2015","564017"
"14519","2015","564018"
"14519","2015","564019"
"8645","2015","564026"
"47626","2015","564027"
"11719","2015","564035"
"24882","2015","564042"
"29637","2015","564043"
"29637","2015","564044"
"27135","2015","564045"
"27135","2015","564046"
"44993","2015","564047"
"44993","2015","564048"
"29577","2015","564049"
"29577","2015","564050"
"29577","2015","564051"
"29577","2015","564052"
"44996","2015","564053"
"44996","2015","564054"
"14064","2015","564055"
"14064","2015","564056"
"27152","2015","564061"
"27152","2015","564062"
"27152","2015","564063"
"21207","2015","564064"
"21207","2015","564065"
"21207","2015","564066"
"19238","2015","564067"
"25976","2015","564070"
"25976","2015","564071"
"25647","2015","564094"
"25647","2015","564095"
"25647","2015","564096"
"25647","2015","564097"
"25647","2015","564098"
"25647","2015","564099"
"39637","2015","564101"
"39637","2015","564102"
"39637","2015","564103"
"39637","2015","564104"
"14980","2015","564105"
"33002","2015","564106"
"33002","2015","564107"
"33002","2015","564108"
"54317","2015","564109"
"54317","2015","564110"
"16826","2015","564115"
"54302","2015","564125"
"54302","2015","564126"
"52528","2015","564127"
"33637","2015","564128"
"33637","2015","564129"
"33637","2015","564130"
"33637","2015","564131"
"54296","2015","564132"
"54296","2015","564133"
"30937","2015","564134"
"22172","2015","564135"
"27574","2015","564136"
"27574","2015","564137"
"27574","2015","564138"
"51383","2015","564139"
"54755","2015","564140"
"54755","2015","564141"
"13104","2015","564142"
"13104","2015","564143"
"13104","2015","564144"
"13104","2015","564145"
"13104","2015","564146"
"13104","2015","564147"
"13104","2015","564148"
"13104","2015","564149"
"13104","2015","564150"
"13104","2015","564151"
"13104","2015","564152"
"13104","2015","564153"
"27306","2015","564157"
"27306","2015","564158"
"39701","2015","564159"
"39701","2015","564160"
"39701","2015","564161"
"39726","2015","564162"
"39726","2015","564163"
"54350","2015","564167"
"13788","2015","564168"
"13788","2015","564169"
"13687","2015","564171"
"33704","2015","564172"
"33704","2015","564173"
"33704","2015","564174"
"54513","2015","564175"
"51040","2015","564177"
"51040","2015","564178"
"47321","2015","564179"
"27325","2015","564182"
"27325","2015","564183"
"27325","2015","564184"
"27203","2015","564185"
"22511","2015","564188"
"40620","2015","564189"
"50870","2015","564190"
"50870","2015","564191"
"50870","2015","564192"
"43989","2015","564193"
"43989","2015","564194"
"43989","2015","564195"
"43989","2015","564196"
"43989","2015","564197"
"43989","2015","564198"
"25736","2015","564200"
"25736","2015","564201"
"25736","2015","564202"
"10210","2015","564203"
"10210","2015","564204"
"20774","2015","564206"
"20774","2015","564207"
"20774","2015","564208"
"39368","2015","564209"
"39368","2015","564210"
"26347","2015","564211"
"26347","2015","564212"
"33509","2015","564220"
"33509","2015","564221"
"33509","2015","564222"
"33509","2015","564223"
"33509","2015","564224"
"33509","2015","564225"
"47579","2015","564227"
"47579","2015","564228"
"47579","2015","564229"
"17140","2015","564230"
"17140","2015","564231"
"17140","2015","564232"
"17140","2015","564233"
"27416","2015","564234"
"27416","2015","564235"
"27416","2015","564236"
"36410","2015","564239"
"36410","2015","564240"
"36410","2015","564241"
"54248","2015","564246"
"50446","2015","564247"
"50446","2015","564248"
"50446","2015","564249"
"13512","2015","564250"
"13512","2015","564251"
"47565","2015","564254"
"47565","2015","564255"
"47565","2015","564256"
"47565","2015","564257"
"13531","2015","564263"
"13531","2015","564264"
"34105","2015","564265"
"34105","2015","564266"
"34105","2015","564267"
"34105","2015","564268"
"34105","2015","564269"
"34105","2015","564270"
"47503","2015","564271"
"48452","2015","564272"
"48452","2015","564273"
"45898","2015","564275"
"45898","2015","564276"
"50591","2015","564280"
"44982","2015","564286"
"44982","2015","564287"
"44982","2015","564288"
"54386","2015","564290"
"40911","2015","564294"
"40911","2015","564295"
"17419","2015","564296"
"19178","2015","564299"
"19178","2015","564300"
"19178","2015","564301"
"50686","2015","564302"
"50686","2015","564303"
"50686","2015","564304"
"50686","2015","564305"
"16370","2015","564306"
"17127","2015","564312"
"52522","2015","564313"
"34103","2015","564314"
"34103","2015","564315"
"31763","2015","564316"
"53405","2015","564317"
"53405","2015","564318"
"11365","2015","564338"
"39791","2015","564340"
"39791","2015","564341"
"39791","2015","564342"
"39791","2015","564343"
"39791","2015","564344"
"54326","2015","564351"
"54326","2015","564352"
"39596","2015","564354"
"54111","2015","564355"
"54111","2015","564356"
"18789","2015","564357"
"39773","2015","564358"
"39773","2015","564359"
"39773","2015","564360"
"27339","2015","564361"
"27473","2015","564362"
"27473","2015","564363"
"27473","2015","564364"
"27473","2015","564365"
"12510","2015","564370"
"51827","2015","564371"
"38935","2015","564375"
"26275","2015","564377"
"52263","2015","564382"
"11338","2015","564383"
"11338","2015","564384"
"11338","2015","564385"
"11338","2015","564386"
"9386","2015","564387"
"9386","2015","564388"
"26303","2015","564389"
"1286","2015","564390"
"1286","2015","564391"
"1286","2015","564392"
"30570","2015","564393"
"30570","2015","564394"
"30570","2015","564395"
"26250","2015","564396"
"26250","2015","564397"
"26250","2015","564398"
"22577","2015","564406"
"22577","2015","564407"
"27305","2015","564408"
"27305","2015","564409"
"27305","2015","564410"
"14779","2015","564413"
"14779","2015","564414"
"39736","2015","564415"
"39736","2015","564416"
"39736","2015","564417"
"31003","2015","564418"
"54176","2015","564421"
"54176","2015","564422"
"54176","2015","564423"
"54176","2015","564424"
"14974","2015","564427"
"18020","2015","564428"
"18020","2015","564429"
"32665","2015","564430"
"32665","2015","564431"
"32665","2015","564432"
"32665","2015","564433"
"54590","2015","564434"
"54590","2015","564435"
"39181","2015","564440"
"39181","2015","564441"
"26581","2015","564445"
"26581","2015","564446"
"31347","2015","564447"
"31347","2015","564448"
"16512","2015","564453"
"30967","2015","564454"
"31013","2015","564455"
"31013","2015","564456"
"31013","2015","564457"
"31013","2015","564458"
"50626","2015","564459"
"54981","2015","564460"
"54981","2015","564461"
"9265","2015","564464"
"9265","2015","564465"
"30914","2015","564466"
"30914","2015","564467"
"30914","2015","564468"
"29594","2015","564469"
"29594","2015","564470"
"26417","2015","564471"
"54670","2015","564472"
"27462","2015","564473"
"27462","2015","564474"
"27462","2015","564475"
"33242","2015","564484"
"33242","2015","564485"
"33242","2015","564486"
"30312","2015","564487"
"30312","2015","564488"
"52042","2015","564489"
"52042","2015","564490"
"52042","2015","564491"
"52042","2015","564492"
"30998","2015","564493"
"30998","2015","564494"
"30998","2015","564495"
"30925","2015","564496"
"30925","2015","564497"
"30928","2015","564498"
"30928","2015","564499"
"27585","2015","564500"
"27585","2015","564501"
"27585","2015","564502"
"40025","2015","564512"
"40025","2015","564513"
"40025","2015","564514"
"26601","2015","564515"
"26601","2015","564516"
"26601","2015","564517"
"50373","2015","564518"
"50373","2015","564519"
"50373","2015","564520"
"50373","2015","564521"
"50373","2015","564522"
"39759","2015","564526"
"39759","2015","564527"
"39759","2015","564528"
"39759","2015","564529"
"39759","2015","564530"
"26310","2015","564532"
"31498","2015","564540"
"53854","2015","564541"
"49696","2015","564555"
"49696","2015","564556"
"22859","2015","564558"
"22859","2015","564559"
"30919","2015","564567"
"39690","2015","564573"
"48464","2015","564574"
"22509","2015","564575"
"22509","2015","564576"
"22509","2015","564577"
"22509","2015","564578"
"48297","2015","564579"
"48297","2015","564580"
"48297","2015","564581"
"54936","2015","564582"
"114","2015","564583"
"114","2015","564584"
"16618","2015","564592"
"16618","2015","564593"
"16618","2015","564594"
"53132","2015","564595"
"53132","2015","564596"
"53132","2015","564597"
"11397","2015","564598"
"11397","2015","564599"
"11397","2015","564600"
"11397","2015","564601"
"11397","2015","564602"
"11397","2015","564603"
"17098","2015","564605"
"17098","2015","564606"
"17098","2015","564607"
"17098","2015","564608"
"17098","2015","564609"
"17098","2015","564610"
"17098","2015","564611"
"17098","2015","564612"
"17098","2015","564613"
"49909","2015","564614"
"14440","2015","564615"
"54938","2015","564616"
"28950","2015","564617"
"28950","2015","564618"
"27540","2015","564623"
"27540","2015","564624"
"27540","2015","564625"
"27545","2015","564626"
"27344","2015","564638"
"27344","2015","564639"
"27344","2015","564640"
"27344","2015","564641"
"30981","2015","564647"
"40941","2015","564648"
"21195","2015","564649"
"21195","2015","564650"
"21195","2015","564651"
"21195","2015","564652"
"21195","2015","564653"
"47615","2015","564654"
"52256","2015","564656"
"52256","2015","564657"
"52256","2015","564658"
"27490","2015","564660"
"27490","2015","564661"
"27490","2015","564662"
"28838","2015","564663"
"28838","2015","564664"
"28838","2015","564665"
"28838","2015","564666"
"27379","2015","564667"
"50243","2015","564676"
"50243","2015","564677"
"46521","2015","564678"
"21632","2015","564679"
"17537","2015","564680"
"35248","2015","564684"
"26921","2015","564688"
"17553","2015","564689"
"45747","2015","564695"
"45747","2015","564696"
"45747","2015","564697"
"8050","2015","564701"
"8050","2015","564702"
"24939","2015","564703"
"54677","2015","564708"
"54677","2015","564709"
"54677","2015","564710"
"54677","2015","564711"
"54677","2015","564712"
"14959","2015","564713"
"27537","2015","564714"
"27512","2015","564715"
"47970","2015","564716"
"17413","2015","564717"
"33795","2015","564718"
"33795","2015","564719"
"33795","2015","564720"
"27405","2015","564721"
"27405","2015","564722"
"11627","2015","564723"
"11627","2015","564724"
"54349","2015","564728"
"54349","2015","564729"
"54349","2015","564730"
"27373","2015","564734"
"27204","2015","564735"
"27204","2015","564736"
"27204","2015","564737"
"27204","2015","564738"
"22446","2015","564741"
"22446","2015","564742"
"22446","2015","564743"
"22446","2015","564744"
"22446","2015","564745"
"27296","2015","564746"
"27560","2015","564747"
"27560","2015","564748"
"27560","2015","564749"
"27560","2015","564750"
"17542","2015","564751"
"54560","2015","564752"
"45899","2015","564753"
"45899","2015","564754"
"45899","2015","564755"
"17541","2015","564756"
"17541","2015","564757"
"17541","2015","564758"
"17541","2015","564759"
"54952","2015","564765"
"54952","2015","564766"
"54952","2015","564767"
"30999","2015","564772"
"30999","2015","564773"
"30999","2015","564774"
"30942","2015","564776"
"30942","2015","564777"
"30942","2015","564778"
"25934","2015","564779"
"25934","2015","564780"
"25934","2015","564781"
"26561","2015","564782"
"26561","2015","564783"
"45244","2015","564784"
"41006","2015","564786"
"41006","2015","564787"
"41006","2015","564788"
"41006","2015","564789"
"33244","2015","564790"
"33244","2015","564791"
"33244","2015","564792"
"33244","2015","564793"
"18455","2015","564795"
"18455","2015","564796"
"18455","2015","564797"
"18455","2015","564798"
"18455","2015","564799"
"18455","2015","564800"
"32726","2015","564803"
"32726","2015","564804"
"32726","2015","564805"
"32726","2015","564806"
"45852","2015","564807"
"33953","2015","564810"
"33953","2015","564811"
"33953","2015","564812"
"33953","2015","564813"
"33953","2015","564814"
"33953","2015","564815"
"33953","2015","564816"
"18745","2015","564819"
"18745","2015","564820"
"26357","2015","564821"
"26357","2015","564822"
"26357","2015","564823"
"35575","2015","564828"
"35575","2015","564829"
"35575","2015","564830"
"50449","2015","564834"
"54919","2015","564839"
"27267","2015","564840"
"27267","2015","564841"
"48588","2015","564846"
"48588","2015","564847"
"39464","2015","564852"
"39464","2015","564853"
"39464","2015","564854"
"39464","2015","564855"
"25144","2015","564856"
"25144","2015","564857"
"25144","2015","564858"
"25144","2015","564859"
"25144","2015","564860"
"25144","2015","564861"
"25144","2015","564862"
"39453","2015","564863"
"39453","2015","564864"
"39453","2015","564865"
"39453","2015","564866"
"14616","2015","564867"
"27319","2015","564868"
"27319","2015","564869"
"27319","2015","564870"
"37206","2015","564871"
"37206","2015","564872"
"37206","2015","564873"
"37206","2015","564874"
"27261","2015","564875"
"27261","2015","564876"
"27261","2015","564877"
"17403","2015","564878"
"17403","2015","564879"
"54870","2015","564884"
"54870","2015","564885"
"54870","2015","564886"
"45227","2015","564887"
"45227","2015","564888"
"45227","2015","564889"
"45227","2015","564890"
"38295","2015","564891"
"19401","2015","564892"
"19401","2015","564893"
"19401","2015","564894"
"11607","2015","564895"
"11607","2015","564896"
"11607","2015","564897"
"54916","2015","564898"
"54916","2015","564899"
"29608","2015","564900"
"29608","2015","564901"
"29608","2015","564902"
"51142","2015","564903"
"51142","2015","564904"
"28421","2015","564905"
"28421","2015","564906"
"28421","2015","564907"
"39020","2015","564908"
"39020","2015","564909"
"39020","2015","564910"
"33298","2015","564911"
"13064","2015","564912"
"13064","2015","564913"
"27292","2015","564914"
"27292","2015","564915"
"27292","2015","564916"
"34161","2015","564919"
"34161","2015","564920"
"34161","2015","564921"
"34161","2015","564922"
"34161","2015","564923"
"34161","2015","564924"
"27027","2015","564929"
"27027","2015","564930"
"27027","2015","564931"
"27027","2015","564932"
"27027","2015","564933"
"27027","2015","564934"
"12410","2015","564935"
"12410","2015","564936"
"27117","2015","564940"
"27117","2015","564941"
"27117","2015","564942"
"27117","2015","564943"
"39927","2015","564948"
"39927","2015","564949"
"22305","2015","564950"
"50295","2015","564951"
"49656","2015","564954"
"36353","2015","564955"
"31463","2015","564956"
"30959","2015","564961"
"30959","2015","564962"
"30959","2015","564963"
"54528","2015","564964"
"54528","2015","564965"
"54338","2015","564966"
"54338","2015","564967"
"54703","2015","564971"
"54703","2015","564972"
"54703","2015","564973"
"8238","2015","564974"
"8238","2015","564975"
"8238","2015","564976"
