"id","staff_type_id","group_id","sanctioned_strength","posts_reserved_for_pwd","count_by_category_id"
"444066","3","1","1","","4276546"
"554796","1","4","37","","5291304"
"553440","2","3","1","","5276815"
"527743","3","4","1","","5015783"
"561202","1","2","3","","5360343"
"583891","1","2","10","","5570948"
"474751","2","3","1","","4522129"
"469231","1","2","4","","4473983"
"490083","2","2","1","","4657615"
"467485","1","2","7","","4459736"
"582998","2","1","1","","5562309"
"544513","1","2","1","","5189503"
"466965","1","4","3","","4455458"
"487254","2","1","2","","4632909"
"507780","3","1","1","","4813562"
"547760","1","3","2","","5224811"
"474629","4","3","9","","4521066"
"560915","1","4","3","","5357530"
"579799","2","1","1","","5530434"
"494441","1","3","3","","4692612"
"545178","1","4","2","","5197357"
"571707","1","4","1","","5456557"
"508426","1","4","4","","4818935"
"569488","2","2","2","","5438803"
"461357","1","3","8","","4411952"
"494584","1","3","7","","4693536"
"571427","4","4","50","","5454344"
"550648","4","4","2","","5251032"
"564096","1","3","7","","5386261"
"511758","1","4","4","","4851224"
"517957","1","3","6","","4915014"
"506405","1","4","1507","","4800767"
"518224","1","3","5","","4917461"
"586231","2","1","1","","5594082"
"460674","2","3","2","","4406624"
"442504","1","4","3","","4263533"
"464547","1","4","1","","4437181"
"447772","2","3","1","","4308144"
"503466","2","2","1","","4771757"
"482606","3","1","1","","4595743"
"496718","1","4","4","","4711214"
"579298","1","2","1","","5526348"
"457256","3","3","1","","4379419"
"542930","1","3","4","","5174896"
"584801","3","1","1","","5580217"
"531891","2","2","4","","5056434"
"548747","2","4","6","","5233509"
"445049","1","3","1","","4285267"
"465777","2","2","1","","4446192"
"580779","1","3","4","","5538730"
"447566","1","2","42","","4306401"
"539357","1","4","159","","5131016"
"550729","1","1","15","","5251679"
"576524","4","1","10","","5501105"
"440396","1","1","32","","4244817"
"541462","2","2","2","","5158265"
"577206","1","1","4","","5507054"
"464344","4","4","2","","4435659"
"583878","1","1","5","","5570870"
"490362","1","2","2","","4659916"
"464217","1","4","3","","4434823"
"444941","1","3","4","","4284370"
"497286","1","3","7","","4715927"
"515523","2","4","2","","4891266"
"575674","2","3","1","","5493151"
"528436","1","4","6","","5023417"
"481063","1","4","41","","4582405"
"481438","1","1","2","","4586502"
"496183","2","2","1","","4706757"
"456944","1","3","4","","4377376"
"586951","3","2","1","","5601007"
"516104","4","3","640","","4897224"
"501048","1","4","8","","4749860"
"558476","1","2","420","","5330804"
"485485","2","3","1","","4618944"
"518747","3","3","2","","4922329"
"527371","1","4","2","","5010752"
"470026","4","4","3","","4480915"
"495723","1","4","4","","4703048"
"500801","3","2","1","","4746887"
"539716","2","1","1","","5135406"
"448330","1","4","8","","4312184"
"532120","1","3","5","","5058599"
"537319","1","2","1","","5109893"
"482144","2","1","1","","4592312"
"474864","1","3","4","","4523772"
"483309","2","1","1","","4601805"
"550451","2","2","4","","5249773"
"573489","1","3","1","","5473719"
"579655","3","3","1","","5529435"
"460537","1","4","12","","4405719"
"501736","1","1","20","","4755321"
"528156","2","1","1","","5020307"
"492032","1","4","0","","4673797"
"547722","2","3","5","","5224265"
"557985","2","2","1","","5326617"
"572584","1","3","2","","5465466"
"547605","2","1","1","","5223206"
"584750","1","3","1","","5579625"
"537478","2","4","1","","5111440"
"487063","1","3","5","","4631240"
"500044","2","1","1","","4739704"
"566185","1","2","1","","5411243"
"445196","1","3","10","","4286500"
"492416","2","4","1","","4676955"
"524954","1","3","972","","4983218"
"585468","1","4","4","","5587432"
"543300","1","2","10","","5178083"
"483052","2","1","1","","4599477"
"521887","1","3","141","","4954142"
"483020","1","4","3","","4599249"
"473779","2","1","2","","4513630"
"530477","1","4","3","","5044260"
"481268","1","3","6","","4584864"
"461785","1","3","8","","4415753"
"473532","1","2","3","","4511630"
"533203","2","3","0","","5070059"
"474674","1","1","10","","4521544"
"505440","2","2","1","","4789911"
"579307","1","3","2","","5526397"
"562805","2","1","1","","5374497"
"502621","1","4","9","","4762976"
"584172","1","1","0","","5573469"
"445255","3","1","1","","4286969"
"516381","3","1","1","","4900430"
"517821","2","2","1","","4913558"
"491565","3","3","0","","4669840"
"503262","2","3","1","","4769873"
"499809","2","3","1","","4737466"
"536697","2","3","1","","5102945"
"498317","1","4","1","","4724263"
"459070","1","3","5","","4394083"
"453174","3","1","1","","4349453"
"448558","1","2","2","","4313950"
"491024","1","1","6","","4664889"
"548848","1","4","1","","5234762"
"489618","3","2","1","","4653699"
"588018","1","3","8","","5611208"
"585080","2","2","4","","5582746"
"461006","1","4","8","","4409028"
"498209","1","4","5","","4723366"
"494591","2","1","3","","4693578"
"528923","1","2","2","","5028107"
"467277","1","4","10","","4458078"
"586651","2","1","1","","5597829"
"525592","4","3","4","","4989066"
"544179","2","1","0","","5186680"
"474814","1","4","64","","4523359"
"498371","2","4","0","","4724747"
"534907","2","1","180","","5085708"
"540064","2","1","1","","5142187"
"563385","2","4","2","","5380256"
"502425","1","4","12","","4761184"
"497430","1","4","3","","4717117"
"529422","1","2","4","","5033530"
"444223","2","1","0","","4277666"
"503092","1","4","3","","4768226"
"509128","2","2","1","","4825940"
"523825","2","4","2","","4971977"
"542233","2","3","1","","5167563"
"540827","2","1","1","","5150073"
"564799","1","3","12","","5392880"
"580481","1","1","2","","5536462"
"570534","1","1","14","","5446747"
"530054","1","3","25","","5039539"
"543692","1","3","3","","5182364"
"526907","4","4","8","","5006654"
"515298","2","1","2","","4889146"
"519896","2","4","1","","4933797"
"538130","1","3","3","","5117797"
"495039","2","1","1","","4697229"
"540580","3","2","1","","5147517"
"502521","1","2","1","","4761986"
"547552","1","3","4","","5222360"
"473018","1","4","21","","4507571"
"566430","2","1","1","","5413578"
"495697","1","4","6","","4702909"
"453962","1","1","2","","4355277"
"479697","3","2","1","","4569391"
"499668","2","1","2","","4736048"
"443623","1","3","4","","4273474"
"444434","1","4","9","","4280168"
"491880","4","3","11","","4672402"
"495252","4","3","9","","4699444"
"560934","1","3","2","","5357725"
"584741","1","1","3","","5579590"
"515850","1","4","3","","4894985"
"449812","1","1","3","","4323546"
"482715","3","2","120","","4596650"
"541354","1","4","5","","5156771"
"555047","1","4","2","","5293437"
"514969","1","4","20","","4885372"
"519262","2","3","1","","4927184"
"521249","1","3","37","","4947117"
"580583","1","3","7","","5537119"
"539741","2","2","1","","5136661"
"454533","2","2","2","","4359315"
"573308","1","3","13","","5472405"
"518023","1","3","0","","4915710"
"489125","1","1","2","","4649656"
"483847","1","3","1","","4605703"
"508764","1","2","300","","4821985"
"565461","3","2","1","","5404948"
"536778","1","3","10","","5103718"
"480843","2","3","2","","4580506"
"515838","2","1","7","","4894887"
"538479","2","3","4","","5121191"
"515045","1","3","49","","4886790"
"486170","4","4","5","","4624346"
"451001","2","1","2","","4333200"
"518485","1","4","13","","4920090"
"468634","2","2","0","","4469277"
"511583","1","4","30","","4849883"
"475507","3","3","1","","4529494"
"567535","2","2","3","","5423008"
"530081","1","3","1","","5039845"
"463682","1","2","72","","4430591"
"514870","1","2","5","","4883889"
"543490","4","4","23","","5180352"
"578959","2","4","1","","5522862"
"475304","2","1","1","","4527570"
"502114","1","3","1","","4758818"
"551051","1","3","4","","5254307"
"481424","2","3","1","","4586435"
"482454","4","4","2","","4594746"
"560954","1","1","25","","5357978"
"481143","1","3","6","","4583800"
"496503","1","4","5","","4709245"
"560814","3","3","1","","5356589"
"514187","1","4","5","","4877396"
"484123","2","3","3","","4607886"
"558029","1","3","7","","5327018"
"580411","1","4","9","","5535731"
"458378","1","2","3","","4388760"
"498201","1","4","10","","4723328"
"514690","1","1","45","","4881863"
"587375","2","2","1","","5605330"
"475583","1","4","6","","4530246"
"543612","1","2","2","","5181607"
"446368","1","4","29","","4296672"
"588568","2","3","1","","5625212"
"578457","1","4","7","","5517891"
"529674","1","3","6","","5035980"
"472501","2","2","4","","4503476"
"444959","3","1","1","","4284541"
"477128","1","4","3","","4544717"
"562371","1","3","2","","5370430"
"546460","1","4","0","","5211212"
"453207","1","1","4","","4349655"
"521571","2","2","1","","4949949"
"517419","2","4","7","","4909507"
"483733","1","4","4","","4604840"
"480953","1","3","6","","4581633"
"505447","1","1","11","","4790005"
"548787","2","1","1","","5233905"
"558878","1","4","8","","5336859"
"464241","1","4","3","","4434979"
"525409","1","3","1","","4987335"
"556170","2","1","1","","5306217"
"464884","2","1","1","","4439699"
"542882","1","2","1","","5174219"
"446888","1","2","3","","4301170"
"582705","1","1","2","","5559512"
"487740","1","1","4","","4637135"
"577443","2","1","2","","5508884"
"545070","1","1","2","","5195792"
"483332","1","3","6","","4601918"
"469699","2","1","1","","4478164"
"539437","2","2","3","","5132512"
"459697","4","4","4","","4399064"
"533406","3","1","1","","5071802"
"451978","1","2","1","","4340512"
"582999","1","1","7","","5562310"
"440892","2","3","6","","4249915"
"565600","1","4","0","","5406215"
"533428","2","4","1","","5071922"
"560542","3","2","1","","5353775"
"455480","1","3","4","","4366475"
"477968","1","3","16","","4553473"
"487794","2","2","2","","4637501"
"537994","1","3","2","","5116221"
"584026","1","1","3","","5571977"
"523153","3","2","1","","4965324"
"463014","1","4","9","","4425597"
"539184","3","2","2","","5129292"
"534719","3","2","1","","5084179"
"519055","1","4","10","","4925061"
"453512","4","4","8","","4351680"
"463929","3","2","1","","4432526"
"466769","2","3","1","","4454106"
"465615","2","1","1","","4444817"
"537431","1","3","5","","5110988"
"581705","4","4","100","","5548822"
"472620","1","4","8","","4504411"
"544267","2","2","1","","5187492"
"460227","1","4","3","","4403084"
"577033","1","2","6","","5505416"
"487041","1","2","2","","4631006"
"516385","4","4","4","","4900443"
"443076","1","4","6","","4268487"
"497917","2","1","1","","4721080"
"582030","1","3","7","","5552859"
"588297","1","4","311","","5614735"
"478888","1","4","3","","4562138"
"504044","2","3","1","","4776240"
"443134","1","3","4","","4269048"
"479733","2","1","1","","4569586"
"582592","1","3","1","","5558543"
"518297","2","1","1","","4918257"
"495992","2","2","3","","4705254"
"517307","1","4","8","","4908536"
"515143","2","2","1","","4887690"
"515633","2","4","1","","4892282"
"547692","1","4","8","","5224034"
"555046","2","2","1","","5293436"
"558793","2","3","2","","5336032"
"502462","2","2","9","","4761516"
"504563","3","2","0","","4781177"
"560720","1","2","3","","5355644"
"554772","1","4","5","","5290973"
"547652","1","4","12","","5223545"
"459089","2","3","2","","4394188"
"465290","1","4","0","","4442500"
"570307","3","2","1","","5444927"
"538539","1","3","4","","5121844"
"586758","1","4","15","","5598734"
"522140","3","1","2","","4956080"
"557000","2","1","1","","5316318"
"568376","1","4","24","","5429576"
"515403","1","3","4","","4890119"
"473380","1","3","1","","4510591"
"572778","1","2","4","","5467076"
"574679","1","2","17","","5483656"
"500191","1","3","7","","4741019"
"555197","1","4","4","","5295070"
"478551","1","4","22","","4559169"
"540514","2","3","2","","5146884"
"570538","2","1","1","","5446760"
"534881","1","3","4","","5085582"
"559377","1","3","2","","5341872"
"493052","1","4","1","","4682049"
"517451","1","1","37","","4910108"
"468118","1","4","1","","4464920"
"474071","1","2","0","","4516178"
"515518","1","3","16","","4891261"
"542963","1","3","0","","5175261"
"580757","2","3","1","","5538579"
"563411","1","3","0","","5380409"
"576691","2","3","2","","5502460"
"584081","2","3","5","","5572662"
"558939","1","4","17","","5337291"
"523113","1","3","8","","4965092"
"588472","1","4","11","","5624167"
"471959","1","4","2","","4496273"
"561017","1","3","1","","5358757"
"463851","1","3","5","","4431846"
"535008","1","4","8","","5086719"
"440201","1","2","0","","4243452"
"570541","2","2","1","","5446782"
"509242","2","3","2","","4827275"
"552909","2","2","1","","5271408"
"583879","1","1","1","","5570886"
"488035","1","3","4","","4639837"
"537649","2","2","4","","5113102"
"587459","1","4","1","","5606094"
"579688","2","4","5","","5529669"
"455425","2","1","1","","4366098"
"509157","2","4","0","","4826247"
"526980","1","3","3","","5007261"
"584347","2","3","2","","5575972"
"507152","2","3","1","","4806715"
"512746","1","3","34","","4861935"
"459838","1","4","2","","4400286"
"468874","2","1","1","","4471478"
"455940","1","3","4","","4370225"
"465788","1","3","0","","4446263"
"489573","1","3","1","","4653365"
"490314","1","3","4","","4659593"
"486772","2","2","1","","4629196"
"588840","2","4","1","","5628060"
"534815","1","3","40","","5084976"
"583273","2","2","1","","5564448"
"578673","2","3","5","","5520313"
"548028","3","3","1","","5227451"
"550170","2","1","0","","5246661"
"579890","2","2","3","","5531253"
"565031","3","2","1","","5400965"
"494527","2","1","1","","4693251"
"562450","1","3","25","","5371331"
"488623","1","4","5","","4645672"
"471698","1","4","2","","4494245"
"488439","2","1","0","","4644200"
"499204","3","2","1","","4732536"
"524512","1","2","19","","4978998"
"543072","1","4","35","","5176258"
"588040","1","3","2","","5611456"
"558279","1","4","7","","5328943"
"588017","1","4","41","","5611134"
"500001","2","1","1","","4739130"
"552598","1","3","12","","5268462"
"465525","1","3","5","","4444127"
"455619","1","2","1","","4367532"
"504834","1","4","44","","4783409"
"531162","1","4","0","","5049856"
"441430","1","4","10","","4253886"
"578218","1","4","6","","5515910"
"458664","1","3","2","","4391092"
"503838","1","4","17","","4774824"
"563038","1","1","6","","5376905"
"574365","2","1","1","","5480908"
"445266","1","3","4","","4287108"
"461263","1","4","103","","4411206"
"503653","1","3","2","","4773172"
"483917","2","1","2","","4606243"
"507112","1","2","0","","4806415"
"501951","4","4","6","","4757264"
"552358","2","1","1","","5266080"
"568126","4","4","22","","5427413"
"558934","2","2","1","","5337278"
"561362","4","3","3","","5361644"
"448605","4","4","1","","4314234"
"446388","1","1","1","","4296809"
"442481","1","1","1","","4263347"
"481891","2","3","1","","4590202"
"488114","3","2","1","","4640610"
"452706","2","4","1","","4345368"
"545530","1","1","2","","5201466"
"528578","2","1","1","","5024456"
"539797","1","3","13","","5139165"
"529184","1","4","1","","5031069"
"536256","1","2","5","","5098240"
"456792","1","3","10","","4376354"
"472285","1","3","2","","4499885"
"512317","2","1","1","","4857603"
"542653","1","4","11","","5171526"
"546177","1","3","19","","5208295"
"460909","3","1","1","","4408308"
"510215","1","4","4","","4836269"
"472650","1","3","1","","4504634"
"502958","2","4","1","","4766952"
"451186","3","1","1","","4334637"
"520982","2","1","1","","4944551"
"499358","1","3","1","","4733656"
"523795","3","1","1","","4971660"
