"standalone_institution_id","survey_year","teaching_staff_id"
"3023","2015","1145639"
"3023","2015","1145640"
"3023","2015","1145641"
"13775","2015","1145645"
"13775","2015","1145646"
"13775","2015","1145647"
"13775","2015","1145648"
"13775","2015","1145649"
"13775","2015","1145650"
"13775","2015","1145651"
"15738","2015","1145666"
"5721","2015","1145669"
"5721","2015","1145670"
"4014","2015","1145767"
"4014","2015","1145768"
"12369","2015","1145783"
"3067","2015","1145813"
"3067","2015","1145814"
"3067","2015","1145815"
"3067","2015","1145816"
"3067","2015","1145817"
"3067","2015","1145818"
"7647","2015","1146115"
"7647","2015","1146116"
"3947","2015","1146119"
"3947","2015","1146120"
"7810","2015","1146206"
"7810","2015","1146207"
"6222","2015","1146245"
"7006","2015","1146246"
"7006","2015","1146247"
"3871","2015","1146306"
"3871","2015","1146307"
"3871","2015","1146308"
"3871","2015","1146309"
"3581","2015","1146320"
"3581","2015","1146321"
"3581","2015","1146322"
"3581","2015","1146323"
"3581","2015","1146324"
"3581","2015","1146325"
"3581","2015","1146326"
"5704","2015","1146385"
"5704","2015","1146386"
"5704","2015","1146387"
"5704","2015","1146388"
"5704","2015","1146389"
"5704","2015","1146390"
"5704","2015","1146391"
"5704","2015","1146392"
"15415","2015","1146393"
"15415","2015","1146394"
"15415","2015","1146395"
"15415","2015","1146396"
"15601","2015","1146402"
"15601","2015","1146403"
"15783","2015","1146436"
"15783","2015","1146437"
"6223","2015","1146442"
"6223","2015","1146443"
"15805","2015","1146493"
"15805","2015","1146494"
"15805","2015","1146495"
"15731","2015","1146640"
"15731","2015","1146641"
"15731","2015","1146642"
"5703","2015","1146667"
"5703","2015","1146668"
"5703","2015","1146669"
"5703","2015","1146670"
"5703","2015","1146671"
"5703","2015","1146672"
"5703","2015","1146673"
"5703","2015","1146674"
"10874","2015","1146684"
"10874","2015","1146685"
"10874","2015","1146686"
"10874","2015","1146687"
"10874","2015","1146688"
"10874","2015","1146689"
"10874","2015","1146690"
"12762","2015","1146709"
"12762","2015","1146710"
"12762","2015","1146711"
"12762","2015","1146712"
"15472","2015","1146848"
"15472","2015","1146849"
"15708","2015","1146877"
"15708","2015","1146878"
"15708","2015","1146879"
"15708","2015","1146880"
"15708","2015","1146881"
"15708","2015","1146882"
"15470","2015","1146950"
"15470","2015","1146951"
"12973","2015","1146980"
"15355","2015","1146985"
"15355","2015","1146986"
"15355","2015","1146987"
"2808","2015","1147033"
"2808","2015","1147034"
"2808","2015","1147035"
"2808","2015","1147036"
"2808","2015","1147037"
"2808","2015","1147038"
"2808","2015","1147039"
"3654","2015","1147161"
"3654","2015","1147162"
"2925","2015","1147194"
"2925","2015","1147195"
"2925","2015","1147196"
"2925","2015","1147197"
"2925","2015","1147198"
"2925","2015","1147199"
"2925","2015","1147200"
"5702","2015","1147366"
"5702","2015","1147367"
"5702","2015","1147368"
"5702","2015","1147369"
"5702","2015","1147370"
"5702","2015","1147371"
"5702","2015","1147372"
"5702","2015","1147373"
"13222","2015","1147381"
"13222","2015","1147382"
"13210","2015","1147401"
"13210","2015","1147402"
"3664","2015","1147405"
"3664","2015","1147406"
"3711","2015","1147444"
"3711","2015","1147445"
"3677","2015","1147446"
"3677","2015","1147447"
"4964","2015","1147460"
"4964","2015","1147461"
"13842","2015","1147535"
"13842","2015","1147536"
"13842","2015","1147537"
"13842","2015","1147538"
"13842","2015","1147539"
"13842","2015","1147540"
"2096","2015","1147541"
"2096","2015","1147542"
"5254","2015","1147543"
"5254","2015","1147544"
"6216","2015","1147587"
"6216","2015","1147588"
"15734","2015","1147596"
"15734","2015","1147597"
"15660","2015","1147629"
"15660","2015","1147630"
"3631","2015","1147648"
"3631","2015","1147649"
"9121","2015","1147678"
"9121","2015","1147679"
"3908","2015","1147682"
"3908","2015","1147683"
"4932","2015","1147732"
"4932","2015","1147733"
"3506","2015","1147747"
"3506","2015","1147748"
"14062","2015","1147812"
"14062","2015","1147813"
"3481","2015","1147862"
"3481","2015","1147863"
"3646","2015","1147868"
"3646","2015","1147869"
"10897","2015","1147907"
"10897","2015","1147908"
"10897","2015","1147909"
"10897","2015","1147910"
"10897","2015","1147911"
"10897","2015","1147912"
"10897","2015","1147913"
"10897","2015","1147914"
"10897","2015","1147915"
"1775","2015","1147973"
"1775","2015","1147974"
"1775","2015","1147975"
"1775","2015","1147976"
"15810","2015","1147977"
"15810","2015","1147978"
"10988","2015","1148091"
"10988","2015","1148092"
"10988","2015","1148093"
"10988","2015","1148094"
"10988","2015","1148095"
"10988","2015","1148096"
"1550","2015","1148129"
"1550","2015","1148130"
"1550","2015","1148131"
"1550","2015","1148132"
"1550","2015","1148133"
"15691","2015","1148308"
"15123","2015","1148384"
"15123","2015","1148385"
"562","2015","1148386"
"562","2015","1148387"
"562","2015","1148388"
"562","2015","1148389"
"562","2015","1148390"
"562","2015","1148391"
"9033","2015","1148550"
"9033","2015","1148551"
"3496","2015","1148705"
"3496","2015","1148706"
"3496","2015","1148707"
"3496","2015","1148708"
"3496","2015","1148709"
"3496","2015","1148710"
"3496","2015","1148711"
"2006","2015","1148714"
"2006","2015","1148715"
"2006","2015","1148716"
"2006","2015","1148717"
"2006","2015","1148718"
"2006","2015","1148719"
"497","2015","1148720"
"497","2015","1148721"
"497","2015","1148722"
"497","2015","1148723"
"497","2015","1148724"
"497","2015","1148725"
"497","2015","1148726"
"497","2015","1148727"
"497","2015","1148728"
"497","2015","1148729"
"497","2015","1148730"
"1802","2015","1148776"
"1802","2015","1148777"
"1802","2015","1148778"
"1802","2015","1148779"
"1802","2015","1148780"
"1802","2015","1148781"
"1802","2015","1148782"
"15423","2015","1148928"
"15423","2015","1148929"
"15423","2015","1148930"
"15423","2015","1148931"
"15423","2015","1148932"
"15423","2015","1148933"
"13313","2015","1148938"
"13313","2015","1148939"
"7795","2015","1149070"
"7795","2015","1149071"
"13317","2015","1149221"
"13316","2015","1149228"
"13318","2015","1149229"
"15807","2015","1149286"
"15807","2015","1149287"
"12387","2015","1149296"
"12387","2015","1149297"
"1554","2015","1149304"
"1554","2015","1149305"
"1554","2015","1149306"
"2829","2015","1149396"
"2829","2015","1149397"
"3283","2015","1149459"
"3283","2015","1149460"
"3491","2015","1149626"
"3491","2015","1149627"
"15564","2015","1149867"
"15564","2015","1149868"
"13052","2015","1149909"
"13052","2015","1149910"
"3655","2015","1150010"
"3655","2015","1150011"
"13281","2015","1150022"
"13281","2015","1150023"
"7249","2015","1150026"
"7249","2015","1150027"
"3629","2015","1150101"
"3629","2015","1150102"
"12140","2015","1150103"
"4963","2015","1150135"
"4963","2015","1150136"
"4955","2015","1150183"
"4955","2015","1150184"
"3529","2015","1150192"
"3529","2015","1150193"
"4165","2015","1150210"
"4165","2015","1150211"
"13044","2015","1150295"
"13044","2015","1150296"
"3701","2015","1150313"
"3701","2015","1150314"
"10927","2015","1150342"
"10927","2015","1150343"
"10927","2015","1150344"
"10927","2015","1150345"
"10927","2015","1150346"
"10927","2015","1150347"
"10927","2015","1150348"
"12927","2015","1150437"
"12927","2015","1150438"
"8698","2015","1150439"
"8698","2015","1150440"
"8698","2015","1150441"
"8698","2015","1150442"
"8698","2015","1150443"
"8698","2015","1150444"
"8698","2015","1150445"
"8698","2015","1150446"
"2622","2015","1150469"
"2622","2015","1150470"
"3926","2015","1150471"
"3591","2015","1150580"
"3591","2015","1150581"
"3618","2015","1150614"
"3618","2015","1150615"
"2741","2015","1150619"
"2741","2015","1150620"
"2741","2015","1150621"
"2741","2015","1150622"
"3484","2015","1150639"
"3484","2015","1150640"
"3666","2015","1150647"
"3666","2015","1150648"
"3666","2015","1150649"
"3666","2015","1150650"
"3666","2015","1150651"
"3666","2015","1150652"
"3628","2015","1150657"
"3628","2015","1150658"
"3628","2015","1150659"
"3628","2015","1150660"
"3628","2015","1150661"
"3628","2015","1150662"
"3919","2015","1150700"
"3919","2015","1150701"
"3533","2015","1150811"
"3533","2015","1150812"
"5723","2015","1150828"
"5723","2015","1150829"
"13280","2015","1150878"
"13280","2015","1150879"
"9814","2015","1150976"
"9814","2015","1150977"
"15450","2015","1150978"
"15450","2015","1150979"
"15631","2015","1150980"
"15631","2015","1150981"
"15631","2015","1150982"
"15631","2015","1150983"
"15631","2015","1150984"
"521","2015","1150996"
"521","2015","1150997"
"521","2015","1150998"
"521","2015","1150999"
"521","2015","1151000"
"15067","2015","1151017"
"15067","2015","1151018"
"14072","2015","1151019"
"14072","2015","1151020"
"14072","2015","1151021"
"14072","2015","1151022"
"14072","2015","1151023"
"14072","2015","1151024"
"14072","2015","1151025"
"14072","2015","1151026"
"13029","2015","1151053"
"13029","2015","1151054"
"7115","2015","1151173"
"7115","2015","1151174"
"3653","2015","1151311"
"3653","2015","1151312"
"3653","2015","1151313"
"3653","2015","1151314"
"3653","2015","1151315"
"3653","2015","1151316"
"3653","2015","1151317"
"3653","2015","1151318"
"3653","2015","1151319"
"12914","2015","1151371"
"12914","2015","1151372"
"9019","2015","1151413"
"9019","2015","1151414"
"2093","2015","1151489"
"2093","2015","1151490"
"2093","2015","1151491"
"2093","2015","1151492"
"2093","2015","1151493"
"2093","2015","1151494"
"1225","2015","1151594"
"13047","2015","1151609"
"13047","2015","1151610"
"15368","2015","1151694"
"15368","2015","1151695"
"15368","2015","1151696"
"1787","2015","1151724"
"1787","2015","1151725"
"1787","2015","1151726"
"1787","2015","1151727"
"1787","2015","1151728"
"1787","2015","1151729"
"1787","2015","1151730"
"1787","2015","1151731"
"3661","2015","1151751"
"3661","2015","1151752"
"8903","2015","1151781"
"12966","2015","1151782"
"12966","2015","1151783"
"8951","2015","1151838"
"8951","2015","1151839"
"8203","2015","1151890"
"12946","2015","1151958"
"12946","2015","1151959"
"1223","2015","1152117"
"1223","2015","1152118"
"1223","2015","1152119"
"1223","2015","1152120"
"1223","2015","1152121"
"1223","2015","1152122"
"1223","2015","1152123"
"1223","2015","1152124"
"4585","2015","1152188"
"13008","2015","1152191"
"13008","2015","1152192"
"13790","2015","1152283"
"1324","2015","1152359"
"1324","2015","1152360"
"1324","2015","1152361"
"1324","2015","1152362"
"1324","2015","1152363"
"1324","2015","1152364"
"3642","2015","1152394"
"3642","2015","1152395"
"3642","2015","1152396"
"3642","2015","1152397"
"3642","2015","1152398"
"3642","2015","1152399"
"12916","2015","1152644"
"12916","2015","1152645"
"6991","2015","1152695"
"6991","2015","1152696"
"6991","2015","1152697"
"6991","2015","1152698"
"6991","2015","1152699"
"6991","2015","1152700"
"6991","2015","1152701"
"6991","2015","1152702"
"7021","2015","1152725"
"7021","2015","1152726"
"15109","2015","1152778"
"15109","2015","1152779"
"15525","2015","1152882"
"15525","2015","1152883"
"15525","2015","1152884"
"9828","2015","1152910"
"9828","2015","1152911"
"15524","2015","1152929"
"1125","2015","1152957"
"1125","2015","1152958"
"1125","2015","1152959"
"1125","2015","1152960"
"1125","2015","1152961"
"1125","2015","1152962"
"1668","2015","1152963"
"1668","2015","1152964"
"1668","2015","1152965"
"1668","2015","1152966"
"1668","2015","1152967"
"1668","2015","1152968"
"1039","2015","1153000"
"1039","2015","1153001"
"1039","2015","1153002"
"1039","2015","1153003"
"523","2015","1153091"
"523","2015","1153092"
"523","2015","1153093"
"523","2015","1153094"
"523","2015","1153095"
"13768","2015","1153124"
"13768","2015","1153125"
"13768","2015","1153126"
"13768","2015","1153127"
"13768","2015","1153128"
"13768","2015","1153129"
"13768","2015","1153130"
"8549","2015","1153274"
"13162","2015","1153289"
"13162","2015","1153290"
"3877","2015","1153305"
"13878","2015","1153454"
"13878","2015","1153455"
"3546","2015","1153528"
"3546","2015","1153529"
"12756","2015","1153546"
"12756","2015","1153547"
"12756","2015","1153548"
"12756","2015","1153549"
"7531","2015","1153550"
"7531","2015","1153551"
"3605","2015","1153557"
"3605","2015","1153558"
"12576","2015","1153559"
"12576","2015","1153560"
"6907","2015","1153652"
"6907","2015","1153653"
"12989","2015","1153666"
"12989","2015","1153667"
"7611","2015","1153746"
"2102","2015","1153829"
"2102","2015","1153830"
"2102","2015","1153831"
"2102","2015","1153832"
"2102","2015","1153833"
"2102","2015","1153834"
"2102","2015","1153835"
"2102","2015","1153836"
"8714","2015","1153853"
"8714","2015","1153854"
"7541","2015","1153881"
"7541","2015","1153882"
"13140","2015","1153932"
"13140","2015","1153933"
"13140","2015","1153934"
"13140","2015","1153935"
"13140","2015","1153936"
"13140","2015","1153937"
"3874","2015","1153942"
"6982","2015","1154080"
"6982","2015","1154081"
"3909","2015","1154099"
"3909","2015","1154100"
"12990","2015","1154179"
"12990","2015","1154180"
"8789","2015","1154181"
"8789","2015","1154182"
"8506","2015","1154226"
"15628","2015","1154285"
"15628","2015","1154286"
"1337","2015","1154363"
"1337","2015","1154364"
"1337","2015","1154365"
"1337","2015","1154366"
"1337","2015","1154367"
"1337","2015","1154368"
"1337","2015","1154369"
"1337","2015","1154370"
"657","2015","1154412"
"657","2015","1154413"
"657","2015","1154414"
"657","2015","1154415"
"5572","2015","1154427"
"5572","2015","1154428"
"5572","2015","1154429"
"5572","2015","1154430"
"5572","2015","1154431"
"5572","2015","1154432"
"5572","2015","1154433"
"5572","2015","1154434"
"4125","2015","1154440"
"4125","2015","1154441"
"13905","2015","1154449"
"13100","2015","1154493"
"13100","2015","1154494"
"4722","2015","1154573"
"4722","2015","1154574"
"4722","2015","1154575"
"4223","2015","1154593"
"4223","2015","1154594"
"13341","2015","1154666"
"15792","2015","1154752"
"15792","2015","1154753"
"8799","2015","1154754"
"8799","2015","1154755"
"8803","2015","1154756"
"8803","2015","1154757"
"8147","2015","1154860"
"8147","2015","1154861"
"8222","2015","1154864"
"8222","2015","1154865"
"8901","2015","1154889"
"8901","2015","1154890"
"5617","2015","1154907"
"5617","2015","1154908"
"15320","2015","1154909"
"15320","2015","1154910"
"2385","2015","1154911"
"3218","2015","1154916"
"3218","2015","1154917"
"3218","2015","1154918"
"3218","2015","1154919"
"7781","2015","1154925"
"7781","2015","1154926"
"8122","2015","1154928"
"8122","2015","1154929"
"8122","2015","1154930"
"8122","2015","1154931"
"8122","2015","1154932"
"8122","2015","1154933"
"266","2015","1155087"
"266","2015","1155088"
"15627","2015","1192784"
"15625","2015","1193315"
"227","2015","1155091"
"227","2015","1155092"
"8793","2015","1155164"
"8793","2015","1155165"
"7867","2015","1155203"
"7867","2015","1155204"
"13386","2015","1155213"
"13386","2015","1155214"
"15366","2015","1155230"
"15366","2015","1155231"
"15366","2015","1155232"
"15366","2015","1155233"
"4247","2015","1155234"
"4247","2015","1155235"
"6950","2015","1155236"
"6950","2015","1155237"
"6950","2015","1155238"
"6950","2015","1155239"
"8279","2015","1155243"
"8279","2015","1155244"
"3692","2015","1155262"
"3692","2015","1155263"
"8432","2015","1155294"
"8432","2015","1155295"
"15741","2015","1155322"
"15741","2015","1155323"
"3604","2015","1155368"
"3604","2015","1155369"
"3530","2015","1155403"
"3530","2015","1155404"
"7914","2015","1155464"
"7914","2015","1155465"
"13330","2015","1155475"
"13330","2015","1155476"
"15696","2015","1155477"
"15696","2015","1155478"
"15516","2015","1155514"
"15516","2015","1155515"
"4718","2015","1155611"
"4718","2015","1155612"
"11092","2015","1155613"
"11092","2015","1155614"
"8518","2015","1155668"
"8518","2015","1155669"
"7696","2015","1155704"
"7696","2015","1155705"
"14942","2015","1155806"
"14942","2015","1155807"
"14942","2015","1155808"
"15812","2015","1155830"
"15812","2015","1155831"
"659","2015","1155842"
"659","2015","1155843"
"659","2015","1155844"
"659","2015","1155845"
"659","2015","1155846"
"659","2015","1155847"
"11095","2015","1155930"
"11095","2015","1155931"
"15605","2015","1155952"
"15605","2015","1155953"
"2560","2015","1156033"
"1762","2015","1156041"
"1762","2015","1156042"
"1762","2015","1156043"
"1762","2015","1156044"
"1762","2015","1156045"
"11093","2015","1156046"
"11093","2015","1156047"
"15643","2015","1156051"
"15643","2015","1156052"
"15643","2015","1156053"
"15643","2015","1156054"
"15488","2015","1156108"
"15488","2015","1156109"
"5576","2015","1156161"
"5576","2015","1156162"
"5576","2015","1156163"
"5576","2015","1156164"
"5576","2015","1156165"
"5576","2015","1156166"
"5576","2015","1156167"
"5576","2015","1156168"
"14540","2015","1156181"
"14540","2015","1156182"
"14741","2015","1156238"
"14741","2015","1156239"
"3501","2015","1156240"
"3501","2015","1156241"
"15704","2015","1156244"
"15704","2015","1156245"
"314","2015","1156303"
"314","2015","1156304"
"12599","2015","1156305"
"12599","2015","1156306"
"7979","2015","1156309"
"7979","2015","1156310"
"13159","2015","1156364"
"13159","2015","1156365"
"15033","2015","1156545"
"15033","2015","1156546"
"3479","2015","1156564"
"3479","2015","1156565"
"13920","2015","1156572"
"13920","2015","1156573"
"3964","2015","1156576"
"3964","2015","1156577"
"1276","2015","1156590"
"1276","2015","1156591"
"1276","2015","1156592"
"1276","2015","1156593"
"1276","2015","1156594"
"3522","2015","1156595"
"3522","2015","1156596"
"8805","2015","1156599"
"8805","2015","1156600"
"8809","2015","1156670"
"8809","2015","1156671"
"8813","2015","1156672"
"8813","2015","1156673"
"15106","2015","1156675"
"15106","2015","1156676"
"3603","2015","1156705"
"3603","2015","1156706"
"13345","2015","1156727"
"13345","2015","1156728"
"8820","2015","1156789"
"8820","2015","1156790"
"8819","2015","1156791"
"8819","2015","1156792"
"8823","2015","1156793"
"8823","2015","1156794"
"14468","2015","1156795"
"14468","2015","1156796"
"8826","2015","1156797"
"8826","2015","1156798"
"8821","2015","1156799"
"8821","2015","1156800"
"7023","2015","1156807"
"7023","2015","1156808"
"6348","2015","1156834"
"6348","2015","1156835"
"6394","2015","1156836"
"6394","2015","1156837"
"6894","2015","1156838"
"6894","2015","1156839"
"15604","2015","1156905"
"15604","2015","1156906"
"4615","2015","1156929"
"4615","2015","1156930"
"13346","2015","1157018"
"13346","2015","1157019"
"13346","2015","1157020"
"13346","2015","1157021"
"13346","2015","1157022"
"13346","2015","1157023"
"13346","2015","1157024"
"10977","2015","1157149"
"15602","2015","1157205"
"15602","2015","1157206"
"15634","2015","1157237"
"15634","2015","1157238"
"15634","2015","1157239"
"15634","2015","1157240"
"15634","2015","1157241"
"15634","2015","1157242"
"7677","2015","1157287"
"7677","2015","1157288"
"8477","2015","1157344"
"8477","2015","1157345"
"9988","2015","1157346"
"6349","2015","1157391"
"6349","2015","1157392"
"14991","2015","1157395"
"3597","2015","1157461"
"3597","2015","1157462"
"8091","2015","1157463"
"8091","2015","1157464"
"13958","2015","1157476"
"13958","2015","1157477"
"13958","2015","1157478"
"13958","2015","1157479"
"13958","2015","1157480"
"13958","2015","1157481"
"3299","2015","1157528"
"3299","2015","1157529"
"3299","2015","1157530"
"3299","2015","1157531"
"3299","2015","1157532"
"3299","2015","1157533"
"3299","2015","1157534"
"6981","2015","1157543"
"6981","2015","1157544"
"14365","2015","1157554"
"14365","2015","1157555"
"8703","2015","1157666"
"8703","2015","1157667"
"15786","2015","1157698"
"309","2015","1157734"
"309","2015","1157735"
"15780","2015","1157766"
"15780","2015","1157767"
"5088","2015","1157861"
"15502","2015","1157946"
"15502","2015","1157947"
"8361","2015","1157948"
"8361","2015","1157949"
"7842","2015","1157961"
"7842","2015","1157962"
"7842","2015","1157963"
"7842","2015","1157964"
"7842","2015","1157965"
"7842","2015","1157966"
"7842","2015","1157967"
"7842","2015","1157968"
"4973","2015","1158016"
"4973","2015","1158017"
"15497","2015","1158052"
"15436","2015","1192785"
"15436","2015","1192786"
"2121","2015","1192787"
"2121","2015","1192788"
"2121","2015","1192789"
"2121","2015","1192790"
"2121","2015","1192791"
"2121","2015","1192792"
"15944","2015","1192815"
"15944","2015","1192816"
"1875","2015","1192817"
"1875","2015","1192818"
"15497","2015","1158065"
"1875","2015","1192819"
"2007","2015","1158080"
"2007","2015","1158081"
"2007","2015","1158082"
"2007","2015","1158083"
"2007","2015","1158084"
"2007","2015","1158085"
"2007","2015","1158086"
"7631","2015","1158113"
"7631","2015","1158114"
"15811","2015","1158151"
"15811","2015","1158152"
"7035","2015","1158235"
"7035","2015","1158236"
"8527","2015","1158389"
"8527","2015","1158390"
"7874","2015","1158391"
"7874","2015","1158392"
"3634","2015","1158412"
"3634","2015","1158413"
"13090","2015","1158417"
"13090","2015","1158418"
"13091","2015","1158426"
"13091","2015","1158427"
"7839","2015","1158437"
"7839","2015","1158438"
"3636","2015","1158439"
"3636","2015","1158440"
"3637","2015","1158461"
"3637","2015","1158462"
"3267","2015","1158689"
"3267","2015","1158690"
"3685","2015","1158763"
"3685","2015","1158764"
"2699","2015","1158769"
"2699","2015","1158770"
"15305","2015","1158785"
"15305","2015","1158786"
"10882","2015","1158787"
"10882","2015","1158788"
"10882","2015","1158789"
"10882","2015","1158790"
"10882","2015","1158791"
"10882","2015","1158792"
"8830","2015","1158793"
"8830","2015","1158794"
"5749","2015","1158890"
"5749","2015","1158891"
"5749","2015","1158892"
"5749","2015","1158893"
"5749","2015","1158894"
"5749","2015","1158895"
"5749","2015","1158896"
"5749","2015","1158897"
"14914","2015","1159027"
"5647","2015","1159028"
"5647","2015","1159029"
"14956","2015","1159231"
"14956","2015","1159232"
"4521","2015","1159260"
"14366","2015","1159417"
"14366","2015","1159418"
"4580","2015","1159469"
"4580","2015","1159470"
"12109","2015","1159768"
"12109","2015","1159769"
"12109","2015","1159770"
"12109","2015","1159771"
"8073","2015","1159772"
"8073","2015","1159773"
"8239","2015","1159784"
"8239","2015","1159785"
"8075","2015","1159857"
"8075","2015","1159858"
"15629","2015","1159879"
"15629","2015","1159880"
"12149","2015","1159909"
"12149","2015","1159910"
"2631","2015","1160044"
"2631","2015","1160045"
"2631","2015","1160046"
"2631","2015","1160047"
"2631","2015","1160048"
"2631","2015","1160049"
"10924","2015","1160147"
"10924","2015","1160148"
"10924","2015","1160149"
"10924","2015","1160150"
"10924","2015","1160151"
"10924","2015","1160152"
"2070","2015","1160155"
"2070","2015","1160156"
"2070","2015","1160157"
"2070","2015","1160158"
"2070","2015","1160159"
"2070","2015","1160160"
"2070","2015","1160161"
"2070","2015","1160162"
"2070","2015","1160163"
"2070","2015","1160164"
"8258","2015","1160214"
"7452","2015","1160366"
"7452","2015","1160367"
"14360","2015","1160372"
"14360","2015","1160373"
"2606","2015","1160425"
"2606","2015","1160426"
"8275","2015","1160427"
"8275","2015","1160428"
"13397","2015","1160459"
"13397","2015","1160460"
"15113","2015","1160461"
"15113","2015","1160462"
"15113","2015","1160463"
"15113","2015","1160464"
"8048","2015","1160474"
"8048","2015","1160475"
"2544","2015","1160595"
"2544","2015","1160596"
"2544","2015","1160597"
"2544","2015","1160598"
"2544","2015","1160599"
"13339","2015","1160654"
"13339","2015","1160655"
"7778","2015","1160660"
"7778","2015","1160661"
"8574","2015","1160822"
"8574","2015","1160823"
"8574","2015","1160824"
"8574","2015","1160825"
"8574","2015","1160826"
"8574","2015","1160827"
"9905","2015","1160865"
"9905","2015","1160866"
"4100","2015","1160968"
"4100","2015","1160969"
"7864","2015","1161017"
"7864","2015","1161018"
"15826","2015","1161022"
"15826","2015","1161023"
"5711","2015","1161031"
"5711","2015","1161032"
"5711","2015","1161033"
"5711","2015","1161034"
"5711","2015","1161035"
"5711","2015","1161036"
"5711","2015","1161037"
"5711","2015","1161038"
"7362","2015","1161112"
"7362","2015","1161113"
"5669","2015","1161129"
"5669","2015","1161130"
"5669","2015","1161131"
"5669","2015","1161132"
"5669","2015","1161133"
"5669","2015","1161134"
"15491","2015","1161151"
"15491","2015","1161152"
"14757","2015","1161236"
"14757","2015","1161237"
"13329","2015","1161369"
"13329","2015","1161370"
"13329","2015","1161371"
"13329","2015","1161372"
"13329","2015","1161373"
"13329","2015","1161374"
"13329","2015","1161375"
"13329","2015","1161376"
"5595","2015","1161534"
"5595","2015","1161535"
"5595","2015","1161536"
"5595","2015","1161537"
"5595","2015","1161538"
"5595","2015","1161539"
"5595","2015","1161540"
"5595","2015","1161541"
"4060","2015","1161542"
"4060","2015","1161543"
"8638","2015","1161550"
"8638","2015","1161551"
"3548","2015","1161601"
"1345","2015","1161602"
"1345","2015","1161603"
"1345","2015","1161604"
"1345","2015","1161605"
"1345","2015","1161606"
"1345","2015","1161607"
"1345","2015","1161608"
"1345","2015","1161609"
"1410","2015","1161615"
"1410","2015","1161616"
"1410","2015","1161617"
"1410","2015","1161618"
"1410","2015","1161619"
"13013","2015","1161773"
"13013","2015","1161774"
"4735","2015","1161775"
"4735","2015","1161776"
"12257","2015","1161933"
"12257","2015","1161934"
"10883","2015","1162023"
"10883","2015","1162024"
"10883","2015","1162025"
"10883","2015","1162026"
"10883","2015","1162027"
"10883","2015","1162028"
"10883","2015","1162029"
"10883","2015","1162030"
"10885","2015","1162031"
"10885","2015","1162032"
"15274","2015","1162152"
"15274","2015","1162153"
"15276","2015","1162154"
"15276","2015","1162155"
"3553","2015","1162193"
"3553","2015","1162194"
"4536","2015","1162274"
"15064","2015","1162275"
"15064","2015","1162276"
"15425","2015","1162277"
"15425","2015","1162278"
"7162","2015","1162431"
"7162","2015","1162432"
"2655","2015","1162450"
"2655","2015","1162451"
"2655","2015","1162452"
"2655","2015","1162453"
"2655","2015","1162454"
"2655","2015","1162455"
"14900","2015","1162518"
"14900","2015","1162519"
"2554","2015","1162707"
"2554","2015","1162708"
"4587","2015","1162776"
"4587","2015","1162777"
"15462","2015","1162792"
"15462","2015","1162793"
"15462","2015","1162794"
"15462","2015","1162795"
"15462","2015","1162796"
"15462","2015","1162797"
"15462","2015","1162798"
"15462","2015","1162799"
"15462","2015","1162800"
"15462","2015","1162801"
"15462","2015","1162802"
"15462","2015","1162803"
"15462","2015","1162804"
"15462","2015","1162805"
"15462","2015","1162806"
"15462","2015","1162807"
"12124","2015","1162898"
"12124","2015","1162899"
"14376","2015","1162909"
"2531","2015","1162939"
"2531","2015","1162940"
"2531","2015","1162941"
"2531","2015","1162942"
"2531","2015","1162943"
"2531","2015","1162944"
"7070","2015","1162993"
"7070","2015","1162994"
"12968","2015","1162995"
"12968","2015","1162996"
"2066","2015","1163001"
"2066","2015","1163002"
"2066","2015","1163003"
"2066","2015","1163004"
"2066","2015","1163005"
"3203","2015","1163008"
"3203","2015","1163009"
"3203","2015","1163010"
"3203","2015","1163011"
"3203","2015","1163012"
"6925","2015","1163031"
"6925","2015","1163032"
"7361","2015","1163055"
"7361","2015","1163056"
"520","2015","1163061"
"520","2015","1163062"
"520","2015","1163063"
"520","2015","1163064"
"520","2015","1163065"
"13605","2015","1163071"
"13605","2015","1163072"
"1732","2015","1163097"
"1732","2015","1163098"
"1732","2015","1163099"
"1732","2015","1163100"
"1732","2015","1163101"
"1732","2015","1163102"
"2467","2015","1163125"
"2467","2015","1163126"
"2467","2015","1163127"
"2467","2015","1163128"
"2467","2015","1163129"
"2467","2015","1163130"
"2467","2015","1163131"
"2467","2015","1163132"
"5570","2015","1163404"
"5570","2015","1163405"
"5570","2015","1163406"
"5570","2015","1163407"
"5570","2015","1163408"
"5570","2015","1163409"
"2624","2015","1163436"
"2624","2015","1163437"
"2624","2015","1163438"
"2624","2015","1163439"
"2624","2015","1163440"
"2624","2015","1163441"
"2701","2015","1163476"
"2701","2015","1163477"
"2701","2015","1163478"
"2701","2015","1163479"
"4057","2015","1163480"
"4057","2015","1163481"
"15779","2015","1163482"
"15779","2015","1163483"
"15815","2015","1163573"
"15815","2015","1163574"
"15815","2015","1163575"
"15815","2015","1163576"
"15815","2015","1163577"
"15492","2015","1163578"
"15027","2015","1163612"
"15027","2015","1163613"
"12079","2015","1163680"
"12079","2015","1163681"
"12079","2015","1163682"
"12079","2015","1163683"
"12079","2015","1163684"
"12079","2015","1163685"
"12079","2015","1163686"
"12079","2015","1163687"
"7091","2015","1163697"
"7091","2015","1163698"
"15518","2015","1163726"
"15518","2015","1163727"
"14408","2015","1163735"
"14408","2015","1163736"
