"university_id","survey_year","teaching_staff_sanctioned_strength_id"
"0398","2015","700357"
"0398","2015","700358"
"0398","2015","700359"
"0398","2015","700360"
"0101","2015","700742"
"0101","2015","700743"
"0101","2015","700744"
"0101","2015","700745"
"0101","2015","700746"
"0188","2015","700793"
"0188","2015","700794"
"0188","2015","700795"
"0188","2015","700796"
"0188","2015","700797"
"0188","2015","700798"
"0188","2015","700799"
"0050","2015","700934"
"0050","2015","700935"
"0050","2015","700936"
"0050","2015","700937"
"0050","2015","700938"
"0050","2015","700939"
"0779","2015","700940"
"0779","2015","700941"
"0779","2015","700942"
"0779","2015","700943"
"0269","2015","701426"
"0269","2015","701427"
"0269","2015","701428"
"0269","2015","701429"
"0269","2015","701430"
"0269","2015","701431"
"0269","2015","701432"
"0269","2015","701433"
"0269","2015","701434"
"0678","2015","701719"
"0678","2015","701720"
"0678","2015","701721"
"0678","2015","701722"
"0678","2015","701723"
"0176","2015","702397"
"0176","2015","702398"
"0176","2015","702399"
"0176","2015","702400"
"0176","2015","702401"
"0427","2015","703056"
"0427","2015","703057"
"0427","2015","703058"
"0427","2015","703059"
"0427","2015","703060"
"0427","2015","703061"
"0427","2015","703062"
"0675","2015","703113"
"0675","2015","703114"
"0675","2015","703115"
"0675","2015","703116"
"0675","2015","703117"
"0022","2015","703579"
"0022","2015","703580"
"0022","2015","703581"
"0022","2015","703582"
"0022","2015","703583"
"0413","2015","703925"
"0413","2015","703926"
"0413","2015","703927"
"0413","2015","703928"
"0413","2015","703929"
"0042","2015","704052"
"0042","2015","704053"
"0042","2015","704054"
"0042","2015","704055"
"0065","2015","705423"
"0065","2015","705424"
"0065","2015","705425"
"0065","2015","705426"
"0065","2015","705427"
"0065","2015","705428"
"0584","2015","705533"
"0584","2015","705534"
"0584","2015","705535"
"0584","2015","705536"
"0584","2015","705537"
"0584","2015","705538"
"0246","2015","705702"
"0246","2015","705703"
"0246","2015","705704"
"0246","2015","705705"
"0418","2015","705883"
"0418","2015","705884"
"0170","2015","706061"
"0170","2015","706062"
"0170","2015","706063"
"0170","2015","706064"
"0170","2015","706065"
"0170","2015","706066"
"0797","2015","706818"
"0797","2015","706819"
"0797","2015","706820"
"0409","2015","706966"
"0409","2015","706967"
"0409","2015","706968"
"0409","2015","706969"
"0409","2015","706970"
"0409","2015","706971"
"0409","2015","706972"
"0716","2015","707324"
"0716","2015","707325"
"0716","2015","707326"
"0716","2015","707327"
"0716","2015","707328"
"0716","2015","707329"
"0393","2015","707447"
"0393","2015","707448"
"0393","2015","707449"
"0393","2015","707450"
"0393","2015","707451"
"0393","2015","707452"
"0393","2015","707453"
"0162","2015","707739"
"0162","2015","707740"
"0162","2015","707741"
"0162","2015","707742"
"0162","2015","707743"
"0162","2015","707744"
"0162","2015","707745"
"0162","2015","707746"
"0162","2015","707747"
"0304","2015","708233"
"0304","2015","708234"
"0161","2015","708336"
"0161","2015","708337"
"0161","2015","708338"
"0161","2015","708339"
"0161","2015","708340"
"0760","2015","708420"
"0760","2015","708421"
"0760","2015","708422"
"0760","2015","708423"
"0760","2015","708424"
"0632","2015","708925"
"0632","2015","708926"
"0632","2015","708927"
"0632","2015","708928"
"0632","2015","708929"
"0632","2015","708930"
"0524","2015","709430"
"0524","2015","709431"
"0524","2015","709432"
"0524","2015","709433"
"0524","2015","709434"
"0524","2015","709435"
"0524","2015","709436"
"0524","2015","709437"
"0524","2015","709438"
"0348","2015","709520"
"0348","2015","709521"
"0348","2015","709522"
"0348","2015","709523"
"0348","2015","709524"
"0348","2015","709525"
"0348","2015","709526"
"0348","2015","709527"
"0348","2015","709528"
"0703","2015","709607"
"0703","2015","709608"
"0452","2015","709802"
"0452","2015","709803"
"0452","2015","709804"
"0452","2015","709805"
"0452","2015","709806"
"0387","2015","709899"
"0387","2015","709900"
"0387","2015","709901"
"0387","2015","709902"
"0387","2015","709903"
"0387","2015","709904"
"0387","2015","709905"
"0387","2015","709906"
"0247","2015","709979"
"0247","2015","709980"
"0247","2015","709981"
"0247","2015","709982"
"0624","2015","710122"
"0624","2015","710123"
"0624","2015","710124"
"0624","2015","710125"
"0187","2015","710176"
"0187","2015","710177"
"0187","2015","710178"
"0187","2015","710179"
"0187","2015","710180"
"0264","2015","710475"
"0264","2015","710476"
"0264","2015","710477"
"0264","2015","710478"
"0264","2015","710479"
"0488","2015","710511"
"0488","2015","710512"
"0488","2015","710513"
"0488","2015","710514"
"0228","2015","710738"
"0228","2015","710739"
"0228","2015","710740"
"0228","2015","710741"
"0228","2015","710742"
"0228","2015","710743"
"0228","2015","710744"
"0472","2015","710830"
"0472","2015","710831"
"0472","2015","710832"
"0472","2015","710833"
"0472","2015","710834"
"0107","2015","711097"
"0107","2015","711098"
"0107","2015","711099"
"0107","2015","711100"
"0107","2015","711101"
"0107","2015","711102"
"0107","2015","711103"
"0107","2015","711104"
"0107","2015","711105"
"0107","2015","711106"
"0407","2015","712473"
"0407","2015","712474"
"0407","2015","712475"
"0407","2015","712476"
"0407","2015","712477"
"0655","2015","713180"
"0655","2015","713181"
"0655","2015","713182"
"0655","2015","713183"
"0655","2015","713184"
"0655","2015","713185"
"0655","2015","713186"
"0655","2015","713187"
"0655","2015","713188"
"0655","2015","713189"
"0655","2015","713190"
"0428","2015","713254"
"0428","2015","713255"
"0428","2015","713256"
"0428","2015","713257"
"0428","2015","713258"
"0656","2015","713335"
"0656","2015","713336"
"0656","2015","713337"
"0656","2015","713338"
"0656","2015","713339"
"0656","2015","713340"
"0656","2015","713341"
"0280","2015","713348"
"0280","2015","713349"
"0280","2015","713350"
"0280","2015","713351"
"0280","2015","713352"
"0280","2015","713353"
"0280","2015","713354"
"0280","2015","713355"
"0280","2015","713356"
"0159","2015","713609"
"0159","2015","713610"
"0159","2015","713611"
"0159","2015","713612"
"0159","2015","713613"
"0159","2015","713614"
"0109","2015","713644"
"0109","2015","713645"
"0109","2015","713646"
"0109","2015","713647"
"0109","2015","713648"
"0319","2015","713872"
"0319","2015","713873"
"0319","2015","713874"
"0319","2015","713875"
"0319","2015","713876"
"0319","2015","713877"
"0319","2015","713878"
"0319","2015","713879"
"0319","2015","713880"
"0319","2015","713881"
"0319","2015","713882"
"0357","2015","714165"
"0357","2015","714166"
"0357","2015","714167"
"0357","2015","714168"
"0357","2015","714169"
"0550","2015","714257"
"0550","2015","714258"
"0550","2015","714259"
"0550","2015","714260"
"0550","2015","714261"
"0550","2015","714262"
"0550","2015","714263"
"0652","2015","714368"
"0652","2015","714369"
"0652","2015","714370"
"0652","2015","714371"
"0652","2015","714372"
"0652","2015","714373"
"0053","2015","714413"
"0053","2015","714414"
"0053","2015","714415"
"0053","2015","714416"
"0053","2015","714417"
"0053","2015","714418"
"0277","2015","714419"
"0277","2015","714420"
"0277","2015","714421"
"0277","2015","714422"
"0277","2015","714423"
"0277","2015","714424"
"0662","2015","714464"
"0662","2015","714465"
"0662","2015","714466"
"0662","2015","714467"
"0662","2015","714468"
"0362","2015","714582"
"0362","2015","714583"
"0362","2015","714584"
"0362","2015","714585"
"0362","2015","714586"
"0362","2015","714587"
"0362","2015","714588"
"0362","2015","714589"
"0362","2015","714590"
"0383","2015","714649"
"0383","2015","714650"
"0383","2015","714651"
"0383","2015","714652"
"0383","2015","714653"
"0383","2015","714654"
"0383","2015","714655"
"0383","2015","714656"
"0383","2015","714657"
"0307","2015","714658"
"0307","2015","714659"
"0307","2015","714660"
"0307","2015","714661"
"0307","2015","714662"
"0200","2015","714840"
"0200","2015","714841"
"0200","2015","714842"
"0200","2015","714843"
"0200","2015","714844"
"0200","2015","714845"
"0279","2015","715032"
"0279","2015","715033"
"0279","2015","715034"
"0114","2015","715092"
"0114","2015","715093"
"0114","2015","715094"
"0114","2015","715095"
"0114","2015","715096"
"0684","2015","715277"
"0684","2015","715278"
"0684","2015","715279"
"0684","2015","715280"
"0684","2015","715281"
"0684","2015","715282"
"0684","2015","715283"
"0684","2015","715284"
"0684","2015","715285"
"0677","2015","715513"
"0677","2015","715514"
"0677","2015","715515"
"0677","2015","715516"
"0677","2015","715517"
"0677","2015","715518"
"0677","2015","715519"
"0721","2015","715845"
"0721","2015","715846"
"0721","2015","715847"
"0492","2015","715914"
"0492","2015","715915"
"0492","2015","715916"
"0492","2015","715917"
"0492","2015","715918"
"0492","2015","715919"
"0492","2015","715920"
"0492","2015","715921"
"0492","2015","715922"
"0492","2015","715923"
"0306","2015","716527"
"0306","2015","716528"
"0315","2015","716637"
"0315","2015","716638"
"0315","2015","716639"
"0321","2015","716782"
"0321","2015","716783"
"0321","2015","716784"
"0321","2015","716785"
"0321","2015","716786"
"0321","2015","716787"
"0321","2015","716788"
"0321","2015","716789"
"0321","2015","716790"
"0321","2015","716791"
"0606","2015","716911"
"0606","2015","716912"
"0606","2015","716913"
"0606","2015","716914"
"0606","2015","716915"
"0751","2015","717173"
"0751","2015","717174"
"0751","2015","717175"
"0751","2015","717176"
"0751","2015","717177"
"0751","2015","717178"
"0399","2015","717396"
"0399","2015","717397"
"0399","2015","717398"
"0399","2015","717399"
"0399","2015","717400"
"0399","2015","717401"
"0399","2015","717402"
"0399","2015","717403"
"0286","2015","717431"
"0286","2015","717432"
"0286","2015","717433"
"0286","2015","717434"
"0286","2015","717435"
"0276","2015","717462"
"0276","2015","717463"
"0276","2015","717464"
"0276","2015","717465"
"0276","2015","717466"
"0276","2015","717467"
"0276","2015","717468"
"0276","2015","717469"
"0276","2015","717470"
"0276","2015","717471"
"0276","2015","717472"
"0276","2015","717473"
"0276","2015","717474"
"0276","2015","717475"
"0276","2015","717476"
"0276","2015","717477"
"0266","2015","717851"
"0266","2015","717852"
"0266","2015","717853"
"0266","2015","717854"
"0266","2015","717855"
"0266","2015","717856"
"0266","2015","717857"
"0266","2015","717858"
"0041","2015","718033"
"0041","2015","718034"
"0041","2015","718035"
"0041","2015","718036"
"0158","2015","718064"
"0158","2015","718065"
"0158","2015","718066"
"0158","2015","718067"
"0335","2015","718242"
"0335","2015","718243"
"0335","2015","718244"
"0335","2015","718245"
"0789","2015","718382"
"0789","2015","718383"
"0789","2015","718384"
"0789","2015","718385"
"0789","2015","718386"
"0789","2015","718387"
"0789","2015","718388"
"0789","2015","718389"
"0755","2015","718530"
"0755","2015","718531"
"0755","2015","718532"
"0755","2015","718533"
"0755","2015","718534"
"0755","2015","718535"
"0755","2015","718536"
"0755","2015","718537"
"0755","2015","718538"
"0755","2015","718539"
"0755","2015","718540"
"0643","2015","718578"
"0643","2015","718579"
"0643","2015","718580"
"0643","2015","718581"
"0643","2015","718582"
"0643","2015","718583"
"0742","2015","718935"
"0742","2015","718936"
"0742","2015","718937"
"0742","2015","718938"
"0742","2015","718939"
"0743","2015","719090"
"0743","2015","719091"
"0743","2015","719092"
"0743","2015","719093"
"0743","2015","719094"
"0743","2015","719095"
"0743","2015","719096"
"0743","2015","719097"
"0478","2015","719194"
"0478","2015","719195"
"0478","2015","719196"
"0478","2015","719197"
"0478","2015","719198"
"0478","2015","719199"
"0478","2015","719200"
"0478","2015","719201"
"0478","2015","719202"
"0478","2015","719203"
"0682","2015","719446"
"0682","2015","719447"
"0682","2015","719448"
"0682","2015","719449"
"0682","2015","719450"
"0682","2015","719451"
"0166","2015","719572"
"0166","2015","719573"
"0166","2015","719574"
"0166","2015","719575"
"0166","2015","719576"
"0166","2015","719577"
"0166","2015","719578"
"0166","2015","719579"
"0166","2015","719580"
"0408","2015","719876"
"0408","2015","719877"
"0408","2015","719878"
"0408","2015","719879"
"0408","2015","719880"
"0408","2015","719881"
"0106","2015","719917"
"0106","2015","719918"
"0106","2015","719919"
"0106","2015","719920"
"0106","2015","719921"
"0106","2015","719922"
"0698","2015","719954"
"0698","2015","719955"
"0698","2015","719956"
"0698","2015","719957"
"0698","2015","719958"
"0317","2015","720122"
"0317","2015","720123"
"0317","2015","720124"
"0317","2015","720125"
"0317","2015","720126"
"0317","2015","720127"
"0317","2015","720128"
"0317","2015","720129"
"0317","2015","720130"
"0317","2015","720131"
"0317","2015","720132"
"0292","2015","720158"
"0292","2015","720159"
"0818","2015","720811"
"0818","2015","720812"
"0818","2015","720813"
"0818","2015","720814"
"0818","2015","720815"
"0818","2015","720816"
"0204","2015","721007"
"0204","2015","721008"
"0204","2015","721009"
"0204","2015","721010"
"0204","2015","721011"
"0204","2015","721012"
"0204","2015","721013"
"0207","2015","721030"
"0207","2015","721031"
"0207","2015","721032"
"0207","2015","721033"
"0207","2015","721034"
"0740","2015","721389"
"0740","2015","721390"
"0740","2015","721391"
"0740","2015","721392"
"0740","2015","721393"
"0740","2015","721394"
"0740","2015","721395"
"0174","2015","721476"
"0174","2015","721477"
"0174","2015","721478"
"0174","2015","721479"
"0174","2015","721480"
"0174","2015","721481"
"0174","2015","721482"
"0163","2015","721567"
"0163","2015","721568"
"0163","2015","721569"
"0163","2015","721570"
"0163","2015","721571"
"0163","2015","721572"
"0293","2015","721619"
"0293","2015","721620"
"0293","2015","721621"
"0293","2015","721622"
"0293","2015","721623"
"0293","2015","721624"
"0293","2015","721625"
"0116","2015","721644"
"0116","2015","721645"
"0116","2015","721646"
"0116","2015","721647"
"0116","2015","721648"
"0388","2015","721756"
"0388","2015","721757"
"0388","2015","721758"
"0388","2015","721759"
"0388","2015","721760"
"0388","2015","721761"
"0646","2015","721762"
"0646","2015","721763"
"0646","2015","721764"
"0712","2015","722060"
"0712","2015","722061"
"0712","2015","722062"
"0712","2015","722063"
"0712","2015","722064"
"0762","2015","722150"
"0762","2015","722151"
"0762","2015","722152"
"0762","2015","722153"
"0762","2015","722154"
"0762","2015","722155"
"0762","2015","722156"
"0762","2015","722157"
"0770","2015","722406"
"0770","2015","722407"
"0770","2015","722408"
"0770","2015","722409"
"0722","2015","722446"
"0722","2015","722447"
"0722","2015","722448"
"0722","2015","722449"
"0722","2015","722450"
"0722","2015","722451"
"0722","2015","722452"
"0211","2015","722605"
"0211","2015","722606"
"0211","2015","722607"
"0666","2015","722677"
"0666","2015","722678"
"0666","2015","722679"
"0666","2015","722680"
"0666","2015","722681"
"0666","2015","722682"
"0666","2015","722683"
"0666","2015","722684"
"0666","2015","722685"
"0666","2015","722686"
"0666","2015","722687"
"0666","2015","722688"
"0666","2015","722689"
"0302","2015","722699"
"0302","2015","722700"
"0302","2015","722701"
"0302","2015","722702"
"0302","2015","722703"
"0168","2015","722878"
"0168","2015","722879"
"0168","2015","722880"
"0168","2015","722881"
"0168","2015","722882"
"0168","2015","722883"
"0168","2015","722884"
"0168","2015","722885"
"0168","2015","722886"
"0819","2015","722985"
"0819","2015","722986"
"0819","2015","722987"
"0819","2015","722988"
"0669","2015","723182"
"0669","2015","723183"
"0820","2015","723277"
"0820","2015","723278"
"0820","2015","723279"
"0820","2015","723280"
"0820","2015","723281"
"0820","2015","723282"
"0820","2015","723283"
"0820","2015","723284"
"0820","2015","723285"
"0820","2015","723286"
"0203","2015","723314"
"0203","2015","723315"
"0203","2015","723316"
"0203","2015","723317"
"0203","2015","723318"
"0203","2015","723319"
"0203","2015","723320"
"0795","2015","723712"
"0795","2015","723713"
"0795","2015","723714"
"0795","2015","723715"
"0795","2015","723716"
"0205","2015","723901"
"0205","2015","723902"
"0205","2015","723903"
"0205","2015","723904"
"0205","2015","723905"
"0205","2015","723906"
"0330","2015","723907"
"0330","2015","723908"
"0330","2015","723909"
"0330","2015","723910"
"0330","2015","723911"
"0160","2015","724494"
"0379","2015","724642"
"0379","2015","724643"
"0379","2015","724644"
"0379","2015","724645"
"0379","2015","724646"
"0104","2015","724656"
"0104","2015","724657"
"0104","2015","724658"
"0104","2015","724659"
"0104","2015","724660"
"0104","2015","724661"
"0171","2015","724808"
"0171","2015","724809"
"0171","2015","724810"
"0171","2015","724811"
"0171","2015","724812"
"0341","2015","724914"
"0341","2015","724915"
"0341","2015","724916"
"0341","2015","724917"
"0341","2015","724918"
"0802","2015","725271"
"0802","2015","725272"
"0802","2015","725273"
"0802","2015","725274"
"0710","2015","725422"
"0710","2015","725423"
"0710","2015","725424"
"0710","2015","725425"
"0710","2015","725426"
"0732","2015","725534"
"0732","2015","725535"
"0732","2015","725536"
"0732","2015","725537"
"0732","2015","725538"
"0732","2015","725539"
"0732","2015","725540"
"0732","2015","725541"
"0732","2015","725542"
"0517","2015","725543"
"0517","2015","725544"
"0517","2015","725545"
"0517","2015","725546"
"0517","2015","725547"
