"id","count_by_category_id"
"106783","5226154"
"91231","4528912"
"90286","4490566"
"98982","4849352"
"103475","5061926"
"110803","5409042"
"85062","4298813"
"90296","4490924"
"92316","4576994"
"96660","4750417"
"84470","4278279"
"101333","4957836"
"84111","4266448"
"92675","4592654"
"87120","4369673"
"99983","4898936"
"92519","4586498"
"108829","5320757"
"105336","5153400"
"114687","5570269"
"108812","5319977"
"110403","5387297"
"106853","5229193"
"106985","5234048"
"83407","4241285"
"90063","4481124"
"109973","5370175"
"99847","4891706"
"86304","4341053"
"101232","4953553"
"94326","4657932"
"103098","5046512"
"98892","4845390"
"107861","5273942"
"87801","4393481"
"108483","5303236"
"113357","5517965"
"102405","5010295"
"87013","4366103"
"96398","4737728"
"101738","4975261"
"115592","5612409"
"84611","4283966"
"111036","5418167"
"94378","4659907"
"107312","5247735"
"108302","5297492"
"89059","4442094"
"100920","4938650"
"104559","5111008"
"96619","4747741"
"110673","5404070"
"113318","5515767"
"103424","5059619"
"108021","5283536"
"108970","5327104"
"85533","4314219"
"93704","4631510"
"114793","5576027"
"114017","5546858"
"92241","4573939"
"95919","4718987"
"111726","5441955"
"95391","4698204"
"106630","5219549"
"99522","4877253"
"105783","5176548"
"110744","5406572"
"108250","5294152"
"93177","4611549"
"113516","5525816"
"93557","4626368"
"86079","4334115"
"85505","4313282"
"89875","4473703"
"96655","4750222"
"88925","4438243"
"93890","4639938"
"93745","4633107"
"87905","4397538"
"109455","5351130"
"106682","5222038"
"115390","5603653"
"112551","5477607"
"109428","5350188"
"93053","4607056"
"100478","4919954"
"95706","4710707"
"97538","4784660"
"105915","5183676"
"89854","4473105"
"107216","5242867"
"95385","4697980"
"96230","4732463"
"95094","4687317"
"98061","4807976"
"110662","5403861"
"90572","4504177"
"93797","4634961"
"114435","5560460"
"98926","4846709"
"86964","4364826"
"95545","4704673"
"90646","4506610"
"106014","5187897"
"89030","4441263"
"107946","5279546"
"96432","4739385"
"110146","5377849"
"106553","5216341"
"102907","5038166"
"88079","4404666"
"106591","5218094"
"109822","5365298"
"99520","4877166"
"114332","5556141"
"99490","4875910"
"113373","5519525"
"103186","5049835"
"87846","4395599"
"105994","5187191"
"103053","5045280"
"106266","5200403"
"101084","4945696"
"99633","4881109"
"114664","5569110"
"95072","4686549"
"102199","4999882"
"114594","5565989"
"98053","4807659"
"112668","5482165"
"110721","5405681"
"106201","5196711"
"100671","4928834"
"91655","4549294"
"87977","4400604"
"94941","4681860"
"113456","5523029"
"98409","4824697"
"110015","5371859"
"84220","4271009"
"90318","4491686"
"95363","4697031"
"105758","5175069"
"88963","4439155"
"90397","4494578"
"113860","5538275"
"106625","5219226"
"95671","4709154"
"94031","4647238"
"98861","4844214"
"100612","4925808"
"87508","4382794"
"104136","5090548"
"105899","5182941"
"109252","5341306"
"91224","4528666"
"99434","4873713"
"93249","4614777"
"113422","5521480"
"99660","4882223"
"85769","4322405"
"87763","4392385"
"87681","4389647"
"113710","5532912"
"105664","5170140"
"89141","4445197"
"102392","5009851"
"89599","4462891"
"113921","5541443"
"83717","4253150"
"111000","5417048"
"86898","4362603"
"98616","4832877"
"87512","4383020"
"112731","5485361"
"107883","5275058"
"94369","4659670"
"103895","5080859"
"107705","5266214"
"88629","4424397"
"106250","5199594"
"113888","5539303"
"96589","4746369"
"94796","4675936"
"94103","4649519"
"97772","4796476"
"104822","5123760"
"108427","5300535"
"97082","4766811"
"83700","4252632"
"100049","4901711"
"101689","4973647"
"103592","5067213"
"86680","4354329"
"92313","4576940"
"96554","4744679"
"89482","4458495"
"101587","4969045"
"86182","4337126"
"108038","5284762"
"92750","4595099"
"104248","5095808"
"113334","5516740"
"93679","4630514"
"110793","5408952"
"94424","4661755"
"89018","4440929"
"102526","5019211"
"97783","4796781"
"108281","5296169"
"110311","5383842"
"97198","4771389"
"107411","5252708"
"107098","5238475"
"109392","5348512"
"87906","4397546"
"88630","4424402"
"96413","4738343"
"109442","5350804"
"92126","4569575"
"90608","4505421"
"105605","5167757"
"101766","4977190"
"114027","5547116"
"85246","4304520"
"102330","5006793"
"106878","5230263"
"106961","5233005"
"111233","5424468"
"85917","4328295"
"91074","4522354"
"98515","4829126"
"97025","4763703"
"90665","4507265"
"97674","4790966"
"103574","5066338"
"103590","5067138"
"114795","5576151"
"85539","4314488"
"90270","4490054"
"98166","4813479"
"113852","5537887"
"110926","5413818"
"93889","4639853"
"101736","4975237"
"95659","4708787"
"104106","5089176"
"102863","5035431"
"99049","4852207"
"88621","4424104"
"96616","4747595"
"83841","4256238"
"114618","5566693"
"90045","4480717"
"95007","4684347"
"89507","4459240"
"99702","4884843"
"87523","4383458"
"83565","4246842"
"106110","5192560"
"90367","4493713"
"105827","5179049"
"109151","5336410"
"104099","5088986"
"89670","4465322"
"102496","5017218"
"113932","5542260"
"110862","5411031"
"84994","4296490"
"83491","4244168"
"91750","4553641"
"101761","4976426"
"104242","5095538"
"101014","4941859"
"102830","5034173"
"114629","5567410"
"108669","5313061"
"113335","5516814"
"113690","5532346"
"86990","4365585"
"89751","4468997"
"92541","4587340"
"108461","5302143"
"95529","4704263"
"110510","5391698"
"86152","4335974"
"102757","5030678"
"97230","4772480"
"98884","4845189"
"110977","5416141"
"92528","4586902"
"101505","4965647"
"112101","5456580"
"85053","4298495"
"101001","4941539"
"109743","5362271"
"99530","4877482"
"102070","4991286"
"88138","4406296"
"103843","5078714"
"103884","5080529"
"113403","5521047"
"90185","4485873"
"103400","5058673"
"85906","4327365"
"101991","4987642"
"84936","4294709"
"115295","5597893"
"91870","4559903"
"109916","5368215"
"100058","4902066"
"97112","4768073"
"102028","4989437"
"92774","4596078"
"100055","4901938"
"110622","5402000"
"92394","4580410"
"109861","5366550"
"114645","5568153"
"99845","4891624"
"112031","5453698"
"96798","4755118"
"88177","4407284"
"101721","4974665"
"109223","5339977"
"108914","5323825"
"114747","5572733"
"110248","5381540"
"114440","5560593"
"96704","4752094"
"95940","4719756"
"101058","4944635"
"103743","5074926"
"93816","4635724"
"92925","4602471"
"93917","4641662"
"88448","4417587"
"99138","4857636"
"115532","5609457"
"104855","5125703"
"108009","5283062"
"95650","4708361"
"95840","4715895"
"108022","5283713"
"95807","4714429"
"102336","5007092"
"107975","5281722"
"84334","4274310"
"115379","5602911"
"110767","5407809"
"89263","4449203"
"91470","4539166"
"92031","4566333"
"97222","4772220"
"97297","4775050"
"88019","4402256"
"88972","4439371"
"91955","4563267"
"96996","4762214"
"93368","4618518"
"98924","4846596"
"115464","5606979"
"98312","4820178"
"96818","4755925"
"83490","4244156"
"114676","5569946"
"85947","4329323"
"89798","4470894"
"97652","4789611"
"83360","4239928"
"88418","4416244"
"91936","4562471"
"114369","5557476"
"103642","5070197"
"109803","5364595"
"108954","5326184"
"107063","5236852"
"95929","4719392"
"90092","4482017"
"99037","4851810"
"105102","5141717"
"84986","4296308"
"88898","4436869"
"98083","4809064"
"90056","4480992"
"111755","5442892"
"94887","4680331"
"107500","5256089"
"111039","5418253"
"99955","4897462"
"94665","4670312"
"109707","5361288"
"111076","5419467"
"88489","4419609"
"83401","4241117"
"97424","4779380"
"95463","4701179"
"105254","5149002"
"99407","4872907"
"114657","5568663"
"114621","5567081"
"90804","4512256"
"88782","4430002"
"100742","4932193"
"107103","5238617"
"92902","4601616"
"85755","4322011"
"93829","4636275"
"102960","5040740"
"113808","5536588"
"113785","5535442"
"89339","4451938"
"89650","4464895"
"91216","4528313"
"97227","4772308"
"109838","5365774"
"115343","5600584"
"96000","4722209"
"98813","4841876"
"83593","4248166"
"110850","5410721"
"105428","5158106"
"98807","4841522"
"99255","4865340"
"102487","5016698"
"114543","5563811"
"113184","5508968"
"98664","4834564"
"99910","4895181"
"108988","5327679"
"91546","4542802"
"97245","4773109"
"112771","5487383"
"92697","4593318"
"107071","5237154"
"95123","4688379"
"89758","4469324"
"92959","4603440"
"98259","4817739"
"113758","5534479"
"98514","4829083"
"114865","5579480"
"93415","4620392"
"104382","5101922"
"84466","4278175"
"99743","4887526"
"87804","4393644"
"86231","4338939"
"91358","4534022"
"99004","4850254"
"114463","5561318"
"96083","4725286"
"103495","5062783"
"106916","5231525"
"84495","4280251"
"94680","4670906"
"114800","5576435"
"85940","4329037"
"90029","4480183"
"92627","4590942"
"110373","5385810"
"103359","5057434"
"85381","4308687"
"115370","5602250"
"106328","5203589"
"113767","5534803"
"88881","4435551"
"106127","5193421"
"91127","4525238"
"113639","5530238"
"112974","5499702"
"95557","4705210"
"102350","5007695"
"112882","5494805"
"115730","5628958"
"100391","4916088"
"98750","4838331"
"108603","5310492"
"84293","4273285"
"97827","4799666"
"111907","5449297"
"93783","4634339"
"104989","5132470"
"90729","4509671"
"95191","4690913"
"114735","5571897"
"89259","4449070"
"106431","5209302"
"110356","5385014"
"113166","5508412"
"93878","4639093"
"114720","5571311"
"89975","4477845"
"88762","4429469"
"93497","4624418"
"114542","5563789"
"96155","4728842"
"86755","4357338"
"84476","4278422"
"95364","4697071"
"107826","5271890"
"99284","4867155"
"95845","4715993"
"101121","4947300"
"101173","4949330"
"84612","4284004"
"111450","5431739"
"104092","5088644"
"92707","4593709"
"102293","5003614"
"91550","4542973"
"103570","5066126"
"85124","4300960"
"97011","4762801"
"84325","4274033"
"99020","4850794"
"97881","4801631"
"107473","5255164"
"85708","4320136"
"110565","5393669"
"91793","4555455"
"89711","4467507"
"115093","5590660"
"97844","4800371"
"99110","4856022"
"110140","5377511"
"92838","4598710"
"113098","5505247"
"111489","5433322"
"96140","4727989"
"88698","4427360"
"83511","4244704"
"98265","4818011"
"109372","5347822"
"90535","4502966"
"114601","5566287"
"90127","4483692"
"89940","4476527"
"95804","4714237"
"98803","4841296"
"86868","4361477"
"88305","4411679"
"104676","5116913"
"105034","5135030"
"107085","5237983"
"86580","4350910"
"107919","5277493"
"107025","5235464"
"96856","4757299"
"107315","5248001"
"91352","4533702"
"102238","5001378"
"111094","5420305"
"114903","5581524"
"115636","5621762"
"88668","4425720"
"94288","4656372"
"110959","5415528"
"88719","4428081"
"93089","4608520"
"96231","4732513"
"98153","4812022"
"93392","4619725"
"101135","4947971"
"111484","5433114"
"84757","4288786"
"99558","4878287"
"95994","4721908"
"98746","4838144"
"93385","4619330"
"84985","4296278"
"107294","5246967"
"109004","5328040"
"108543","5306660"
"110398","5386974"
"90911","4515622"
"109352","5347054"
"98942","4847536"
"106807","5227234"
"107454","5254464"
"98894","4845452"
"102439","5011510"
"94854","4678703"
"95809","4714452"
"113836","5537337"
"93153","4610915"
"94437","4662378"
"106373","5206413"
"83878","4257493"
"95454","4700835"
"107132","5239768"
"109330","5345704"
"113218","5510228"
"92596","4589392"
"90334","4492036"
"100173","4906401"
"108473","5302552"
"89881","4473788"
"105748","5174344"
"106457","5210486"
"94344","4658608"
"107616","5260820"
"84366","4275485"
"90110","4482782"
"115699","5626655"
"114733","5571766"
"100982","4941100"
"84206","4270627"
"85029","4297779"
"99365","4871270"
"108724","5317090"
"113653","5530971"
"105771","5175957"
"92005","4565438"
"100729","4931787"
"112364","5469470"
"101595","4969505"
"84764","4288974"
"105822","5178499"
"94626","4668551"
"114104","5550407"
"95495","4702589"
"99082","4853817"
"103187","5049841"
"107340","5249555"
"114111","5551056"
"90075","4481480"
"102739","5029508"
"114461","5561273"
"92942","4603039"
"97969","4804665"
"96937","4760097"
"106487","5212812"
"101945","4985622"
"103043","5044875"
"94901","4680844"
"106009","5187781"
"88231","4408738"
"84424","4277114"
"87529","4383669"
"88461","4418455"
"113431","5521980"
"89910","4475027"
"84625","4284452"
"106061","5190294"
"87599","4386284"
"83534","4245464"
"100056","4901986"
"85528","4314031"
"95803","4714229"
"105896","5182771"
"101406","4961340"
"105630","5168715"
"109468","5351612"
"102265","5002721"
"114771","5574622"
"108123","5288058"
"112525","5476715"
"91047","4521238"
"103528","5064155"
"115079","5590154"
"84101","4266198"
"104315","5098699"
"100526","4922019"
"92431","4581885"
"103572","5066219"
"87642","4388135"
"86248","4339336"
"109984","5370480"
"93032","4606279"
"87435","4380640"
"101936","4985074"
"95690","4709910"
"112506","5476021"
"104913","5128623"
"100722","4931506"
"112372","5469864"
"90831","4513089"
"107385","5251358"
"94641","4669308"
"108616","5310778"
"103931","5082414"
"91905","4561360"
"113368","5519023"
"90442","4496430"
"106020","5188243"
"97564","4786229"
"91666","4549908"
"109569","5356409"
"113927","5542051"
"94417","4661414"
"95560","4705299"
"102007","4988456"
"88194","4407745"
"107855","5273793"
"83957","4260078"
"103688","5071869"
"101928","4984802"
"99331","4869810"
"109076","5331200"
"101150","4948548"
"89008","4440652"
"99842","4891469"
"85670","4319057"
"105477","5161264"
"115138","5592445"
"102937","5039913"
"96240","4732904"
"115226","5595628"
"85796","4323553"
"107135","5239864"
"101178","4949542"
"114431","5559569"
"105508","5162881"
"104334","5099663"
"90965","4517622"
"98632","4833457"
"89539","4460335"
"96411","4738226"
"105829","5179105"
"91640","4548678"
"94719","4672322"
"99469","4874789"
"93474","4623340"
"114893","5580982"
"105181","5146095"
"105650","5169689"
"114947","5583121"
"92646","4591685"
"95550","4704960"
"105139","5143663"
"97120","4768357"
"101690","4973732"
"101654","4972193"
"107635","5262002"
"109433","5350525"
"87723","4391132"
"114151","5553758"
"100411","4916888"
"103022","5044013"
"89394","4454378"
"91344","4533506"
"101233","4953565"
"86948","4364199"
"93494","4624230"
"113965","5543420"
"88810","4431336"
"113768","5534853"
"93222","4613831"
"101702","4974050"
"103952","5083379"
"101806","4979083"
"110072","5374652"
"97494","4782602"
"103393","5058500"
"97431","4779573"
"94036","4647282"
"113498","5525316"
"90709","4508713"
"92175","4571127"
"90591","4504731"
"111542","5434886"
"89993","4478914"
"111338","5428135"
"102586","5022433"
"113079","5504315"
"95521","4703857"
"103631","5069787"
"89622","4463676"
"104460","5105790"
"115506","5608431"
"85730","4320809"
"95833","4715479"
"90772","4511124"
"96869","4758042"
"109101","5333815"
"85516","4313666"
"111139","5421784"
"97660","4790096"
"106224","5198503"
"88281","4410812"
"107798","5270406"
"115544","5610118"
"98778","4839952"
"83663","4250701"
"91347","4533611"
"105761","5175278"
"84905","4293816"
"112543","5477251"
"89805","4471126"
"94702","4671638"
"108206","5292322"
"86783","4358440"
"100320","4912374"
"87669","4389033"
"110168","5378569"
"105509","5162955"
"89495","4458791"
"111552","5435386"
"83851","4256576"
"86552","4350242"
"92414","4581284"
"87248","4374665"
"110601","5401318"
"112738","5485738"
"114534","5563537"
"89896","4474354"
"100004","4900305"
"115150","5593027"
"99239","4862883"
"114521","5563029"
"105502","5162652"
"114355","5556764"
"94894","4680659"
"97059","4765996"
"104654","5115604"
"103790","5076602"
"97421","4779285"
"94852","4678645"
"110859","5410970"
"94822","4677360"
"112585","5478737"
"92240","4573904"
"99497","4876119"
"97081","4766796"
"114031","5547298"
"107593","5259897"
"115615","5613829"
"106850","5228956"
"111737","5442191"
"92731","4594563"
"104902","5127920"
"105061","5139203"
"100572","4924004"
"104282","5097318"
"111092","5420233"
"105186","5146349"
"109256","5341613"
"90044","4480667"
"98556","4830503"
"97559","4785981"
"111534","5434709"
"89597","4462807"
"99084","4853864"
"90994","4518921"
"83994","4262201"
"92259","4574497"
"108619","5311123"
"87326","4377022"
"107161","5240975"
"97499","4782816"
"87321","4376829"
"113957","5543138"
"89782","4470133"
"89285","4449941"
"93466","4622815"
"88612","4423859"
"88160","4406850"
"100399","4916442"
"88528","4421052"
"95733","4711773"
"86627","4352362"
"98404","4824562"
"102810","5033109"
"112199","5461265"
"85766","4322349"
"113083","5504767"
"83463","4243473"
"84326","4274042"
"109978","5370280"
"98399","4824046"
"114108","5550934"
"98057","4807872"
"91652","4549097"
"95325","4695541"
"100462","4919073"
"107405","5252493"
"101723","4974730"
"101036","4943461"
"89636","4464310"
"85586","4316204"
"108963","5326842"
"109516","5353866"
"113619","5529566"
"100410","4916855"
"96129","4727294"
"96562","4745169"
"85705","4320019"
"96346","4735729"
"115528","5609378"
"90335","4492058"
"98695","4836085"
"109661","5359541"
"115299","5598063"
"99560","4878300"
"103560","5065662"
"94853","4678674"
"102817","5033503"
"96199","4731181"
"86975","4365201"
"93564","4626544"
"103133","5047771"
"112246","5464730"
"113897","5539716"
"83820","4255764"
"94971","4682954"
"103877","5080378"
"88620","4424049"
"104450","5105400"
"113591","5528646"
"95631","4707755"
"106325","5203383"
"107607","5260502"
"115582","5612088"
"114921","5582358"
"83868","4257162"
"92979","4604339"
"102479","5016208"
"85355","4307602"
"102729","5028449"
"113535","5526427"
"96011","4722628"
"103485","5062286"
"86467","4346380"
"83385","4240638"
"102891","5036955"
"109788","5364236"
"112181","5460765"
"100574","4924093"
"91624","4546623"
"96712","4752349"
"105346","5154045"
"112885","5494899"
"90644","4506488"
"92874","4600540"
"106397","5207895"
"112163","5459628"
"112313","5467554"
"112713","5484445"
"93328","4617423"
"84586","4283373"
"92339","4578087"
"89032","4441344"
"86284","4340349"
"114083","5549553"
"102712","5027397"
"112972","5499665"
"98518","4829161"
"110023","5372248"
"111164","5422394"
"110422","5388130"
"93173","4611476"
"100469","4919494"
"105873","5181577"
"99063","4852674"
"97750","4795830"
"101502","4965464"
"114462","5561285"
"96154","4728754"
"105753","5174890"
"95925","4719195"
"105553","5165168"
"105936","5184593"
"97172","4770347"
"97219","4772162"
"111113","5420741"
"104908","5128161"
"100509","4921235"
"98345","4821641"
"86778","4358284"
"107701","5266058"
"83764","4254196"
"94649","4669602"
"103912","5081536"
"113741","5533869"
"98256","4817640"
"102981","5041736"
"98543","4829950"
"108073","5286084"
"108421","5300311"
"115438","5606008"
"103566","5065882"
"106720","5223797"
"89075","4442576"
"111601","5437291"
"95815","4714695"
"89960","4477276"
"105656","5169904"
"111662","5439709"
"115482","5607555"
"83350","4239470"
"91697","4551469"
"105918","5183777"
"101611","4970348"
"101814","4979439"
"92432","4581893"
"91635","4547444"
"112039","5454182"
"105324","5153071"
"112710","5484177"
"107197","5242396"
"96513","4743512"
"96945","4760460"
"115030","5588097"
"115353","5601114"
"93349","4618012"
"102652","5024579"
"86322","4341729"
"94907","4680977"
"105386","5155953"
"92810","4597647"
"109688","5360460"
"112244","5464647"
"95093","4687310"
"97243","4773088"
"99492","4875937"
"106467","5211002"
"104333","5099484"
"96688","4751430"
"97034","4763988"
"108916","5323981"
"86015","4331513"
"103568","5066087"
"113622","5529803"
"104116","5089752"
"91061","4521855"
"93192","4612429"
"106587","5217982"
"92706","4593689"
"91184","4527375"
"102283","5003176"
"98937","4847286"
"102882","5036450"
"103635","5069894"
"94591","4667000"
"87363","4378321"
"85889","4326760"
"87667","4388994"
"92348","4578513"
"89817","4471775"
"90350","4492808"
"88669","4425765"
"113232","5511257"
"111272","5425766"
"90382","4494128"
"103367","5057651"
"87102","4369201"
"112287","5466460"
"108958","5326572"
"89553","4460928"
"101035","4942640"
"96754","4753701"
"106715","5223496"
"88311","4411902"
"98638","4833693"
"114352","5556710"
"89098","4443525"
"96879","4758409"
"102605","5023107"
"94004","4645990"
"98631","4833415"
"89585","4462476"
"108004","5282980"
"103474","5061868"
"87153","4370898"
"92746","4594924"
"84919","4294290"
"93317","4616990"
"96753","4753686"
"85471","4312097"
"89688","4466606"
"106565","5217024"
"84403","4276562"
"98743","4838029"
"111519","5434076"
"102246","5002092"
"106818","5227632"
"99292","4867663"
"83517","4244862"
"91996","4565118"
"106967","5233272"
"89962","4477315"
"91867","4559876"
"92635","4591391"
"106440","5209554"
"107446","5254289"
"95476","4701592"
"106341","5204255"
"112939","5497833"
"89520","4459706"
"106416","5208387"
"114085","5549587"
"86199","4337957"
"91880","4560406"
"93969","4644552"
"85019","4297484"
"98038","4807131"
"109302","5343882"
"98203","4815367"
"101171","4949262"
"92359","4578880"
"113743","5533924"
"107120","5239419"
"100178","4906492"
"93003","4604922"
"85534","4314231"
"99708","4885420"
"92733","4594590"
"88399","4415322"
"99328","4869668"
"111069","5419378"
"115560","5610867"
"102665","5025077"
"91030","4520256"
"104120","5089985"
"106549","5216103"
"104670","5116538"
"107355","5250288"
"88218","4408436"
"105902","5183109"
"100467","4919391"
"101842","4981097"
"115377","5602857"
"87592","4385865"
"100296","4911470"
"113257","5512492"
"90670","4507367"
"115511","5608530"
"87451","4381287"
"94892","4680576"
"104155","5091644"
"106617","5219049"
"109154","5336834"
"84132","4267065"
"87021","4366280"
"104770","5121008"
"84338","4274394"
"85535","4314318"
"97384","4777872"
"111764","5443255"
"102914","5038494"
"105831","5179299"
"108586","5309535"
"88785","4430163"
"107353","5250206"
"95920","4719047"
"101393","4960829"
"105517","5163306"
"95431","4700161"
"104626","5114487"
"112724","5484893"
"93963","4644262"
"99277","4866748"
"103739","5074552"
"109400","5348956"
"96027","4723144"
"98512","4828989"
"99468","4874766"
"85380","4308666"
"99622","4880845"
"115271","5597369"
"96780","4754620"
"83842","4256259"
"97315","4775576"
"97998","4805917"
"97543","4784915"
"115366","5601940"
"89868","4473524"
"97307","4775349"
"97340","4776325"
"84766","4289057"
"92045","4566645"
"104275","5096943"
"112564","5478018"
"86738","4356772"
"84980","4296142"
"113110","5505847"
"89845","4472665"
"111544","5434956"
"113150","5507531"
"99058","4852505"
"108523","5305060"
"89253","4448860"
"103483","5062200"
"93238","4614320"
"86273","4340013"
"111731","5442027"
"94219","4653702"
"98592","4831863"
"102326","5006455"
"115346","5601004"
"93110","4609317"
"89167","4446146"
"92965","4603736"
"114779","5575008"
"106761","5225249"
"87618","4386928"
"98209","4815554"
"114164","5554052"
"104279","5097176"
"83822","4255834"
"90938","4516433"
"105202","5147075"
"87596","4386216"
"106515","5214508"
"85009","4297106"
"101620","4970945"
"85050","4298394"
"114102","5550373"
"90960","4517351"
"85224","4303722"
"109183","5338209"
"103963","5083685"
"96686","4751387"
"85467","4311940"
"103192","5050098"
"92644","4591653"
"114356","5556798"
"110167","5378509"
"105722","5173576"
"110856","5410898"
"106213","5197966"
"96595","4746652"
"97588","4787113"
"107614","5260730"
"115527","5609364"
"97225","4772279"
"92512","4586284"
"104606","5113605"
"113620","5529597"
"104152","5091594"
"114502","5562535"
"96757","4753755"
"107045","5236291"
"105077","5140428"
"112067","5455416"
"102865","5035473"
"95471","4701413"
"100773","4933374"
"113660","5531173"
"111151","5422026"
"103479","5062075"
"101683","4973180"
"85646","4318239"
"90074","4481469"
"91688","4551073"
"102455","5014720"
"111443","5431550"
"86010","4331373"
"87690","4389972"
"87298","4376154"
"98932","4846972"
"94439","4662453"
"98230","4816604"
"103911","5081468"
"97706","4792299"
"99965","4897882"
"113858","5538243"
"111569","5435978"
"110343","5384626"
"107842","5273380"
"98688","4835744"
"107793","5270210"
"93770","4633789"
"90630","4506119"
"111118","5420898"
"111270","5425674"
"90064","4481215"
"102713","5027438"
"114398","5558439"
"98091","4809365"
"95579","4706104"
"108642","5312746"
"92104","4569077"
"97970","4804738"
"103341","5056598"
"108070","5285870"
"104053","5087214"
"106664","5221022"
"92354","4578689"
"91897","4560944"
"99275","4866647"
"89301","4450412"
"110454","5388883"
"96894","4758924"
"89268","4449354"
"106079","5190973"
"88171","4407154"
"109475","5351859"
"92092","4568665"
"91540","4542384"
"114080","5549496"
"86114","4335008"
"93577","4626819"
"100521","4921909"
"89409","4455033"
"85309","4306307"
"103885","5080541"
"88775","4429860"
"110139","5377453"
"114114","5551788"
"112274","5465946"
"89262","4449193"
"96118","4726633"
"87369","4378479"
"92944","4603071"
"88628","4424389"
"83409","4241420"
"90421","4495514"
"105898","5182876"
"113227","5510956"
"84129","4266996"
"96973","4761478"
"105724","5173599"
"107860","5273922"
"111490","5433338"
"93992","4645580"
"107715","5266733"
"101555","4967862"
"89311","4450716"
"108376","5298935"
"83465","4243519"
"85751","4321910"
"94188","4652586"
"91380","4534941"
"83526","4245146"
"93055","4607253"
"104954","5130300"
"92300","4576555"
"98690","4835854"
"89462","4457606"
"93208","4613376"
"95993","4721817"
"96846","4756856"
"95637","4708104"
"114452","5561081"
"115590","5612361"
"111708","5441624"
"99809","4890160"
"114668","5569258"
"108207","5292331"
"89096","4443425"
"113914","5541177"
"89837","4472449"
"91230","4528896"
"85558","4315051"
"91076","4522603"
"115639","5621827"
"104867","5126372"
"110547","5393048"
"83377","4240416"
"103351","5057081"
"87006","4365921"
"109882","5367246"
"95740","4711921"
"96836","4756539"
"83481","4243925"
"89970","4477567"
"105729","5173709"
"100914","4938271"
"84816","4290864"
"93454","4622334"
"111783","5443990"
"101422","4962192"
"105913","5183595"
"113746","5534095"
"87687","4389899"
"95951","4720165"
"98443","4826051"
"95403","4698944"
"91929","4562272"
"111487","5433254"
"111494","5433391"
"90167","4485161"
"90605","4505305"
"95588","4706401"
"93938","4642389"
"97336","4776194"
"112783","5488339"
"91956","4563274"
"85619","4317311"
"94946","4682052"
"112218","5462823"
"94684","4670988"
"104037","5086651"
"83628","4249505"
"111098","5420362"
"86503","4348437"
"113651","5530812"
"99382","4871866"
"107111","5239032"
"91921","4562025"
"113169","5508550"
"100163","4906113"
"105628","5168671"
"113659","5531158"
"113851","5537830"
"114013","5546732"
"101260","4954830"
"107895","5275971"
"108950","5325894"
"94310","4657213"
"108707","5316186"
"87823","4394442"
"98967","4848613"
"101022","4942138"
"104897","5127707"
"92242","4573968"
"106235","5199131"
"109100","5333796"
"89381","4453782"
"84868","4292777"
"95253","4693193"
"113700","5532707"
"93749","4633260"
"90675","4507518"
"101604","4970068"
"109217","5339688"
"86719","4356058"
"90549","4503510"
"83557","4246556"
"113662","5531322"
"114514","5562735"
"99591","4879847"
"115602","5613136"
"115383","5603092"
"102628","5024106"
"101037","4943517"
"84508","4280588"
"104567","5111410"
"110059","5374147"
"115406","5604330"
"86367","4343237"
"90653","4506737"
"93611","4628133"
"98991","4849767"
"101732","4975085"
"84414","4276871"
"114458","5561216"
"84534","4281672"
"103619","5069272"
"97684","4791537"
"93351","4618068"
"96918","4759619"
"103949","5083277"
"111018","5417222"
"110992","5416863"
"90743","4510155"
"104221","5094726"
"106663","5220944"
"107881","5274923"
"114766","5573488"
"92270","4574849"
"102816","5033488"
"114803","5576516"
"86961","4364765"
"85491","4312752"
"87830","4394649"
"100040","4901422"
"90206","4487099"
"90095","4482124"
"106209","5197422"
"85503","4313248"
"89739","4468645"
"101866","4982168"
"104407","5103240"
"109813","5365061"
"96026","4723136"
"87959","4399814"
"89673","4465432"
"94275","4655651"
"101408","4961441"
"102964","5040836"
"105988","5186908"
"95273","4693690"
"97466","4781819"
"90868","4514249"
"103195","5050309"
"105813","5177985"
"97773","4796496"
"101491","4965123"
"98216","4815939"
"108475","5302651"
"113402","5520969"
"114992","5585478"
"101256","4954617"
"111470","5432611"
"86429","4345082"
"106423","5208613"
"112966","5499110"
"113305","5515283"
"95789","4713695"
"100216","4907641"
"91271","4530495"
"96927","4759772"
"99464","4874547"
"91677","4550635"
"94629","4668590"
"113982","5544697"
"109626","5358162"
"96249","4733216"
"113326","5516150"
"92990","4604583"
"92894","4601427"
"100360","4914375"
"90973","4517961"
"98462","4826617"
"111343","5428344"
"106813","5227441"
"101883","4982720"
"91611","4545941"
"85861","4325763"
"107519","5256738"
"99072","4853242"
"96545","4744242"
"88481","4419347"
"97066","4766260"
"91518","4541328"
"105725","5173607"
"100713","4931164"
"114039","5547545"
"108498","5303653"
"113608","5529297"
"114938","5582870"
"87779","4392859"
"88690","4426670"
"89100","4443680"
"92283","4575732"
"98945","4847868"
"95784","4713583"
"110427","5388211"
"113712","5532963"
"84857","4292396"
"103051","5045188"
"115053","5588929"
"100397","4916324"
"97008","4762695"
"101646","4971727"
"98708","4836738"
"111369","5429369"
"83735","4253458"
"113798","5536140"
"92813","4597712"
"86602","4351673"
"88172","4407176"
"86842","4360601"
"102802","5032578"
"94384","4660180"
"98806","4841513"
"102668","5025250"
"114997","5585647"
"93932","4642235"
"105184","5146234"
