"id","course_id","enrolled_foreign_student_count_id"
"61468","928683","52681"
"61498","929808","52701"
"61499","929808","52702"
"61520","929767","52723"
"61521","929767","52724"
"61522","929767","52725"
"61557","930247","52758"
"61566","930002","52752"
"61567","930002","52751"
"61568","930002","52750"
"61577","930941","52775"
"61590","930934","52788"
"61593","930936","52791"
"61594","930929","52792"
"61595","930929","52793"
"61642","931745","52823"
"61643","931745","52824"
"61651","931736","52832"
"61652","931736","52833"
"61653","931736","52834"
"61655","931758","52836"
"61711","933248","52889"
"61712","933248","52890"
"61737","933522","52909"
"61758","934094","52930"
"61768","934034","52940"
"61769","934034","52941"
"61779","934042","52951"
"61780","934042","52952"
"61800","934094","52972"
"61855","926408","52427"
"61858","935666","53068"
"61884","936364","53094"
"61890","936384","53100"
"61907","936493","53117"
"61942","936958","53148"
"61991","937873","53185"
"61992","937873","53186"
"61993","937873","53187"
"61994","937873","53188"
"61995","937873","53189"
"61996","937873","53190"
"61997","937873","53191"
"61998","937873","53192"
"62042","938446","53236"
"62043","938446","53237"
"62044","938446","53238"
"62045","938446","53239"
"62098","938622","53292"
"62101","938622","53295"
"62103","938622","53297"
"62110","938733","53304"
"62150","940177","53387"
"62151","893020","50755"
"62187","941325","53418"
"62188","941325","53419"
"62189","941322","53420"
"62190","941323","53421"
"62197","940588","53393"
"62201","941843","53428"
"62298","942575","53504"
"62299","942567","53505"
"62302","942575","53508"
"62303","942575","53509"
"62305","942575","53511"
"62306","942575","53512"
"62307","942575","53513"
"62308","942575","53514"
"62314","942957","53520"
"62332","943421","53538"
"62336","943785","53542"
"62347","944149","53553"
"62363","944412","53567"
"62380","944439","53584"
"62383","944480","53587"
"62395","944451","53599"
"62396","944483","53600"
"62405","944451","53609"
"62451","944451","53655"
"62471","944439","53675"
"62473","944483","53677"
"62478","944483","53682"
"62488","944451","53692"
"62496","944480","53700"
"62508","944412","53712"
"62521","944451","53725"
"62525","944439","53729"
"62527","944449","53731"
"62531","944480","53735"
"62542","944458","53746"
"62552","944412","53756"
"62560","944451","53764"
"62563","944449","53767"
"62568","944439","53772"
"62570","944480","53774"
"62585","944451","53789"
"62588","944449","53792"
"62594","944439","53798"
"62598","944480","53802"
"62621","944439","53825"
"62623","944427","53827"
"62624","944480","53828"
"62640","944439","53844"
"62656","944412","53860"
"62665","944451","53869"
"62669","944439","53873"
"62670","944483","53874"
"62689","944439","53893"
"62694","944451","53898"
"62704","944480","53908"
"62707","944483","53911"
"62723","944451","53927"
"62729","944483","53933"
"62733","944427","53937"
"62772","945002","53974"
"62773","945002","53975"
"62774","945002","53976"
"62801","945013","54003"
"62802","945013","54004"
"62813","945000","54015"
"62818","945265","54020"
"62827","945369","54029"
"62828","902874","51162"
"62832","946266","54033"
"62836","946266","54037"
"62840","946266","54041"
"62841","946266","54042"
"62843","946266","54044"
"62863","898088","50942"
"62864","898088","50945"
"62865","898089","50947"
"62869","898088","50938"
"62871","898088","50932"
"62872","898088","50933"
"62875","898089","50934"
"62876","898088","50943"
"62877","898089","50936"
"62881","898088","50935"
"62882","898088","50949"
"62886","898088","50953"
"62887","898088","50928"
"62895","946682","54067"
"62901","946941","54073"
"62905","947022","54076"
"62913","947395","54083"
"62914","947450","54084"
"62921","947431","54091"
"63026","948436","54196"
"63029","948438","54199"
"63030","948439","54200"
"63032","948483","54202"
"63035","948436","54205"
"63041","948439","54211"
"63046","948436","54216"
"63054","948439","54224"
"63064","948439","54234"
"63070","948773","54240"
"63072","948574","54242"
"63074","948572","54244"
"63079","948522","54249"
"63090","948574","54260"
"63096","948726","54266"
"63097","948694","54267"
"63101","948574","54271"
"63106","948555","54276"
"63108","948813","54278"
"63128","948555","54298"
"63146","948726","54316"
"63149","948574","54319"
"63150","948723","54320"
"63159","948555","54329"
"63170","949941","54340"
"63193","950298","54363"
"63214","950790","54384"
"63235","950687","54405"
"63236","950687","54406"
"63239","950306","54409"
"63244","951773","54414"
"63272","953122","54442"
"63274","953122","54444"
"63282","953123","54452"
"63283","953123","54453"
"63476","953622","54646"
"63481","953672","54651"
"63495","953938","54665"
"63518","954164","54688"
"63519","954160","54689"
"63520","954036","54690"
"63521","954036","54691"
"63538","954876","54708"
"63558","955664","54728"
"63563","955752","54733"
"63573","955785","54743"
"63581","955779","54751"
"63586","955841","54756"
"63605","955843","54775"
"63610","955785","54780"
"63617","955779","54787"
"63622","955843","54792"
"63629","955843","54799"
"63639","955785","54809"
"63642","955843","54812"
"63658","955779","54828"
"63660","955851","54830"
"63662","955841","54832"
"63668","955752","54838"
"63695","955851","54865"
"63696","955841","54866"
"63698","955816","54868"
"63705","955841","54875"
"63708","955779","54878"
"63710","956396","54880"
"63733","957144","54898"
"63734","957324","54899"
"63735","957324","54900"
"63736","957324","54901"
"63737","957324","54902"
"63738","957324","54903"
"63739","957324","54904"
"63740","957324","54905"
"63753","957571","54915"
"63755","957564","54917"
"63767","958165","54929"
"63773","958276","54933"
"63774","958276","54934"
"63775","958276","54935"
"63776","958276","54936"
"63778","958276","54938"
"63779","958276","54939"
"63781","958277","54941"
"63797","958764","54957"
"63798","958764","54958"
"63799","958764","54959"
"63800","958764","54960"
"63801","958764","54961"
"63802","958764","54962"
"63803","958764","54963"
"63830","959462","54990"
"63832","959459","54992"
"63839","960207","54994"
"63841","960225","54996"
"63872","962921","55027"
"63881","962929","55036"
"63895","962929","55050"
"63899","963015","55054"
"63994","965616","55149"
"64027","966986","55171"
"64028","966986","55172"
"64066","967236","55210"
"64067","967236","55211"
"64069","967447","55213"
"64079","967883","55222"
"64081","967892","55224"
"64092","967880","55235"
"64094","967892","55237"
"64101","967892","55244"
"64105","967880","55248"
"64106","967892","55249"
"64112","967880","55255"
"64113","967880","55256"
"64126","968982","55269"
"64158","969302","55301"
"64159","969306","55302"
"64166","969305","55309"
"64197","969902","55338"
"64199","970030","55340"
"64219","970452","55360"
"64220","970452","55361"
"64221","970453","55362"
"64222","970453","55363"
"64223","970501","55364"
"64237","971003","55378"
"64258","971172","55399"
"64260","971202","55401"
"64264","971408","55405"
"64292","971689","55433"
"64299","971791","55440"
"64320","972597","55459"
"64380","974400","55518"
"64381","974400","55519"
"64382","974400","55520"
"64392","974718","55530"
"64398","974719","55536"
"64409","974711","55547"
"64415","974718","55553"
"64418","974737","55556"
"64421","974758","55559"
"64426","974758","55564"
"64436","974926","51729"
"64441","916594","51734"
"64445","975167","55568"
"64456","975271","55575"
"64459","975255","55578"
"64460","975255","55579"
"64463","975255","55582"
"64473","975336","55592"
"64474","975336","55593"
"64479","975419","55602"
"64502","975860","55619"
"64505","975892","55622"
"64508","975900","55625"
"64515","975916","55632"
"64519","975919","55636"
"64520","975919","55637"
"64607","978299","55868"
"64608","978299","55869"
"64626","978321","55881"
"64629","978345","55884"
"64643","978148","55852"
"64647","978148","55850"
"64675","978962","55889"
"64676","978961","55890"
"64685","979041","55899"
"64686","978962","55900"
"64692","978962","55906"
"64702","979171","55916"
"64705","979171","55919"
"64724","979639","55938"
"64725","979639","55939"
"64726","979639","55940"
"64727","979639","55941"
"64728","979639","55942"
"64729","979639","55943"
"64730","979630","55944"
"64731","979630","55945"
"64734","979637","55948"
"64735","979637","55949"
"64740","979799","55954"
"64760","979799","55974"
"64776","979799","55990"
"64781","980114","56007"
"64785","980122","56011"
"64792","980122","56018"
"64813","980556","56053"
"64820","980836","56060"
"64981","981368","56175"
"64986","981368","56179"
"64992","981483","56185"
"64994","981374","56188"
"65016","981368","56169"
"65020","981368","56146"
"65037","981368","56194"
"65038","981368","56170"
"65049","981368","56164"
"65050","981368","56200"
"65056","981374","56187"
"65057","981368","56178"
"65067","981368","56226"
"65094","980970","56132"
"65095","980970","56131"
"65096","980970","56130"
"65115","982735","56304"
"65118","982732","56307"
"65119","982732","56308"
"65120","982732","56309"
"65121","982732","56310"
"65122","982990","56323"
"65123","982990","56324"
"65124","982990","56325"
"65125","982990","56326"
"65126","982990","56327"
"65129","982318","56295"
"65146","983889","56344"
"65153","984053","56351"
"65154","984053","56352"
"65155","984053","56353"
"65156","984053","56354"
"65157","984053","56355"
"65158","984053","56356"
"65159","984053","56357"
"65160","984053","56358"
"65161","984053","56359"
"65281","985048","56491"
"65282","928381","52646"
"65298","986539","56507"
"65316","986801","56525"
"65324","986850","56533"
"65334","986740","56514"
"65335","986743","56519"
"65339","986901","56537"
"65340","986901","56538"
"65343","986896","56541"
"65344","986901","56542"
"65345","986925","56543"
"65362","987754","56560"
"65366","987756","56564"
"65367","987756","56565"
"65382","987799","56580"
"65422","988507","56619"
"65423","988507","56620"
"65424","988507","56621"
"65425","988507","56622"
"65473","988514","56670"
"65474","988514","56671"
"65475","988514","56672"
"65476","988514","56673"
"65477","988514","56674"
"65478","988514","56675"
"65479","988514","56676"
"65480","988514","56677"
"65481","988514","56678"
"65537","989242","56728"
"65542","989453","56733"
"65543","989453","56734"
"65544","989453","56735"
"65545","989453","56736"
"65546","989453","56737"
"65547","989453","56738"
"65548","989453","56739"
"65549","989453","56740"
"65550","989453","56741"
"65551","989453","56742"
"65552","989453","56743"
"65553","989453","56744"
"65554","989453","56745"
"65555","989453","56746"
"65556","989453","56747"
"65557","989453","56748"
"65562","989493","56753"
"65845","990028","57036"
"65866","990339","57050"
"65869","990394","57053"
"65876","990554","57060"
"65877","990531","57061"
"65883","990477","57067"
"65902","990531","57086"
"65941","991342","57124"
"65944","991362","57127"
"66011","992449","57194"
"66012","992449","57195"
"66047","992861","57230"
"66101","989762","56911"
"66102","989824","56922"
"66104","994806","56840"
"66109","989798","56929"
"66114","989762","56890"
"66127","989762","56951"
"66133","989798","56801"
"66140","994806","56888"
"66141","989798","56932"
"66161","994806","57012"
"66173","989762","56938"
"66196","994824","56882"
"66203","989798","56958"
"66221","989762","56995"
"66236","989762","56881"
"66243","994824","56854"
"66250","989798","56808"
"66261","989762","56805"
"66263","989762","56956"
"66271","989849","56915"
"66283","989762","56819"
"66288","994824","56983"
"66293","989762","57015"
"66296","989762","56895"
"66311","989762","56905"
"66320","994819","56811"
"66352","995647","57306"
"66416","996317","57360"
"66420","996673","57364"
"66421","996673","57365"
"66423","996702","57367"
"66424","996702","57368"
"66426","996708","57370"
"66430","996739","57374"
"66433","996733","57377"
"66445","997133","57389"
"66446","997133","57390"
"66448","997252","57392"
"66452","997269","57396"
"66456","997269","57400"
"66463","997269","57407"
"66474","997269","57418"
"66479","997269","57423"
"66481","997269","57425"
"66485","997269","57429"
"66489","997269","57433"
"66504","997269","57448"
"66510","997269","57454"
"66519","997269","57463"
"66523","997269","57467"
"66527","997269","57471"
"66533","997269","57477"
"66538","997269","57482"
"66573","998428","57517"
"66575","998496","54721"
"66578","998445","54723"
"66585","998654","57520"
"66586","998821","57521"
"66590","998821","57525"
"66591","998821","57526"
"66593","998821","57528"
"66599","998821","57534"
"66600","998821","57535"
"66601","998821","57536"
"66603","998821","57538"
"66604","998821","57539"
"66608","998821","57543"
"66612","998821","57547"
"66614","998821","57549"
"66616","998821","57551"
"66619","998821","57554"
"66622","998821","57557"
"66624","998821","57559"
"66625","998821","57560"
"66627","998821","57562"
"66632","998821","57567"
"66638","998821","57573"
"66642","998821","57577"
"66643","998821","57578"
"66644","998821","57579"
"66648","998821","57583"
"66651","998821","57586"
"66654","998821","57589"
"66661","998821","57596"
"66664","998821","57599"
"66670","998821","57605"
"66671","998821","57606"
"66676","998821","57611"
"66680","998821","57615"
"66681","998821","57616"
"66690","998862","57625"
"66696","998862","57631"
"66701","998862","57636"
"66708","998862","57643"
"66768","999196","57702"
"66796","999429","57730"
"66797","999429","57731"
"66798","999429","57732"
"66799","999429","57733"
"66800","999429","57734"
"66801","999429","57735"
"66802","999429","57736"
"66803","999429","57737"
"66804","999429","57738"
"66805","999429","57739"
"66806","999429","57740"
"66807","999429","57741"
"66808","999429","57742"
"66809","999429","57743"
"66810","999429","57744"
"66811","999429","57745"
"66827","999661","57761"
"66834","999661","57768"
"66849","999808","57783"
"66852","999816","57786"
"66867","1000160","57800"
"66889","985889","56493"
"66903","1000782","57835"
"66905","1000782","57837"
"66911","1000782","57843"
"66913","1000782","57845"
"66916","1000782","57848"
"66922","1000782","57854"
"66925","1000782","57857"
"66928","1000782","57860"
"66930","1000782","57862"
"66953","1001113","57885"
"66956","1001113","57888"
"66957","1001113","57889"
"66958","1001112","57890"
"66962","1001169","57894"
"66965","1001169","57897"
"66970","1001248","57902"
"66971","1001248","57903"
"66972","1001248","57904"
"66973","1001248","57905"
"66974","1001248","57906"
"66975","1001248","57907"
"66976","1001248","57908"
"66977","1001248","57909"
"66978","1001248","57910"
"66979","1001248","57911"
"66980","1001248","57912"
"66981","1001248","57913"
"66982","1001248","57914"
"67010","1001505","57941"
"67011","1001505","57942"
"67030","1002261","57961"
"67034","1002251","57965"
"67036","1002287","57967"
"67037","1002296","57968"
"67038","1002267","57969"
"67097","1003169","58027"
"67100","1003169","58030"
"67103","1003169","58033"
"67107","1003281","58037"
"67113","1003281","58043"
"67116","1003352","58046"
"67117","1003353","58047"
"67131","1003442","58051"
"67153","1003705","58073"
"67157","1003705","58077"
"67168","1003712","58088"
"67170","1003704","58090"
"67172","1003736","58092"
"67185","1003704","58105"
"67189","1003712","58109"
"67201","1003704","58121"
"67202","1003712","58122"
"67209","1003704","58129"
"67218","1003705","58138"
"67230","1003705","58150"
"67282","1005310","58182"
"67294","1005688","58194"
"67296","1005670","58196"
"67299","1005720","58199"
"67300","1005720","58200"
"67319","1006105","56441"
"67324","984677","56451"
"67353","984396","56431"
"67354","984396","56418"
"67356","984677","56445"
"67367","984486","56403"
"67375","984677","56417"
"67391","1006806","58227"
"67425","1007509","58261"
"67430","1007516","58266"
"67431","1007509","58267"
"67433","1007516","58269"
"67437","1007509","58273"
"67438","1007516","58274"
"67445","1007516","58281"
"67463","1007775","58289"
"67467","1007933","58301"
"67476","1008476","58310"
"67480","1008715","58314"
"67515","1009590","58349"
"67521","1009507","58355"
"67528","1009485","58362"
"67529","1009565","58363"
"67724","1011230","58535"
"67728","1011230","58539"
"67729","1011231","58540"
"67733","1011230","58544"
"67734","1011231","58545"
"67736","1011231","58547"
"67740","1011230","58551"
"67749","1011230","58560"
"67750","1011231","58561"
"67753","1011230","58564"
"67754","1011231","58565"
"67758","1011230","58569"
"67759","1011231","58570"
"67760","1011231","58571"
"67763","1011231","58574"
"67766","1011230","58577"
"67771","1011230","58582"
"67776","1011230","58587"
"67777","1011231","58588"
"67780","1011231","58591"
"67786","1011230","58597"
"67787","1011231","58598"
"67790","1011230","58601"
"67791","1011231","58602"
"67795","1011230","58606"
"67796","1011230","58607"
"67797","1011231","58608"
"67798","1011231","58609"
"67801","1011230","58612"
"67804","1011230","58615"
"67808","1011236","58619"
"67809","1011236","58620"
"67870","976401","55655"
"67872","976401","55661"
"67873","976401","55670"
"67882","976401","55674"
"67899","1012512","58678"
"67901","1012512","58680"
"67905","1012779","58684"
"67909","1012781","58688"
"67916","1012779","58695"
"67918","1012781","58697"
"67920","1012781","58699"
"67921","1012779","58700"
"67935","1012984","58714"
"67939","1013001","58718"
"67942","1013018","58721"
"68037","1013237","58816"
"68038","1013495","58817"
"68062","1013819","58841"
"68084","1013891","58863"
"68087","1014233","58866"
"68089","1014234","58868"
"68140","1015061","58887"
"68153","1015732","58930"
"68187","1016248","58944"
"68201","1016810","58958"
"68202","1016810","58959"
"68214","1016756","58971"
"68393","1017657","59149"
"68394","1017654","59150"
"68417","1017424","59071"
"68418","1017148","59045"
"68423","1017610","59044"
"68425","1017603","59132"
"68443","1018011","59106"
"68459","1017569","59103"
"68463","1017424","59101"
"68469","1018035","59068"
"68476","1018097","59002"
"68478","1017603","59127"
"68487","1018202","59027"
"68495","1018169","59019"
"68497","1018254","59057"
"68501","1017603","59117"
"68509","1018035","59126"
"68524","1018035","59097"
"68526","1018202","59114"
"68533","1018035","59079"
"68537","1017424","59030"
"68563","1017424","58990"
"68570","1018169","59098"
"68587","1018794","59186"
"68588","1018794","59187"
"68606","996290","57357"
"68614","1018957","59210"
"68639","1019099","59235"
"68641","1019053","59237"
"68642","1019054","59238"
"68647","1019099","59243"
"68673","1003789","58159"
"68674","1003789","58157"
"68675","1003789","58158"
"68676","1019592","59269"
"68700","1020253","59293"
"68714","1020993","59307"
"68715","1020983","59308"
"68734","1021554","59320"
"68859","1022632","59412"
"68898","1023942","59445"
"68899","1023963","59446"
"68940","981978","56248"
"68946","1026941","59490"
"68950","1026940","59494"
"68951","1027069","59495"
"68952","1027069","59496"
"68953","1027069","59497"
"68954","1027079","59498"
"68956","1027069","59500"
"68957","1027070","59501"
"68960","1027695","59504"
"69038","1028457","59582"
"69044","1028496","59588"
"69045","1028496","59589"
"69046","1028496","59590"
"69049","1028497","59593"
"69050","1028496","59594"
"69055","1028496","59599"
"69064","1028998","59608"
"69174","1031398","59706"
"69175","1031398","59707"
"69181","981967","56247"
"69253","1035318","59775"
"69309","1035515","59831"
"69332","1036432","59854"
"69344","1036638","59866"
"69359","1036654","59868"
"69360","1015468","58922"
"69365","1037203","59880"
"69377","1038541","49248"
"69380","1038589","59889"
"69381","1038589","59890"
"69382","1038589","59891"
"69383","1038589","59892"
"69384","1038589","59893"
"69430","1039790","59939"
"69431","1039790","59940"
"69432","1039790","59941"
"69433","1039790","59942"
"69434","1039790","59943"
"69435","1039790","59944"
"69436","1039790","59945"
"69437","1039790","59946"
"69448","1039776","59957"
"69483","1041750","59983"
"69484","1041750","59984"
"69526","1042198","60026"
"69527","1042198","60027"
"69528","1042198","60028"
"69529","1042198","60029"
"69530","1042132","60030"
"69531","1042132","60031"
"69532","1042132","60032"
"69533","1042132","60033"
"69534","1042132","60034"
"69535","1042132","60035"
"69569","1042151","60069"
"69575","1042180","60075"
"69576","1042180","60076"
"69577","1042180","60077"
"69583","1042541","60083"
"69621","1043394","60110"
"69625","1043377","60114"
"69632","1043371","60121"
"69633","1043371","60122"
"69634","1043371","60123"
"69635","1043371","60124"
"69636","1043371","60125"
"69637","1043371","60126"
"69638","1043371","60127"
"69639","1043371","60128"
"69641","1043593","60130"
"69642","1043593","60131"
"69655","1044778","60144"
"69657","1044778","60146"
"69661","1045406","60150"
"69664","1045890","60153"
"69666","1045922","60155"
"69676","1045922","60165"
"69682","1045899","60171"
"69684","1045890","60173"
"69691","1045899","60180"
"69693","1045922","60182"
"69720","1047379","60206"
"69722","1047304","60208"
"69727","1047379","60213"
"69728","1047379","60214"
"69731","1047469","60217"
"69732","1047446","60218"
"69742","1048035","60222"
"69751","1048048","60231"
"69757","1048475","60237"
"69798","1050973","60275"
"69806","987893","56585"
"69828","1051528","60299"
"69829","1051528","60300"
"69831","1051547","60302"
"69846","1009910","58443"
"69850","1009911","58491"
"69851","1051701","58393"
"69854","1051701","58446"
"69857","1051701","58383"
"69862","1051724","58457"
"69864","1051701","58386"
"69872","1051707","58465"
"69901","1009911","58489"
"69903","1051707","58459"
"69930","1051701","58391"
"69938","1009911","58412"
"69960","1009911","58425"
"69967","1009911","58504"
"70035","1052246","57985"
"70037","1052209","57982"
"70038","1052564","57994"
"70048","1052246","57978"
"70064","1052246","57995"
"70081","1053565","60333"
"70082","1053565","60334"
"70083","1053565","60335"
"70085","1053565","60337"
"70086","1053565","60338"
"70094","1053608","60346"
"70117","1055188","60367"
"70118","1055188","60368"
"70119","1055188","60369"
"70120","1055188","60370"
"70138","1055516","60388"
"70139","1055516","60389"
"70140","1055516","60390"
"70141","1055516","60391"
"70142","1055516","60392"
"70158","1055624","60408"
"70160","1055560","60410"
"70185","1055624","60435"
"70186","1055589","60436"
"70196","1055624","60446"
"70204","1055537","60454"
"70208","1055583","60458"
"70214","1055560","60464"
"70221","1055624","60471"
"70232","1055624","60482"
"70233","1055624","60483"
"70236","1055625","60486"
"70238","1055555","60488"
"70242","1055537","60492"
"70245","1055569","60495"
"70246","1055570","60496"
"70247","1055570","60497"
"70248","1055570","60498"
"70254","1055570","60504"
"70276","1056453","60526"
"70277","1056453","60527"
"70315","1057342","60542"
"70323","1057506","60550"
"70388","1057942","60615"
"70391","835217","48349"
"70393","835217","48350"
"70408","1058354","60632"
"70410","1058463","60634"
"70416","1058354","60640"
"70424","1058347","60648"
"70430","1058462","60654"
"70437","1058377","60661"
"70439","1058354","60663"
"70520","1059504","60740"
"70521","1059504","60741"
"70524","1059503","60744"
"70679","1059887","54546"
"70682","1059776","54549"
"70686","1059926","54535"
"70692","1059776","54550"
"70717","1059862","54525"
"70722","953298","54583"
"70728","953298","54571"
"70734","953298","54504"
"70742","1059776","54530"
"70745","1059904","54489"
"70763","953298","54577"
"70764","953298","54470"
"70766","953298","54589"
"70799","953298","54547"
"70801","1059885","54526"
"70824","1059862","54569"
"70840","1060105","60760"
"70864","1060532","60781"
"70866","1060532","60783"
"70883","937338","50169"
"70885","937338","50170"
"70944","1062159","60835"
"70996","1062366","60862"
"71022","1062445","60888"
"71056","1064315","60913"
"71057","1064315","60914"
"71076","1059488","60728"
"71095","1065023","60928"
"71133","1065090","47687"
"71135","1061272","60949"
"71141","1065685","60955"
"71149","1065672","60963"
"71156","1065685","60970"
"71161","1065672","60975"
"71162","1065677","60976"
"71163","1065685","60977"
"71168","1065598","60982"
"71182","1066222","60996"
"71183","1066222","60997"
"71184","1066220","60998"
"71195","1059254","60708"
"71196","1059250","60709"
"71203","1067030","51541"
"71205","911277","51546"
"71206","911277","51544"
"71225","1068046","61014"
"71248","1068595","61039"
"71249","1068595","61040"
"71254","1068689","61045"
"71255","1068689","61046"
"71257","1068715","61048"
"71307","1069503","61080"
"71310","1069919","59651"
"71319","1069918","59656"
"71324","1030265","59658"
"71333","1030265","59639"
"71341","1069885","59641"
"71343","1069941","59636"
"71351","1069938","59662"
"71357","1069885","59638"
"71359","1069906","59655"
"71376","1070059","61100"
"71377","1070059","61101"
"71378","1070059","61102"
"71379","1070059","61103"
"71400","1070067","61124"
"71408","1070067","61132"
"71413","1070099","61137"
"71416","1070067","61140"
"71453","1070438","61184"
"71457","1013741","61180"
"71461","1013724","61185"
"71492","1070970","61215"
"71525","1072170","61237"
"71526","1072170","61238"
"71527","1072170","61239"
"71528","1072170","61240"
"71529","1072170","61241"
"71530","1072170","61242"
"71531","1072170","61243"
"71987","1074003","61662"
"71990","1074003","61668"
"71994","1074003","61669"
"71544","1072471","61244"
"71546","1072479","61246"
"71547","1072458","61247"
"71549","1072327","61249"
"71551","1072328","61251"
"71561","1072479","61261"
"71562","1072458","61262"
"71565","1072327","61265"
"71571","1072468","61271"
"71576","1072302","61276"
"71577","1072390","61277"
"71585","1072292","61285"
"71587","1072294","61287"
"71589","1072471","61289"
"71591","1072479","61291"
"71592","1072458","61292"
"71596","1072327","61296"
"71606","1072464","61306"
"71608","1072468","61308"
"71609","1072328","61309"
"71619","1072294","61319"
"71624","1072505","61324"
"71633","1072471","61333"
"71641","1072442","61341"
"71643","1072458","61343"
"71644","1072327","61344"
"71650","1072332","61350"
"71652","1072390","61352"
"71653","1072302","61353"
"71657","1072355","61357"
"71669","1072458","61369"
"71670","1072327","61370"
"71671","1072328","61371"
"71678","1072327","61378"
"71680","1072328","61380"
"71682","1072327","61382"
"71688","1072458","61388"
"71689","1072464","61389"
"71691","1072458","61391"
"71692","1072332","61392"
"71700","1072328","61400"
"71707","1072327","61407"
"71716","1072332","61416"
"71717","1072464","61417"
"71719","1072468","61419"
"71720","1072328","61420"
"71724","1072302","61424"
"71725","1072390","61425"
"71738","1072294","61438"
"71741","1072292","61441"
"71745","1072442","61445"
"71746","1072360","61446"
"71748","1072471","61448"
"71749","1072458","61449"
"71752","1072327","61452"
"71758","1072328","61458"
"71775","1072360","61475"
"71778","1072490","61478"
"71779","1072355","61479"
"71781","1072479","61481"
"71782","1072458","61482"
"71784","1072327","61484"
"71790","1072332","61490"
"71792","1072464","61492"
"71793","1072328","61493"
"71803","1072302","61503"
"71804","1072464","61504"
"71805","1072328","61505"
"71806","1072510","61506"
"71808","1072479","61508"
"71810","1072458","61510"
"71814","1072332","61514"
"71816","1072464","61516"
"71819","1072468","61519"
"71820","1072328","61520"
"71823","1072302","61523"
"71824","1072390","61524"
"71830","1072328","61530"
"71836","1072479","61536"
"71837","1072458","61537"
"71841","1072327","61541"
"71844","1072464","61544"
"71845","1072328","61545"
"71847","1072325","61547"
"71848","1072302","61548"
"71853","1072292","61553"
"71860","1072302","61560"
"71861","1072327","61561"
"71863","1072471","61563"
"71865","1072479","61565"
"71866","1072458","61566"
"71871","1072327","61571"
"71875","1072332","61575"
"71879","1072464","61579"
"71880","1072328","61580"
"71894","1072490","61594"
"71897","1072349","61597"
"71902","1072349","61602"
"71910","1072390","61610"
"71998","1074004","61675"
"71914","825359","47997"
"71915","825359","47996"
"71928","1073037","61622"
"71934","1073079","61628"
"71939","1073081","61633"
"71952","1073302","61646"
"71956","1073272","61650"
"55072","807042","47135"
"55200","808635","47254"
"55309","811065","47349"
"55311","811214","47351"
"55317","810955","47331"
"55318","810955","47334"
"55319","810955","47338"
"55326","810955","47332"
"55407","812987","47432"
"55408","812987","47433"
"55409","812987","47434"
"55410","812987","47435"
"55705","815076","47548"
"55706","815076","47549"
"55754","816601","47590"
"55795","817742","47631"
"55796","817742","47632"
"55797","817742","47633"
"55861","819418","47680"
"55944","820662","47754"
"55950","820662","47760"
"55953","820662","47763"
"55957","820662","47767"
"55964","820662","47774"
"55975","820721","47785"
"55977","820721","47787"
"56291","827252","48100"
"56295","827262","48104"
"56296","827262","48105"
"56326","828946","48134"
"56327","828946","48135"
"56328","828946","48136"
"56329","828946","48137"
"56330","828946","48138"
"56331","828946","48139"
"56332","828946","48140"
"56333","828946","48141"
"56334","828946","48142"
"56335","828949","48143"
"56336","828949","48144"
"56355","828938","48163"
"56359","829001","48167"
"56362","829001","48170"
"56407","830481","48215"
"56409","830481","48217"
"56413","830506","48221"
"56463","832165","48271"
"56465","832283","48273"
"56468","832349","48276"
"56474","832497","48282"
"56477","832611","48285"
"56525","834554","48330"
"56526","834554","48331"
"56561","835940","48354"
"56562","835939","48355"
"56564","835940","48357"
"56565","835939","48358"
"56567","835940","48360"
"56568","836533","48361"
"56580","837123","48368"
"56581","837314","48369"
"56594","838826","48381"
"56595","838826","48382"
"56645","839682","48432"
"56649","839688","48436"
"56678","842093","48465"
"56685","842432","48472"
"56693","842768","48480"
"56703","843378","48490"
"56732","844647","48518"
"56747","844859","48533"
"56797","846271","48583"
"56798","846271","48584"
"56805","846267","48591"
"56806","846267","48592"
"56807","846267","48593"
"56808","846267","48594"
"56809","846267","48595"
"56810","846267","48596"
"56811","846267","48597"
"56812","846267","48598"
"56821","846280","48607"
"56858","847867","48667"
"56862","848019","48671"
"56873","829621","48195"
"56875","848449","48679"
"56885","848552","48689"
"56905","848966","48709"
"56928","849595","48731"
"56956","850853","48759"
"56969","851124","48772"
"56973","851124","48776"
"56974","851124","48777"
"56976","851124","48779"
"56978","851124","48781"
"56979","851124","48782"
"56980","851124","48783"
"56981","851124","48784"
"57004","851384","48807"
"57031","853091","48827"
"57250","854848","49046"
"57270","855500","49060"
"57279","855500","49069"
"57286","855756","49076"
"57296","856678","49086"
"57297","856678","49087"
"57303","857366","49093"
"57304","857366","49094"
"57388","858168","49178"
"57389","858168","49179"
"57430","858900","49217"
"57432","858897","49219"
"57433","858897","49220"
"57438","858900","49225"
"57443","858897","49230"
"57444","858897","49231"
"57448","858900","49235"
"57480","860094","49267"
"57526","860431","49309"
"57537","861574","49320"
"57538","861574","49321"
"57539","861668","49322"
"57554","862272","49337"
"57763","864731","49534"
"57764","864731","49535"
"57765","864731","49536"
"57766","864731","49537"
"57767","864731","49538"
"57768","864731","49539"
"57769","864731","49540"
"57770","864731","49541"
"57771","864731","49542"
"57772","864731","49543"
"57773","864731","49544"
"57786","864878","49557"
"57792","864878","49563"
