"standalone_institution_id","department_id","survey_year"
"15407","956983","2015"
"15407","956984","2015"
"15407","956985","2015"
"15407","956986","2015"
"15407","956987","2015"
"4153","957062","2015"
"7616","957124","2015"
"5386","957263","2015"
"6221","957264","2015"
"5696","957363","2015"
"3072","957403","2015"
"3072","957404","2015"
"3072","957405","2015"
"3072","957406","2015"
"3072","957407","2015"
"15129","957416","2015"
"15324","957506","2015"
"15324","957507","2015"
"8121","957572","2015"
"10956","957588","2015"
"10956","957589","2015"
"10956","957590","2015"
"10956","957591","2015"
"5209","957665","2015"
"10937","957710","2015"
"10937","957711","2015"
"10937","957712","2015"
"10937","957713","2015"
"10937","957714","2015"
"4234","957776","2015"
"10270","957880","2015"
"10270","957881","2015"
"10270","957882","2015"
"10270","957883","2015"
"10270","957884","2015"
"2138","957894","2015"
"2138","957895","2015"
"2138","957896","2015"
"2138","957897","2015"
"2138","957898","2015"
"15730","957900","2015"
"15730","957901","2015"
"15730","957902","2015"
"15730","957903","2015"
"15730","957904","2015"
"15730","957905","2015"
"6407","957919","2015"
"7543","957976","2015"
"3023","957981","2015"
"3023","957982","2015"
"3023","957983","2015"
"3023","957984","2015"
"3023","957985","2015"
"13775","957987","2015"
"13775","957988","2015"
"13775","957989","2015"
"13775","957990","2015"
"13775","957991","2015"
"13775","957992","2015"
"5721","958007","2015"
"4014","958087","2015"
"3067","958122","2015"
"3067","958123","2015"
"3067","958124","2015"
"3067","958125","2015"
"3067","958126","2015"
"7647","958377","2015"
"3947","958379","2015"
"7810","958455","2015"
"7006","958484","2015"
"3871","958533","2015"
"3871","958534","2015"
"3871","958535","2015"
"3581","958544","2015"
"3581","958545","2015"
"3581","958546","2015"
"3581","958547","2015"
"3581","958548","2015"
"3581","958549","2015"
"5704","958596","2015"
"5704","958597","2015"
"5704","958598","2015"
"5704","958599","2015"
"5704","958600","2015"
"5704","958601","2015"
"5704","958602","2015"
"15415","958603","2015"
"15415","958604","2015"
"15415","958605","2015"
"15601","958609","2015"
"15783","958638","2015"
"6223","958641","2015"
"15805","958679","2015"
"15805","958680","2015"
"15731","958805","2015"
"15731","958806","2015"
"5703","958825","2015"
"5703","958826","2015"
"5703","958827","2015"
"5703","958828","2015"
"5703","958829","2015"
"5703","958830","2015"
"5703","958831","2015"
"10874","958840","2015"
"10874","958841","2015"
"10874","958842","2015"
"10874","958843","2015"
"10874","958844","2015"
"10874","958845","2015"
"12762","958863","2015"
"12762","958864","2015"
"12762","958865","2015"
"15472","958979","2015"
"15708","959004","2015"
"15708","959005","2015"
"15708","959006","2015"
"15708","959007","2015"
"15708","959008","2015"
"15470","959064","2015"
"15355","959092","2015"
"15355","959093","2015"
"2808","959130","2015"
"2808","959131","2015"
"2808","959132","2015"
"2808","959133","2015"
"2808","959134","2015"
"2808","959135","2015"
"3654","959231","2015"
"2925","959257","2015"
"2925","959258","2015"
"2925","959259","2015"
"2925","959260","2015"
"2925","959261","2015"
"2925","959262","2015"
"5702","959391","2015"
"5702","959392","2015"
"5702","959393","2015"
"5702","959394","2015"
"5702","959395","2015"
"5702","959396","2015"
"5702","959397","2015"
"13222","959402","2015"
"13210","959415","2015"
"3664","959417","2015"
"3711","959434","2015"
"3677","959435","2015"
"4964","959446","2015"
"13842","959509","2015"
"13842","959510","2015"
"13842","959511","2015"
"13842","959512","2015"
"13842","959513","2015"
"2096","959514","2015"
"5254","959515","2015"
"6216","959547","2015"
"15734","959554","2015"
"15660","959579","2015"
"3631","959592","2015"
"9121","959616","2015"
"3908","959618","2015"
"4932","959658","2015"
"3506","959668","2015"
"14062","959724","2015"
"3481","959765","2015"
"3646","959768","2015"
"10897","959802","2015"
"10897","959803","2015"
"10897","959804","2015"
"10897","959805","2015"
"10897","959806","2015"
"10897","959807","2015"
"10897","959808","2015"
"10897","959809","2015"
"1775","959860","2015"
"1775","959861","2015"
"1775","959862","2015"
"15810","959863","2015"
"10988","959957","2015"
"10988","959958","2015"
"10988","959959","2015"
"10988","959960","2015"
"10988","959961","2015"
"1550","959987","2015"
"1550","959988","2015"
"1550","959989","2015"
"1550","959990","2015"
"15123","960195","2015"
"562","960196","2015"
"562","960197","2015"
"562","960198","2015"
"562","960199","2015"
"562","960200","2015"
"9033","960328","2015"
"3496","960464","2015"
"3496","960465","2015"
"3496","960466","2015"
"3496","960467","2015"
"3496","960468","2015"
"3496","960469","2015"
"2006","960471","2015"
"2006","960472","2015"
"2006","960473","2015"
"2006","960474","2015"
"2006","960475","2015"
"497","960476","2015"
"497","960477","2015"
"497","960478","2015"
"497","960479","2015"
"497","960480","2015"
"497","960481","2015"
"497","960482","2015"
"497","960483","2015"
"497","960484","2015"
"497","960485","2015"
"1802","960521","2015"
"1802","960522","2015"
"1802","960523","2015"
"1802","960524","2015"
"1802","960525","2015"
"1802","960526","2015"
"15423","960648","2015"
"15423","960649","2015"
"15423","960650","2015"
"15423","960651","2015"
"15423","960652","2015"
"13313","960656","2015"
"7795","960760","2015"
"15807","960945","2015"
"12387","960952","2015"
"1554","960957","2015"
"1554","960958","2015"
"2829","961030","2015"
"3283","961085","2015"
"3491","961220","2015"
"15564","961412","2015"
"13052","961443","2015"
"3655","961527","2015"
"13281","961537","2015"
"7249","961539","2015"
"3629","961599","2015"
"4963","961623","2015"
"4955","961660","2015"
"3529","961665","2015"
"4165","961680","2015"
"13044","961744","2015"
"3701","961758","2015"
"10927","961774","2015"
"10927","961775","2015"
"10927","961776","2015"
"10927","961777","2015"
"10927","961778","2015"
"10927","961779","2015"
"12927","961848","2015"
"8698","961849","2015"
"8698","961850","2015"
"8698","961851","2015"
"8698","961852","2015"
"8698","961853","2015"
"8698","961854","2015"
"8698","961855","2015"
"2622","961870","2015"
"3591","961962","2015"
"3618","961992","2015"
"2741","961995","2015"
"2741","961996","2015"
"2741","961997","2015"
"3484","962010","2015"
"3666","962015","2015"
"3666","962016","2015"
"3666","962017","2015"
"3666","962018","2015"
"3666","962019","2015"
"3628","962023","2015"
"3628","962024","2015"
"3628","962025","2015"
"3628","962026","2015"
"3628","962027","2015"
"3919","962059","2015"
"3533","962137","2015"
"5723","962150","2015"
"13280","962193","2015"
"9814","962263","2015"
"15450","962264","2015"
"15631","962265","2015"
"15631","962266","2015"
"15631","962267","2015"
"15631","962268","2015"
"521","962279","2015"
"521","962280","2015"
"521","962281","2015"
"521","962282","2015"
"15067","962293","2015"
"14072","962294","2015"
"14072","962295","2015"
"14072","962296","2015"
"14072","962297","2015"
"14072","962298","2015"
"14072","962299","2015"
"14072","962300","2015"
"13029","962323","2015"
"7115","962414","2015"
"3653","962529","2015"
"3653","962530","2015"
"3653","962531","2015"
"3653","962532","2015"
"3653","962533","2015"
"3653","962534","2015"
"3653","962535","2015"
"3653","962536","2015"
"12914","962579","2015"
"9019","962612","2015"
"2093","962675","2015"
"2093","962676","2015"
"2093","962677","2015"
"2093","962678","2015"
"2093","962679","2015"
"13047","962776","2015"
"15368","962843","2015"
"15368","962844","2015"
"1787","962864","2015"
"1787","962865","2015"
"1787","962866","2015"
"1787","962867","2015"
"1787","962868","2015"
"1787","962869","2015"
"1787","962870","2015"
"3661","962899","2015"
"12966","962919","2015"
"8951","962968","2015"
"12946","963038","2015"
"1223","963171","2015"
"1223","963172","2015"
"1223","963173","2015"
"1223","963174","2015"
"1223","963175","2015"
"1223","963176","2015"
"1223","963177","2015"
"13008","963231","2015"
"1324","963360","2015"
"1324","963361","2015"
"1324","963362","2015"
"1324","963363","2015"
"1324","963364","2015"
"3642","963388","2015"
"3642","963389","2015"
"3642","963390","2015"
"3642","963391","2015"
"3642","963392","2015"
"12916","963586","2015"
"6991","963623","2015"
"6991","963624","2015"
"6991","963625","2015"
"6991","963626","2015"
"6991","963627","2015"
"6991","963628","2015"
"6991","963629","2015"
"7021","963643","2015"
"15109","963682","2015"
"15525","963769","2015"
"15525","963770","2015"
"9828","963785","2015"
"1125","963819","2015"
"1125","963820","2015"
"1125","963821","2015"
"1125","963822","2015"
"1125","963823","2015"
"1668","963824","2015"
"1668","963825","2015"
"1668","963826","2015"
"1668","963827","2015"
"1668","963828","2015"
"1039","963853","2015"
"1039","963854","2015"
"1039","963855","2015"
"523","963934","2015"
"523","963935","2015"
"523","963936","2015"
"523","963937","2015"
"13768","963958","2015"
"13768","963959","2015"
"13768","963960","2015"
"13768","963961","2015"
"13768","963962","2015"
"13768","963963","2015"
"13162","964093","2015"
"13878","964231","2015"
"3546","964298","2015"
"12756","964314","2015"
"12756","964315","2015"
"12756","964316","2015"
"7531","964317","2015"
"3605","964321","2015"
"12576","964322","2015"
"6907","964397","2015"
"12989","964406","2015"
"2102","964541","2015"
"2102","964542","2015"
"2102","964543","2015"
"2102","964544","2015"
"2102","964545","2015"
"2102","964546","2015"
"2102","964547","2015"
"8714","964562","2015"
"7541","964586","2015"
"13140","964621","2015"
"13140","964622","2015"
"13140","964623","2015"
"13140","964624","2015"
"13140","964625","2015"
"6982","964741","2015"
"3909","964756","2015"
"12990","964815","2015"
"8789","964816","2015"
"15628","964896","2015"
"1337","964962","2015"
"1337","964963","2015"
"1337","964964","2015"
"1337","964965","2015"
"1337","964966","2015"
"1337","964967","2015"
"1337","964968","2015"
"657","965002","2015"
"657","965003","2015"
"657","965004","2015"
"5572","965014","2015"
"5572","965015","2015"
"5572","965016","2015"
"5572","965017","2015"
"5572","965018","2015"
"5572","965019","2015"
"5572","965020","2015"
"4125","965024","2015"
"13100","965064","2015"
"4722","965129","2015"
"4722","965130","2015"
"4223","965146","2015"
"15792","965246","2015"
"8799","965247","2015"
"8803","965248","2015"
"8147","965330","2015"
"8222","965332","2015"
"8901","965352","2015"
"5617","965368","2015"
"15320","965369","2015"
"3218","965373","2015"
"3218","965374","2015"
"3218","965375","2015"
"7781","965380","2015"
"8122","965381","2015"
"8122","965382","2015"
"8122","965383","2015"
"8122","965384","2015"
"8122","965385","2015"
"266","965508","2015"
"2149","996279","2015"
"227","965510","2015"
"8793","965568","2015"
"7867","965597","2015"
"13386","965603","2015"
"15366","965614","2015"
"15366","965615","2015"
"15366","965616","2015"
"4247","965617","2015"
"6950","965618","2015"
"6950","965619","2015"
"6950","965620","2015"
"8279","965623","2015"
"3692","965634","2015"
"8432","965654","2015"
"15741","965675","2015"
"3604","965716","2015"
"3530","965744","2015"
"7914","965792","2015"
"13330","965800","2015"
"15696","965801","2015"
"15516","965832","2015"
"4718","965945","2015"
"11092","965946","2015"
"8518","965990","2015"
"7696","966015","2015"
"14942","966095","2015"
"14942","966096","2015"
"15812","966114","2015"
"659","966122","2015"
"659","966123","2015"
"659","966124","2015"
"659","966125","2015"
"659","966126","2015"
"11095","966197","2015"
"15605","966215","2015"
"1762","966291","2015"
"1762","966292","2015"
"1762","966293","2015"
"1762","966294","2015"
"11093","966295","2015"
"15643","966299","2015"
"15643","966300","2015"
"15643","966301","2015"
"15488","966344","2015"
"5576","966385","2015"
"5576","966386","2015"
"5576","966387","2015"
"5576","966388","2015"
"5576","966389","2015"
"5576","966390","2015"
"5576","966391","2015"
"14540","966400","2015"
"14741","966449","2015"
"3501","966450","2015"
"15704","966452","2015"
"314","966501","2015"
"12599","966502","2015"
"7979","966504","2015"
"13159","966550","2015"
"15033","966703","2015"
"3479","966718","2015"
"13920","966723","2015"
"3964","966725","2015"
"1276","966737","2015"
"1276","966738","2015"
"1276","966739","2015"
"1276","966740","2015"
"3522","966741","2015"
"8805","966743","2015"
"8809","966803","2015"
"8813","966804","2015"
"15106","966805","2015"
"3603","966828","2015"
"13345","966847","2015"
"8820","966870","2015"
"8819","966871","2015"
"8823","966872","2015"
"14468","966873","2015"
"8826","966874","2015"
"8821","966875","2015"
"7023","966879","2015"
"6348","966900","2015"
"6394","966901","2015"
"6894","966902","2015"
"15604","966960","2015"
"4615","966981","2015"
"13346","967056","2015"
"13346","967057","2015"
"13346","967058","2015"
"13346","967059","2015"
"13346","967060","2015"
"13346","967061","2015"
"15602","967211","2015"
"15634","967256","2015"
"15634","967257","2015"
"15634","967258","2015"
"15634","967259","2015"
"15634","967260","2015"
"7677","967297","2015"
"8477","967355","2015"
"6349","967392","2015"
"3597","967459","2015"
"8091","967460","2015"
"13958","967470","2015"
"13958","967471","2015"
"13958","967472","2015"
"13958","967473","2015"
"13958","967474","2015"
"3299","967525","2015"
"3299","967526","2015"
"3299","967527","2015"
"3299","967528","2015"
"3299","967529","2015"
"3299","967530","2015"
"6981","967534","2015"
"14365","967543","2015"
"8703","967634","2015"
"309","967683","2015"
"15780","967707","2015"
"15502","967847","2015"
"8361","967848","2015"
"7842","967857","2015"
"7842","967858","2015"
"7842","967859","2015"
"7842","967860","2015"
"7842","967861","2015"
"7842","967862","2015"
"7842","967863","2015"
"4973","967901","2015"
"2149","996280","2015"
"2149","996281","2015"
"2121","996288","2015"
"15505","996518","2015"
"15505","996519","2015"
"15505","996520","2015"
"15505","996521","2015"
"15497","967939","2015"
"15505","996522","2015"
"15505","996523","2015"
"15505","996524","2015"
"1769","996543","2015"
"3592","996604","2015"
"3592","996605","2015"
"2007","967958","2015"
"2007","967959","2015"
"2007","967960","2015"
"2007","967961","2015"
"2007","967962","2015"
"2007","967963","2015"
"7631","967982","2015"
"15811","968009","2015"
"7035","968074","2015"
"8527","968199","2015"
"7874","968200","2015"
"3634","968216","2015"
"13090","968219","2015"
"13091","968225","2015"
"7839","968234","2015"
"3636","968235","2015"
"3637","968254","2015"
"3267","968480","2015"
"3685","968546","2015"
"2699","968549","2015"
"15305","968561","2015"
"10882","968562","2015"
"10882","968563","2015"
"10882","968564","2015"
"10882","968565","2015"
"10882","968566","2015"
"8830","968567","2015"
"5749","968655","2015"
"5749","968656","2015"
"5749","968657","2015"
"5749","968658","2015"
"5749","968659","2015"
"5749","968660","2015"
"5749","968661","2015"
"5647","968778","2015"
"14956","968953","2015"
"14366","969108","2015"
"4580","969154","2015"
"12109","969416","2015"
"12109","969417","2015"
"12109","969418","2015"
"8073","969419","2015"
"8239","969428","2015"
"8075","969484","2015"
"15629","969497","2015"
"12149","969523","2015"
"2631","969632","2015"
"2631","969633","2015"
"2631","969634","2015"
"2631","969635","2015"
"2631","969636","2015"
"10924","969714","2015"
"10924","969715","2015"
"10924","969716","2015"
"10924","969717","2015"
"10924","969718","2015"
"2070","969720","2015"
"2070","969721","2015"
"2070","969722","2015"
"2070","969723","2015"
"2070","969724","2015"
"2070","969725","2015"
"2070","969726","2015"
"2070","969727","2015"
"2070","969728","2015"
"7452","969904","2015"
"14360","969907","2015"
"2606","969944","2015"
"8275","969945","2015"
"13397","969972","2015"
"15113","969973","2015"
"15113","969974","2015"
"15113","969975","2015"
"8048","969983","2015"
"2544","970082","2015"
"2544","970083","2015"
"2544","970084","2015"
"2544","970085","2015"
"13339","970130","2015"
"7778","970132","2015"
"8574","970271","2015"
"8574","970272","2015"
"8574","970273","2015"
"8574","970274","2015"
"8574","970275","2015"
"9905","970302","2015"
"4100","970391","2015"
"7864","970432","2015"
"15826","970434","2015"
"5711","970438","2015"
"5711","970439","2015"
"5711","970440","2015"
"5711","970441","2015"
"5711","970442","2015"
"5711","970443","2015"
"5711","970444","2015"
"7362","970509","2015"
"5669","970522","2015"
"5669","970523","2015"
"5669","970524","2015"
"5669","970525","2015"
"5669","970526","2015"
"15491","970542","2015"
"14757","970613","2015"
"13329","970729","2015"
"13329","970730","2015"
"13329","970731","2015"
"13329","970732","2015"
"13329","970733","2015"
"13329","970734","2015"
"13329","970735","2015"
"5595","970880","2015"
"5595","970881","2015"
"5595","970882","2015"
"5595","970883","2015"
"5595","970884","2015"
"5595","970885","2015"
"5595","970886","2015"
"4060","970887","2015"
"8638","970892","2015"
"1345","970933","2015"
"1345","970934","2015"
"1345","970935","2015"
"1345","970936","2015"
"1345","970937","2015"
"1345","970938","2015"
"1345","970939","2015"
"1410","970944","2015"
"1410","970945","2015"
"1410","970946","2015"
"1410","970947","2015"
"13013","971063","2015"
"4735","971064","2015"
"12257","971175","2015"
"10883","971245","2015"
"10883","971246","2015"
"10883","971247","2015"
"10883","971248","2015"
"10883","971249","2015"
"10883","971250","2015"
"10883","971251","2015"
"10885","971252","2015"
"15274","971359","2015"
"15276","971360","2015"
"3553","971393","2015"
"15064","971456","2015"
"15425","971457","2015"
"7162","971595","2015"
"2655","971608","2015"
"2655","971609","2015"
"2655","971610","2015"
"2655","971611","2015"
"2655","971612","2015"
"14900","971664","2015"
"2554","971821","2015"
"4587","971875","2015"
"15462","971885","2015"
"15462","971886","2015"
"15462","971887","2015"
"15462","971888","2015"
"15462","971889","2015"
"15462","971890","2015"
"15462","971891","2015"
"15462","971892","2015"
"15462","971893","2015"
"15462","971894","2015"
"15462","971895","2015"
"15462","971896","2015"
"15462","971897","2015"
"15462","971898","2015"
"15462","971899","2015"
"12124","971973","2015"
"2531","972001","2015"
"2531","972002","2015"
"2531","972003","2015"
"2531","972004","2015"
"2531","972005","2015"
"7070","972041","2015"
"12968","972042","2015"
"2066","972046","2015"
"2066","972047","2015"
"2066","972048","2015"
"2066","972049","2015"
"3203","972051","2015"
"3203","972052","2015"
"3203","972053","2015"
"3203","972054","2015"
"6925","972070","2015"
"7361","972087","2015"
"520","972090","2015"
"520","972091","2015"
"520","972092","2015"
"520","972093","2015"
"13605","972096","2015"
"1732","972112","2015"
"1732","972113","2015"
"1732","972114","2015"
"1732","972115","2015"
"1732","972116","2015"
"2467","972136","2015"
"2467","972137","2015"
"2467","972138","2015"
"2467","972139","2015"
"2467","972140","2015"
"2467","972141","2015"
"2467","972142","2015"
"5570","972404","2015"
"5570","972405","2015"
"5570","972406","2015"
"5570","972407","2015"
"5570","972408","2015"
"2624","972428","2015"
"2624","972429","2015"
"2624","972430","2015"
"2624","972431","2015"
"2624","972432","2015"
"2701","972459","2015"
"2701","972460","2015"
"2701","972461","2015"
"4057","972462","2015"
"15779","972463","2015"
"15815","972536","2015"
"15815","972537","2015"
"15815","972538","2015"
"15815","972539","2015"
"15027","972562","2015"
"12079","972608","2015"
"12079","972609","2015"
"12079","972610","2015"
"12079","972611","2015"
"12079","972612","2015"
"12079","972613","2015"
"12079","972614","2015"
"7091","972619","2015"
"15518","972639","2015"
"14408","972646","2015"
"15025","972683","2015"
"15723","972705","2015"
"13765","972716","2015"
"13765","972717","2015"
"13765","972718","2015"
"13765","972719","2015"
"13765","972720","2015"
"13765","972721","2015"
"461","972780","2015"
"15028","972782","2015"
"2619","972868","2015"
"2619","972869","2015"
"2619","972870","2015"
"2619","972871","2015"
"2619","972872","2015"
"14666","972946","2015"
"15623","973015","2015"
"12106","973066","2015"
"12106","973067","2015"
"12106","973068","2015"
"8939","973157","2015"
"8939","973158","2015"
"13163","973159","2015"
"13163","973160","2015"
"13163","973161","2015"
"13163","973162","2015"
"13163","973163","2015"
"580","973210","2015"
"580","973211","2015"
"580","973212","2015"
"580","973213","2015"
"580","973214","2015"
"580","973215","2015"
"580","973216","2015"
"5597","973217","2015"
"6710","973240","2015"
"14808","973249","2015"
"3610","973286","2015"
"10768","973337","2015"
"5600","973497","2015"
"6675","973545","2015"
"14379","973687","2015"
"1344","973787","2015"
"1344","973788","2015"
"6753","973867","2015"
"12215","973868","2015"
"6825","973869","2015"
"5809","973936","2015"
"15837","973949","2015"
"13057","973995","2015"
"4480","973996","2015"
"15793","974020","2015"
"15793","974021","2015"
"15793","974022","2015"
"15793","974023","2015"
"15793","974024","2015"
"15793","974025","2015"
"15793","974026","2015"
"15793","974027","2015"
"13402","974044","2015"
"15572","974053","2015"
"2562","974054","2015"
"2562","974055","2015"
"2562","974056","2015"
"2562","974057","2015"
"2562","974058","2015"
"15787","974061","2015"
"3539","974124","2015"
"8831","974125","2015"
"8845","974127","2015"
"15791","974155","2015"
"12065","974214","2015"
"15740","974215","2015"
"15150","974232","2015"
"5753","974252","2015"
"5753","974253","2015"
"14827","974544","2015"
"15554","974659","2015"
"4176","974694","2015"
"1563","974696","2015"
"1563","974697","2015"
"1563","974698","2015"
"7277","974877","2015"
"5544","974903","2015"
"8836","974910","2015"
"14826","974917","2015"
"5556","974954","2015"
"13911","975003","2015"
"3697","975005","2015"
"15745","975026","2015"
"14559","975091","2015"
"14559","975092","2015"
"14559","975093","2015"
"14559","975094","2015"
"14559","975095","2015"
"14559","975096","2015"
"14559","975097","2015"
"13396","975267","2015"
"13396","975268","2015"
"13396","975269","2015"
"13396","975270","2015"
"13396","975271","2015"
"13810","975364","2015"
"6960","975412","2015"
"12400","975425","2015"
"4034","975434","2015"
"7793","975435","2015"
"435","975484","2015"
"435","975485","2015"
"15503","975532","2015"
"13830","975552","2015"
"13830","975553","2015"
"13830","975554","2015"
"13830","975555","2015"
"13830","975556","2015"
"15762","975557","2015"
"590","975733","2015"
"590","975734","2015"
"590","975735","2015"
"590","975736","2015"
"590","975737","2015"
"1633","975846","2015"
"1633","975847","2015"
"1633","975848","2015"
"1633","975849","2015"
"1633","975850","2015"
"1633","975851","2015"
"1633","975852","2015"
"1633","975853","2015"
"1633","975854","2015"
"1633","975855","2015"
"1633","975856","2015"
"1633","975857","2015"
"1633","975858","2015"
"1633","975859","2015"
"15689","975960","2015"
"15689","975961","2015"
"15689","975962","2015"
"15689","975963","2015"
"15689","975964","2015"
"15689","975965","2015"
"15689","975966","2015"
"15689","975967","2015"
"15795","975976","2015"
"631","976032","2015"
"631","976033","2015"
"631","976034","2015"
"631","976035","2015"
"14335","976048","2015"
"7080","976059","2015"
"8172","976060","2015"
"1103","976061","2015"
"1103","976062","2015"
"1103","976063","2015"
"1103","976064","2015"
"1103","976065","2015"
"1103","976066","2015"
"1103","976067","2015"
"1103","976068","2015"
"5708","976144","2015"
"7145","976145","2015"
"2261","976347","2015"
"2261","976348","2015"
"2261","976349","2015"
"2523","976351","2015"
"2523","976352","2015"
"2523","976353","2015"
"2523","976354","2015"
"2523","976355","2015"
"2523","976356","2015"
"15648","976380","2015"
"12315","976402","2015"
"12315","976403","2015"
"12315","976404","2015"
"12315","976405","2015"
"12315","976406","2015"
"12315","976407","2015"
"12315","976408","2015"
"4904","976410","2015"
"70","976462","2015"
"15418","976475","2015"
"15418","976476","2015"
"15418","976477","2015"
"15418","976478","2015"
"8891","976479","2015"
"15683","976488","2015"
"15417","976489","2015"
"15417","976490","2015"
"15417","976491","2015"
"15417","976492","2015"
"15417","976493","2015"
"5698","976511","2015"
"5698","976512","2015"
"5698","976513","2015"
"5698","976514","2015"
"5698","976515","2015"
"5698","976516","2015"
"5698","976517","2015"
"15834","976553","2015"
"12146","976570","2015"
"2518","976589","2015"
"2518","976590","2015"
"2518","976591","2015"
"2518","976592","2015"
"2518","976593","2015"
"7951","976598","2015"
"3681","976823","2015"
"15507","976882","2015"
"3793","976888","2015"
"5768","976898","2015"
"8534","976943","2015"
"13003","977002","2015"
"13003","977003","2015"
"13003","977004","2015"
"13003","977005","2015"
"13003","977006","2015"
"13003","977007","2015"
"1797","977013","2015"
"1797","977014","2015"
"1797","977015","2015"
"1797","977016","2015"
"1797","977017","2015"
"1797","977018","2015"
"1797","977019","2015"
"5001","977021","2015"
"5001","977022","2015"
"7553","977145","2015"
"14346","977174","2015"
"2680","977254","2015"
"2680","977255","2015"
"2680","977256","2015"
"2680","977257","2015"
"2680","977258","2015"
"13075","977290","2015"
"13075","977291","2015"
"13075","977292","2015"
"13075","977293","2015"
"13075","977294","2015"
"13075","977295","2015"
"15839","977371","2015"
"15839","977372","2015"
"15839","977373","2015"
"13393","977376","2015"
"13925","977401","2015"
"2650","977406","2015"
"2650","977407","2015"
"2650","977408","2015"
"2650","977409","2015"
"2650","977410","2015"
"14828","977428","2015"
"5573","977450","2015"
"5573","977451","2015"
"5573","977452","2015"
"5573","977453","2015"
"5573","977454","2015"
"5573","977455","2015"
"5573","977456","2015"
"4096","977462","2015"
"1551","977483","2015"
"1551","977484","2015"
"1551","977485","2015"
"1551","977486","2015"
"1551","977487","2015"
"3486","977508","2015"
"13006","977520","2015"
"13006","977521","2015"
"13006","977522","2015"
"13006","977523","2015"
"13006","977524","2015"
"13006","977525","2015"
"1621","977526","2015"
"1621","977527","2015"
"1621","977528","2015"
"1621","977529","2015"
"1621","977530","2015"
"1621","977531","2015"
"1621","977532","2015"
"1621","977533","2015"
"1621","977534","2015"
"1621","977535","2015"
"1621","977536","2015"
"1621","977537","2015"
"1621","977538","2015"
"1621","977539","2015"
"1621","977540","2015"
"3684","977561","2015"
"2638","977628","2015"
"2638","977629","2015"
"2638","977630","2015"
"6225","977635","2015"
"12530","977676","2015"
"3150","977677","2015"
"3150","977678","2015"
"3150","977679","2015"
"3150","977680","2015"
"3150","977681","2015"
"3150","977682","2015"
"3150","977683","2015"
"614","977700","2015"
"614","977701","2015"
"614","977702","2015"
"614","977703","2015"
"614","977704","2015"
"614","977705","2015"
"614","977706","2015"
"614","977707","2015"
"614","977708","2015"
"7523","977741","2015"
"7009","977743","2015"
"15278","977749","2015"
"13476","977801","2015"
"13400","977810","2015"
"2101","977834","2015"
"2101","977835","2015"
"2101","977836","2015"
"2101","977837","2015"
"2101","977838","2015"
"2101","977839","2015"
"2101","977840","2015"
"4465","977885","2015"
"14364","977887","2015"
"14333","977911","2015"
"14458","977951","2015"
"1320","977969","2015"
"1320","977970","2015"
"1320","977971","2015"
"92","978007","2015"
"92","978008","2015"
"8938","978014","2015"
"8938","978015","2015"
"5622","978223","2015"
"13327","978270","2015"
"4793","978272","2015"
"4793","978274","2015"
"15352","978273","2015"
"7617","978329","2015"
"9494","978330","2015"
"554","978398","2015"
"554","978399","2015"
"554","978400","2015"
"554","978401","2015"
"554","978402","2015"
"7870","978407","2015"
"14290","978414","2015"
"7797","978417","2015"
"14332","978432","2015"
"14332","978433","2015"
"14332","978434","2015"
"14332","978435","2015"
"14332","978436","2015"
"14332","978437","2015"
"14332","978438","2015"
"8651","978461","2015"
"5678","978466","2015"
"153","978514","2015"
"153","978515","2015"
"153","978516","2015"
"153","978517","2015"
"153","978518","2015"
"153","978519","2015"
"15171","978520","2015"
"15639","978522","2015"
"15639","978523","2015"
"15639","978524","2015"
"7662","978581","2015"
"14341","978607","2015"
"12034","978663","2015"
"13074","978673","2015"
"7841","978767","2015"
"8815","978782","2015"
"14373","978859","2015"
"1857","978903","2015"
"1857","978904","2015"
"1857","978905","2015"
"1857","978906","2015"
"1857","978907","2015"
"1857","978908","2015"
"3674","978916","2015"
"3674","978917","2015"
"3674","978918","2015"
"3674","978919","2015"
"3674","978920","2015"
"14046","978925","2015"
"14413","979003","2015"
"14298","979026","2015"
"14411","979053","2015"
"14372","979061","2015"
"14331","979087","2015"
"8972","979174","2015"
"8972","979175","2015"
"8972","979176","2015"
"8972","979177","2015"
"8972","979178","2015"
"15789","979182","2015"
"15788","979197","2015"
"15808","979248","2015"
"13155","979314","2015"
"14067","979324","2015"
"14385","979519","2015"
"12974","979534","2015"
"12932","979535","2015"
"7838","979566","2015"
"8582","979593","2015"
"5625","979618","2015"
"8301","979635","2015"
"8972","979637","2015"
"15271","979643","2015"
"7038","979647","2015"
"2602","979661","2015"
"2602","979662","2015"
"2602","979663","2015"
"7048","979664","2015"
"7048","979665","2015"
"7048","979666","2015"
"14057","979714","2015"
"14045","979739","2015"
"14337","979740","2015"
"4284","979814","2015"
"6977","979817","2015"
"7730","979818","2015"
"8376","979825","2015"
"12148","979850","2015"
"14381","979916","2015"
"15684","979949","2015"
"15684","979950","2015"
"15684","979951","2015"
"15684","979952","2015"
"12686","980002","2015"
"5031","980008","2015"
"2691","980021","2015"
"2691","980022","2015"
"2691","980023","2015"
"2691","980024","2015"
"7279","980026","2015"
"14537","980028","2015"
"14537","980029","2015"
"14537","980030","2015"
"14537","980031","2015"
"14537","980032","2015"
"12143","980035","2015"
"12128","980058","2015"
"12128","980059","2015"
"12128","980060","2015"
"7390","980096","2015"
