"standalone_institution_id","survey_year","teaching_staff_sanctioned_strength_id"
"1047","2015","677221"
"1047","2015","677222"
"1047","2015","677223"
"6676","2015","677224"
"6676","2015","677225"
"6676","2015","677226"
"3231","2015","677227"
"3231","2015","677228"
"3231","2015","677229"
"3231","2015","677230"
"3231","2015","677231"
"4556","2015","677237"
"4556","2015","677238"
"4556","2015","677239"
"4556","2015","677240"
"4556","2015","677241"
"1869","2015","677242"
"1869","2015","677243"
"1869","2015","677244"
"3649","2015","677280"
"3649","2015","677281"
"3649","2015","677282"
"639","2015","677362"
"639","2015","677363"
"639","2015","677364"
"639","2015","677365"
"639","2015","677366"
"1589","2015","677367"
"1589","2015","677368"
"1589","2015","677369"
"1589","2015","677370"
"3959","2015","677427"
"3959","2015","677428"
"3959","2015","677429"
"758","2015","677449"
"758","2015","677450"
"758","2015","677451"
"758","2015","677452"
"2082","2015","677459"
"2082","2015","677460"
"2082","2015","677461"
"2894","2015","677464"
"2894","2015","677465"
"2894","2015","677466"
"2894","2015","677467"
"2894","2015","677468"
"9103","2015","677472"
"9103","2015","677473"
"9103","2015","677474"
"1492","2015","677492"
"1492","2015","677493"
"1492","2015","677494"
"1492","2015","677495"
"1492","2015","677496"
"7067","2015","677520"
"7067","2015","677521"
"7067","2015","677522"
"13637","2015","677528"
"13637","2015","677529"
"13637","2015","677530"
"1143","2015","677557"
"1143","2015","677558"
"1143","2015","677559"
"1143","2015","677560"
"2522","2015","677561"
"2522","2015","677562"
"2522","2015","677563"
"2522","2015","677564"
"2522","2015","677565"
"2522","2015","677566"
"1886","2015","677610"
"1886","2015","677611"
"1886","2015","677612"
"1886","2015","677613"
"6674","2015","677614"
"6674","2015","677615"
"6674","2015","677616"
"3515","2015","677642"
"3515","2015","677643"
"3515","2015","677644"
"8430","2015","677645"
"8430","2015","677646"
"8430","2015","677647"
"4123","2015","677740"
"4123","2015","677741"
"4123","2015","677742"
"4123","2015","677743"
"4123","2015","677744"
"166","2015","677752"
"166","2015","677753"
"166","2015","677754"
"166","2015","677755"
"166","2015","677756"
"166","2015","677757"
"10457","2015","677801"
"10457","2015","677802"
"10457","2015","677803"
"2692","2015","677816"
"2692","2015","677817"
"2692","2015","677818"
"2692","2015","677819"
"2692","2015","677820"
"2692","2015","677821"
"2226","2015","677807"
"2226","2015","677808"
"2226","2015","677809"
"2226","2015","677810"
"2226","2015","677811"
"2226","2015","677812"
"15043","2015","677901"
"15043","2015","677902"
"15043","2015","677903"
"15043","2015","677904"
"15043","2015","677905"
"4310","2015","677931"
"4310","2015","677932"
"4310","2015","677933"
"4310","2015","677934"
"14950","2015","677961"
"14950","2015","677962"
"14950","2015","677963"
"14950","2015","677964"
"14950","2015","677965"
"14950","2015","677966"
"2516","2015","677967"
"2516","2015","677968"
"2516","2015","677969"
"2516","2015","677970"
"13792","2015","678015"
"13792","2015","678016"
"13792","2015","678017"
"2877","2015","678165"
"2877","2015","678166"
"2877","2015","678167"
"13892","2015","678195"
"13892","2015","678196"
"13892","2015","678197"
"13892","2015","678198"
"12716","2015","678203"
"12716","2015","678204"
"12716","2015","678205"
"14825","2015","678256"
"14825","2015","678257"
"14825","2015","678258"
"1398","2015","678294"
"1398","2015","678295"
"13412","2015","678341"
"13412","2015","678342"
"13412","2015","678343"
"3412","2015","678358"
"3412","2015","678359"
"3412","2015","678360"
"2964","2015","678368"
"2964","2015","678369"
"2964","2015","678370"
"10987","2015","678377"
"10987","2015","678378"
"10987","2015","678379"
"4694","2015","678450"
"4694","2015","678451"
"4694","2015","678452"
"4694","2015","678453"
"4694","2015","678454"
"4694","2015","678455"
"2673","2015","678467"
"2673","2015","678468"
"2673","2015","678469"
"2673","2015","678470"
"13959","2015","678498"
"13959","2015","678499"
"13959","2015","678500"
"7005","2015","678531"
"7005","2015","678532"
"7005","2015","678533"
"4300","2015","678590"
"4300","2015","678591"
"4300","2015","678592"
"2651","2015","678593"
"2651","2015","678594"
"2700","2015","678660"
"2700","2015","678661"
"2700","2015","678662"
"2700","2015","678663"
"2700","2015","678664"
"8564","2015","678774"
"8564","2015","678775"
"8564","2015","678776"
"5719","2015","678797"
"5719","2015","678798"
"5719","2015","678799"
"2065","2015","678803"
"2065","2015","678804"
"2065","2015","678805"
"2065","2015","678806"
"1072","2015","678807"
"1072","2015","678808"
"1072","2015","678809"
"1072","2015","678810"
"1882","2015","678817"
"1882","2015","678818"
"1882","2015","678819"
"3345","2015","678823"
"3345","2015","678824"
"3345","2015","678825"
"12088","2015","678844"
"12088","2015","678845"
"12088","2015","678846"
"6489","2015","678908"
"6489","2015","678909"
"6489","2015","678910"
"15402","2015","678914"
"15402","2015","678915"
"15402","2015","678916"
"8194","2015","678926"
"8194","2015","678927"
"8194","2015","678928"
"8383","2015","678987"
"8383","2015","678988"
"8383","2015","678989"
"6715","2015","679003"
"6715","2015","679004"
"6715","2015","679005"
"1973","2015","679017"
"1973","2015","679018"
"1973","2015","679019"
"1973","2015","679020"
"15527","2015","679031"
"15527","2015","679032"
"15527","2015","679033"
"6573","2015","679053"
"6573","2015","679054"
"6573","2015","679055"
"6562","2015","679135"
"6562","2015","679136"
"6562","2015","679137"
"9089","2015","679158"
"9089","2015","679159"
"9089","2015","679160"
"5493","2015","679161"
"5493","2015","679162"
"5493","2015","679163"
"14898","2015","679171"
"14898","2015","679172"
"14898","2015","679173"
"14898","2015","679174"
"14535","2015","679179"
"14535","2015","679180"
"14535","2015","679181"
"14496","2015","679182"
"14496","2015","679183"
"14496","2015","679184"
"14496","2015","679185"
"3839","2015","679228"
"3839","2015","679229"
"3839","2015","679230"
"15563","2015","679231"
"15563","2015","679232"
"15563","2015","679233"
"15563","2015","679234"
"14903","2015","679238"
"14903","2015","679239"
"14903","2015","679240"
"2243","2015","679245"
"2243","2015","679246"
"10894","2015","679306"
"10894","2015","679307"
"10894","2015","679308"
"10894","2015","679309"
"10894","2015","679310"
"10894","2015","679311"
"7542","2015","679317"
"7542","2015","679318"
"7542","2015","679319"
"7542","2015","679320"
"7542","2015","679321"
"2122","2015","679348"
"2122","2015","679349"
"2122","2015","679350"
"2159","2015","679386"
"2159","2015","679387"
"2159","2015","679388"
"4309","2015","679389"
"4309","2015","679390"
"4309","2015","679391"
"8338","2015","679432"
"8338","2015","679433"
"8338","2015","679434"
"516","2015","679435"
"516","2015","679436"
"516","2015","679437"
"516","2015","679438"
"516","2015","679439"
"6374","2015","679455"
"6374","2015","679456"
"1807","2015","679471"
"1807","2015","679472"
"1807","2015","679473"
"1807","2015","679474"
"2988","2015","679488"
"2988","2015","679489"
"2988","2015","679490"
"2988","2015","679491"
"14132","2015","679498"
"14132","2015","679499"
"14132","2015","679500"
"14134","2015","679516"
"14134","2015","679517"
"14134","2015","679518"
"4868","2015","679576"
"4868","2015","679577"
"15365","2015","679589"
"15365","2015","679590"
"15365","2015","679591"
"1207","2015","679726"
"1207","2015","679727"
"1207","2015","679728"
"2942","2015","679740"
"2942","2015","679741"
"2942","2015","679742"
"13407","2015","679757"
"13407","2015","679758"
"13407","2015","679759"
"8828","2015","679777"
"8828","2015","679778"
"8828","2015","679779"
"2534","2015","679831"
"2534","2015","679832"
"2534","2015","679833"
"2534","2015","679834"
"14181","2015","679929"
"14181","2015","679930"
"14181","2015","679931"
"14949","2015","679932"
"14949","2015","679933"
"14949","2015","679934"
"14949","2015","679935"
"1939","2015","679936"
"1939","2015","679937"
"1939","2015","679938"
"2248","2015","680062"
"2248","2015","680063"
"2248","2015","680064"
"2248","2015","680065"
"2248","2015","680066"
"13033","2015","680071"
"13033","2015","680072"
"13033","2015","680073"
"13033","2015","680074"
"629","2015","680115"
"629","2015","680116"
"629","2015","680117"
"186","2015","680134"
"186","2015","680135"
"186","2015","680136"
"186","2015","680137"
"186","2015","680138"
"10964","2015","680184"
"10964","2015","680185"
"10964","2015","680186"
"2860","2015","680206"
"2860","2015","680207"
"2860","2015","680208"
"2860","2015","680209"
"2860","2015","680210"
"2022","2015","680435"
"2022","2015","680436"
"2022","2015","680437"
"2776","2015","680479"
"2776","2015","680480"
"2776","2015","680481"
"2776","2015","680482"
"2776","2015","680483"
"1927","2015","680607"
"1927","2015","680608"
"1927","2015","680609"
"8666","2015","680615"
"8666","2015","680616"
"8666","2015","680617"
"8666","2015","680618"
"8666","2015","680619"
"2576","2015","680650"
"2576","2015","680651"
"3502","2015","680717"
"3502","2015","680718"
"3502","2015","680719"
"3563","2015","680720"
"3563","2015","680721"
"3563","2015","680722"
"15387","2015","680723"
"15387","2015","680724"
"15387","2015","680725"
"15387","2015","680726"
"14934","2015","680735"
"14934","2015","680736"
"14934","2015","680737"
"14934","2015","680738"
"14934","2015","680739"
"3126","2015","680763"
"3126","2015","680764"
"3126","2015","680765"
"3126","2015","680766"
"3126","2015","680767"
"3126","2015","680768"
"15321","2015","680802"
"15321","2015","680803"
"15321","2015","680804"
"13928","2015","680805"
"13928","2015","680806"
"13928","2015","680807"
"1231","2015","680836"
"1231","2015","680837"
"1231","2015","680838"
"1231","2015","680839"
"1231","2015","680840"
"1694","2015","680933"
"1694","2015","680934"
"1694","2015","680935"
"1694","2015","680936"
"14470","2015","680950"
"14470","2015","680951"
"14470","2015","680952"
"12121","2015","680963"
"12121","2015","680964"
"12121","2015","680965"
"2630","2015","680972"
"2630","2015","680973"
"2630","2015","680974"
"2630","2015","680975"
"2630","2015","680976"
"12749","2015","680988"
"12749","2015","680989"
"12749","2015","680990"
"3039","2015","681016"
"3039","2015","681017"
"3039","2015","681018"
"13965","2015","681056"
"13965","2015","681057"
"13965","2015","681058"
"13965","2015","681059"
"7740","2015","681063"
"7740","2015","681064"
"7740","2015","681065"
"4673","2015","681128"
"4673","2015","681129"
"4673","2015","681130"
"4673","2015","681131"
"4673","2015","681132"
"4673","2015","681133"
"8909","2015","681237"
"8909","2015","681238"
"8909","2015","681239"
"8909","2015","681240"
"2864","2015","681250"
"2864","2015","681251"
"2864","2015","681252"
"2864","2015","681253"
"2864","2015","681254"
"2547","2015","681363"
"2547","2015","681364"
"2547","2015","681365"
"2547","2015","681366"
"2717","2015","681370"
"2717","2015","681371"
"2717","2015","681372"
"2717","2015","681373"
"2717","2015","681374"
"12435","2015","681375"
"12435","2015","681376"
"12435","2015","681377"
"3927","2015","681381"
"3927","2015","681382"
"3927","2015","681383"
"3927","2015","681384"
"3927","2015","681385"
"3927","2015","681386"
"3927","2015","681387"
"5257","2015","681404"
"5257","2015","681405"
"5257","2015","681406"
"15101","2015","681443"
"15101","2015","681444"
"15101","2015","681445"
"15101","2015","681446"
"15101","2015","681447"
"10979","2015","681448"
"10979","2015","681449"
"10979","2015","681450"
"4065","2015","681454"
"4065","2015","681455"
"4065","2015","681456"
"1490","2015","681463"
"1490","2015","681464"
"1490","2015","681465"
"1490","2015","681466"
"1490","2015","681467"
"8673","2015","681471"
"8673","2015","681472"
"8673","2015","681473"
"8673","2015","681474"
"2636","2015","681526"
"2636","2015","681527"
"2636","2015","681528"
"7120","2015","681529"
"7120","2015","681530"
"7120","2015","681531"
"4931","2015","681538"
"4931","2015","681539"
"4931","2015","681540"
"12375","2015","681544"
"12375","2015","681545"
"12375","2015","681546"
"8486","2015","681586"
"8486","2015","681587"
"8486","2015","681588"
"7789","2015","681593"
"7789","2015","681594"
"7789","2015","681595"
"8409","2015","681629"
"8409","2015","681630"
"8409","2015","681631"
"8409","2015","681632"
"8409","2015","681633"
"8409","2015","681634"
"15413","2015","681638"
"15413","2015","681639"
"15413","2015","681640"
"12105","2015","681672"
"12105","2015","681673"
"12105","2015","681674"
"2626","2015","681699"
"2626","2015","681700"
"2626","2015","681701"
"2612","2015","681714"
"2612","2015","681715"
"4365","2015","681776"
"4365","2015","681777"
"4365","2015","681778"
"4365","2015","681779"
"4365","2015","681780"
"4365","2015","681781"
"14775","2015","681800"
"14775","2015","681801"
"14775","2015","681802"
"2617","2015","681839"
"2617","2015","681840"
"2617","2015","681841"
"2617","2015","681842"
"3921","2015","681862"
"3921","2015","681863"
"3921","2015","681864"
"3921","2015","681865"
"3921","2015","681866"
"2665","2015","681987"
"2665","2015","681988"
"2665","2015","681989"
"4532","2015","681990"
"4532","2015","681991"
"4532","2015","681992"
"3057","2015","681993"
"3057","2015","681994"
"3057","2015","681995"
"3057","2015","681996"
"1119","2015","682028"
"1119","2015","682029"
"1119","2015","682030"
"1119","2015","682031"
"1119","2015","682032"
"1119","2015","682033"
"2510","2015","682120"
"2510","2015","682121"
"1462","2015","682133"
"1462","2015","682134"
"1462","2015","682135"
"12111","2015","682148"
"12111","2015","682149"
"12111","2015","682150"
"1918","2015","682151"
"1918","2015","682152"
"1918","2015","682153"
"4046","2015","682191"
"4046","2015","682192"
"4046","2015","682193"
"4046","2015","682194"
"6096","2015","682243"
"6096","2015","682244"
"6096","2015","682245"
"6096","2015","682246"
"1790","2015","682287"
"1790","2015","682288"
"1790","2015","682289"
"1790","2015","682290"
"1790","2015","682291"
"7746","2015","682308"
"7746","2015","682309"
"7746","2015","682310"
"10760","2015","682326"
"10760","2015","682327"
"10760","2015","682328"
"10760","2015","682329"
"1788","2015","682391"
"1788","2015","682392"
"15620","2015","682432"
"15620","2015","682433"
"15620","2015","682434"
"1378","2015","682475"
"1378","2015","682476"
"1378","2015","682477"
"1489","2015","682493"
"1489","2015","682494"
"1489","2015","682495"
"1489","2015","682496"
"1489","2015","682497"
"1489","2015","682498"
"3098","2015","682519"
"3098","2015","682520"
"3098","2015","682521"
"3678","2015","682571"
"3678","2015","682572"
"3678","2015","682573"
"4180","2015","682589"
"4180","2015","682590"
"4180","2015","682591"
"7060","2015","682602"
"7060","2015","682603"
"7060","2015","682604"
"7060","2015","682605"
"7060","2015","682606"
"2551","2015","682607"
"2551","2015","682608"
"2551","2015","682609"
"4822","2015","682660"
"4822","2015","682661"
"4822","2015","682662"
"4822","2015","682663"
"7360","2015","682673"
"7360","2015","682674"
"7360","2015","682675"
"10879","2015","682769"
"10879","2015","682770"
"10879","2015","682771"
"10879","2015","682772"
"12734","2015","682778"
"12734","2015","682779"
"12734","2015","682780"
"2615","2015","682790"
"2615","2015","682791"
"2615","2015","682792"
"2615","2015","682793"
"15701","2015","682866"
"15701","2015","682867"
"15701","2015","682868"
"3063","2015","682883"
"3063","2015","682884"
"3063","2015","682885"
"3063","2015","682886"
"3063","2015","682887"
"4264","2015","682945"
"4264","2015","682946"
"4264","2015","682947"
"8108","2015","682959"
"8108","2015","682960"
"8108","2015","682961"
"8935","2015","682976"
"8935","2015","682977"
"8935","2015","682978"
"9786","2015","682979"
"9786","2015","682980"
"9786","2015","682981"
"15100","2015","683016"
"15100","2015","683017"
"15100","2015","683018"
"6113","2015","683068"
"6113","2015","683069"
"6113","2015","683070"
"3537","2015","683074"
"3537","2015","683075"
"3537","2015","683076"
"15381","2015","683077"
"15381","2015","683078"
"15381","2015","683079"
"15381","2015","683080"
"1803","2015","683090"
"1803","2015","683091"
"1803","2015","683092"
"1803","2015","683093"
"1803","2015","683094"
"15538","2015","683095"
"15538","2015","683096"
"15538","2015","683097"
"2815","2015","683161"
"2815","2015","683162"
"2815","2015","683163"
"1201","2015","683168"
"1201","2015","683169"
"1201","2015","683170"
"1201","2015","683171"
"1201","2015","683172"
"1908","2015","683304"
"1908","2015","683305"
"1908","2015","683306"
"10963","2015","683312"
"10963","2015","683313"
"10963","2015","683314"
"10963","2015","683315"
"10963","2015","683316"
"10963","2015","683317"
"10963","2015","683318"
"10963","2015","683319"
"3007","2015","683320"
"3007","2015","683321"
"3007","2015","683322"
"1491","2015","683340"
"1491","2015","683341"
"1491","2015","683342"
"1491","2015","683343"
"1491","2015","683344"
"1491","2015","683345"
"5712","2015","683349"
"5712","2015","683350"
"5712","2015","683351"
"5712","2015","683352"
"8049","2015","683359"
"8049","2015","683360"
"8049","2015","683361"
"2920","2015","683437"
"2920","2015","683438"
"2920","2015","683439"
"12347","2015","683481"
"12347","2015","683482"
"12347","2015","683483"
"12347","2015","683484"
"2656","2015","683485"
"2656","2015","683486"
"2656","2015","683487"
"7104","2015","683492"
"7104","2015","683493"
"7104","2015","683494"
"6045","2015","683538"
"6045","2015","683539"
"4728","2015","683540"
"4728","2015","683541"
"4728","2015","683542"
"2548","2015","683607"
"2548","2015","683608"
"2548","2015","683609"
"2548","2015","683610"
"15694","2015","683725"
"15694","2015","683726"
"15694","2015","683727"
"15694","2015","683728"
"15694","2015","683729"
"7071","2015","683759"
"7071","2015","683760"
"7071","2015","683761"
"4013","2015","683767"
"4013","2015","683768"
"4013","2015","683769"
"13350","2015","683790"
"13350","2015","683791"
"13350","2015","683792"
"7004","2015","683815"
"7004","2015","683816"
"7004","2015","683817"
"2623","2015","683818"
"2623","2015","683819"
"2623","2015","683820"
"2613","2015","683821"
"2613","2015","683822"
"2613","2015","683823"
"15136","2015","683852"
"15136","2015","683853"
"15136","2015","683854"
"10360","2015","683980"
"10360","2015","683981"
"10360","2015","683982"
"1067","2015","684016"
"1067","2015","684017"
"1067","2015","684018"
"1067","2015","684019"
"1076","2015","684037"
"1076","2015","684038"
"1076","2015","684039"
"1076","2015","684040"
"8675","2015","684041"
"8675","2015","684042"
"8675","2015","684043"
"8675","2015","684044"
"2951","2015","684080"
"2951","2015","684081"
"2951","2015","684082"
"2951","2015","684083"
"2951","2015","684084"
"2951","2015","684085"
"4608","2015","684086"
"4608","2015","684087"
"4608","2015","684088"
"1956","2015","684089"
"1956","2015","684090"
"1956","2015","684091"
"1956","2015","684092"
"1956","2015","684093"
"1956","2015","684094"
"14475","2015","684119"
"14475","2015","684120"
"14475","2015","684121"
"540","2015","684171"
"540","2015","684172"
"540","2015","684173"
"540","2015","684174"
"540","2015","684175"
"7056","2015","684194"
"7056","2015","684195"
"7056","2015","684196"
"7056","2015","684197"
"13901","2015","684225"
"13901","2015","684226"
"13901","2015","684227"
"8165","2015","684228"
"8165","2015","684229"
"8165","2015","684230"
"15475","2015","684342"
"15475","2015","684343"
"15475","2015","684344"
"13953","2015","684354"
"13953","2015","684355"
"13953","2015","684356"
"15159","2015","684357"
"15159","2015","684358"
"15159","2015","684359"
"15159","2015","684360"
"11185","2015","684388"
"11185","2015","684389"
"6683","2015","684466"
"6683","2015","684467"
"6683","2015","684468"
"4501","2015","684482"
"4501","2015","684483"
"4501","2015","684484"
"5146","2015","684497"
"5146","2015","684498"
"5146","2015","684499"
"15576","2015","684539"
"15576","2015","684540"
"15576","2015","684541"
"7164","2015","684558"
"7164","2015","684559"
"7164","2015","684560"
"7422","2015","684591"
"7422","2015","684592"
"7422","2015","684593"
"6217","2015","684594"
"6217","2015","684595"
"6217","2015","684596"
"1957","2015","684603"
"1957","2015","684604"
"15454","2015","684658"
"15454","2015","684659"
"5700","2015","684670"
"5700","2015","684671"
"5700","2015","684672"
"5700","2015","684673"
"5700","2015","684674"
"15471","2015","684727"
"15471","2015","684728"
"15471","2015","684729"
"7521","2015","684747"
"7521","2015","684748"
"7521","2015","684749"
"15688","2015","684894"
"15688","2015","684895"
"15688","2015","684896"
"6904","2015","684914"
"6904","2015","684915"
"6904","2015","684916"
"6904","2015","684917"
"4938","2015","684969"
"4938","2015","684970"
"4938","2015","684971"
"15484","2015","685076"
"15484","2015","685077"
"15484","2015","685078"
"15484","2015","685079"
"15484","2015","685080"
"12620","2015","685081"
"12620","2015","685082"
"12620","2015","685083"
"2178","2015","685099"
"2178","2015","685100"
"2178","2015","685101"
"2178","2015","685102"
"245","2015","685114"
"245","2015","685115"
"245","2015","685116"
"245","2015","685117"
"245","2015","685118"
"245","2015","685119"
"1519","2015","685143"
"1519","2015","685144"
"1519","2015","685145"
"1519","2015","685146"
"1525","2015","685180"
"1525","2015","685181"
"1525","2015","685182"
"1525","2015","685183"
"1557","2015","685289"
"1557","2015","685290"
"1557","2015","685291"
"13813","2015","685331"
"13813","2015","685332"
"13813","2015","685333"
"13253","2015","685384"
"13253","2015","685385"
"13253","2015","685386"
"13896","2015","685390"
"13896","2015","685391"
"13896","2015","685392"
"4467","2015","685416"
"4467","2015","685417"
"4467","2015","685418"
"13832","2015","685432"
"13832","2015","685433"
"13832","2015","685434"
"13832","2015","685435"
"13832","2015","685436"
"10204","2015","685464"
"10204","2015","685465"
"10204","2015","685466"
"7827","2015","685524"
"7827","2015","685525"
"7827","2015","685526"
"8697","2015","685530"
"8697","2015","685531"
"8697","2015","685532"
"8697","2015","685533"
"15115","2015","685635"
"15115","2015","685636"
"15115","2015","685637"
"15115","2015","685638"
"4889","2015","685639"
"4889","2015","685640"
"4889","2015","685641"
"8088","2015","685669"
"8088","2015","685670"
"8088","2015","685671"
"2555","2015","685672"
"2555","2015","685673"
"2555","2015","685674"
"2555","2015","685675"
"5351","2015","685694"
"5351","2015","685695"
"5351","2015","685696"
"2973","2015","685697"
"2973","2015","685698"
"2973","2015","685699"
"8709","2015","685724"
"8709","2015","685725"
"8709","2015","685726"
"8709","2015","685727"
"12839","2015","685771"
"12839","2015","685772"
"12839","2015","685773"
"12839","2015","685774"
"12839","2015","685775"
"15728","2015","685784"
"15728","2015","685785"
"15728","2015","685786"
"14712","2015","685861"
"14712","2015","685862"
"14712","2015","685863"
"13278","2015","685897"
"13278","2015","685898"
"13278","2015","685899"
"2643","2015","685968"
"2643","2015","685969"
"2643","2015","685970"
"8645","2015","685975"
"8645","2015","685976"
"8645","2015","685977"
"8645","2015","685978"
"8645","2015","685979"
"15697","2015","686045"
"15697","2015","686046"
"15697","2015","686047"
"15697","2015","686048"
"15697","2015","686049"
"15580","2015","686055"
"15580","2015","686056"
"15580","2015","686057"
"15580","2015","686058"
"15580","2015","686059"
"15580","2015","686060"
"1619","2015","686061"
"1619","2015","686062"
"1619","2015","686063"
"3651","2015","686095"
"3651","2015","686096"
"3651","2015","686097"
"1200","2015","686101"
"1200","2015","686102"
"1200","2015","686103"
"1200","2015","686104"
"6602","2015","686122"
"6602","2015","686123"
"6602","2015","686124"
"5636","2015","686151"
"5636","2015","686152"
"5636","2015","686153"
"14627","2015","686173"
"14627","2015","686174"
"14627","2015","686175"
"14124","2015","686248"
"14124","2015","686249"
"14124","2015","686250"
"14124","2015","686251"
"14124","2015","686252"
"14124","2015","686253"
"2154","2015","686254"
"2154","2015","686255"
"2154","2015","686256"
"12323","2015","686261"
"12323","2015","686262"
"12323","2015","686263"
"561","2015","686309"
"561","2015","686310"
"561","2015","686311"
"561","2015","686312"
"561","2015","686313"
"561","2015","686314"
"15026","2015","686338"
"15026","2015","686339"
"15026","2015","686340"
"10023","2015","686349"
"10023","2015","686350"
"10023","2015","686351"
"15703","2015","686386"
"15703","2015","686387"
"15703","2015","686388"
"15703","2015","686389"
"9945","2015","686393"
"9945","2015","686394"
"9945","2015","686395"
"9802","2015","686422"
"9802","2015","686423"
"9802","2015","686424"
"10061","2015","686427"
"10061","2015","686428"
"10061","2015","686429"
"598","2015","686461"
"598","2015","686462"
"598","2015","686463"
"598","2015","686464"
"598","2015","686465"
"598","2015","686466"
"598","2015","686467"
"6767","2015","686477"
"6767","2015","686478"
"6767","2015","686479"
"6431","2015","686500"
"6431","2015","686501"
"6431","2015","686502"
"4126","2015","686506"
"4126","2015","686507"
"4126","2015","686508"
"4126","2015","686509"
"13284","2015","686519"
"13284","2015","686520"
"13284","2015","686521"
"10815","2015","686551"
"10815","2015","686552"
"10815","2015","686553"
"15550","2015","686559"
"15550","2015","686560"
"15550","2015","686561"
"9891","2015","686562"
"9891","2015","686563"
"9891","2015","686564"
"9775","2015","686565"
"9775","2015","686566"
"9775","2015","686567"
"15476","2015","686590"
"15476","2015","686591"
"15476","2015","686592"
"15476","2015","686593"
"15478","2015","686594"
"15478","2015","686595"
"15478","2015","686596"
"15478","2015","686597"
"1591","2015","686650"
"1591","2015","686651"
"1591","2015","686652"
"1591","2015","686653"
"1591","2015","686654"
"15585","2015","686655"
"15585","2015","686656"
"15585","2015","686657"
"15585","2015","686658"
"2948","2015","686662"
"2948","2015","686663"
"2948","2015","686664"
"12320","2015","686713"
"12320","2015","686714"
"12320","2015","686715"
"12320","2015","686716"
"12320","2015","686717"
"15706","2015","686725"
"15706","2015","686726"
"5709","2015","686730"
"5709","2015","686731"
"5709","2015","686732"
"5709","2015","686733"
"15725","2015","686829"
"15725","2015","686830"
"15725","2015","686831"
"15725","2015","686832"
"15725","2015","686833"
"8971","2015","686931"
"8971","2015","686932"
"8971","2015","686933"
"8971","2015","686934"
"8974","2015","686935"
"8974","2015","686936"
"8974","2015","686937"
"8974","2015","686938"
"8700","2015","686941"
"8700","2015","686942"
"8700","2015","686943"
"8700","2015","686944"
"8700","2015","686945"
"12787","2015","686946"
"12787","2015","686947"
"12787","2015","686948"
"2221","2015","686967"
"2221","2015","686968"
"2221","2015","686969"
"15443","2015","687017"
"15443","2015","687018"
"15443","2015","687019"
"15443","2015","687020"
"5706","2015","687068"
"5706","2015","687069"
"5706","2015","687070"
"5706","2015","687071"
"5706","2015","687072"
"13930","2015","687115"
"13930","2015","687116"
"13930","2015","687117"
"2825","2015","687124"
"2825","2015","687125"
"2825","2015","687126"
"2388","2015","687127"
"2388","2015","687128"
"2388","2015","687129"
"2388","2015","687130"
"2388","2015","687131"
"2388","2015","687132"
"2388","2015","687133"
"15348","2015","687137"
"15348","2015","687138"
"15348","2015","687139"
"4686","2015","687149"
"4686","2015","687150"
"4686","2015","687151"
"4686","2015","687152"
"4686","2015","687153"
"4686","2015","687154"
"2843","2015","687158"
"2843","2015","687159"
"2843","2015","687160"
"2843","2015","687161"
"2843","2015","687162"
"5697","2015","687187"
"5697","2015","687188"
"5697","2015","687189"
"5697","2015","687190"
"5697","2015","687191"
"5697","2015","687192"
"13200","2015","687201"
"13200","2015","687202"
"13200","2015","687203"
"2545","2015","687263"
"2545","2015","687264"
"2545","2015","687265"
"2684","2015","687266"
"2684","2015","687267"
"2684","2015","687268"
"12773","2015","687318"
"12773","2015","687319"
"12773","2015","687320"
"12773","2015","687321"
"13291","2015","687336"
"13291","2015","687337"
"13291","2015","687338"
"13291","2015","687339"
"2852","2015","687378"
"2852","2015","687379"
"916","2015","687425"
"916","2015","687426"
"916","2015","687427"
"916","2015","687428"
"2783","2015","687478"
"2783","2015","687479"
"2783","2015","687480"
"3127","2015","687502"
"3127","2015","687503"
"3127","2015","687504"
"3127","2015","687505"
"15603","2015","687709"
"15603","2015","687710"
"15603","2015","687711"
"15603","2015","687712"
"15603","2015","687713"
"15695","2015","687744"
"15695","2015","687745"
"15695","2015","687746"
"15695","2015","687747"
"8567","2015","687767"
"8567","2015","687768"
"3722","2015","687821"
"3722","2015","687822"
"3722","2015","687823"
"15189","2015","687830"
"15189","2015","687831"
"15189","2015","687832"
"13344","2015","687851"
"13344","2015","687852"
"13344","2015","687853"
"15374","2015","687872"
"15374","2015","687873"
"1129","2015","687874"
"1129","2015","687875"
"1129","2015","687876"
"1722","2015","687960"
"1722","2015","687961"
"1722","2015","687962"
"1722","2015","687963"
"1722","2015","687964"
"1722","2015","687965"
"15802","2015","688044"
"15802","2015","688045"
"15802","2015","688046"
"7029","2015","688074"
"7029","2015","688075"
"7029","2015","688076"
"1686","2015","688080"
"1686","2015","688081"
"1686","2015","688082"
"1686","2015","688083"
"1686","2015","688084"
"1875","2015","724634"
"8811","2015","688234"
"8811","2015","688235"
"8811","2015","688236"
"8839","2015","688237"
"8839","2015","688238"
"8839","2015","688239"
"8839","2015","688240"
"6169","2015","688246"
"6169","2015","688247"
"6169","2015","688248"
"6169","2015","688249"
"15702","2015","688279"
"15702","2015","688280"
"15702","2015","688281"
"15702","2015","688282"
"15700","2015","688314"
"15700","2015","688315"
"15700","2015","688316"
"15407","2015","688431"
"15407","2015","688432"
"15407","2015","688433"
"15407","2015","688434"
"4153","2015","688499"
"4153","2015","688500"
"4153","2015","688501"
