"college_institution_id","survey_year","teaching_staff_sanctioned_strength_id"
"34664","2015","714443"
"34664","2015","714444"
"34664","2015","714445"
"55171","2015","714446"
"55171","2015","714447"
"55171","2015","714448"
"40611","2015","714449"
"40611","2015","714450"
"40611","2015","714451"
"43984","2015","714452"
"43984","2015","714453"
"43984","2015","714454"
"43984","2015","714455"
"52094","2015","714456"
"52094","2015","714457"
"52094","2015","714458"
"52094","2015","714459"
"52094","2015","714460"
"52094","2015","714461"
"52094","2015","714462"
"52094","2015","714463"
"19701","2015","714475"
"19701","2015","714476"
"19701","2015","714477"
"19701","2015","714478"
"19701","2015","714479"
"19701","2015","714480"
"43980","2015","714481"
"43980","2015","714482"
"43980","2015","714483"
"43980","2015","714484"
"38703","2015","714492"
"38703","2015","714493"
"38703","2015","714494"
"55305","2015","714495"
"55305","2015","714496"
"54945","2015","714497"
"54945","2015","714498"
"54945","2015","714499"
"51543","2015","714500"
"51543","2015","714501"
"55295","2015","714502"
"55295","2015","714503"
"55295","2015","714504"
"8009","2015","714505"
"8009","2015","714506"
"8009","2015","714507"
"8009","2015","714508"
"8009","2015","714509"
"8009","2015","714510"
"8009","2015","714511"
"43937","2015","714512"
"43937","2015","714513"
"43937","2015","714514"
"43937","2015","714515"
"55142","2015","714516"
"55142","2015","714517"
"55142","2015","714518"
"55142","2015","714519"
"55142","2015","714520"
"55142","2015","714521"
"55142","2015","714522"
"55142","2015","714523"
"8769","2015","714524"
"8769","2015","714525"
"8769","2015","714526"
"43223","2015","714527"
"43223","2015","714528"
"43223","2015","714529"
"48610","2015","714530"
"48610","2015","714531"
"48610","2015","714532"
"48610","2015","714533"
"48610","2015","714534"
"28443","2015","714535"
"28443","2015","714536"
"28443","2015","714537"
"55120","2015","714538"
"55120","2015","714539"
"55120","2015","714540"
"43907","2015","714541"
"43907","2015","714542"
"43907","2015","714543"
"41300","2015","714544"
"41300","2015","714545"
"41300","2015","714546"
"47786","2015","714547"
"47786","2015","714548"
"47786","2015","714549"
"53424","2015","714554"
"53424","2015","714555"
"53424","2015","714556"
"42053","2015","714557"
"42053","2015","714558"
"34469","2015","714559"
"34469","2015","714560"
"34469","2015","714561"
"27746","2015","714562"
"27746","2015","714563"
"39639","2015","714564"
"39639","2015","714565"
"39639","2015","714566"
"27824","2015","714570"
"27824","2015","714571"
"27824","2015","714572"
"27824","2015","714573"
"27824","2015","714574"
"27824","2015","714575"
"27824","2015","714576"
"27824","2015","714577"
"27824","2015","714578"
"49721","2015","714579"
"49721","2015","714580"
"49721","2015","714581"
"17384","2015","714591"
"17384","2015","714592"
"17384","2015","714593"
"17384","2015","714594"
"17384","2015","714595"
"17384","2015","714596"
"17451","2015","714597"
"17451","2015","714598"
"17451","2015","714599"
"47698","2015","714600"
"47698","2015","714601"
"47698","2015","714602"
"27147","2015","714608"
"27147","2015","714609"
"27147","2015","714610"
"27147","2015","714611"
"43896","2015","714612"
"43896","2015","714613"
"20616","2015","714620"
"20616","2015","714621"
"20616","2015","714622"
"20616","2015","714623"
"20616","2015","714624"
"20616","2015","714625"
"34531","2015","714626"
"34531","2015","714627"
"34531","2015","714628"
"34531","2015","714629"
"34531","2015","714630"
"55429","2015","714631"
"55429","2015","714632"
"55429","2015","714633"
"55429","2015","714634"
"13246","2015","714638"
"13246","2015","714639"
"27695","2015","714640"
"27695","2015","714641"
"27695","2015","714642"
"34624","2015","714646"
"34624","2015","714647"
"34624","2015","714648"
"14307","2015","714663"
"14307","2015","714664"
"14307","2015","714665"
"17815","2015","714666"
"17815","2015","714667"
"17815","2015","714668"
"17815","2015","714669"
"28100","2015","714670"
"28100","2015","714671"
"28100","2015","714672"
"28100","2015","714673"
"28100","2015","714674"
"43752","2015","714675"
"43752","2015","714676"
"43752","2015","714677"
"51643","2015","714678"
"51643","2015","714679"
"51643","2015","714680"
"51643","2015","714681"
"51643","2015","714682"
"13942","2015","714686"
"13942","2015","714687"
"13942","2015","714688"
"13942","2015","714689"
"53644","2015","714690"
"53644","2015","714691"
"53644","2015","714692"
"53644","2015","714693"
"53644","2015","714694"
"54828","2015","714698"
"54828","2015","714699"
"54828","2015","714700"
"54828","2015","714701"
"54828","2015","714702"
"8053","2015","714706"
"8053","2015","714707"
"8053","2015","714708"
"8053","2015","714709"
"33315","2015","714710"
"33315","2015","714711"
"33315","2015","714712"
"33315","2015","714713"
"54943","2015","714714"
"54943","2015","714715"
"54943","2015","714716"
"34390","2015","714717"
"34390","2015","714718"
"34390","2015","714719"
"34390","2015","714720"
"13834","2015","714721"
"13834","2015","714722"
"13834","2015","714723"
"13834","2015","714724"
"13834","2015","714725"
"13834","2015","714726"
"13834","2015","714727"
"54153","2015","714728"
"54153","2015","714729"
"53138","2015","714730"
"53138","2015","714731"
"53138","2015","714732"
"10525","2015","714733"
"10525","2015","714734"
"10525","2015","714735"
"10525","2015","714736"
"10525","2015","714737"
"10525","2015","714738"
"10525","2015","714739"
"8105","2015","714740"
"8105","2015","714741"
"8105","2015","714742"
"43290","2015","714743"
"43290","2015","714744"
"43290","2015","714745"
"43290","2015","714746"
"43290","2015","714747"
"43290","2015","714748"
"43290","2015","714749"
"43290","2015","714750"
"24165","2015","714754"
"24165","2015","714755"
"24165","2015","714756"
"24165","2015","714757"
"24165","2015","714758"
"24165","2015","714759"
"30418","2015","714760"
"30418","2015","714761"
"30418","2015","714762"
"30418","2015","714763"
"30418","2015","714764"
"30418","2015","714765"
"55060","2015","714766"
"55060","2015","714767"
"55060","2015","714768"
"54641","2015","714769"
"54641","2015","714770"
"54641","2015","714771"
"54641","2015","714772"
"24362","2015","714773"
"24362","2015","714774"
"24362","2015","714775"
"24120","2015","714785"
"24120","2015","714786"
"41806","2015","714787"
"41806","2015","714788"
"31212","2015","714789"
"31212","2015","714790"
"31212","2015","714791"
"54345","2015","714792"
"54345","2015","714793"
"54345","2015","714794"
"34030","2015","714795"
"34030","2015","714796"
"34030","2015","714797"
"34030","2015","714798"
"34030","2015","714799"
"34030","2015","714800"
"27894","2015","714801"
"27894","2015","714802"
"27894","2015","714803"
"42057","2015","714804"
"42057","2015","714805"
"42057","2015","714806"
"23886","2015","714807"
"23886","2015","714808"
"23886","2015","714809"
"23886","2015","714810"
"23886","2015","714811"
"23886","2015","714812"
"48097","2015","714813"
"48097","2015","714814"
"48097","2015","714815"
"48097","2015","714816"
"48097","2015","714817"
"32972","2015","714825"
"32972","2015","714826"
"32972","2015","714827"
"32972","2015","714828"
"32972","2015","714829"
"32972","2015","714830"
"18683","2015","714831"
"18683","2015","714832"
"18683","2015","714833"
"27644","2015","714834"
"27644","2015","714835"
"27644","2015","714836"
"27804","2015","714837"
"27804","2015","714838"
"27804","2015","714839"
"43939","2015","714846"
"43939","2015","714847"
"16357","2015","714848"
"16357","2015","714849"
"16357","2015","714850"
"16357","2015","714851"
"31535","2015","714852"
"31535","2015","714853"
"31535","2015","714854"
"41801","2015","714859"
"41801","2015","714860"
"41801","2015","714861"
"41801","2015","714862"
"41586","2015","714863"
"41586","2015","714864"
"41586","2015","714865"
"32967","2015","714866"
"32967","2015","714867"
"32967","2015","714868"
"32967","2015","714869"
"32967","2015","714870"
"49259","2015","714871"
"49259","2015","714872"
"49259","2015","714873"
"26419","2015","714874"
"26419","2015","714875"
"26419","2015","714876"
"24240","2015","714877"
"24240","2015","714878"
"24240","2015","714879"
"24240","2015","714880"
"24240","2015","714881"
"24034","2015","714882"
"24034","2015","714883"
"55415","2015","714884"
"55415","2015","714885"
"55415","2015","714886"
"43975","2015","714891"
"43975","2015","714892"
"43975","2015","714893"
"43975","2015","714894"
"7619","2015","714895"
"7619","2015","714896"
"7619","2015","714897"
"55017","2015","714904"
"55017","2015","714905"
"55017","2015","714906"
"55017","2015","714907"
"30578","2015","714914"
"30578","2015","714915"
"30578","2015","714916"
"30578","2015","714917"
"30578","2015","714918"
"43931","2015","714919"
"43931","2015","714920"
"43931","2015","714921"
"43931","2015","714922"
"43931","2015","714923"
"43931","2015","714924"
"43931","2015","714925"
"23875","2015","714926"
"23875","2015","714927"
"23875","2015","714928"
"24089","2015","714929"
"24089","2015","714930"
"24089","2015","714931"
"55289","2015","714935"
"55289","2015","714936"
"55289","2015","714937"
"55289","2015","714938"
"27769","2015","714942"
"27769","2015","714943"
"27769","2015","714944"
"27769","2015","714945"
"27769","2015","714946"
"24485","2015","714947"
"24485","2015","714948"
"24485","2015","714949"
"38573","2015","714950"
"38573","2015","714951"
"38573","2015","714952"
"55428","2015","714953"
"55428","2015","714954"
"55428","2015","714955"
"55304","2015","714956"
"55304","2015","714957"
"28661","2015","714958"
"28661","2015","714959"
"28661","2015","714960"
"28661","2015","714961"
"28661","2015","714962"
"28661","2015","714963"
"55435","2015","714964"
"55435","2015","714965"
"55435","2015","714966"
"55435","2015","714967"
"53141","2015","714968"
"53141","2015","714969"
"53141","2015","714970"
"34388","2015","714977"
"34388","2015","714978"
"34388","2015","714979"
"11730","2015","714980"
"11730","2015","714981"
"11730","2015","714982"
"11730","2015","714983"
"11730","2015","714984"
"11730","2015","714985"
"55324","2015","714986"
"55324","2015","714987"
"55324","2015","714988"
"55324","2015","714989"
"31844","2015","714990"
"31844","2015","714991"
"31844","2015","714992"
"55451","2015","714993"
"55451","2015","714994"
"23979","2015","714995"
"23979","2015","714996"
"23979","2015","714997"
"23979","2015","714998"
"23979","2015","714999"
"55264","2015","715019"
"55264","2015","715020"
"55264","2015","715021"
"55264","2015","715022"
"10330","2015","715023"
"10330","2015","715024"
"10330","2015","715025"
"10330","2015","715026"
"10330","2015","715027"
"53968","2015","715028"
"53968","2015","715029"
"53968","2015","715030"
"53968","2015","715031"
"34290","2015","715038"
"34290","2015","715039"
"34290","2015","715040"
"34290","2015","715041"
"34290","2015","715042"
"34290","2015","715043"
"34290","2015","715044"
"18707","2015","715048"
"18707","2015","715049"
"18707","2015","715050"
"18707","2015","715051"
"39655","2015","715052"
"39655","2015","715053"
"39655","2015","715054"
"39801","2015","715055"
"39801","2015","715056"
"39801","2015","715057"
"39801","2015","715058"
"39801","2015","715059"
"55355","2015","715060"
"55355","2015","715061"
"55355","2015","715062"
"55355","2015","715063"
"55355","2015","715064"
"55355","2015","715065"
"55355","2015","715066"
"27220","2015","715070"
"27220","2015","715071"
"27220","2015","715072"
"48132","2015","715073"
"48132","2015","715074"
"48132","2015","715075"
"48132","2015","715076"
"48132","2015","715077"
"48132","2015","715078"
"48132","2015","715079"
"32953","2015","715080"
"32953","2015","715081"
"32953","2015","715082"
"32953","2015","715083"
"28034","2015","715097"
"28034","2015","715098"
"28034","2015","715099"
"34785","2015","715100"
"34785","2015","715101"
"34785","2015","715102"
"54814","2015","715103"
"54814","2015","715104"
"54814","2015","715105"
"10311","2015","715115"
"10311","2015","715116"
"55263","2015","715120"
"55263","2015","715121"
"55263","2015","715122"
"55263","2015","715123"
"34351","2015","715131"
"34351","2015","715132"
"34351","2015","715133"
"18811","2015","715134"
"18811","2015","715135"
"18811","2015","715136"
"8784","2015","715137"
"8784","2015","715138"
"38390","2015","715139"
"38390","2015","715140"
"38390","2015","715141"
"55388","2015","715142"
"55388","2015","715143"
"55388","2015","715144"
"31487","2015","715145"
"31487","2015","715146"
"31487","2015","715147"
"31352","2015","715148"
"31352","2015","715149"
"31352","2015","715150"
"31322","2015","715151"
"31322","2015","715152"
"31322","2015","715153"
"31322","2015","715154"
"31322","2015","715155"
"7391","2015","715156"
"7391","2015","715157"
"7391","2015","715158"
"7391","2015","715159"
"29033","2015","715162"
"29033","2015","715163"
"29033","2015","715164"
"27900","2015","715168"
"27900","2015","715169"
"27900","2015","715170"
"27900","2015","715171"
"27900","2015","715172"
"27900","2015","715173"
"28138","2015","715174"
"28138","2015","715175"
"28138","2015","715176"
"28138","2015","715177"
"41492","2015","715178"
"41492","2015","715179"
"41492","2015","715180"
"41492","2015","715181"
"41492","2015","715182"
"39931","2015","715183"
"39931","2015","715184"
"39931","2015","715185"
"39931","2015","715186"
"43746","2015","715187"
"43746","2015","715188"
"43746","2015","715189"
"33742","2015","715193"
"33742","2015","715194"
"33742","2015","715195"
"33742","2015","715196"
"33742","2015","715197"
"33742","2015","715198"
"24052","2015","715199"
"24052","2015","715200"
"24052","2015","715201"
"24130","2015","715202"
"24130","2015","715203"
"24130","2015","715204"
"30441","2015","715208"
"30441","2015","715209"
"30441","2015","715210"
"30441","2015","715211"
"30441","2015","715212"
"30441","2015","715213"
"30441","2015","715214"
"30441","2015","715215"
"27792","2015","715216"
"27792","2015","715217"
"27792","2015","715218"
"18658","2015","715219"
"18658","2015","715220"
"18658","2015","715221"
"27788","2015","715222"
"27788","2015","715223"
"27788","2015","715224"
"28497","2015","715225"
"28497","2015","715226"
"28497","2015","715227"
"28497","2015","715228"
"28497","2015","715229"
"28750","2015","715241"
"28750","2015","715242"
"34466","2015","715246"
"34466","2015","715247"
"34466","2015","715248"
"30390","2015","715249"
"30390","2015","715250"
"30390","2015","715251"
"30390","2015","715252"
"30390","2015","715253"
"30390","2015","715254"
"30390","2015","715255"
"53676","2015","715256"
"53676","2015","715257"
"53676","2015","715258"
"52152","2015","715259"
"52152","2015","715260"
"52152","2015","715261"
"52152","2015","715262"
"52152","2015","715263"
"52152","2015","715264"
"52152","2015","715265"
"35988","2015","715266"
"35988","2015","715267"
"35988","2015","715268"
"35988","2015","715269"
"42821","2015","715270"
"42821","2015","715271"
"55328","2015","715289"
"55328","2015","715290"
"55328","2015","715291"
"55328","2015","715292"
"54105","2015","715296"
"54105","2015","715297"
"54105","2015","715298"
"54105","2015","715299"
"42121","2015","715300"
"42121","2015","715301"
"42121","2015","715302"
"42121","2015","715303"
"42121","2015","715304"
"13805","2015","715305"
"13805","2015","715306"
"13805","2015","715307"
"13805","2015","715308"
"13805","2015","715309"
"31391","2015","715318"
"31391","2015","715319"
"31391","2015","715320"
"54251","2015","715326"
"54251","2015","715327"
"54251","2015","715328"
"30329","2015","715329"
"30329","2015","715330"
"30329","2015","715331"
"30329","2015","715332"
"30329","2015","715333"
"30329","2015","715334"
"30329","2015","715335"
"30329","2015","715336"
"17464","2015","715337"
"17464","2015","715338"
"17464","2015","715339"
"17464","2015","715340"
"17464","2015","715341"
"16387","2015","715349"
"31886","2015","715355"
"16387","2015","715350"
"16387","2015","715351"
"31886","2015","715356"
"16387","2015","715352"
"31886","2015","715357"
"16387","2015","715353"
"31886","2015","715358"
"16387","2015","715354"
"31886","2015","715359"
"7298","2015","715360"
"7298","2015","715361"
"7298","2015","715362"
"39496","2015","715363"
"39496","2015","715364"
"39496","2015","715365"
"49450","2015","715366"
"49450","2015","715367"
"28056","2015","715373"
"28056","2015","715374"
"28056","2015","715375"
"14649","2015","715376"
"14649","2015","715377"
"14649","2015","715378"
"54718","2015","715379"
"54718","2015","715380"
"54718","2015","715381"
"31135","2015","715386"
"31135","2015","715387"
"31135","2015","715388"
"31135","2015","715389"
"24287","2015","715390"
"24287","2015","715391"
"36135","2015","715392"
"36135","2015","715393"
"36135","2015","715394"
"36135","2015","715395"
"36135","2015","715396"
"36135","2015","715397"
"55400","2015","715398"
"55400","2015","715399"
"55400","2015","715400"
"55400","2015","715401"
"23911","2015","715402"
"23911","2015","715403"
"23911","2015","715404"
"23911","2015","715405"
"23911","2015","715406"
"10413","2015","715407"
"10413","2015","715408"
"10413","2015","715409"
"10413","2015","715410"
"10413","2015","715411"
"10413","2015","715412"
"23942","2015","715421"
"23942","2015","715422"
"23942","2015","715423"
"28243","2015","715424"
"28243","2015","715425"
"28243","2015","715426"
"28243","2015","715427"
"24305","2015","715431"
"24305","2015","715432"
"24305","2015","715433"
"41481","2015","715434"
"41481","2015","715435"
"41481","2015","715436"
"27645","2015","715437"
"27645","2015","715438"
"27645","2015","715439"
"27645","2015","715440"
"28332","2015","715441"
"28332","2015","715442"
"28332","2015","715443"
"28332","2015","715444"
"10291","2015","715445"
"10291","2015","715446"
"10291","2015","715447"
"10291","2015","715448"
"10291","2015","715449"
"10291","2015","715450"
"18389","2015","715456"
"18389","2015","715457"
"15269","2015","715465"
"15269","2015","715466"
"15269","2015","715467"
"43265","2015","715468"
"43265","2015","715469"
"43265","2015","715470"
"43265","2015","715471"
"43265","2015","715472"
"43265","2015","715473"
"43265","2015","715474"
"41487","2015","715475"
"41487","2015","715476"
"41487","2015","715477"
"23976","2015","715478"
"23976","2015","715479"
"23976","2015","715480"
"23976","2015","715481"
"23976","2015","715482"
"23976","2015","715483"
"15193","2015","715484"
"15193","2015","715485"
"15193","2015","715486"
"39902","2015","715487"
"39902","2015","715488"
"54508","2015","715489"
"54508","2015","715490"
"8780","2015","715491"
"8780","2015","715492"
"8780","2015","715493"
"8780","2015","715494"
"8780","2015","715495"
"31820","2015","715496"
"31820","2015","715497"
"31820","2015","715498"
"31820","2015","715499"
"24430","2015","715500"
"24430","2015","715501"
"39948","2015","715502"
"39948","2015","715503"
"39948","2015","715504"
"53780","2015","715508"
"53780","2015","715509"
"27717","2015","715510"
"27717","2015","715511"
"27717","2015","715512"
"49337","2015","715520"
"49337","2015","715521"
"49337","2015","715522"
"55427","2015","715523"
"55427","2015","715524"
"55427","2015","715525"
"55421","2015","715529"
"55421","2015","715530"
"55421","2015","715531"
"55420","2015","715532"
"55420","2015","715534"
"55418","2015","715536"
"55418","2015","715537"
"55418","2015","715538"
"55425","2015","715542"
"55425","2015","715543"
"55425","2015","715544"
"55425","2015","715545"
"55419","2015","715546"
"55419","2015","715547"
"55419","2015","715548"
"55419","2015","715549"
"24347","2015","715550"
"24347","2015","715551"
"54965","2015","715552"
"54965","2015","715553"
"30262","2015","715554"
"30262","2015","715555"
"30262","2015","715556"
"54619","2015","715557"
"54619","2015","715558"
"54619","2015","715559"
"24448","2015","715563"
"24448","2015","715564"
"24448","2015","715565"
"24448","2015","715566"
"55181","2015","715567"
"55181","2015","715568"
"55181","2015","715569"
"55181","2015","715570"
"24480","2015","715580"
"24480","2015","715581"
"24480","2015","715582"
"34307","2015","715583"
"34307","2015","715584"
"34307","2015","715585"
"34307","2015","715586"
"34307","2015","715587"
"15093","2015","715588"
"15093","2015","715589"
"15093","2015","715590"
"7548","2015","715594"
"7548","2015","715595"
"24432","2015","715596"
"24432","2015","715597"
"24432","2015","715598"
"27244","2015","715599"
"27244","2015","715600"
"27891","2015","715601"
"27891","2015","715602"
"27891","2015","715603"
"27891","2015","715604"
"27891","2015","715605"
"27891","2015","715606"
"27790","2015","715607"
"27790","2015","715608"
"27790","2015","715609"
"27625","2015","715625"
"27625","2015","715626"
"27625","2015","715627"
"46391","2015","715628"
"46391","2015","715629"
"46391","2015","715630"
"46391","2015","715631"
"46391","2015","715632"
"46391","2015","715633"
"46391","2015","715634"
"25407","2015","715638"
"25407","2015","715639"
"25407","2015","715640"
"25407","2015","715641"
"25407","2015","715642"
"25407","2015","715643"
"54994","2015","715644"
"54994","2015","715645"
"54994","2015","715646"
"19884","2015","715647"
"19884","2015","715648"
"19884","2015","715649"
"19884","2015","715650"
"19884","2015","715651"
"16415","2015","715652"
"16415","2015","715653"
"16415","2015","715654"
"16415","2015","715655"
"16415","2015","715656"
"16412","2015","715657"
"16412","2015","715658"
"16412","2015","715659"
"16412","2015","715660"
"16412","2015","715661"
"16375","2015","715662"
"16375","2015","715663"
"16375","2015","715664"
"16375","2015","715665"
"27161","2015","715671"
"27161","2015","715672"
"27161","2015","715673"
"27161","2015","715674"
"27161","2015","715675"
"27161","2015","715676"
"27125","2015","715677"
"27125","2015","715679"
"27125","2015","715680"
"27125","2015","715681"
"27671","2015","715682"
"27671","2015","715683"
"27132","2015","715684"
"27132","2015","715685"
"27132","2015","715686"
"27132","2015","715687"
"27132","2015","715688"
"27132","2015","715689"
"48092","2015","715690"
"48092","2015","715691"
"48092","2015","715692"
"54272","2015","715693"
"54272","2015","715694"
"54272","2015","715695"
"18342","2015","715696"
"18342","2015","715697"
"18342","2015","715698"
"27638","2015","715699"
"27638","2015","715700"
"27638","2015","715701"
"27638","2015","715702"
"54810","2015","715703"
"54810","2015","715704"
"54810","2015","715705"
"15418","2015","715706"
"15418","2015","715707"
"15418","2015","715708"
"15418","2015","715709"
"24444","2015","715710"
"24444","2015","715711"
"24444","2015","715712"
"24193","2015","715713"
"24193","2015","715714"
"24193","2015","715715"
"10398","2015","715716"
"10398","2015","715717"
"10398","2015","715718"
"10398","2015","715719"
"10398","2015","715720"
"10398","2015","715721"
"23919","2015","715722"
"23919","2015","715723"
"23919","2015","715724"
"34368","2015","715725"
"34368","2015","715726"
"34368","2015","715727"
"27712","2015","715728"
"27712","2015","715729"
"27712","2015","715730"
"27712","2015","715731"
"53880","2015","715739"
"53880","2015","715740"
"53880","2015","715741"
"53880","2015","715742"
"53880","2015","715743"
"53880","2015","715744"
"44375","2015","715745"
"44375","2015","715746"
"44375","2015","715747"
"53802","2015","715748"
"53802","2015","715749"
"53802","2015","715750"
"23972","2015","715751"
"23972","2015","715752"
"26838","2015","715753"
"26838","2015","715754"
"16422","2015","715755"
"16422","2015","715756"
"16422","2015","715757"
"16422","2015","715758"
"16435","2015","715759"
"16435","2015","715760"
"16435","2015","715761"
"16435","2015","715762"
"16435","2015","715763"
"45384","2015","715767"
"45384","2015","715768"
"45384","2015","715769"
"45384","2015","715770"
"45384","2015","715771"
"45384","2015","715772"
"45384","2015","715773"
"27673","2015","715774"
"27673","2015","715775"
"27673","2015","715776"
"28213","2015","715780"
"28213","2015","715781"
"28213","2015","715782"
"28213","2015","715783"
"24407","2015","715784"
"24407","2015","715785"
"55253","2015","715786"
"55253","2015","715787"
"34170","2015","715794"
"34170","2015","715795"
"34170","2015","715796"
"52039","2015","715803"
"52039","2015","715804"
"52039","2015","715805"
"52039","2015","715806"
"54647","2015","715807"
"54647","2015","715808"
"54647","2015","715809"
"54647","2015","715810"
"54647","2015","715811"
"54647","2015","715812"
"27689","2015","715813"
"27689","2015","715814"
"27689","2015","715815"
"27689","2015","715816"
"24242","2015","715817"
"24242","2015","715818"
"54942","2015","715819"
"54942","2015","715820"
"54942","2015","715821"
"54942","2015","715822"
"54942","2015","715823"
"24464","2015","715824"
"24464","2015","715825"
"24464","2015","715826"
"15013","2015","715827"
"15013","2015","715828"
"15013","2015","715829"
"27627","2015","715830"
"27627","2015","715831"
"27627","2015","715832"
"27627","2015","715833"
"27627","2015","715834"
"34830","2015","715835"
"34830","2015","715836"
"34830","2015","715837"
"51455","2015","715838"
"51455","2015","715839"
"51455","2015","715840"
"9390","2015","715841"
"9390","2015","715842"
"9390","2015","715843"
"9390","2015","715844"
"55418","2015","715848"
"13372","2015","715852"
"13372","2015","715853"
"13372","2015","715854"
"19734","2015","715855"
"19734","2015","715856"
"19734","2015","715857"
"19734","2015","715858"
"55460","2015","715866"
"55460","2015","715867"
"55460","2015","715868"
"51311","2015","715869"
"51311","2015","715870"
"51311","2015","715871"
"28233","2015","715872"
"28233","2015","715873"
"28233","2015","715874"
"28233","2015","715875"
"28233","2015","715876"
"42937","2015","715877"
"42937","2015","715878"
"42937","2015","715879"
"42937","2015","715880"
"15292","2015","715881"
"15292","2015","715882"
"45882","2015","715883"
"45882","2015","715884"
"45882","2015","715885"
"16741","2015","715886"
"16741","2015","715887"
"16741","2015","715888"
"16741","2015","715889"
"15907","2015","715890"
"15907","2015","715891"
"15907","2015","715892"
"24270","2015","715893"
"24270","2015","715894"
"24270","2015","715895"
"42902","2015","715896"
"42902","2015","715897"
"42902","2015","715898"
"28118","2015","715902"
"28118","2015","715903"
"28118","2015","715904"
"15090","2015","715905"
"15090","2015","715906"
"15090","2015","715907"
"50448","2015","715911"
"50448","2015","715912"
"50448","2015","715913"
"24372","2015","715924"
"24372","2015","715925"
"24372","2015","715926"
"24372","2015","715927"
"40517","2015","715931"
"40517","2015","715932"
"40517","2015","715933"
"28906","2015","715934"
"28906","2015","715935"
"24003","2015","715936"
"24003","2015","715937"
"23961","2015","715938"
"23961","2015","715939"
"41263","2015","715940"
"41263","2015","715941"
"41263","2015","715942"
"41263","2015","715943"
"48098","2015","715944"
"48098","2015","715945"
"48098","2015","715946"
"48098","2015","715947"
"48098","2015","715948"
"24169","2015","715949"
"24169","2015","715950"
"24169","2015","715951"
"24231","2015","715952"
"24231","2015","715953"
"24231","2015","715954"
"28325","2015","715964"
"28325","2015","715965"
"28325","2015","715966"
"28325","2015","715967"
"45880","2015","715968"
"45880","2015","715969"
"45880","2015","715970"
"33497","2015","715974"
"33497","2015","715975"
"33497","2015","715976"
"13467","2015","715980"
"13467","2015","715981"
"13467","2015","715982"
"27902","2015","715983"
"27902","2015","715984"
"27902","2015","715985"
"27927","2015","715990"
"27927","2015","715991"
"27927","2015","715992"
"27927","2015","715993"
"27927","2015","715994"
"27927","2015","715995"
"27927","2015","715996"
"19212","2015","715997"
"19212","2015","715998"
"19212","2015","715999"
"53654","2015","716000"
"53654","2015","716001"
"53654","2015","716002"
"16103","2015","716003"
"16103","2015","716004"
"16103","2015","716005"
"21501","2015","716006"
"21501","2015","716007"
"21501","2015","716008"
"50785","2015","716009"
"50785","2015","716010"
"50785","2015","716011"
"28293","2015","716012"
"28293","2015","716013"
"28293","2015","716014"
"50861","2015","716018"
"50861","2015","716019"
"50861","2015","716020"
"33700","2015","716034"
"33700","2015","716035"
"33700","2015","716036"
"33700","2015","716037"
"54406","2015","716038"
"54406","2015","716039"
"54406","2015","716040"
"19198","2015","716041"
"19198","2015","716042"
"19198","2015","716043"
"19198","2015","716044"
"19198","2015","716045"
"19198","2015","716046"
"19198","2015","716047"
"38648","2015","716048"
"38648","2015","716049"
"38648","2015","716050"
"28415","2015","716051"
"28415","2015","716052"
"54722","2015","716053"
"54722","2015","716054"
"54722","2015","716055"
"20987","2015","716062"
"20987","2015","716063"
"20987","2015","716064"
"20987","2015","716065"
"20987","2015","716066"
"53709","2015","716070"
"53709","2015","716071"
"53709","2015","716072"
"28250","2015","716073"
"28250","2015","716074"
"28250","2015","716075"
"14529","2015","716076"
"14529","2015","716077"
"14529","2015","716078"
"14529","2015","716079"
"54596","2015","716080"
"54596","2015","716081"
"54596","2015","716082"
"23854","2015","716083"
"23854","2015","716084"
"23854","2015","716085"
"28024","2015","716086"
"28024","2015","716087"
"28024","2015","716088"
"28024","2015","716089"
"28024","2015","716090"
"18265","2015","716091"
"18265","2015","716092"
"18265","2015","716093"
"33709","2015","716094"
"33709","2015","716095"
"33709","2015","716096"
"19259","2015","716097"
"19259","2015","716098"
"19259","2015","716099"
"19259","2015","716100"
"27829","2015","716112"
"27829","2015","716113"
"27829","2015","716114"
"24185","2015","716115"
"24185","2015","716116"
"24185","2015","716117"
"43663","2015","716124"
"43663","2015","716125"
"43663","2015","716126"
"43663","2015","716127"
"43663","2015","716128"
"40883","2015","716129"
"40883","2015","716130"
"39793","2015","716131"
"39793","2015","716132"
"39793","2015","716133"
"33554","2015","716137"
"33554","2015","716138"
"55445","2015","716139"
"55445","2015","716140"
"55445","2015","716141"
"28432","2015","716142"
"28432","2015","716143"
"28432","2015","716144"
"28432","2015","716145"
"28432","2015","716146"
"23981","2015","716147"
"23981","2015","716148"
"15484","2015","716155"
"15484","2015","716156"
"15484","2015","716157"
"28440","2015","716161"
"28440","2015","716162"
"28440","2015","716163"
"53914","2015","716167"
"53914","2015","716168"
"53914","2015","716169"
"53914","2015","716170"
"53914","2015","716171"
"53914","2015","716172"
"15231","2015","716173"
"15231","2015","716174"
"15231","2015","716175"
"28385","2015","716176"
"28385","2015","716177"
"28385","2015","716178"
"30646","2015","716179"
"30646","2015","716180"
"30646","2015","716181"
"30646","2015","716182"
"30646","2015","716183"
"30646","2015","716184"
"23843","2015","716185"
"23843","2015","716186"
"23843","2015","716187"
"28065","2015","716188"
"28065","2015","716189"
"28065","2015","716190"
"28065","2015","716191"
"28065","2015","716192"
