"standalone_institution_id","survey_year","non_teaching_staff_count_id"
"14331","2015","578289"
"14331","2015","578290"
"1769","2015","588396"
"14331","2015","578292"
"8972","2015","578351"
"8972","2015","578352"
"8972","2015","578353"
"15789","2015","578362"
"15789","2015","578363"
"15788","2015","578388"
"15788","2015","578389"
"15808","2015","578408"
"15808","2015","578409"
"13155","2015","578442"
"14067","2015","578452"
"7433","2015","578510"
"14385","2015","578565"
"12975","2015","578570"
"12975","2015","578571"
"12975","2015","578572"
"12975","2015","578573"
"12974","2015","578574"
"12974","2015","578575"
"12974","2015","578576"
"12974","2015","578577"
"12932","2015","578578"
"12932","2015","578579"
"12932","2015","578580"
"12932","2015","578581"
"7838","2015","578590"
"7838","2015","578591"
"6961","2015","578593"
"3862","2015","578594"
"8582","2015","578617"
"5625","2015","578627"
"5625","2015","578628"
"5625","2015","578629"
"8301","2015","578644"
"8972","2015","578646"
"8972","2015","578647"
"15271","2015","578654"
"15271","2015","578655"
"15271","2015","578656"
"7038","2015","578660"
"2602","2015","578686"
"3527","2015","578687"
"7048","2015","578688"
"14057","2015","578711"
"14045","2015","578721"
"14337","2015","578722"
"14337","2015","578723"
"14337","2015","578724"
"4284","2015","578759"
"4284","2015","578760"
"6977","2015","578769"
"6977","2015","578770"
"6977","2015","578771"
"7730","2015","578772"
"7730","2015","578773"
"7730","2015","578774"
"8376","2015","578782"
"6999","2015","578798"
"12148","2015","578800"
"14381","2015","578836"
"14381","2015","578837"
"15684","2015","578866"
"15684","2015","578867"
"15684","2015","578868"
"12686","2015","578877"
"5031","2015","578881"
"2691","2015","578891"
"2691","2015","578892"
"7279","2015","578894"
"7279","2015","578895"
"7279","2015","578896"
"14537","2015","578901"
"14537","2015","578902"
"12143","2015","578912"
"12143","2015","578913"
"12143","2015","578914"
"8085","2015","578935"
"12128","2015","578937"
"7390","2015","578945"
"14058","2015","578946"
"13970","2015","578947"
"13099","2015","578962"
"5677","2015","578963"
"5677","2015","578964"
"5677","2015","578965"
"4094","2015","578966"
"4094","2015","578967"
"4094","2015","578968"
"4094","2015","578969"
"4094","2015","578970"
"3531","2015","578978"
"3531","2015","578979"
"7843","2015","578991"
"7843","2015","578992"
"7843","2015","578993"
"7843","2015","578994"
"1303","2015","579042"
"1303","2015","579043"
"1303","2015","579044"
"9334","2015","579046"
"6363","2015","579054"
"6363","2015","579055"
"6363","2015","579056"
"5715","2015","579057"
"5715","2015","579058"
"5715","2015","579059"
"12464","2015","579061"
"12464","2015","579062"
"15755","2015","579089"
"12451","2015","579094"
"12452","2015","579095"
"12444","2015","579096"
"12450","2015","579118"
"12450","2015","579119"
"12454","2015","579126"
"12454","2015","579127"
"7888","2015","579134"
"8467","2015","579135"
"8467","2015","579136"
"6279","2015","579149"
"7983","2015","579150"
"13361","2015","579151"
"13361","2015","579152"
"13361","2015","579153"
"13361","2015","579154"
"14342","2015","579160"
"14342","2015","579161"
"14342","2015","579162"
"14342","2015","579163"
"10877","2015","579164"
"10877","2015","579165"
"7107","2015","579166"
"12456","2015","579172"
"12456","2015","579173"
"5682","2015","579174"
"15761","2015","579175"
"15761","2015","579176"
"15761","2015","579177"
"12467","2015","579178"
"12467","2015","579179"
"12443","2015","579203"
"12443","2015","579204"
"7910","2015","579224"
"3643","2015","579243"
"10377","2015","579244"
"8184","2015","579247"
"8184","2015","579248"
"8184","2015","579249"
"13774","2015","579270"
"13774","2015","579271"
"13774","2015","579272"
"7840","2015","579281"
"7840","2015","579282"
"8337","2015","579288"
"8337","2015","579289"
"7965","2015","579294"
"7965","2015","579295"
"7965","2015","579296"
"7965","2015","579297"
"7792","2015","579306"
"6980","2015","579321"
"6980","2015","579322"
"6980","2015","579323"
"3145","2015","579331"
"15182","2015","579342"
"15182","2015","579343"
"15182","2015","579344"
"15182","2015","579345"
"15828","2015","579351"
"15828","2015","579352"
"13922","2015","579368"
"10903","2015","579369"
"10903","2015","579370"
"10935","2015","579371"
"10935","2015","579372"
"10957","2015","579373"
"10957","2015","579374"
"8504","2015","579377"
"8504","2015","579378"
"8568","2015","579383"
"8569","2015","579384"
"7926","2015","579385"
"7848","2015","579404"
"7848","2015","579405"
"8529","2015","579428"
"484","2015","579436"
"484","2015","579437"
"10923","2015","579438"
"10923","2015","579439"
"10910","2015","579440"
"10910","2015","579441"
"10909","2015","579442"
"10909","2015","579443"
"14851","2015","579450"
"14851","2015","579451"
"10938","2015","579452"
"10938","2015","579453"
"7860","2015","579455"
"7860","2015","579456"
"7860","2015","579457"
"3979","2015","579463"
"3979","2015","579464"
"3979","2015","579465"
"8636","2015","579466"
"8636","2015","579467"
"8087","2015","579471"
"13890","2015","579475"
"13890","2015","579476"
"13890","2015","579477"
"13890","2015","579478"
"8191","2015","579487"
"8077","2015","579488"
"8449","2015","579489"
"14858","2015","579492"
"13343","2015","579499"
"7811","2015","579503"
"8427","2015","579508"
"8226","2015","579510"
"8226","2015","579511"
"8226","2015","579512"
"8226","2015","579513"
"8948","2015","579526"
"8948","2015","579527"
"8948","2015","579528"
"8948","2015","579529"
"13880","2015","579531"
"13880","2015","579532"
"13880","2015","579533"
"8110","2015","579538"
"8110","2015","579539"
"8110","2015","579540"
"7764","2015","579541"
"7764","2015","579542"
"7764","2015","579543"
"14363","2015","579553"
"14363","2015","579554"
"14363","2015","579555"
"13116","2015","579556"
"7826","2015","579557"
"13114","2015","579558"
"12136","2015","579583"
"12136","2015","579584"
"12136","2015","579585"
"14068","2015","579590"
"14068","2015","579591"
"574","2015","579592"
"2571","2015","579600"
"14378","2015","579602"
"2609","2015","579607"
"14354","2015","579621"
"14354","2015","579622"
"1769","2015","588397"
"15197","2015","579624"
"10936","2015","579640"
"10936","2015","579641"
"15770","2015","579648"
"15770","2015","579649"
"15770","2015","579650"
"3595","2015","579665"
"3595","2015","579666"
"3595","2015","579667"
"3595","2015","579668"
"3609","2015","579669"
"3609","2015","579670"
"3609","2015","579671"
"13007","2015","579672"
"13007","2015","579673"
"12120","2015","579686"
"13881","2015","579699"
"8072","2015","579700"
"8072","2015","579701"
"8072","2015","579702"
"12683","2015","579712"
"12683","2015","579713"
"15763","2015","579715"
"7818","2015","579731"
"7818","2015","579732"
"15818","2015","579752"
"15138","2015","579753"
"15138","2015","579754"
"15138","2015","579755"
"3174","2015","579758"
"3174","2015","579759"
"3174","2015","579760"
"8128","2015","579771"
"8128","2015","579772"
"8128","2015","579773"
"8973","2015","579779"
"8973","2015","579780"
"8976","2015","579781"
"8976","2015","579782"
"8970","2015","579786"
"8970","2015","579787"
"15353","2015","579788"
"8975","2015","579789"
"8975","2015","579790"
"4787","2015","579792"
"8579","2015","579795"
"8579","2015","579796"
"8579","2015","579797"
"10916","2015","579817"
"10916","2015","579818"
"10943","2015","579819"
"10943","2015","579820"
"8264","2015","579831"
"8104","2015","579832"
"8642","2015","579833"
"8642","2015","579834"
"5646","2015","579853"
"5646","2015","579854"
"8959","2015","579881"
"8959","2015","579882"
"7413","2015","579894"
"15840","2015","579895"
"13404","2015","579922"
"1820","2015","579944"
"1820","2015","579945"
"1820","2015","579946"
"15846","2015","579960"
"15846","2015","579961"
"15846","2015","579962"
"10599","2015","579976"
"14417","2015","579977"
"8406","2015","579986"
"14336","2015","579995"
"14336","2015","579996"
"14336","2015","579997"
"14336","2015","579998"
"2649","2015","580000"
"15698","2015","580003"
"15698","2015","580004"
"418","2015","580013"
"418","2015","580014"
"15776","2015","580015"
"14414","2015","580018"
"14414","2015","580019"
"8278","2015","580020"
"7126","2015","580023"
"6986","2015","580036"
"6986","2015","580037"
"5327","2015","580041"
"7813","2015","580042"
"7813","2015","580043"
"8101","2015","580045"
"8288","2015","580056"
"8288","2015","580057"
"13334","2015","580059"
"6803","2015","580064"
"6803","2015","580065"
"6803","2015","580066"
"628","2015","580081"
"628","2015","580082"
"628","2015","580083"
"628","2015","580084"
"628","2015","580085"
"628","2015","580086"
"7095","2015","580092"
"15549","2015","580128"
"15549","2015","580129"
"15549","2015","580130"
"15575","2015","580136"
"15575","2015","580137"
"7420","2015","580161"
"7420","2015","580162"
"1769","2015","588398"
"14401","2015","580164"
"3969","2015","588601"
"7905","2015","580166"
"8443","2015","580167"
"8454","2015","580168"
"7679","2015","580169"
"2654","2015","580175"
"7743","2015","580184"
"15746","2015","580189"
"8425","2015","580190"
"15673","2015","580191"
"15481","2015","580195"
"12678","2015","580207"
"7423","2015","580223"
"7423","2015","580224"
"1513","2015","580228"
"15561","2015","580231"
"15561","2015","580232"
"7684","2015","580233"
"7684","2015","580234"
"15674","2015","580235"
"15570","2015","580242"
"15493","2015","580253"
"15493","2015","580254"
"7831","2015","580260"
"7407","2015","580264"
"7407","2015","580265"
"7407","2015","580266"
"14326","2015","580270"
"14326","2015","580271"
"14326","2015","580272"
"2572","2015","580273"
"2572","2015","580274"
"2572","2015","580275"
"8437","2015","580287"
"8437","2015","580288"
"8437","2015","580289"
"15489","2015","580290"
"15489","2015","580291"
"7742","2015","580297"
"15769","2015","580299"
"15769","2015","580300"
"15769","2015","580301"
"15769","2015","580302"
"12848","2015","580307"
"15720","2015","580324"
"15720","2015","580325"
"788","2015","580326"
"788","2015","580327"
"788","2015","580328"
"788","2015","580329"
"15485","2015","580330"
"15485","2015","580331"
"15517","2015","580332"
"15517","2015","580333"
"12956","2015","580335"
"12956","2015","580336"
"4886","2015","580337"
"4886","2015","580338"
"14343","2015","580339"
"15597","2015","580340"
"15597","2015","580341"
"8556","2015","580342"
"8556","2015","580343"
"616","2015","580346"
"7921","2015","580359"
"7921","2015","580360"
"7921","2015","580361"
"8646","2015","580370"
"8646","2015","580371"
"8385","2015","580382"
"6270","2015","580383"
"6270","2015","580384"
"6270","2015","580385"
"12133","2015","580396"
"12133","2015","580397"
"12133","2015","580398"
"15798","2015","580422"
"15798","2015","580423"
"15669","2015","580427"
"15669","2015","580428"
"7156","2015","580434"
"1566","2015","580448"
"1566","2015","580449"
"2389","2015","580455"
"1921","2015","580469"
"3558","2015","580476"
"3558","2015","580477"
"3558","2015","580478"
"3558","2015","580479"
"7882","2015","580481"
"7882","2015","580482"
"7882","2015","580483"
"15850","2015","580519"
"15553","2015","580520"
"103","2015","580521"
"103","2015","580522"
"103","2015","580523"
"103","2015","580524"
"8377","2015","580526"
"15765","2015","580537"
"5960","2015","580538"
"7949","2015","580545"
"1562","2015","580556"
"15764","2015","580560"
"15764","2015","580561"
"15675","2015","580568"
"7911","2015","580573"
"4428","2015","580593"
"4428","2015","580594"
"10801","2015","580597"
"10801","2015","580598"
"10801","2015","580599"
"10801","2015","580600"
"7886","2015","580601"
"2129","2015","580602"
"2129","2015","580603"
"2129","2015","580604"
"1555","2015","580611"
"1555","2015","580612"
"1555","2015","580613"
"1555","2015","580614"
"4902","2015","580643"
"4902","2015","580644"
"4483","2015","580647"
"10992","2015","580651"
"4877","2015","580653"
"7814","2015","580654"
"7814","2015","580655"
"7814","2015","580656"
"6984","2015","580679"
"8587","2015","580682"
"8587","2015","580683"
"8587","2015","580684"
"6985","2015","580688"
"6985","2015","580689"
"771","2015","580699"
"771","2015","580700"
"771","2015","580701"
"771","2015","580702"
"771","2015","580703"
"771","2015","580704"
"1880","2015","580714"
"1880","2015","580715"
"1880","2015","580716"
"7877","2015","580718"
"7044","2015","580740"
"14463","2015","580743"
"485","2015","580753"
"485","2015","580754"
"485","2015","580755"
"15868","2015","580760"
"15868","2015","580761"
"15868","2015","580762"
"3302","2015","580765"
"8969","2015","580777"
"8969","2015","580778"
"10911","2015","580779"
"10911","2015","580780"
"10912","2015","580781"
"10912","2015","580782"
"15814","2015","580793"
"15814","2015","580794"
"15814","2015","580795"
"15814","2015","580796"
"15814","2015","580797"
"15442","2015","580799"
"15442","2015","580800"
"4878","2015","580807"
"4878","2015","580808"
"10888","2015","580816"
"10915","2015","580817"
"10915","2015","580818"
"8811","2015","580819"
"8811","2015","580820"
"1193","2015","580824"
"1193","2015","580825"
"1193","2015","580826"
"1193","2015","580827"
"15599","2015","580833"
"2476","2015","580834"
"2476","2015","580835"
"2476","2015","580836"
"6942","2015","580883"
"4860","2015","580887"
"4860","2015","580888"
"569","2015","580909"
"569","2015","580910"
"569","2015","580911"
"569","2015","580912"
"569","2015","580913"
"569","2015","580914"
"569","2015","580915"
"12819","2015","580921"
"7010","2015","580925"
"7010","2015","580926"
"2298","2015","580936"
"2298","2015","580937"
"12929","2015","580941"
"12929","2015","580942"
"12929","2015","580943"
"15459","2015","580967"
"14418","2015","580973"
"7011","2015","581057"
"7011","2015","581058"
"15862","2015","581089"
"15862","2015","581090"
"15862","2015","581091"
"15823","2015","581095"
"15823","2015","581096"
"2132","2015","581097"
"2132","2015","581098"
"2132","2015","581099"
"7132","2015","581105"
"7016","2015","581106"
"15499","2015","581111"
"15510","2015","581170"
"15510","2015","581171"
"15510","2015","581172"
"15540","2015","581176"
"15540","2015","581177"
"15540","2015","581178"
"15540","2015","581179"
"15065","2015","581181"
"12834","2015","581223"
"12834","2015","581224"
"4535","2015","581225"
"4535","2015","581226"
"4535","2015","581227"
"1719","2015","581253"
"1719","2015","581254"
"1719","2015","581255"
"1719","2015","581256"
"1719","2015","581257"
"1719","2015","581258"
"1719","2015","581259"
"15285","2015","581271"
"7450","2015","581295"
"7450","2015","581296"
"3471","2015","581300"
"12992","2015","581309"
"12992","2015","581310"
"7055","2015","581313"
"15863","2015","581333"
"15863","2015","581334"
"6946","2015","581336"
"10792","2015","581337"
"10792","2015","581338"
"10800","2015","581344"
"10800","2015","581345"
"10830","2015","581384"
"10830","2015","581385"
"10830","2015","581386"
"1364","2015","581396"
"8870","2015","581432"
"15849","2015","581480"
"15849","2015","581481"
"15849","2015","581482"
"7639","2015","581494"
"7639","2015","581495"
"1461","2015","581509"
"1461","2015","581510"
"4225","2015","581537"
"12122","2015","581566"
"12122","2015","581567"
"12122","2015","581568"
"7604","2015","581579"
"7604","2015","581580"
"5604","2015","581598"
"5604","2015","581599"
"7909","2015","581624"
"7909","2015","581625"
"7909","2015","581626"
"7720","2015","581627"
"1856","2015","581657"
"1856","2015","581658"
"1856","2015","581659"
"12846","2015","581669"
"12846","2015","581670"
"12150","2015","581678"
"13825","2015","581684"
"13825","2015","581685"
"13825","2015","581686"
"13825","2015","581687"
"13825","2015","581688"
"4440","2015","581692"
"13270","2015","581706"
"12972","2015","581728"
"12972","2015","581729"
"12972","2015","581730"
"3673","2015","581762"
"3673","2015","581763"
"3673","2015","581764"
"3650","2015","581781"
"3650","2015","581782"
"3650","2015","581783"
"4882","2015","581784"
"4882","2015","581785"
"15511","2015","581792"
"15511","2015","581793"
"15511","2015","581794"
"15511","2015","581795"
"15622","2015","581796"
"15622","2015","581797"
"15622","2015","581798"
"13934","2015","581845"
"15593","2015","581859"
"3750","2015","581876"
"8864","2015","581877"
"12904","2015","581883"
"15600","2015","581884"
"13461","2015","581894"
"13461","2015","581895"
"13461","2015","581896"
"13461","2015","581897"
"13461","2015","581898"
"3747","2015","581902"
"6219","2015","581925"
"4446","2015","581932"
"4606","2015","581934"
"12005","2015","581961"
"214","2015","582004"
"214","2015","582005"
"214","2015","582006"
"246","2015","582007"
"246","2015","582008"
"246","2015","582009"
"246","2015","582010"
"2264","2015","582035"
"2264","2015","582036"
"2264","2015","582037"
"2264","2015","582038"
"2264","2015","582039"
"15596","2015","582060"
"15596","2015","582061"
"12843","2015","582068"
"12843","2015","582069"
"12843","2015","582070"
"13376","2015","582074"
"3480","2015","582075"
"3480","2015","582076"
"3480","2015","582077"
"15877","2015","582090"
"15874","2015","582095"
"4504","2015","582116"
"15498","2015","582117"
"15498","2015","582118"
"15677","2015","582130"
"15677","2015","582131"
"12987","2015","582132"
"12987","2015","582133"
"12987","2015","582134"
"7548","2015","582135"
"7548","2015","582136"
"7548","2015","582137"
"14555","2015","582138"
"14555","2015","582139"
"14555","2015","582140"
"14555","2015","582141"
"14304","2015","582152"
"14304","2015","582153"
"14304","2015","582154"
"14304","2015","582155"
"15433","2015","582161"
"15584","2015","582175"
"15584","2015","582176"
"12043","2015","582188"
"12043","2015","582189"
"15651","2015","582190"
"15651","2015","582191"
"15651","2015","582192"
"15376","2015","582193"
"15376","2015","582194"
"15376","2015","582195"
"3739","2015","582209"
"15435","2015","582210"
"15435","2015","582211"
"15435","2015","582212"
"15435","2015","582213"
"15435","2015","582214"
"15453","2015","582215"
"5567","2015","582217"
"5567","2015","582218"
"5567","2015","582219"
"15520","2015","582221"
"15520","2015","582222"
"15520","2015","582223"
"5589","2015","582224"
"7147","2015","582242"
"2482","2015","582245"
"14384","2015","582258"
"14384","2015","582259"
"14384","2015","582260"
"8472","2015","582269"
"13269","2015","582281"
"8103","2015","582282"
"2255","2015","582283"
"2255","2015","582284"
"2256","2015","582286"
"2256","2015","582287"
"441","2015","582300"
"441","2015","582301"
"441","2015","582302"
"441","2015","582303"
"13399","2015","582313"
"13399","2015","582314"
"14390","2015","582318"
"14390","2015","582319"
"14390","2015","582320"
"13157","2015","582331"
"14404","2015","582332"
"14404","2015","582333"
"14404","2015","582334"
"207","2015","582336"
"207","2015","582337"
"207","2015","582338"
"207","2015","582339"
"207","2015","582340"
"207","2015","582341"
"3741","2015","582351"
"3741","2015","582352"
"3741","2015","582353"
"14380","2015","582354"
"12940","2015","582367"
"13293","2015","582373"
"13014","2015","582387"
"15640","2015","582388"
"15640","2015","582389"
"15640","2015","582390"
"15640","2015","582391"
"15641","2015","582396"
"15641","2015","582397"
"15641","2015","582398"
"15641","2015","582399"
"15804","2015","582412"
"15804","2015","582413"
"15804","2015","582414"
"14975","2015","582417"
"14930","2015","582418"
"15872","2015","582445"
"15872","2015","582446"
"15872","2015","582447"
"15872","2015","582448"
"13363","2015","582459"
"13363","2015","582460"
"13363","2015","582461"
"13363","2015","582462"
"6976","2015","582469"
"13374","2015","582478"
"13374","2015","582479"
"13374","2015","582480"
"13374","2015","582481"
"13366","2015","582485"
"13366","2015","582486"
"13366","2015","582487"
"13366","2015","582488"
"13377","2015","582489"
"13377","2015","582490"
"13377","2015","582491"
"13377","2015","582492"
"13474","2015","582493"
"13474","2015","582494"
"13474","2015","582495"
"13474","2015","582496"
"14313","2015","582507"
"14313","2015","582508"
"14313","2015","582509"
"14313","2015","582510"
"13332","2015","582523"
"14334","2015","582524"
"14334","2015","582525"
"14334","2015","582526"
"14409","2015","582527"
"14409","2015","582528"
"15891","2015","582529"
"15891","2015","582530"
"15891","2015","582531"
"15891","2015","582532"
"12058","2015","582537"
"1158","2015","582551"
"1158","2015","582552"
"1158","2015","582553"
"1158","2015","582554"
"527","2015","582598"
"527","2015","582599"
"527","2015","582600"
"14301","2015","582612"
"14301","2015","582613"
"14301","2015","582614"
"13389","2015","582624"
"13389","2015","582625"
"6975","2015","582630"
"4757","2015","582631"
"4757","2015","582632"
"4757","2015","582633"
"13375","2015","582635"
"5566","2015","582636"
"5566","2015","582637"
"5566","2015","582638"
"5566","2015","582639"
"14374","2015","582675"
"14374","2015","582676"
"14374","2015","582677"
"15445","2015","582684"
"15445","2015","582685"
"15816","2015","582686"
"14405","2015","582708"
"14392","2015","582712"
"14392","2015","582713"
"14392","2015","582714"
"14392","2015","582715"
"15747","2015","582733"
"4866","2015","582752"
"4866","2015","582753"
"15635","2015","582754"
"15635","2015","582755"
"14389","2015","582756"
"14389","2015","582757"
"3663","2015","582762"
"3663","2015","582763"
"3663","2015","582764"
"3868","2015","582768"
"9978","2015","582796"
"9978","2015","582797"
"15860","2015","582802"
"15860","2015","582803"
"15860","2015","582804"
"3682","2015","582805"
"3682","2015","582806"
"3682","2015","582807"
"13331","2015","582808"
"13331","2015","582809"
"13331","2015","582810"
"3386","2015","582811"
"15558","2015","582825"
"15732","2015","582826"
"15732","2015","582827"
"15015","2015","582830"
"1148","2015","582854"
"1148","2015","582855"
"1148","2015","582856"
"1148","2015","582857"
"1148","2015","582858"
"14388","2015","582859"
"12842","2015","582864"
"12842","2015","582865"
"13333","2015","582873"
"13333","2015","582874"
"13333","2015","582875"
"13333","2015","582876"
"13333","2015","582877"
"1645","2015","582891"
"1645","2015","582892"
"1645","2015","582893"
"13349","2015","582896"
"13349","2015","582897"
"13349","2015","582898"
"13349","2015","582899"
"14403","2015","582902"
"14899","2015","582927"
"14899","2015","582928"
"14315","2015","582929"
"15858","2015","582930"
"13391","2015","582931"
"13391","2015","582932"
"13391","2015","582933"
"13352","2015","582934"
"13352","2015","582935"
"13352","2015","582936"
"13352","2015","582937"
"13352","2015","582938"
"5569","2015","582946"
"5569","2015","582947"
"5569","2015","582948"
"13403","2015","582949"
"9873","2015","582950"
"13390","2015","582960"
"13390","2015","582961"
"13390","2015","582962"
"13390","2015","582963"
"9850","2015","582976"
"10906","2015","582977"
"10906","2015","582978"
"15817","2015","582979"
"14399","2015","582980"
"14397","2015","582995"
"14397","2015","582996"
"14397","2015","582997"
"14393","2015","582998"
"14393","2015","582999"
"13369","2015","583000"
"13369","2015","583001"
"13369","2015","583002"
"13369","2015","583003"
"14329","2015","583004"
"14329","2015","583005"
"14329","2015","583006"
"14329","2015","583007"
"3607","2015","583017"
"3607","2015","583018"
"3607","2015","583019"
"14345","2015","583020"
"14345","2015","583021"
"14345","2015","583022"
"13370","2015","583023"
"13370","2015","583024"
"13370","2015","583025"
"13370","2015","583026"
"10892","2015","583027"
"10892","2015","583028"
"10965","2015","583029"
"10965","2015","583030"
"15856","2015","583031"
"15856","2015","583032"
"14371","2015","583038"
"14371","2015","583039"
"15583","2015","583040"
"15873","2015","583041"
"14319","2015","583042"
"14319","2015","583043"
"14319","2015","583044"
"14319","2015","583045"
"13383","2015","583046"
"13383","2015","583047"
"13383","2015","583048"
"13383","2015","583049"
"15890","2015","583050"
"15890","2015","583051"
"15890","2015","583052"
"15890","2015","583053"
"14300","2015","583054"
"14300","2015","583055"
"14300","2015","583056"
"14300","2015","583057"
"15844","2015","583058"
"15844","2015","583059"
"15844","2015","583060"
"15844","2015","583061"
"15843","2015","583062"
"15843","2015","583063"
"15843","2015","583064"
"15843","2015","583065"
"15845","2015","583066"
"15845","2015","583067"
"15845","2015","583068"
"15845","2015","583069"
"15829","2015","583070"
"15829","2015","583071"
"15829","2015","583072"
"15829","2015","583073"
"13364","2015","583077"
"13364","2015","583078"
"13364","2015","583079"
"13364","2015","583080"
"15857","2015","583083"
"15857","2015","583084"
"15552","2015","583109"
"15552","2015","583110"
"14396","2015","583111"
"14396","2015","583112"
"986","2015","583124"
"986","2015","583125"
"1163","2015","583132"
"1163","2015","583133"
"3469","2015","583141"
"3469","2015","583142"
"3469","2015","583143"
"15269","2015","583162"
"13118","2015","583173"
"274","2015","583205"
"274","2015","583206"
"274","2015","583207"
"274","2015","583208"
"3690","2015","583209"
"3690","2015","583210"
"3690","2015","583211"
"13353","2015","583213"
"13353","2015","583214"
"13353","2015","583215"
"13353","2015","583216"
"15480","2015","583218"
"15881","2015","583248"
"5009","2015","583249"
"3688","2015","583261"
"12983","2015","583262"
"12052","2015","583266"
"12052","2015","583267"
"14907","2015","583270"
"14907","2015","583271"
"12891","2015","583286"
"12991","2015","583290"
"12991","2015","583291"
"12991","2015","583292"
"5047","2015","583297"
"5047","2015","583298"
"12325","2015","583304"
"12325","2015","583305"
"12325","2015","583306"
"14395","2015","583325"
"14395","2015","583326"
"14395","2015","583327"
"13351","2015","583332"
"13060","2015","583333"
"13060","2015","583334"
"13060","2015","583335"
"15861","2015","583344"
"15861","2015","583345"
"15861","2015","583346"
"14400","2015","583364"
"14400","2015","583365"
"14356","2015","583373"
"14356","2015","583374"
"14291","2015","583393"
"14291","2015","583394"
"14291","2015","583395"
"3598","2015","583396"
"15594","2015","583397"
"6968","2015","583403"
"6968","2015","583404"
"6968","2015","583405"
"6968","2015","583406"
"6968","2015","583407"
"2474","2015","583416"
"2474","2015","583417"
"3503","2015","583418"
"3503","2015","583419"
"3503","2015","583420"
"3384","2015","583422"
"15743","2015","583423"
"15743","2015","583424"
"553","2015","583425"
"553","2015","583426"
"553","2015","583427"
"553","2015","583428"
"14669","2015","583448"
"14398","2015","583462"
"14398","2015","583463"
"14398","2015","583464"
"14398","2015","583465"
"4067","2015","583474"
"4077","2015","583475"
"15560","2015","583486"
"15560","2015","583487"
"15719","2015","583506"
"12856","2015","583507"
"12856","2015","583508"
"12856","2015","583509"
"15661","2015","583529"
"15551","2015","583544"
"15551","2015","583545"
"3510","2015","583552"
"3510","2015","583553"
"3510","2015","583554"
"5340","2015","583575"
"13392","2015","583588"
"4429","2015","583589"
"12984","2015","583597"
"5577","2015","583598"
"5577","2015","583599"
"5577","2015","583600"
"6513","2015","583611"
"6513","2015","583612"
"14377","2015","583614"
"1166","2015","583626"
"1166","2015","583627"
"13354","2015","583645"
"13019","2015","583655"
"13024","2015","583656"
"1983","2015","583669"
"3459","2015","583683"
"3459","2015","583684"
"3459","2015","583685"
"1651","2015","583686"
"1651","2015","583687"
"14295","2015","583689"
"14295","2015","583690"
"14295","2015","583691"
"1936","2015","583692"
"1936","2015","583693"
"1936","2015","583694"
"1936","2015","583695"
"5619","2015","583708"
"5619","2015","583709"
"5619","2015","583710"
"8330","2015","583719"
"8330","2015","583720"
"8330","2015","583721"
"8330","2015","583722"
"15886","2015","583737"
"15886","2015","583738"
"3709","2015","583744"
"10757","2015","583758"
"10757","2015","583759"
"10757","2015","583760"
"8550","2015","583761"
"2171","2015","583776"
"2171","2015","583777"
"2171","2015","583778"
"2171","2015","583779"
"3956","2015","583785"
"3956","2015","583786"
"3956","2015","583787"
"3956","2015","583788"
"14299","2015","583802"
"15557","2015","583807"
"15557","2015","583808"
"7210","2015","583816"
"15813","2015","583823"
"1920","2015","583856"
"1920","2015","583857"
"15337","2015","583878"
"13886","2015","583879"
"13406","2015","583880"
"4621","2015","583884"
"4621","2015","583885"
"13012","2015","583886"
"12844","2015","583893"
"12844","2015","583894"
"12844","2015","583895"
"7952","2015","583917"
"14560","2015","583924"
"14560","2015","583925"
"14560","2015","583926"
"14560","2015","583927"
"13877","2015","583930"
"13877","2015","583931"
"13877","2015","583932"
"8904","2015","583933"
"8904","2015","583934"
"8904","2015","583935"
"8904","2015","583936"
"8904","2015","583937"
"8904","2015","583938"
"8904","2015","583939"
"8904","2015","583940"
"1558","2015","583953"
"1558","2015","583954"
"1558","2015","583955"
"1558","2015","583956"
"1558","2015","583957"
"1558","2015","583958"
"2004","2015","583968"
"2004","2015","583969"
"7997","2015","583974"
"15126","2015","583975"
"15126","2015","583976"
"13328","2015","583978"
"13328","2015","583979"
"13328","2015","583980"
"15854","2015","583981"
"14375","2015","583995"
"15004","2015","584019"
"15004","2015","584020"
"2016","2015","584021"
"2016","2015","584022"
"2016","2015","584023"
"2016","2015","584024"
"5240","2015","584031"
"5644","2015","584045"
"5644","2015","584046"
"5644","2015","584047"
"14386","2015","584048"
"14386","2015","584049"
"14386","2015","584050"
"7993","2015","584053"
"7993","2015","584054"
"7993","2015","584055"
"12926","2015","584065"
"1717","2015","584090"
"15895","2015","584094"
"15895","2015","584095"
"15895","2015","584096"
"15895","2015","584097"
"13931","2015","584098"
"14452","2015","584142"
"14452","2015","584143"
"14452","2015","584144"
"3601","2015","584156"
"51","2015","584176"
"51","2015","584177"
"51","2015","584178"
"14764","2015","584182"
"15888","2015","584212"
"15888","2015","584213"
"4804","2015","584214"
"4804","2015","584215"
"4804","2015","584216"
"4804","2015","584217"
"12061","2015","584223"
"15751","2015","584225"
"15751","2015","584226"
"14321","2015","584227"
"14321","2015","584228"
"15899","2015","584232"
"15855","2015","584271"
"15855","2015","584272"
"15897","2015","584278"
"15897","2015","584279"
"13387","2015","584307"
"13387","2015","584308"
"13387","2015","584309"
"1709","2015","584315"
"1709","2015","584316"
"1709","2015","584317"
"7274","2015","584324"
"13321","2015","584325"
"4752","2015","584343"
