"college_institution_id","survey_year","accreditation_id"
"37065","2015","28041"
"18697","2015","28042"
"43712","2015","28043"
"8964","2015","28044"
"19596","2015","28047"
"39575","2015","28048"
"14624","2015","28049"
"8023","2015","28050"
"35681","2015","28051"
"18352","2015","28052"
"11714","2015","28053"
"14992","2015","28054"
"28000","2015","28055"
"14735","2015","28056"
"14660","2015","28057"
"14627","2015","28058"
"39567","2015","28059"
"19201","2015","28060"
"14393","2015","28061"
"39772","2015","28063"
"33350","2015","28065"
"33508","2015","28067"
"10619","2015","28068"
"16624","2015","28070"
"28790","2015","28071"
"35043","2015","28072"
"45536","2015","28073"
"14392","2015","28074"
"18454","2015","28075"
"29309","2015","28076"
"39553","2015","28077"
"17790","2015","28078"
"30862","2015","28079"
"6932","2015","28080"
"8897","2015","28081"
"29250","2015","28083"
"33837","2015","28084"
"30823","2015","28085"
"34324","2015","28086"
"10620","2015","28087"
"45185","2015","28088"
"14988","2015","28089"
"25746","2015","28090"
"9604","2015","28091"
"9531","2015","28093"
"34335","2015","28095"
"13329","2015","28096"
"35440","2015","28097"
"14487","2015","28098"
"9432","2015","28099"
"26783","2015","28100"
"33807","2015","28102"
"14433","2015","28101"
"45564","2015","28104"
"33443","2015","28108"
"33356","2015","28109"
"17179","2015","28111"
"35192","2015","28112"
"33363","2015","28113"
"27642","2015","28114"
"15796","2015","28117"
"7268","2015","28118"
"14751","2015","28119"
"9353","2015","28120"
"14573","2015","28122"
"1406","2015","28123"
"40192","2015","28124"
"16995","2015","28125"
"15775","2015","28133"
"26393","2015","28134"
"27497","2015","28135"
"29596","2015","28137"
"29898","2015","28138"
"39345","2015","28139"
"36942","2015","28140"
"11964","2015","28143"
"41216","2015","28144"
"13450","2015","28145"
"31723","2015","28147"
"22025","2015","28149"
"33285","2015","28150"
"11907","2015","28152"
"36579","2015","28153"
"8453","2015","28154"
"11742","2015","28155"
"34612","2015","28156"
"30825","2015","28157"
"34047","2015","28158"
"29385","2015","28159"
"22215","2015","28160"
"33648","2015","28161"
"33155","2015","28162"
"11275","2015","28163"
"45515","2015","28164"
"45515","2015","28165"
"9821","2015","28166"
"21165","2015","28167"
"34202","2015","28169"
"14691","2015","28171"
"10685","2015","28172"
"17851","2015","28173"
"32876","2015","28175"
"21182","2015","28176"
"29472","2015","28178"
"35415","2015","28179"
"29345","2015","28181"
"27089","2015","28182"
"27089","2015","28183"
"27089","2015","28184"
"27089","2015","28185"
"29315","2015","28186"
"27519","2015","28187"
"16950","2015","28188"
"12752","2015","28189"
"12752","2015","28190"
"41633","2015","28191"
"30875","2015","28192"
"21419","2015","28194"
"14405","2015","28196"
"46011","2015","28198"
"9526","2015","28200"
"40752","2015","28201"
"19830","2015","28202"
"14807","2015","28204"
"24984","2015","28206"
"22173","2015","28208"
"29400","2015","28209"
"43232","2015","28211"
"39677","2015","28213"
"11615","2015","28214"
"15020","2015","28215"
"50429","2015","28216"
"9053","2015","28217"
"14516","2015","28218"
"14516","2015","28219"
"8929","2015","28225"
"22298","2015","28227"
"33792","2015","28228"
"41256","2015","28229"
"43352","2015","28231"
"9082","2015","28232"
"14480","2015","28233"
"26905","2015","28234"
"26905","2015","28235"
"30828","2015","28236"
"11822","2015","28237"
"14505","2015","28238"
"21014","2015","28239"
"10847","2015","28242"
"47994","2015","28243"
"21678","2015","28244"
"11914","2015","28245"
"11989","2015","28246"
"45691","2015","28247"
"34102","2015","28250"
"38476","2015","28251"
"18880","2015","28252"
"22396","2015","28253"
"43560","2015","28254"
"8619","2015","28255"
"8619","2015","28256"
"16805","2015","28257"
"46230","2015","28258"
"34908","2015","28259"
"40046","2015","28260"
"47155","2015","28261"
"27986","2015","28262"
"19871","2015","28263"
"19871","2015","28264"
"44904","2015","28265"
"18394","2015","28268"
"28911","2015","28269"
"8372","2015","28270"
"21550","2015","28271"
"18401","2015","28272"
"14697","2015","28275"
"17326","2015","28276"
"17694","2015","28278"
"35661","2015","28281"
"17409","2015","28282"
"17299","2015","28283"
"30832","2015","28284"
"18311","2015","28285"
"21336","2015","28286"
"40247","2015","28288"
"45329","2015","28289"
"6519","2015","28290"
"6519","2015","28291"
"8425","2015","28294"
"43347","2015","28295"
"10334","2015","28296"
"10340","2015","28297"
"14674","2015","28298"
"14536","2015","28299"
"39571","2015","28300"
"11839","2015","28303"
"15017","2015","28304"
"7620","2015","28305"
"14742","2015","28306"
"14757","2015","28307"
"35422","2015","28308"
"27275","2015","28310"
"29275","2015","28313"
"32847","2015","28314"
"41187","2015","28318"
"11936","2015","28319"
"52505","2015","28320"
"8373","2015","28321"
"8419","2015","28322"
"19963","2015","28323"
"35369","2015","28324"
"24652","2015","28325"
"30851","2015","28326"
"17162","2015","28327"
"21858","2015","28331"
"13461","2015","28332"
"35654","2015","28335"
"35550","2015","28336"
"10178","2015","28337"
"6542","2015","28339"
"19186","2015","28340"
"8465","2015","28341"
"16386","2015","28342"
"17240","2015","28343"
"17257","2015","28344"
"52582","2015","28345"
"51853","2015","28346"
"17350","2015","28349"
"11780","2015","28350"
"32659","2015","28353"
"45681","2015","28354"
"42980","2015","31879"
"14815","2015","28361"
"40220","2015","28363"
"27780","2015","28364"
"29666","2015","28365"
"39508","2015","28366"
"13288","2015","28367"
"21832","2015","28368"
"8195","2015","28369"
"17159","2015","28370"
"22407","2015","28371"
"14632","2015","28372"
"27573","2015","28373"
"29445","2015","28375"
"17246","2015","28376"
"17246","2015","28377"
"43763","2015","28378"
"17211","2015","28379"
"29352","2015","28380"
"17168","2015","28381"
"13365","2015","28382"
"14461","2015","28383"
"26867","2015","28385"
"17094","2015","28386"
"44716","2015","28387"
"29245","2015","28388"
"41042","2015","28389"
"11566","2015","28390"
"11920","2015","28391"
"16543","2015","28392"
"11756","2015","28393"
"15330","2015","28394"
"39616","2015","28395"
"29271","2015","28398"
"35200","2015","28399"
"40926","2015","28400"
"14431","2015","28401"
"25846","2015","28402"
"9724","2015","28403"
"38386","2015","28404"
"43909","2015","28405"
"16993","2015","28406"
"31048","2015","28407"
"18818","2015","28408"
"15002","2015","28409"
"28708","2015","28410"
"33482","2015","28411"
"30251","2015","28413"
"28749","2015","28414"
"29801","2015","28416"
"44742","2015","28421"
"35380","2015","28422"
"24735","2015","28423"
"39663","2015","28424"
"17108","2015","28425"
"27937","2015","28427"
"35303","2015","28428"
"22421","2015","28432"
"38706","2015","28434"
"16449","2015","28435"
"11633","2015","28436"
"18422","2015","28437"
"28742","2015","28438"
"21893","2015","28440"
"17169","2015","28441"
"36498","2015","28443"
"36537","2015","28444"
"52168","2015","28445"
"35157","2015","28446"
"29272","2015","28447"
"27936","2015","28448"
"35229","2015","28450"
"35006","2015","28449"
"17185","2015","28451"
"22251","2015","28452"
"27969","2015","28454"
"19014","2015","28455"
"6509","2015","28459"
"8440","2015","28460"
"14928","2015","28462"
"31887","2015","28463"
"40426","2015","28465"
"14942","2015","28466"
"21665","2015","28467"
"40295","2015","28468"
"52581","2015","28472"
"20660","2015","28478"
"35159","2015","28479"
"19276","2015","28480"
"21735","2015","28481"
"43400","2015","28485"
"8179","2015","28487"
"24716","2015","28488"
"6596","2015","28489"
"35387","2015","28491"
"8434","2015","28492"
"39435","2015","28494"
"21105","2015","28495"
"27860","2015","28496"
"35298","2015","28497"
"44903","2015","28498"
"21349","2015","28499"
"17307","2015","28500"
"18558","2015","28501"
"8504","2015","28504"
"40590","2015","28505"
"17007","2015","28506"
"6541","2015","28507"
"11583","2015","28508"
"19759","2015","28510"
"10562","2015","28512"
"40551","2015","28513"
"21969","2015","28514"
"29370","2015","28515"
"31050","2015","28517"
"14723","2015","28518"
"6366","2015","28519"
"9839","2015","28520"
"48204","2015","28521"
"48204","2015","28522"
"44734","2015","28524"
"11960","2015","28525"
"21058","2015","28526"
"29409","2015","28527"
"41213","2015","28531"
"27941","2015","28533"
"24506","2015","28534"
"8761","2015","28535"
"24503","2015","28536"
"24502","2015","28537"
"31044","2015","28539"
"17198","2015","28540"
"43089","2015","28541"
"16844","2015","28542"
"17591","2015","28543"
"35029","2015","28544"
"17354","2015","28546"
"41096","2015","28547"
"16614","2015","28549"
"27881","2015","28550"
"39365","2015","28551"
"30753","2015","28552"
"36095","2015","28554"
"27631","2015","28555"
"39674","2015","28556"
"39617","2015","28557"
"43077","2015","28558"
"29268","2015","28560"
"31042","2015","28561"
"45781","2015","28562"
"14961","2015","28563"
"40881","2015","28564"
"53629","2015","28565"
"27868","2015","28566"
"27934","2015","28567"
"29396","2015","28568"
"10030","2015","28569"
"17129","2015","28575"
"44546","2015","28576"
"44546","2015","28577"
"29121","2015","28578"
"42995","2015","28579"
"22076","2015","28580"
"27983","2015","28582"
"7581","2015","28583"
"39126","2015","28584"
"39630","2015","28585"
"27981","2015","28590"
"41819","2015","28591"
"35230","2015","28592"
"26859","2015","28593"
"26859","2015","28594"
"8389","2015","28595"
"39799","2015","28596"
"29363","2015","28597"
"27696","2015","28599"
"16857","2015","28601"
"11587","2015","28602"
"21928","2015","28603"
"28816","2015","28604"
"27931","2015","28605"
"21625","2015","28606"
"41079","2015","28607"
"16530","2015","28608"
"17270","2015","28609"
"37063","2015","28610"
"22457","2015","28611"
"11833","2015","28612"
"19785","2015","28613"
"8241","2015","28614"
"9423","2015","28615"
"45342","2015","28616"
"24774","2015","28618"
"17196","2015","28619"
"34214","2015","28620"
"15006","2015","28621"
"41913","2015","28622"
"42184","2015","28623"
"29447","2015","28624"
"11691","2015","28625"
"24504","2015","28626"
"24500","2015","28627"
"24501","2015","28628"
"42952","2015","31880"
"17752","2015","28630"
"33354","2015","28631"
"19890","2015","28632"
"41107","2015","28633"
"11836","2015","28634"
"16669","2015","28635"
"43242","2015","28636"
"25192","2015","28637"
"27954","2015","28639"
"50903","2015","28640"
"42997","2015","28641"
"7295","2015","28642"
"29584","2015","28644"
"20841","2015","28645"
"29387","2015","28646"
"22257","2015","28647"
"29673","2015","28648"
"36907","2015","28649"
"26441","2015","28650"
"35065","2015","28651"
"35156","2015","28652"
"33592","2015","28653"
"19678","2015","28655"
"43374","2015","28656"
"12765","2015","28658"
"13727","2015","28659"
"27912","2015","28660"
"19650","2015","28661"
"24230","2015","28663"
"24205","2015","28664"
"40886","2015","28665"
"17269","2015","28666"
"36491","2015","28668"
"29444","2015","28669"
"17712","2015","28671"
"7460","2015","28672"
"19793","2015","28673"
"29327","2015","28675"
"33721","2015","28676"
"33721","2015","28677"
"11709","2015","28678"
"39558","2015","28680"
"14472","2015","28682"
"41140","2015","28683"
"21705","2015","28684"
"29302","2015","28687"
"28427","2015","28688"
"19909","2015","28689"
"29337","2015","28690"
"7517","2015","28691"
"8215","2015","28693"
"27976","2015","28694"
"8490","2015","28695"
"49149","2015","28696"
"35636","2015","28697"
"21670","2015","28698"
"24799","2015","28699"
"24762","2015","28700"
"12057","2015","28701"
"11763","2015","28704"
"11763","2015","28705"
"53701","2015","28707"
"41970","2015","28708"
"27873","2015","28709"
"34668","2015","28711"
"19020","2015","28713"
"16987","2015","28714"
"43721","2015","28715"
"49536","2015","28716"
"51343","2015","28717"
"11652","2015","28720"
"20368","2015","28722"
"11984","2015","28723"
"8488","2015","28724"
"17367","2015","28725"
"12357","2015","28726"
"21891","2015","28728"
"17308","2015","28729"
"12722","2015","28730"
"42843","2015","28731"
"21861","2015","28732"
"8209","2015","28733"
"33987","2015","28734"
"21526","2015","28735"
"9530","2015","28737"
"17111","2015","28738"
"17445","2015","28740"
"14878","2015","28741"
"44531","2015","28742"
"32883","2015","28743"
"35424","2015","28744"
"34292","2015","28745"
"42954","2015","28750"
"8847","2015","28751"
"14927","2015","28752"
"42059","2015","28753"
"33759","2015","28755"
"42222","2015","28757"
"17024","2015","28758"
"21717","2015","28760"
"22344","2015","28761"
"18802","2015","28762"
"18621","2015","28763"
"45601","2015","28764"
"29029","2015","28766"
"30528","2015","28768"
"8668","2015","28769"
"28083","2015","28770"
"46115","2015","28771"
"46115","2015","28772"
"30818","2015","28774"
"41336","2015","28775"
"16440","2015","28776"
"42976","2015","28777"
"44222","2015","28778"
"44532","2015","28779"
"11696","2015","28780"
"11840","2015","28782"
"43807","2015","28785"
"17256","2015","28786"
"35220","2015","28788"
"45526","2015","28790"
"39867","2015","28791"
"43109","2015","28792"
"17273","2015","28793"
"43934","2015","28794"
"14954","2015","28795"
"19591","2015","28797"
"35869","2015","28798"
"33614","2015","28799"
"43080","2015","28800"
"33688","2015","28801"
"19700","2015","28802"
"8045","2015","28803"
"41825","2015","28806"
"18526","2015","28807"
"52473","2015","28808"
"8255","2015","28809"
"11823","2015","28810"
"33160","2015","28811"
"41138","2015","28812"
"35560","2015","28813"
"9829","2015","28814"
"11616","2015","28815"
"35148","2015","28816"
"40822","2015","28817"
"11732","2015","28818"
"28826","2015","28820"
"12808","2015","28822"
"12771","2015","28823"
"20594","2015","28824"
"16170","2015","28825"
"33847","2015","28826"
"11765","2015","28827"
"33001","2015","28828"
"11779","2015","28830"
"36122","2015","28831"
"35347","2015","28832"
"8115","2015","28833"
"16168","2015","28834"
"49091","2015","28835"
"21697","2015","28836"
"11831","2015","28837"
"14708","2015","28839"
"41058","2015","28840"
"49021","2015","28841"
"36582","2015","28842"
"38480","2015","28844"
"7376","2015","28845"
"25178","2015","28846"
"10020","2015","28850"
"10006","2015","28851"
"18029","2015","28852"
"36427","2015","28853"
"39723","2015","28854"
"11660","2015","28855"
"8087","2015","28858"
"11800","2015","28859"
"11466","2015","28860"
"43760","2015","28861"
"54036","2015","28862"
"54036","2015","28863"
"8127","2015","28864"
"17271","2015","28865"
"8004","2015","28866"
"7958","2015","28867"
"7945","2015","28868"
"39598","2015","28869"
"17282","2015","28870"
"11659","2015","28872"
"22052","2015","28873"
"16981","2015","28874"
"26574","2015","28876"
"16683","2015","28877"
"33834","2015","28878"
"18075","2015","28879"
"45214","2015","28880"
"40033","2015","28881"
"41463","2015","28882"
"11573","2015","28883"
"25108","2015","28884"
"40961","2015","28885"
"11773","2015","28886"
"15036","2015","28889"
"12820","2015","28891"
"27799","2015","28892"
"19360","2015","28893"
"34650","2015","28895"
"14946","2015","28896"
"14629","2015","28897"
"8154","2015","28898"
"45573","2015","28899"
"14605","2015","28900"
"11973","2015","28901"
"12173","2015","28902"
"9998","2015","28903"
"11404","2015","28904"
"48786","2015","28906"
"48786","2015","28907"
"48786","2015","28908"
"14949","2015","28909"
"32858","2015","28910"
"21034","2015","28911"
"41087","2015","28912"
"11749","2015","28913"
"24163","2015","28914"
"34437","2015","28916"
"23857","2015","28918"
"28526","2015","28919"
"39924","2015","28922"
"35541","2015","28923"
"43354","2015","28925"
"12285","2015","28929"
"24522","2015","28930"
"17015","2015","28931"
"35273","2015","28932"
"25075","2015","28934"
"11903","2015","28937"
"22051","2015","28938"
"17119","2015","28939"
"15247","2015","28940"
"35828","2015","28941"
"38462","2015","28943"
"20851","2015","28944"
"18111","2015","28946"
"33564","2015","28948"
"38812","2015","28949"
"21498","2015","28950"
"43714","2015","28952"
"39836","2015","28953"
"47160","2015","28954"
"39660","2015","28956"
"30383","2015","28957"
"11303","2015","28958"
"32725","2015","28959"
"33503","2015","28960"
"5921","2015","28961"
"24614","2015","28962"
"53199","2015","28963"
"49589","2015","28964"
"41598","2015","28965"
"41124","2015","28966"
"41124","2015","28967"
"41124","2015","28968"
"41124","2015","28969"
"45814","2015","28970"
"19667","2015","28971"
"19667","2015","28972"
"19667","2015","28973"
"19667","2015","28974"
"19667","2015","28975"
"19667","2015","28976"
"19667","2015","28977"
"19667","2015","28978"
"19667","2015","28979"
"19667","2015","28980"
"19667","2015","28981"
"19667","2015","28982"
"7273","2015","28984"
"16963","2015","28985"
"35261","2015","28986"
"36494","2015","28987"
"9539","2015","28990"
"38650","2015","28991"
"20669","2015","28992"
"17319","2015","28993"
"41099","2015","28995"
"18765","2015","28996"
"39823","2015","28997"
"33752","2015","28998"
"8228","2015","28999"
"8382","2015","29000"
"11591","2015","29001"
"8160","2015","29002"
"11988","2015","29005"
"44511","2015","31881"
"14324","2015","29006"
"29458","2015","29007"
"40864","2015","29008"
"12613","2015","29010"
"22222","2015","29011"
"44558","2015","29012"
"35621","2015","29013"
"16318","2015","29014"
"11674","2015","29015"
"36944","2015","29016"
"9941","2015","29017"
"19569","2015","29018"
"24842","2015","29019"
"21634","2015","29020"
"11853","2015","29021"
"41037","2015","29022"
"34529","2015","29023"
"34529","2015","29024"
"34529","2015","29025"
"34599","2015","29027"
"19647","2015","29028"
"8402","2015","29029"
"25622","2015","29032"
"25622","2015","29033"
"15050","2015","29036"
"18430","2015","29037"
"44848","2015","29038"
"6533","2015","29039"
"39807","2015","29040"
"27741","2015","29041"
"25295","2015","29042"
"19035","2015","29043"
"33333","2015","29044"
"9121","2015","29045"
"12747","2015","29046"
"9362","2015","29048"
"35555","2015","29051"
"12816","2015","29052"
"30963","2015","29053"
"31713","2015","29054"
"43764","2015","29056"
"25729","2015","29057"
"29878","2015","29058"
"1412","2015","29059"
"9554","2015","29061"
"26433","2015","29062"
"12176","2015","29063"
"16919","2015","29065"
"25573","2015","29067"
"34098","2015","29068"
"35889","2015","29070"
"31670","2015","29071"
"6528","2015","29072"
"33734","2015","29073"
"18975","2015","29077"
"16292","2015","29080"
"29427","2015","29081"
"51915","2015","29084"
"30275","2015","29085"
"22592","2015","29086"
"16626","2015","29087"
"16626","2015","29088"
"5831","2015","29089"
"29393","2015","29090"
"18148","2015","29091"
"32720","2015","29092"
"13056","2015","29093"
"34537","2015","29095"
"8479","2015","29096"
"33511","2015","29097"
"29285","2015","29098"
"29084","2015","29102"
"11755","2015","29103"
"33665","2015","29104"
"41128","2015","29107"
"39156","2015","29108"
"8436","2015","29109"
"43750","2015","29111"
"6526","2015","29112"
"33510","2015","29115"
"14546","2015","29116"
"12802","2015","29123"
"34468","2015","29124"
"18587","2015","29126"
"25123","2015","29127"
"32832","2015","29128"
"18996","2015","29133"
"35435","2015","29134"
"7286","2015","29138"
"45420","2015","29146"
"45420","2015","29147"
"45420","2015","29148"
"42118","2015","29149"
"34527","2015","29152"
"8369","2015","29153"
"12770","2015","29154"
"20750","2015","29155"
"35787","2015","29157"
"28621","2015","29160"
"14873","2015","29161"
"9492","2015","29162"
"22254","2015","29164"
"11648","2015","29166"
"36447","2015","29167"
"16570","2015","29168"
"15235","2015","29169"
"11718","2015","29170"
"13844","2015","29171"
"13844","2015","29172"
"41062","2015","29174"
"24463","2015","29175"
"42156","2015","29176"
"48594","2015","29177"
"8384","2015","29178"
"33560","2015","29179"
"12796","2015","29181"
"29154","2015","29183"
"29154","2015","29184"
"20848","2015","29185"
"32890","2015","29186"
"8110","2015","29188"
"33616","2015","29189"
"18417","2015","29193"
"34129","2015","29195"
"12567","2015","29197"
"7624","2015","29198"
"33960","2015","29200"
"23890","2015","29202"
"33951","2015","29203"
"50690","2015","29204"
"36362","2015","29205"
"36362","2015","29206"
"6588","2015","29207"
"36406","2015","29208"
"6411","2015","29209"
"21042","2015","29211"
"34644","2015","29213"
"18911","2015","29215"
"20844","2015","29216"
"34082","2015","29217"
"41080","2015","29218"
"12326","2015","29219"
"41703","2015","29221"
"41043","2015","29223"
"43149","2015","29224"
"7442","2015","29225"
"35666","2015","29226"
"20764","2015","29227"
"36143","2015","29228"
"53253","2015","29229"
"43244","2015","29230"
"14562","2015","29231"
"9996","2015","29232"
"22031","2015","29233"
"25553","2015","29235"
"26902","2015","29236"
"20780","2015","29237"
"26391","2015","29238"
"14943","2015","29239"
"30330","2015","29240"
"30330","2015","29241"
"30330","2015","29242"
"10158","2015","29244"
"26868","2015","29245"
"26868","2015","29246"
"1310","2015","29247"
"35783","2015","29249"
"12296","2015","29251"
"17962","2015","29253"
"29203","2015","29254"
"17295","2015","29255"
"35876","2015","29257"
"33776","2015","29258"
"33827","2015","29259"
"33579","2015","29260"
"9547","2015","29262"
"11843","2015","29264"
"11495","2015","29265"
"9557","2015","29266"
"36984","2015","29267"
"13767","2015","29268"
"41180","2015","29269"
"35837","2015","29270"
"45804","2015","29271"
"45765","2015","29272"
"8253","2015","29273"
"7345","2015","29274"
"51461","2015","29275"
"25070","2015","29276"
"41195","2015","29278"
"10857","2015","29281"
"36383","2015","29282"
"14639","2015","29285"
"7948","2015","29286"
"8728","2015","29287"
"36547","2015","29288"
"36506","2015","29290"
"23975","2015","29291"
"53460","2015","29293"
"11947","2015","29294"
"6420","2015","29295"
"11620","2015","29296"
"43616","2015","29297"
"43771","2015","29298"
"35848","2015","29299"
"35848","2015","29300"
"44095","2015","29301"
"8086","2015","29302"
"13970","2015","29303"
"38592","2015","29304"
"24823","2015","29306"
"35430","2015","29307"
"35430","2015","29308"
"27050","2015","29310"
"6361","2015","29311"
"24798","2015","29313"
"14758","2015","29317"
"32869","2015","29318"
"34067","2015","29320"
"21849","2015","29321"
"11427","2015","29325"
"43903","2015","29326"
"1417","2015","29330"
"34588","2015","29331"
"45465","2015","29333"
"24135","2015","29334"
"26019","2015","29335"
"16961","2015","29336"
"34023","2015","29338"
"34718","2015","29339"
"40558","2015","29340"
"16887","2015","29341"
"32880","2015","29342"
"24023","2015","29343"
"33706","2015","29344"
"18084","2015","29345"
"10792","2015","29346"
"14932","2015","29347"
"14834","2015","29349"
"29163","2015","29350"
"30939","2015","29352"
"13370","2015","31883"
"30250","2015","29353"
"24723","2015","29354"
"20931","2015","29355"
"11600","2015","29356"
"45591","2015","29358"
"35488","2015","29359"
"18086","2015","29360"
"45585","2015","29361"
"34370","2015","29362"
"45588","2015","29363"
"43558","2015","29364"
"11567","2015","29365"
"6408","2015","29367"
"19112","2015","29368"
"45452","2015","29370"
"27550","2015","29372"
"14796","2015","29374"
"33522","2015","29376"
"21828","2015","29377"
"33639","2015","29378"
"33639","2015","29379"
"24440","2015","29381"
"36425","2015","29382"
"34427","2015","29383"
"48319","2015","29384"
"29440","2015","29385"
"17462","2015","29388"
"23877","2015","29389"
"17141","2015","29390"
"18237","2015","29391"
"34524","2015","29392"
"7448","2015","29393"
"44922","2015","29396"
"41775","2015","29397"
"51270","2015","29398"
"25288","2015","29399"
"14918","2015","29400"
"34421","2015","29401"
"25024","2015","29404"
"31037","2015","29405"
"34153","2015","29407"
"25376","2015","29408"
"17952","2015","29409"
"42122","2015","29410"
"36529","2015","29411"
"44556","2015","29413"
"12014","2015","29414"
"11796","2015","29416"
"19754","2015","29417"
"35846","2015","29418"
"39667","2015","29421"
"11982","2015","29422"
"8169","2015","29423"
"14514","2015","29424"
"17915","2015","29427"
"26211","2015","29428"
"40868","2015","29429"
"12653","2015","29430"
"31088","2015","29431"
"30929","2015","29433"
"35825","2015","29435"
"22520","2015","29438"
"23835","2015","29439"
"36515","2015","29440"
"43767","2015","29442"
"18122","2015","29443"
"12749","2015","29444"
"11579","2015","29448"
"6566","2015","29451"
"43677","2015","29452"
"17612","2015","29453"
"51089","2015","29454"
"8030","2015","29456"
"22009","2015","29458"
"21939","2015","29459"
"24750","2015","29461"
"24821","2015","29462"
"11488","2015","29463"
"20792","2015","29464"
"24775","2015","29465"
"17545","2015","29466"
"13536","2015","29467"
"50696","2015","29468"
"29030","2015","29469"
"16721","2015","29470"
"7979","2015","29471"
"10888","2015","29472"
"38664","2015","29473"
"43063","2015","31884"
"25417","2015","29476"
"35868","2015","29477"
"20910","2015","29478"
"35798","2015","29482"
"27882","2015","29483"
"48107","2015","29484"
"48107","2015","29485"
"20872","2015","29486"
"16281","2015","29488"
"16283","2015","29489"
"16283","2015","29490"
"12310","2015","29491"
"16286","2015","29492"
"16285","2015","29493"
"11768","2015","29494"
"16284","2015","29495"
"36376","2015","29498"
"36475","2015","29499"
"45349","2015","29500"
"22358","2015","29503"
"27447","2015","29504"
"25349","2015","29505"
"27022","2015","29506"
"21172","2015","29507"
"19711","2015","29508"
"12847","2015","29509"
"13446","2015","29511"
"32885","2015","29513"
"32885","2015","29514"
"36553","2015","29516"
"25990","2015","29517"
"24160","2015","29518"
"17184","2015","29519"
"15120","2015","29520"
"26172","2015","29521"
"21965","2015","29522"
"34477","2015","29523"
"33819","2015","29524"
"33819","2015","29525"
"34447","2015","29526"
"16593","2015","29527"
"32762","2015","29529"
"14813","2015","29531"
"53092","2015","29532"
"30989","2015","29533"
"36533","2015","29534"
"20759","2015","29536"
"29182","2015","29537"
"17477","2015","29538"
"14890","2015","29539"
"12031","2015","29540"
"17310","2015","29543"
"14798","2015","29544"
"14922","2015","29545"
"41427","2015","29546"
"27709","2015","29547"
"13655","2015","29551"
"20858","2015","29552"
"47762","2015","29554"
"34276","2015","29555"
"8017","2015","29556"
"11706","2015","29557"
"20853","2015","29559"
"8757","2015","29560"
"26954","2015","29561"
"26302","2015","29562"
"25318","2015","29563"
"35439","2015","29565"
"8277","2015","29566"
"10149","2015","29567"
"32850","2015","29568"
"26334","2015","29569"
"29323","2015","29570"
"25674","2015","29571"
"15064","2015","29572"
"41245","2015","29573"
"40870","2015","29574"
"18671","2015","29575"
"31036","2015","29576"
"29130","2015","29577"
"29130","2015","29578"
"29130","2015","29579"
"29130","2015","29580"
"32675","2015","29581"
"43647","2015","29582"
"21694","2015","29583"
"43599","2015","29584"
"41083","2015","29586"
"41130","2015","29587"
"49018","2015","29588"
"25301","2015","29589"
"9767","2015","29590"
"35789","2015","29591"
"16535","2015","29592"
"16535","2015","29593"
"6422","2015","29594"
"6422","2015","29595"
"21121","2015","29596"
"11368","2015","29598"
"35878","2015","29599"
"14303","2015","29604"
"28619","2015","29605"
"25863","2015","29606"
"32831","2015","29607"
"24147","2015","29608"
"32724","2015","29609"
"44001","2015","29610"
"9074","2015","29613"
"20680","2015","29614"
"26410","2015","29617"
"26949","2015","29618"
"26949","2015","29619"
"23866","2015","29621"
"33703","2015","29623"
"26929","2015","29624"
"26929","2015","29625"
"39096","2015","29628"
"9875","2015","29629"
"45314","2015","29631"
"11492","2015","29632"
"26974","2015","29633"
"9764","2015","29634"
"9766","2015","29635"
"9768","2015","29636"
"16337","2015","29637"
"17343","2015","29638"
"9769","2015","29639"
"35342","2015","29641"
"9770","2015","29642"
"17349","2015","29643"
"11487","2015","29644"
"43646","2015","29645"
"43608","2015","29646"
"9542","2015","29647"
"30031","2015","29648"
"6595","2015","29649"
"11582","2015","29652"
"20644","2015","29653"
"21115","2015","29654"
"43743","2015","29655"
"11935","2015","29656"
"39878","2015","29657"
"10734","2015","29658"
"35899","2015","29659"
"14409","2015","29663"
"39877","2015","29664"
"30938","2015","29665"
"33631","2015","29666"
"30469","2015","29667"
"13968","2015","29668"
"39869","2015","29669"
"35849","2015","29670"
"17182","2015","29672"
"28585","2015","29674"
"17997","2015","29675"
"10677","2015","29677"
"25564","2015","29679"
"49020","2015","29680"
"11401","2015","29681"
"36486","2015","29683"
"9933","2015","29685"
"14964","2015","29686"
"45654","2015","29687"
"45654","2015","29688"
"45654","2015","29689"
"45654","2015","29690"
"30336","2015","29691"
"43606","2015","29692"
"8093","2015","29693"
"41035","2015","29694"
"41341","2015","29695"
"11596","2015","29696"
"44209","2015","29697"
"20823","2015","29698"
"50657","2015","29699"
"9920","2015","29700"
"30532","2015","29701"
"14668","2015","29702"
"41593","2015","29703"
"8155","2015","29704"
"11639","2015","29706"
"8283","2015","29707"
"8283","2015","29708"
"8283","2015","29709"
"8283","2015","29710"
"8283","2015","29711"
"8283","2015","29712"
"34089","2015","29713"
"36975","2015","29714"
"45675","2015","29715"
"47765","2015","29716"
"35778","2015","29717"
"17805","2015","29718"
"35774","2015","29721"
"43239","2015","29722"
"34109","2015","29723"
"8010","2015","29724"
"36513","2015","29725"
"24615","2015","29726"
"30265","2015","29730"
"48574","2015","29732"
"48574","2015","29733"
"48574","2015","29734"
"17513","2015","29735"
"6429","2015","29736"
"17621","2015","29737"
"11537","2015","29739"
"7988","2015","29740"
