"id","intake_capacity","name","students_residing","type_id"
"168597","250","College Hostel","0","1"
"166397","50","ACHARYA PTC HOSTEL II","0","2"
"159953","20","Hitkaini kanya chhatrawas Jabalpur","0","2"
"168421","40","St. Aloysius Hostel","40","1"
"165511","58","Boys' Hostel No-1","58","1"
"193432","20","CORNERSTONE HOSTEL","12","2"
"166690","85","RH-6 (SHRI RAM TOWER HOSTEL)","85","1"
"175926","60","SINHGAD GIRLS HOSTEL","1","2"
"151144","50","SOM HOSTEL","23","2"
"170025","28","GIRLS HOSTEL IN CAMPUS","28","2"
"176441","100","Carstreet Hostel","18","1"
"189208","40","Girls Hostel","15","2"
"158208","330","Boys Hostel","159","1"
"160963","60","Mamata","60","2"
"164326","30","S.T Boys Hostel, Government Degree College, Kamalpur","30","1"
"171352","40","RKMMTTC GIRLS HOSTEL","0","2"
"158845","75","MULLAI LADIES HOSTEL","52","2"
"181717","422","Mahanadhi","609","1"
"151403","20","Mahadevrao Boys Hostel","0","1"
"180931","75","RanaPratap house","8","1"
"181618","59","Ladies Hostel","59","2"
"172922","220","AIT Girl's Hostel","25","2"
"181907","58","Hatidhura womens' Hostel (Block-2)","0","2"
"177200","100","satya boys hostel","70","1"
"159030","86","NAJRUL BHABAN","48","1"
"181731","405","Pune Campus","405","2"
"166884","50","Vignan Vihar Boys Hostel","15","1"
"161144","26","Hostel No.2","26","1"
"171287","104","Girls' Hostel - III Building 2","104","2"
"185429","80","DSS Boys Hostel","90","1"
"180969","160","St. Anne's Boys Hostel","92","1"
"156767","100","BHARATHIDASAN COLLEGE BOYS HOSTEL","2","1"
"182210","500","St.Mary's Hostel","250","2"
"181894","64","Womens Hostel","0","2"
"156930","54","College Boys Hostel - D","54","1"
"160716","192","SES'S GIRLS HOSTEL3","48","2"
"161423","150","Ashrith Nursing Girls Hostel","60","2"
"182380","250","Boys Hostel-2","174","1"
"168475","120","Sinhgad Girls Hostel","0","2"
"169711","250","THE OXFORD MEDICAL COLLEGE HOSPITAL HOSTEL","42","2"
"181020","120","Sara Girls Hostel","20","2"
"190059","200","AKKAMAHADEVI DED HOSTEL SSMUTT","30","2"
"189179","22","BOYS HOSTEL-2, GAUTAM NAGAR, GAYA","21","1"
"168784","25","Ambedkar Hostel","18","1"
"151495","100","BMEF Boys Hostel","2","1"
"189344","100","NAJATH HOSTEL","65","2"
"165260","220","Girls Hostel","150","2"
"171578","40","Shriram Hostel","20","2"
"187126","200","JSM School of Nursing","176","2"
"158112","72","Vindhya Hostel","10","1"
"156381","50","PARAMGURU PATHSHALA GIRLS HOSTEL","0","2"
"174454","90","Tuljai Girls Hostel","70","2"
"167908","24","VISHNU GREEN MEADOWS","18","2"
"181674","76","BOYS HOSTEL","76","1"
"183733","600","GODAVARI BOYS HOSTEL","576","1"
"179365","50","CB General Hostel Shahapur","50","2"
"153770","29","MAHISBATHAN BOYS","28","1"
"148937","120","CHARAKA BOYS HOSTEL","115","1"
"193333","180","MOTHETHERESA HOSTEL","0","2"
"177575","351","New Boys Hostel Block B","251","1"
"177054","56","IMS Girls Hostel","56","2"
"175172","109","Sarojini Block","104","2"
"161204","650","BVVS Ladies Hostel Bagalkot","600","2"
"161474","30","Yashodhara Girls Hostel","30","2"
"194256","200","RAJEEV GANDHI HOSTAL","0","1"
"181859","100","Kaweri","15","2"
"183213","36","B.N.HOSTEL","34","1"
"165606","26","S.V. Govt. Women's Hostel","0","2"
"168676","10","GIRLS HOSTEL","5","2"
"168938","24","Boys' Hostel","24","1"
"188585","272","GIMS Girl's Hostel","50","2"
"158135","150","rANI lAXMIBAI HOSTEL","178","2"
"150142","70","Aloysian Nilaya","6","1"
"154105","100","Late Kamalabai Ajmera Girls Hostel,","2","2"
"167696","66","M.M's Chandrashekhar Agashe College Hostel","66","1"
"179892","120","Girls Hostels","219","2"
"175513","228","PG Women's Hostel","109","2"
"166463","100","Shreenivasa Educational Trust","100","2"
"162334","15","SPGC Hostel","15","2"
"177516","450","BOYS HOSTEL I","430","1"
"192942","100","H1","100","1"
"150766","84","institute campus","93","2"
"193169","300","Navsahyadri Boys Hostel","200","1"
"173688","106","GIRLS HOSTEL - I","102","2"
"175233","90","H.H Mathews I Women's Hostel(UGC Sponsored)","90","2"
"184788","56","Forestry Hostel, Chauras Campus","46","1"
"168934","150","H.S. Dayaram Memorial Girls Hostel","126","2"
"187486","440","Godavari","157","2"
"189863","50","Girls Hostel - 1","10","2"
"186873","504","Boys Hostel-8","451","2"
"188977","369","R.N Tagore Hostel","458","1"
"149894","250","MBPSc Women Hostel","155","2"
"151299","75","Boys Hostel","20","1"
"174961","45","GH","23","2"
"163554","75","CHRISTURAJ","72","2"
"160589","50","TELANG MEMORIAL HOSTEL","50","2"
"161533","150","Takshashil Hostel","32","1"
"148827","200","Hon. sushikumar shinde boys hostel","45","1"
"168349","150","TEMPLE VIEW BOYS HOSTEL","20","1"
"193222","200","kASTURI SCHOOL OF NURSING","183","2"
"169894","100","Shalja Girls Hostal","94","2"
"193406","144","HOSTEL NO.1","0","1"
"152449","50","Mallasajjan Hostel for Boys","17","1"
"175961","30","GTTI Girls Hostel","3","2"
"165457","54","Old V.L.Hostel","108","2"
"165477","65","ROLAND BOYS HOSTEL, GOSANINUAGAON","0","1"
"169483","50","Ashwini Ayu Boys Hostel","180","1"
"159689","50","GOVT.POLYTECHNIC WOMENS HOSTEL GULBARGA","23","2"
"162542","80","KAMALA NEHRU HOSTEL","0","2"
"156043","20","S P S B A S M V NAYA BAZAR BASTI","10","1"
"187653","200","Sriram nursing Girls Hostel","89","2"
"177456","1500","Engg Boys Hostel-2","885","1"
"178163","200","Kalpana","52","2"
"191473","150","JPNCE Boys Hostel","130","1"
"192220","128","Girls Hostel","117","2"
"153786","300","CMR Boys Hostel","300","1"
"172047","100","WELFARE HOSTEL","100","2"
"181411","234","Main Campus Girls Hostel 2","178","2"
"186216","80","LISIEUX TTI HOSTEL","22","2"
"149774","45","Girle Hostel wai","24","2"
"155539","80","Girls Hostel","85","2"
"157479","100","K.K.Mehta Hostel","100","1"
"163508","45","BOYS HOSTEL","26","1"
"179115","800","APEI LADIES HOSTEL","48","2"
"152307","200","Girls Hostel 1","200","2"
"169173","120","LOYOLA WOMEN'S HOSTEL","120","2"
"173785","20","PG hostel for Girls","20","2"
"183710","180","RAGHAVA SCHOOL OF NURSING","180","2"
"193802","10","Women Hostel ONE","5","2"
"163770","300","BGS Girls Hostel","99","2"
"165582","234","Hostel-I","192","2"
"158588","139","YIDSR2","96","1"
"191290","10","Nirala","10","2"
"168643","150","KURUNICHI","0","1"
"185394","50","Swami Vivekanand Hostel","0","1"
"184724","150","Student Managed College Attached Hostel(Women)","150","2"
"182297","300","Christian College","6","2"
"178633","400","Sharadadevi Girls Hostel, Bagalkot","126","2"
"158932","36","Boy's Nursing College","14","1"
"155199","200","BOYS HOSTEL","58","1"
"166466","252","BOYS HOSTEL","212","1"
"191586","160","satyalaxmi hostel","130","2"
"193107","90","ASHAM COLLEGE HOSTEL","63","2"
"176050","36","Research Scholar's Hostel Bengaluru","35","3"
"161625","1000","GIRLS HOSTEL","700","2"
"164191","30","Hostel","25","1"
"163268","60","DIET HOSTEL","39","1"
"160225","178","Vitthal Hostel","170","1"
"192743","60","Boys Hostel","10","1"
"190873","273","Woodstock Ambience","272","3"
"184038","100","New Girls' Hostel-II","100","2"
"187096","100","Venkateswara Nursing college Hostel","19","1"
"192714","150","SIMS Interns Hostel","100","3"
"161057","30","Girls Hostel","10","2"
"168958","50","SAHAYAMATHA","5","2"
"182332","150","UNIQUECOLLEGE GIRLS HOSTEL","80","1"
"163274","50","GOVT. POLYTECHNIC FOR WOMEN,NZBD, NEW BLOCK","60","2"
"181321","40","Girls Hostel","40","2"
"178224","63","Mitchell Memorial Hostel","29","1"
"154307","100","MHF's Boys Hostel","100","1"
"157974","200","MEENAKSHI","42","2"
"180719","40","BRD HOSTEL","40","1"
"156412","30","Girls Hostel","0","2"
"157158","30","Womens' College Hostel 2","0","2"
"176134","10","Girls Hostel","10","2"
"166413","84","Boys' Hostel-I","76","1"
"170207","100","College Boys Hostel","100","1"
"175035","30","GIRLS HOSTEL1","0","2"
"189730","150","SRI JCBM COLLEGE BOYS HOSTEL","67","1"
"174131","40","Index PG Hostel","40","2"
"161404","100","GOVERNMENT ENGG COLLEGE BOYS HOSTEL","100","1"
"184047","100","NSS womens Hostel Pandalam","100","2"
"172932","25","BOYS HOSTEL","2","1"
"158794","400","Girls Hostel","366","2"
"182818","135","GOVT POLYTECHNIC FOR WOMEN HOSTEL","535","2"
"148577","1000","KANYA CHHATRALAY","600","2"
"171602","150","Varada II","132","2"
"153904","245","Boys Hostel-1","245","1"
"166226","50","selvam Girls Hostel","10","2"
"162913","40","Girls Hostel","12","2"
"166672","100","VNR Hostels","80","2"
"175034","30","GIRLS HOSTEL2","0","2"
"192640","200","Help School of Nursing","125","2"
"160097","160","Ph.D Mens Hostel","170","1"
"181269","120","Ganpati Boys Hostel","0","3"
"189320","35","MANZOOR HOSPITAL HOSTEL","39","2"
"192768","50","st.joseph girls hostel-2","0","2"
"169872","40","GENTS HOSTEL, GLOBAL HOSPITALS AND HEALTH CITY","12","1"
"151584","150","Maratha Mandal's Girls  Hostel","160","2"
"156009","260","Girls Hostel","17","2"
"185365","144","Ram-Eesh Girls Hostel","25","2"
"171606","180","SCET BOYS HOSTEL","76","1"
"178543","90","Girls Hostel 2","85","2"
"180666","100","Sr.  boys hostel","28","1"
"193285","240","Multi-storeyed Building Hostel","240","1"
"181365","50","Gangabox","33","2"
"188561","50","Royal Boys Hostel","9","1"
"188843","50","Mandakni Hostel","50","2"
"185276","45","Sampurna","6","2"
"161005","120","Council of Education Boys Hostel","20","1"
"180264","50","Hostel 21","0","2"
"187366","50","St. Theressa Hostel","38","2"
"153350","84","BSB Boys Hostel","17","1"
"154882","100","Sukanya","52","2"
"171883","200","Dev Hostal Barhan","60","3"
"175343","120","Jonas Hall","38","2"
"154629","204","BOYS","216","1"
"176175","100","Little Flower","0","2"
"153626","200","Lourde matha Nursing Hostel","200","2"
"192589","200","Sagar Durga School of Nursing","145","2"
"186709","167","Manimahesh Boys Hostel","158","1"
"169476","70","HOSTEL NO 2(SUKANYA)","70","2"
"175759","25","Boys Hostel","4","1"
"187645","600","Girls I,II","0","2"
"189630","80","VINUKONDA BED COLLEGE","50","1"
"159310","472","OTHER HOSTEL-5","475","3"
"175517","36","Interns Women's Hostel","0","2"
"158429","200","Saraswati State Adhyapan Mandir Hostel","0","2"
"165087","100","Amarkantak Hostel","105","1"
"151053","100","Shri Revanasiddeshwar","0","1"
"166538","120","hmfamiet boys hostel","45","1"
"157215","24","Sardar Patel Institute of Economic & Social Research","0","3"
"177736","100","Firdous Girst Hostel","25","2"
"166701","70","Boys Hostel -3 (Verma)","69","1"
"160627","451","B Block Hostel","44","2"
"151110","40","Satara College of Pharmacy Boy's Hostel","8","1"
"194200","30","VIVEKANAND BOYS HOSTEL","20","1"
"177703","200","Annai Eva Mary Coke","100","2"
"191570","100","College of Horticulture Boys Hostel","20","1"
"169342","40","Boys","40","1"
"184619","417","Girls Hostel","61","2"
"186707","440","Arul Anandar College Boys Hostel","677","1"
"154179","34","Type-4","34","2"
"159850","400","SAIRAM GIRLS HOSTEL","292","2"
"168373","24","Smt.Vimla Agrawal Hostel","24","2"
"171270","500","Sofia college Hostel","250","2"
"174996","500","JNTUK - University College of Engg","237","1"
"153861","15","Habitat Splendour","8","2"
"162105","141","Hostel - 1","3","1"
"164662","10","Meenakshi Boys Hostel","2","1"
"164509","30","Interscience Girls Hostel","7","2"
"169625","100","KPSVS Ayurvedic College Girls Hostel","92","2"
"155609","42","METIS insitute of polytechnic","0","1"
"171792","50","Girls Hostel","2","2"
"188353","200","BSI Girls Hostel","145","2"
"153760","29","MAHISHBATHAN BOYS HOSTEL","28","1"
"178585","352","Raheem Hostel","186","1"
"157764","100","Machhu - A","48","1"
"182171","102","Chmundeshwari Hostel UG","109","2"
"162798","50","T.H.W. Ladies Hostel","50","2"
"168344","120","St ANNS BOYS HOSTEL","120","1"
"194020","80","Intern Girls Hostel No. 2","58","2"
"180048","239","Priyadarshani","245","2"
"167795","60","Devsthali Vidyapeeth Girls Hostel","36","2"
"187962","250","Holy Family Nursing College Hostel","207","2"
"170636","100","ICL GIRLS HOSTEL","13","2"
"183444","160","Renuka Girls Hostel","152","1"
"152629","200","College of Nursing Boys Hostel","180","1"
"188374","180","I B.Tech","152","1"
"183235","40","sanketika","40","2"
"161285","330","Dr. Ulhas Patil Medical College Hostel","298","1"
"184049","50","KICMA HOSTEL","0","1"
"190305","100","RICHARDSON HALL","86","1"
"163928","154","Boys New Hostel","150","1"
"188936","40","Women's Hostel","40","2"
"168291","100","R.V.Boys Hostel","20","1"
"167981","60","Unique Girls Hostel, Bhopal","0","2"
"149892","280","JG Ladies Hostel, Ahmedabad","15","2"
"187850","15","Monti Institute","3","1"
"170810","30","Mayo Hostel","3","1"
"152663","142","Vinay Bhavan","136","1"
"177129","60","KITE Girls hostel","4","2"
"168717","125","Science Block Women's Hostel","109","2"
"159071","400","Boys Hostel","144","1"
"153728","50","MET BKC HOSTEL","3","2"
"188023","90","NICDS 1","30","2"
"165127","40","sodha hostel for girls","9","2"
"175214","30","Women Hostel","0","2"
"149625","200","SHRI ADARSH GIRLS HOSTEL","5","2"
"180034","20","Surya nursing Girls Hostel Heekmipara jagdalpur","10","2"
"150058","250","Papagni-II","250","1"
"156137","110","AIMS Hostel","22","1"
"160755","50","RES GIRLS HOSTEL","10","2"
"178270","200","HOSTEL - I","100","1"
"165675","384","Pratapgad","370","1"
"168438","120","New Boys hostel","35","1"
"187821","200","Karuna College of Nursing girls hostel","129","2"
"180834","0","GPP GIRL'S HOSTEL","0","2"
"171934","50","Sakthi Hostel","1","2"
"188255","200","ROSAMMALTTI","11","2"
"190238","45","KURUDA BOYS HOSTEL","39","1"
"151241","100","Rajat Girls Hostel, Shakti Nagar Lucknow","100","2"
"153203","20","Shantisadan Boys Hostel - International - Girls","20","2"
"191072","200","C.S.I Nursing Hostel","124","2"
"160862","160","Narmada Girls Hostel","74","2"
"178541","250","minerva nursing girls hostel","210","2"
"180943","132","Kinnera Boys Hostel","110","1"
"151621","50","KIT BOY'S HOSTEL","0","1"
"180914","30","yashoda kunwar hostel","10","2"
"183353","180","SECAB Boys Hostel","108","1"
"156568","2","Bhatia Hostel","6","1"
"180658","100","LARANG SAI BOY'S HOSTEL","87","1"
"156942","24","Barnagar College Womens' Hostel","14","2"
"165670","120","Dorm III","50","1"
"156284","20","MARUTHI-1 (OVERSEAS)","8","1"
"191389","30","Girls Hostel Vijay Group of Institute,NerChowk","10","2"
"158851","16","BOYS' HOSTEL-5","16","1"
"170426","4","NRI - III","210","1"
"182745","120","CET Payyanur","33","1"
"148619","60","Nursing Hostel","74","2"
"150387","120","K.J.Somaiya Student Nurses Hostel","95","2"
"192463","30","SATNAM KAUR GIRLS HOSTEL","15","2"
"166159","180","Girls Hostel","74","2"
"163281","152","Girls Hostel","5","2"
"163990","210","Utkalmani Chatrabas","165","1"
"173721","75","Varuthi hostel","0","2"
"161210","100","Girls Hostel (Welfare)","100","2"
"164401","20","Boys' Hostel","20","1"
"159308","532","West Side Hostel","467","1"
"185048","160","Beehive boys Hostel","50","1"
"174362","931","Kaari Block -H - KTR","931","1"
"155935","45","Ambikaniketan Trust Hostel","21","1"
"178510","200","PADMAVATHI","200","2"
"192897","20","J.E.S. Nursing Boys Hostel","0","1"
"150150","203","Bhaikaka","134","1"
"179605","50","H B Baselius Paulose II Womens Hostel","36","2"
"188897","180","SALVATION ARMY GNM HOSTEL","62","2"
"180854","50","Sree Narayana College hostel for Women","50","2"
"170140","40","TVS HOSTEL","40","1"
"185572","175","MH-3","130","1"
"186850","20","HOSTEL-1","0","1"
"180589","126","Hostel E (Mahanadi)","147","2"
"151822","265","STUDENT NURSES QUARTERS","265","2"
"172076","50","sukhdei smarak","0","2"
"156725","100","BAM VIVEKANANDA BED COLLEGE","0","2"
"163750","143","Nursing Students Hostel","174","2"
"175086","258","C. V.Raman Girls' and New CVR Girls'Hostel","258","2"
"159044","98","K. J . Somaiya Medical College","71","3"
"159641","168","NURSING HOSTEL","168","3"
"193464","300","DENTAL COLLEGE HOSTEL DEMOTAND","250","2"
"188711","78","Hostel 10","36","1"
"193307","50","Priyadarshani Indira Gandhi Girls Hostel, Pusad","0","2"
"189840","198","Girls Hostel","81","2"
"183207","180","UG GIRLS","174","2"
"186363","0","Girls Hosel","0","2"
"169288","100","Mahila Mahavidyalaya, Girls Hostel.","88","2"
"185753","100","Global Hostel","14","1"
"188947","158","Block-C (MBBS Hostel)","69","1"
"165252","39","Krishna Hostel-II","37","1"
"174990","102","LALA MANGAT RAM","102","1"
"169572","100","VEGA HOSTEL","80","2"
"171993","102","P.G.Hostel-1","61","1"
"188581","50","SMT.PDMAVATIBAI GOVIND MALKODKAR LADIES HOSTEL","10","1"
"189400","62","Carmelaram","55","2"
"166352","200","Hostel No.2","200","2"
"168270","40","gurumandalashram","30","1"
"149978","150","Block C","135","1"
"172637","60","ANJALI SCHOOL OF NURSING, GIRLS HOSTEL","18","2"
"189080","160","SRI RAMAKRISHNA MISSION VIDYALAYA GANDHI TTI HOSTEL","0","1"
"169551","20","RENAISSANCE COLLEGE HOSTEL","20","1"
"193815","35","Girls Hostel","0","2"
"170306","196","Campus House","19","2"
"190532","100","Ramgarhia girls hostel","65","2"
"181808","120","Girls Hostel-1","112","2"
"154070","120","G.N.M. Hostel","40","2"
"169177","80","Shriramji Bhagdiya Boys Hostel","20","1"
"168995","100","ZENITH","98","2"
"174072","35","Girls Hostel","12","2"
"158624","50","KARNATAKA HOSTEL","10","1"
"157555","936","Hall of Residence - Men","931","1"
"175765","200","al azhar girls hostel 1","55","2"
"149875","10","Seva school of nursing Hostel","10","1"
"175221","150","GEETAI BOYS HOSTEL","147","1"
"170686","80","Gent's Hall","75","1"
"154121","35","Boys hostel for 2nd & 3rd year students","30","1"
"178890","60","Girls hostel","7","2"
"187272","300","sri vani college hostel","180","2"
"186677","80","nurse","10","2"
"152327","50","Late Laxmibai Gujar","19","1"
"170479","50","KMCT POLYTECHNIC GIRLS HOSTEL","50","2"
"186859","237","GDCH, Girls Hostel","237","2"
"174645","110","Prof. Vinod Jhaveri","18","1"
"182792","84","Shakthi 4","4","2"
"158414","300","Girls Hostel","45","2"
"157269","60","New Resident Hostel","38","1"
"174786","20","H  BLOCK","13","1"
"170026","36","GIRLS HOSTEL (OUT OF CAMPUS)","36","2"
"174999","300","TRINITY BOYS HOSTEL","70","1"
"192928","200","YAMUNA GIRL'S HOSTEL 2","125","2"
"158095","120","S N College, Old building","56","1"
"158729","50","Girls Hostel","50","2"
"166348","300","St. Ann's Girls Hostel","60","2"
"156740","77","Dr. S.C. Chakraborty Memorial Girls' Hostel","67","2"
"180807","150","SUNRISE GIRLS HOSTEL","100","2"
"190597","80","YASHWANT COLLEGE OF NURSING  BOYS HOSTEL","7","1"
"165003","40","WILL BE DECIDED LATER ON","0","2"
"189583","160","Government Nursing School Hostel","113","2"
"179590","25","52, Hazra Road Hostel , Kolkata -16","25","2"
"159144","50","Ayachit Boys Hostel","45","1"
"160624","80","Girls Hostel","60","2"
"164898","310","PESCE BOYS HOSTEL","310","1"
"165486","33","HIG-109 Kalinga Vihar","33","1"
"183051","295","Chitravathi","293","2"
"175460","250","Pandit Javaharlal Neharu, Latur","25","1"
"166044","32","Boys Hostel 3","78","1"
"180081","89","SMS GIRLS HOSTEL","83","2"
"184250","80","AFSAL HOSTEL","74","1"
"188851","50","VIVEKANAND GIRLS HOSTEL","0","2"
"175463","65","Boys Hostel","3","1"
"165791","40","Nurses Hostel","118","2"
"170728","450","Thanthai hans roever hostel","12","1"
"157188","100","M G S M","0","1"
"164661","80","NEHRU HOSTEL","76","1"
"178035","100","ADITYA BOYS HOSTEL02","60","1"
"184258","35","Salunki","34","2"
"175744","150","College Hostel","75","2"
"193153","65","NURSING HOSTEL 1","64","2"
"172242","100","PAUNA HOSTEL","70","2"
"164973","40","Kalpana Chawla Girls Hostel","0","2"
"162569","12","BOYS HOSTEL","12","1"
"190415","231","CHENGALPATTU MEDICAL COLLEGE","225","2"
"171108","30","Hasfa Complex","5","2"
"180792","90","CHAURASIA HOSTEL","0","1"
"159374","100","Vivek-3(Polytechnic in Animal Husbandry)","65","1"
"188845","250","Deogiri Boys Hostel","250","1"
"166687","60","Rishi Kumar Sanskrit Vidyalaya Chitrakoot Satna","51","1"
"171125","60","boys hostel","5","1"
"152940","304","govt.physiotherapy hostel","36","2"
"164277","140","SPCE BOYS HOSTEL","131","1"
"191708","80","Hostel No 2 (Boys)","46","1"
"186745","150","wular hostel","30","1"
"190237","35","MOHANTY BABU GIRLS HOSTEL","25","2"
"188769","120","MEERA SCHOOL OF NURSING","20","2"
"156367","500","Adhiparaskthi Men's hostel","410","1"
"171635","110","Kombirei","101","2"
"178354","150","Pragjyotika Women's Hostel","149","2"
"185694","50","sowkhya boys hostel","8","1"
