"college_institution_id","student_hostel_id","survey_year"
"17267","190418","2015"
"13170","190422","2015"
"39646","190428","2015"
"9656","190430","2015"
"49008","190431","2015"
"49008","190432","2015"
"49008","190433","2015"
"7990","190439","2015"
"45545","190446","2015"
"45545","190447","2015"
"55232","190458","2015"
"55232","190459","2015"
"15225","190466","2015"
"15225","190467","2015"
"48218","190468","2015"
"48218","190469","2015"
"9619","190470","2015"
"38723","190471","2015"
"38723","190472","2015"
"21079","190473","2015"
"21079","190474","2015"
"26414","190478","2015"
"26414","190479","2015"
"19296","190480","2015"
"19296","190481","2015"
"43741","190482","2015"
"17802","190483","2015"
"17802","190484","2015"
"22146","190485","2015"
"51272","190486","2015"
"22469","190487","2015"
"22469","190488","2015"
"43678","190489","2015"
"35202","190490","2015"
"27023","190492","2015"
"27023","190493","2015"
"47189","190496","2015"
"47189","190497","2015"
"55137","190498","2015"
"51316","190499","2015"
"51316","190500","2015"
"54905","190501","2015"
"54905","190502","2015"
"9610","190505","2015"
"48168","190510","2015"
"55220","190511","2015"
"55220","190512","2015"
"47171","190513","2015"
"47171","190514","2015"
"47171","190515","2015"
"47171","190516","2015"
"31837","190517","2015"
"8011","190519","2015"
"8011","190520","2015"
"8011","190521","2015"
"8163","190522","2015"
"8163","190523","2015"
"39015","190533","2015"
"30321","190550","2015"
"39548","190551","2015"
"39548","190552","2015"
"11555","190555","2015"
"11555","190556","2015"
"48448","190559","2015"
"48448","190560","2015"
"54065","190561","2015"
"31888","190565","2015"
"31888","190566","2015"
"10225","190571","2015"
"10225","190572","2015"
"10225","190573","2015"
"55255","190574","2015"
"55255","190575","2015"
"48103","190576","2015"
"9641","190577","2015"
"9641","190578","2015"
"15311","190579","2015"
"8257","190580","2015"
"8257","190581","2015"
"34321","190583","2015"
"19260","190586","2015"
"8787","190587","2015"
"8787","190588","2015"
"27028","190589","2015"
"27028","190590","2015"
"50961","190594","2015"
"50961","190595","2015"
"55157","190596","2015"
"55157","190597","2015"
"11369","190605","2015"
"11369","190606","2015"
"54930","190607","2015"
"54930","190608","2015"
"43789","190610","2015"
"43789","190611","2015"
"45560","190627","2015"
"11554","190630","2015"
"11554","190631","2015"
"11554","190632","2015"
"11554","190633","2015"
"11554","190634","2015"
"11554","190635","2015"
"11554","190636","2015"
"11625","190637","2015"
"11625","190638","2015"
"49245","190647","2015"
"49245","190648","2015"
"14958","190651","2015"
"14958","190652","2015"
"10215","190653","2015"
"10215","190654","2015"
"10215","190655","2015"
"10215","190656","2015"
"10215","190657","2015"
"10215","190658","2015"
"30612","190660","2015"
"7426","190677","2015"
"51407","190689","2015"
"51407","190690","2015"
"8262","190691","2015"
"8281","190692","2015"
"30190","190698","2015"
"30190","190699","2015"
"47066","190700","2015"
"47066","190701","2015"
"35510","190702","2015"
"51631","190708","2015"
"50533","190709","2015"
"50438","190710","2015"
"50438","190711","2015"
"8144","190712","2015"
"8144","190713","2015"
"13998","190721","2015"
"13998","190722","2015"
"48216","190723","2015"
"35881","190724","2015"
"55219","190725","2015"
"11568","190726","2015"
"11568","190727","2015"
"11560","190728","2015"
"23885","190729","2015"
"14823","190742","2015"
"8744","190743","2015"
"30428","190744","2015"
"30428","190745","2015"
"44572","190746","2015"
"44572","190747","2015"
"44572","190748","2015"
"44572","190749","2015"
"44572","190750","2015"
"44572","190751","2015"
"55141","190752","2015"
"43976","190755","2015"
"8047","190756","2015"
"8047","190757","2015"
"8047","190758","2015"
"36530","190759","2015"
"36530","190760","2015"
"36530","190761","2015"
"7560","190762","2015"
"48212","190778","2015"
"48212","190779","2015"
"48212","190780","2015"
"48212","190781","2015"
"48212","190782","2015"
"48212","190783","2015"
"17517","190786","2015"
"54561","190787","2015"
"48111","190788","2015"
"19308","190791","2015"
"43902","190792","2015"
"43902","190793","2015"
"43902","190794","2015"
"35937","190795","2015"
"51041","190796","2015"
"52682","190818","2015"
"52682","190819","2015"
"43134","190832","2015"
"43134","190833","2015"
"47136","190834","2015"
"47136","190835","2015"
"47999","190836","2015"
"47999","190837","2015"
"13742","190843","2015"
"13742","190844","2015"
"35244","190846","2015"
"35244","190847","2015"
"8739","190850","2015"
"8739","190851","2015"
"35125","190852","2015"
"35125","190853","2015"
"55143","190854","2015"
"55143","190855","2015"
"20828","190856","2015"
"20828","190857","2015"
"52009","190865","2015"
"43887","190866","2015"
"43887","190867","2015"
"43887","190868","2015"
"43889","190870","2015"
"43889","190871","2015"
"35149","190872","2015"
"6385","190878","2015"
"18521","190879","2015"
"14608","190880","2015"
"47141","190881","2015"
"47141","190882","2015"
"47141","190883","2015"
"47141","190884","2015"
"35112","190885","2015"
"8073","190886","2015"
"8073","190887","2015"
"43257","190890","2015"
"43257","190891","2015"
"43257","190892","2015"
"43257","190893","2015"
"8737","190894","2015"
"35287","190895","2015"
"35287","190896","2015"
"43874","190899","2015"
"43874","190900","2015"
"29199","190905","2015"
"29199","190906","2015"
"45324","190907","2015"
"11363","190908","2015"
"11363","190909","2015"
"45945","190910","2015"
"45945","190911","2015"
"47188","190912","2015"
"47188","190913","2015"
"48198","190917","2015"
"48198","190918","2015"
"10222","190919","2015"
"11447","190920","2015"
"11447","190921","2015"
"11447","190922","2015"
"30468","190936","2015"
"30468","190937","2015"
"30376","190938","2015"
"30454","190939","2015"
"30454","190940","2015"
"45789","190941","2015"
"45789","190942","2015"
"45789","190943","2015"
"45789","190944","2015"
"45348","190945","2015"
"35175","190946","2015"
"35175","190947","2015"
"24542","190949","2015"
"24542","190950","2015"
"6550","190955","2015"
"6550","190956","2015"
"8191","190957","2015"
"8191","190958","2015"
"35170","190961","2015"
"35170","190962","2015"
"30567","190981","2015"
"30567","190982","2015"
"43694","190984","2015"
"55140","190987","2015"
"55140","190988","2015"
"51324","190989","2015"
"8408","190990","2015"
"8408","190991","2015"
"8408","190992","2015"
"8408","190993","2015"
"8408","190994","2015"
"8408","190995","2015"
"8408","190996","2015"
"8408","190997","2015"
"8408","190998","2015"
"8408","190999","2015"
"8408","191000","2015"
"8408","191001","2015"
"8408","191002","2015"
"8408","191003","2015"
"8408","191004","2015"
"8408","191005","2015"
"8408","191006","2015"
"7991","191007","2015"
"7991","191008","2015"
"44566","191030","2015"
"44566","191031","2015"
"44566","191032","2015"
"44566","191033","2015"
"44566","191034","2015"
"44566","191035","2015"
"44566","191036","2015"
"44566","191037","2015"
"8234","191038","2015"
"55082","191049","2015"
"55082","191050","2015"
"55138","191051","2015"
"51551","191052","2015"
"51551","191053","2015"
"46192","191054","2015"
"46192","191055","2015"
"43868","191056","2015"
"42137","191057","2015"
"42137","191058","2015"
"10214","191060","2015"
"10214","191061","2015"
"10214","191062","2015"
"10214","191063","2015"
"10214","191064","2015"
"10214","191065","2015"
"10214","191066","2015"
"10214","191067","2015"
"38324","191068","2015"
"45794","191069","2015"
"45470","191070","2015"
"45470","191071","2015"
"30649","191072","2015"
"22184","191073","2015"
"22184","191074","2015"
"8167","191076","2015"
"36080","191077","2015"
"36080","191078","2015"
"35222","191079","2015"
"35222","191080","2015"
"42998","191081","2015"
"48177","191082","2015"
"48177","191083","2015"
"48177","191084","2015"
"30609","191085","2015"
"11406","191086","2015"
"11406","191087","2015"
"55127","191088","2015"
"32695","191089","2015"
"14820","191090","2015"
"14820","191091","2015"
"55166","191095","2015"
"14591","191096","2015"
"14591","191097","2015"
"39757","191101","2015"
"39757","191102","2015"
"55274","191103","2015"
"55274","191104","2015"
"55274","191105","2015"
"30619","191107","2015"
"30619","191108","2015"
"30619","191109","2015"
"30619","191110","2015"
"30619","191111","2015"
"44000","191112","2015"
"30601","191113","2015"
"35245","191115","2015"
"18438","191116","2015"
"18438","191117","2015"
"16737","191126","2015"
"16737","191127","2015"
"18254","191129","2015"
"48127","191130","2015"
"35279","191131","2015"
"44557","191132","2015"
"44557","191133","2015"
"50800","191134","2015"
"47477","191137","2015"
"47477","191138","2015"
"24508","191141","2015"
"24508","191142","2015"
"37020","191143","2015"
"8250","191147","2015"
"8250","191148","2015"
"8250","191149","2015"
"8250","191150","2015"
"11811","191151","2015"
"11811","191152","2015"
"11811","191153","2015"
"8159","191155","2015"
"8159","191156","2015"
"33329","191158","2015"
"6501","191159","2015"
"32982","191160","2015"
"32982","191161","2015"
"55114","191162","2015"
"55114","191163","2015"
"30323","191164","2015"
"30323","191165","2015"
"42834","191168","2015"
"19922","191169","2015"
"19922","191170","2015"
"42890","191171","2015"
"8771","191174","2015"
"35883","191175","2015"
"16428","191176","2015"
"16428","191177","2015"
"16428","191178","2015"
"16428","191179","2015"
"44012","191180","2015"
"43783","191181","2015"
"52126","191182","2015"
"37035","191183","2015"
"37035","191184","2015"
"43949","191185","2015"
"43982","191186","2015"
"43982","191187","2015"
"50802","191188","2015"
"41663","191190","2015"
"41663","191191","2015"
"48112","191192","2015"
"48112","191193","2015"
"48112","191194","2015"
"29157","191196","2015"
"29157","191197","2015"
"21230","191198","2015"
"21230","191199","2015"
"16589","191200","2015"
"16589","191201","2015"
"18448","191202","2015"
"30374","191208","2015"
"30374","191209","2015"
"30374","191210","2015"
"50804","191213","2015"
"11656","191214","2015"
"11656","191215","2015"
"51349","191218","2015"
"8276","191224","2015"
"8276","191225","2015"
"43681","191226","2015"
"43681","191227","2015"
"43926","191228","2015"
"44003","191229","2015"
"43968","191230","2015"
"51520","191231","2015"
"20954","191234","2015"
"20954","191235","2015"
"20954","191236","2015"
"20954","191237","2015"
"30422","191242","2015"
"30422","191243","2015"
"30422","191244","2015"
"30422","191245","2015"
"30422","191246","2015"
"30422","191247","2015"
"43625","191248","2015"
"40125","191249","2015"
"20902","191250","2015"
"20902","191251","2015"
"51601","191252","2015"
"51601","191253","2015"
"43618","191254","2015"
"8094","191255","2015"
"8094","191256","2015"
"48109","191259","2015"
"43840","191264","2015"
"50798","191266","2015"
"50798","191267","2015"
"13962","191271","2015"
"44006","191272","2015"
"44006","191273","2015"
"8271","191274","2015"
"43946","191275","2015"
"43946","191276","2015"
"43946","191277","2015"
"43946","191278","2015"
"43946","191279","2015"
"43946","191280","2015"
"19291","191283","2015"
"16433","191284","2015"
"16433","191285","2015"
"16433","191286","2015"
"16433","191287","2015"
"16433","191288","2015"
"16433","191289","2015"
"16433","191290","2015"
"16433","191291","2015"
"43964","191294","2015"
"43964","191295","2015"
"33007","191298","2015"
"33007","191299","2015"
"8164","191300","2015"
"13965","191301","2015"
"55111","191302","2015"
"55111","191303","2015"
"16297","191305","2015"
"16297","191306","2015"
"17833","191307","2015"
"17833","191308","2015"
"43928","191310","2015"
"43928","191311","2015"
"19278","191314","2015"
"8089","191322","2015"
"8089","191323","2015"
"8089","191324","2015"
"43921","191325","2015"
"43921","191326","2015"
"20748","191329","2015"
"20748","191330","2015"
"30509","191331","2015"
"21085","191342","2015"
"27802","191343","2015"
"44804","191346","2015"
"44804","191347","2015"
"43587","191348","2015"
"43587","191349","2015"
"32742","191350","2015"
"32742","191351","2015"
"7584","191352","2015"
"7584","191353","2015"
"54589","191354","2015"
"54589","191355","2015"
"47091","191361","2015"
"31788","191362","2015"
"39518","191363","2015"
"39518","191364","2015"
"39518","191365","2015"
"46691","191373","2015"
"46691","191374","2015"
"29132","191375","2015"
"19652","191376","2015"
"19652","191377","2015"
"43922","191378","2015"
"43922","191379","2015"
"53612","191384","2015"
"53612","191385","2015"
"16457","191386","2015"
"16457","191387","2015"
"19297","191388","2015"
"11281","191389","2015"
"11281","191390","2015"
"44577","191391","2015"
"44577","191392","2015"
"21152","191393","2015"
"8060","191412","2015"
"8060","191413","2015"
"8060","191414","2015"
"48180","191415","2015"
"48180","191416","2015"
"11297","191417","2015"
"50390","191419","2015"
"50390","191420","2015"
"16379","191421","2015"
"16379","191422","2015"
"43911","191430","2015"
"54274","191431","2015"
"54274","191432","2015"
"11663","191433","2015"
"26398","191449","2015"
"17797","191450","2015"
"450","191458","2015"
"450","191459","2015"
"11723","191461","2015"
"11723","191462","2015"
"23907","191463","2015"
"23907","191464","2015"
"43897","191466","2015"
"43897","191467","2015"
"43801","191470","2015"
"19643","191472","2015"
"19643","191473","2015"
"55129","191476","2015"
"11289","191477","2015"
"36457","191478","2015"
"36457","191479","2015"
"19200","191480","2015"
"19200","191481","2015"
"40513","191482","2015"
"40513","191483","2015"
"28207","191484","2015"
"48128","191485","2015"
"48128","191486","2015"
"54739","191488","2015"
"14795","191489","2015"
"44569","191491","2015"
"44569","191492","2015"
"44569","191493","2015"
"44569","191494","2015"
"44569","191495","2015"
"44569","191496","2015"
"11781","191497","2015"
"31883","191502","2015"
"31883","191503","2015"
"31883","191504","2015"
"6414","191505","2015"
"6414","191506","2015"
"6414","191507","2015"
"6414","191508","2015"
"6414","191509","2015"
"6414","191510","2015"
"27012","191512","2015"
"30333","191515","2015"
"30333","191516","2015"
"30333","191517","2015"
"29135","191518","2015"
"29135","191519","2015"
"10424","191521","2015"
"54947","191522","2015"
"54947","191523","2015"
"11785","191524","2015"
"11785","191525","2015"
"33318","191526","2015"
"11545","191527","2015"
"11545","191528","2015"
"32969","191529","2015"
"16973","191534","2015"
"16973","191535","2015"
"55337","191536","2015"
"55337","191537","2015"
"51630","191538","2015"
"51630","191539","2015"
"24055","191541","2015"
"24055","191542","2015"
"24055","191543","2015"
"24055","191544","2015"
"52081","191546","2015"
"52081","191547","2015"
"43856","191548","2015"
"43856","191549","2015"
"17620","191553","2015"
"17620","191554","2015"
"43790","191555","2015"
"43790","191556","2015"
"48201","191557","2015"
"48201","191558","2015"
"31849","191559","2015"
"17787","191560","2015"
"18431","191561","2015"
"18431","191562","2015"
"55087","191570","2015"
"55087","191571","2015"
"55088","191572","2015"
"55088","191573","2015"
"55089","191574","2015"
"55089","191575","2015"
"55090","191576","2015"
"55090","191577","2015"
"39526","191580","2015"
"8112","191584","2015"
"8112","191585","2015"
"30356","191586","2015"
"50707","191589","2015"
"50707","191590","2015"
"6516","191591","2015"
"6516","191592","2015"
"36969","191593","2015"
"36969","191594","2015"
"36969","191595","2015"
"36969","191596","2015"
"36969","191597","2015"
"36969","191598","2015"
"36969","191599","2015"
"22170","191600","2015"
"22170","191601","2015"
"55303","191602","2015"
"55303","191603","2015"
"46257","191614","2015"
"46257","191615","2015"
"46257","191616","2015"
"39847","191619","2015"
"39847","191620","2015"
"43979","191621","2015"
"43979","191622","2015"
"41628","191642","2015"
"54642","191643","2015"
"35938","191647","2015"
"35938","191648","2015"
"41572","191651","2015"
"41572","191652","2015"
"43837","191653","2015"
"41609","191657","2015"
"32965","191658","2015"
"32965","191659","2015"
"32965","191660","2015"
"32965","191661","2015"
"45970","191662","2015"
"45970","191663","2015"
"55275","191667","2015"
"55275","191668","2015"
"55276","191669","2015"
"55276","191670","2015"
"55277","191671","2015"
"55277","191672","2015"
"17647","191673","2015"
"10817","191674","2015"
"19881","191675","2015"
"51640","191684","2015"
"11392","191691","2015"
"11392","191692","2015"
"43612","191693","2015"
"43612","191694","2015"
"11535","191695","2015"
"11535","191696","2015"
"51494","191697","2015"
"51494","191698","2015"
"54038","191706","2015"
"54038","191707","2015"
"41604","191708","2015"
"41604","191709","2015"
"41604","191710","2015"
"33641","191711","2015"
"33641","191712","2015"
"33641","191713","2015"
"33641","191714","2015"
"31773","191715","2015"
"43959","191716","2015"
"14368","191719","2015"
"14368","191720","2015"
"11571","191722","2015"
"11571","191723","2015"
"8080","191727","2015"
"29037","194374","2015"
"41733","191730","2015"
"41733","191732","2015"
"11285","191734","2015"
"11599","191735","2015"
"51502","191736","2015"
"51502","191737","2015"
"11523","191738","2015"
"11523","191739","2015"
"20643","191740","2015"
"43965","191742","2015"
"43965","191743","2015"
"43965","191744","2015"
"43965","191745","2015"
"43965","191746","2015"
"48104","191748","2015"
"48104","191749","2015"
"48104","191750","2015"
"48104","191751","2015"
"48104","191752","2015"
"48104","191753","2015"
"11361","191754","2015"
"40703","191756","2015"
"40703","191757","2015"
"28257","191764","2015"
"43331","191765","2015"
"43331","191766","2015"
"43331","191767","2015"
"13737","191768","2015"
"13737","191769","2015"
"21425","191770","2015"
"21425","191771","2015"
"40063","191772","2015"
"40063","191773","2015"
"40063","191774","2015"
"35213","191775","2015"
"50683","191776","2015"
"50683","191777","2015"
"55356","191778","2015"
"34526","191781","2015"
"34526","191782","2015"
"28012","191783","2015"
"28012","191784","2015"
"35106","191785","2015"
"35106","191786","2015"
"43019","191790","2015"
"43019","191791","2015"
"20753","191793","2015"
"6469","191796","2015"
"43779","191797","2015"
"43779","191798","2015"
"41403","191802","2015"
"41403","191803","2015"
"15393","191806","2015"
"28062","191807","2015"
"28062","191808","2015"
"41728","191809","2015"
"43878","191810","2015"
"19023","191811","2015"
"30091","191820","2015"
"30091","191821","2015"
"33774","191822","2015"
"33774","191823","2015"
"33774","191824","2015"
"50526","191825","2015"
"50526","191826","2015"
"35335","191827","2015"
"35335","191828","2015"
"35335","191829","2015"
"35335","191830","2015"
"35335","191831","2015"
"35335","191832","2015"
"35335","191833","2015"
"35335","191834","2015"
"7976","191835","2015"
"7976","191836","2015"
"51626","191837","2015"
"51778","191838","2015"
"48096","191839","2015"
"39543","191840","2015"
"39543","191841","2015"
"39543","191842","2015"
"43873","191843","2015"
"43873","191844","2015"
"48094","191848","2015"
"48094","191849","2015"
"55189","191851","2015"
"55189","191852","2015"
"9428","191853","2015"
"9428","191854","2015"
"30216","191856","2015"
"8233","191857","2015"
"8233","191858","2015"
"35840","191859","2015"
"35840","191860","2015"
"24310","191861","2015"
"11450","191862","2015"
"11450","191863","2015"
"55345","191864","2015"
"13736","191865","2015"
"13736","191866","2015"
"54028","191867","2015"
"11761","191868","2015"
"11761","191869","2015"
"46228","191870","2015"
"46228","191871","2015"
"46228","191872","2015"
"35426","191873","2015"
"8120","191875","2015"
"8120","191876","2015"
"8120","191877","2015"
"10621","191879","2015"
"10621","191880","2015"
"50527","191894","2015"
"50527","191895","2015"
"55139","191896","2015"
"55342","191897","2015"
"39803","191898","2015"
"39803","191899","2015"
"55416","191918","2015"
"55416","191919","2015"
"33958","191920","2015"
"33958","191921","2015"
"52001","191928","2015"
"52001","191929","2015"
"52001","191930","2015"
"52001","191931","2015"
"47391","191932","2015"
"51999","191933","2015"
"30446","191934","2015"
"30446","191935","2015"
"30446","191936","2015"
"30446","191937","2015"
"30446","191938","2015"
"43707","191939","2015"
"43707","191940","2015"
"48141","191941","2015"
"48141","191942","2015"
"17187","191943","2015"
"11562","191953","2015"
"11562","191954","2015"
"11827","191947","2015"
"11827","191948","2015"
"11827","191949","2015"
"11827","191950","2015"
"11827","191951","2015"
"11827","191952","2015"
"11734","191955","2015"
"11734","191956","2015"
"11734","191957","2015"
"11734","191958","2015"
"10419","191959","2015"
"10419","191960","2015"
"50866","191961","2015"
"50866","191962","2015"
"11623","191965","2015"
"11623","191966","2015"
"48113","191970","2015"
"13940","191971","2015"
"13940","191972","2015"
"41784","191989","2015"
"41784","191990","2015"
"48222","191991","2015"
"48222","191992","2015"
"28657","191993","2015"
"11684","191994","2015"
"11684","191995","2015"
"11684","191996","2015"
"43738","191997","2015"
"43738","191998","2015"
"47475","191999","2015"
"47475","192000","2015"
"55354","192001","2015"
"55354","192002","2015"
"55176","192003","2015"
"55176","192004","2015"
"34616","192005","2015"
"54444","192006","2015"
"54444","192007","2015"
"54444","192008","2015"
"43703","192009","2015"
"39764","192010","2015"
"39764","192011","2015"
"51586","192012","2015"
"43972","192013","2015"
"43972","192014","2015"
"8235","192015","2015"
"48144","192016","2015"
"50755","192018","2015"
"50755","192019","2015"
"55218","192020","2015"
"55218","192021","2015"
"55340","192022","2015"
"55340","192023","2015"
"55404","192028","2015"
"55404","192029","2015"
"39600","192030","2015"
"51948","192031","2015"
"8121","192032","2015"
"29600","192033","2015"
"29600","192034","2015"
"51783","192045","2015"
"48182","192046","2015"
"48182","192047","2015"
"43679","192048","2015"
"51318","192051","2015"
"51318","192052","2015"
"36033","192062","2015"
"36033","192063","2015"
"41237","192064","2015"
"35226","192065","2015"
"35226","192066","2015"
"39824","192069","2015"
"45226","192070","2015"
"9822","192072","2015"
"10842","192074","2015"
"10842","192075","2015"
"10842","192076","2015"
"10842","192077","2015"
"27024","192083","2015"
"27024","192084","2015"
"44433","192085","2015"
"27020","192086","2015"
"27020","192087","2015"
"1071","192114","2015"
"1071","192115","2015"
"43984","192117","2015"
"52094","192118","2015"
"8009","192125","2015"
"8009","192126","2015"
"43937","192127","2015"
"55142","192128","2015"
"8769","192129","2015"
"8769","192130","2015"
"48610","192131","2015"
"48610","192132","2015"
"42053","192134","2015"
"42053","192135","2015"
"42053","192136","2015"
"42053","192137","2015"
"34469","192138","2015"
"27824","192140","2015"
"20616","192154","2015"
"20616","192155","2015"
"20616","192156","2015"
"20616","192157","2015"
"34531","192158","2015"
"13246","192159","2015"
"27695","192160","2015"
"27695","192161","2015"
"14307","192181","2015"
"13942","192184","2015"
"13942","192185","2015"
"13942","192186","2015"
"8053","192189","2015"
"8053","192190","2015"
"33315","192191","2015"
"33315","192192","2015"
"33315","192193","2015"
"33315","192194","2015"
"13834","192195","2015"
"10525","192196","2015"
"10525","192197","2015"
"8105","192198","2015"
"43290","192199","2015"
"43290","192200","2015"
"43290","192201","2015"
"43290","192202","2015"
"43290","192203","2015"
"43290","192204","2015"
"43290","192205","2015"
"43290","192206","2015"
"24165","192208","2015"
"30418","192209","2015"
"54641","192210","2015"
"41806","192213","2015"
"27894","192214","2015"
"48097","192215","2015"
"32972","192219","2015"
"32972","192220","2015"
"32972","192221","2015"
"43939","192226","2015"
"43939","192227","2015"
"16357","192228","2015"
"32967","192231","2015"
"49259","192232","2015"
"24240","192233","2015"
"24240","192234","2015"
"24240","192235","2015"
"24240","192236","2015"
"30578","192240","2015"
"43931","192241","2015"
"43931","192242","2015"
"43931","192243","2015"
"43931","192244","2015"
"55289","192245","2015"
"27769","192246","2015"
"11730","192250","2015"
"31844","192251","2015"
"31844","192252","2015"
"23979","192253","2015"
"18707","192269","2015"
"39801","192270","2015"
"39801","192271","2015"
"55355","192272","2015"
"48132","192274","2015"
"48132","192275","2015"
"32953","192276","2015"
"32953","192277","2015"
"10311","192286","2015"
"30441","192290","2015"
"27792","192291","2015"
"27792","192292","2015"
"28750","192295","2015"
"28750","192296","2015"
"30390","192297","2015"
"52152","192298","2015"
"52152","192299","2015"
"42821","192300","2015"
"42121","192308","2015"
"13805","192309","2015"
"13805","192310","2015"
"30329","192312","2015"
"16387","192314","2015"
"16387","192315","2015"
"10413","192318","2015"
"10413","192319","2015"
"10291","192325","2015"
"10291","192326","2015"
"43265","192327","2015"
"43265","192328","2015"
"43265","192329","2015"
"43265","192330","2015"
"43265","192331","2015"
"43265","192332","2015"
"43265","192333","2015"
"43265","192334","2015"
"43265","192335","2015"
"43265","192336","2015"
"43265","192337","2015"
"43265","192338","2015"
"43265","192339","2015"
"43265","192340","2015"
"15193","192341","2015"
"15193","192342","2015"
"51382","194376","2015"
"24448","192348","2015"
"24448","192349","2015"
"34307","192350","2015"
"27891","192351","2015"
"46391","192352","2015"
"46391","192353","2015"
"25407","192354","2015"
"16415","192355","2015"
"16415","192356","2015"
"16412","192357","2015"
"16412","192358","2015"
"16375","192359","2015"
"16375","192360","2015"
"27132","192365","2015"
"10398","192366","2015"
"10398","192367","2015"
"10398","192368","2015"
"27712","192369","2015"
"27712","192370","2015"
"27712","192371","2015"
"27712","192372","2015"
"27712","192373","2015"
"27712","192374","2015"
"16422","192376","2015"
"16435","192377","2015"
"16435","192378","2015"
"16435","192379","2015"
"16435","192380","2015"
"45384","192381","2015"
"55253","192383","2015"
"52039","192386","2015"
"54647","192387","2015"
"54647","192388","2015"
"54647","192389","2015"
"54647","192390","2015"
"9390","192391","2015"
"9390","192392","2015"
"19734","192395","2015"
"28233","192397","2015"
"28233","192398","2015"
"45882","192399","2015"
"16741","192400","2015"
"16741","192401","2015"
"24372","192412","2015"
"40517","192415","2015"
"40517","192416","2015"
"41263","192417","2015"
"48098","192418","2015"
"48098","192419","2015"
"27902","192426","2015"
"33700","192432","2015"
"33700","192433","2015"
"28250","192436","2015"
"28250","192437","2015"
"28024","192438","2015"
"28024","192439","2015"
"43663","192442","2015"
"40883","192443","2015"
"39793","192444","2015"
"39793","192445","2015"
"28432","192446","2015"
"28432","192447","2015"
"28440","192448","2015"
"28440","192449","2015"
"15231","192451","2015"
"30646","192452","2015"
"28065","192453","2015"
"28065","192454","2015"
"41328","192455","2015"
"41328","192456","2015"
"30175","192457","2015"
"30175","192458","2015"
"55034","192461","2015"
"27675","192464","2015"
"27675","192465","2015"
"27675","192466","2015"
"27675","192467","2015"
"27675","192468","2015"
"23882","192471","2015"
"23882","192472","2015"
"13862","192473","2015"
"13862","192474","2015"
"30322","192477","2015"
"16437","192478","2015"
"16437","192479","2015"
"16419","192480","2015"
"11403","192481","2015"
"45977","192482","2015"
"55134","192483","2015"
"9671","192484","2015"
"15157","192485","2015"
"42128","192486","2015"
"42128","192487","2015"
"42128","192488","2015"
"32877","192490","2015"
"31856","192491","2015"
"10561","192492","2015"
"10561","192493","2015"
"10542","192496","2015"
"10542","192497","2015"
"13843","192498","2015"
"13843","192499","2015"
"13843","192500","2015"
"13843","192501","2015"
"13843","192502","2015"
"34656","192528","2015"
"34656","192529","2015"
"10834","192532","2015"
"10834","192533","2015"
"41550","192534","2015"
"43940","192535","2015"
"11786","192536","2015"
"28276","192539","2015"
"27636","192540","2015"
"27636","192541","2015"
"15125","192542","2015"
"17574","192550","2015"
"47145","192551","2015"
"47145","192552","2015"
"47122","192553","2015"
"47122","192554","2015"
"24040","192555","2015"
"24040","192556","2015"
"54834","192559","2015"
"28289","192567","2015"
"15961","192570","2015"
"51515","192571","2015"
"54836","192572","2015"
"30186","192574","2015"
"30186","192575","2015"
"30186","192576","2015"
"30186","192577","2015"
"13951","192581","2015"
"13951","192582","2015"
"43263","192583","2015"
"43263","192584","2015"
"43263","192585","2015"
"13944","192586","2015"
"13892","192587","2015"
"13892","192588","2015"
"28188","192591","2015"
"28188","192592","2015"
"33938","192593","2015"
"33938","192594","2015"
"17120","192601","2015"
"17120","192602","2015"
"30557","192603","2015"
"33010","192604","2015"
"33010","192605","2015"
"43012","192606","2015"
"54640","192607","2015"
"54640","192608","2015"
"54640","192609","2015"
"54640","192610","2015"
"54640","192611","2015"
"54640","192612","2015"
"54640","192613","2015"
"54640","192614","2015"
"30502","192618","2015"
"55401","192619","2015"
"55401","192620","2015"
"13933","192621","2015"
"24004","192623","2015"
"24004","192624","2015"
"21456","192625","2015"
"21456","192626","2015"
"21456","192627","2015"
"34749","192630","2015"
"34749","192631","2015"
"33724","192632","2015"
"28339","192633","2015"
"50786","192635","2015"
"50786","192636","2015"
"55291","192637","2015"
"55291","192638","2015"
"16113","192641","2015"
"30584","192642","2015"
"30584","192643","2015"
"30584","192644","2015"
"30357","192645","2015"
"55177","192647","2015"
"55177","192648","2015"
"13868","192649","2015"
"15327","192655","2015"
"27794","192656","2015"
"27794","192657","2015"
"15048","192658","2015"
"15048","192659","2015"
"16392","192663","2015"
"16392","192664","2015"
"16392","192665","2015"
"16392","192666","2015"
"16392","192667","2015"
"16392","192668","2015"
"16392","192669","2015"
"32908","192670","2015"
"32908","192671","2015"
"32908","192672","2015"
"30664","192675","2015"
"44427","192676","2015"
"10761","192677","2015"
"10761","192678","2015"
"30675","192679","2015"
"30675","192680","2015"
"30675","192681","2015"
"30675","192682","2015"
"28389","192695","2015"
"30657","192701","2015"
"30337","192711","2015"
"30337","192712","2015"
"30337","192713","2015"
"30337","192714","2015"
"41860","192715","2015"
"41860","192716","2015"
"41860","192717","2015"
"48117","192723","2015"
"48117","192724","2015"
"23904","192725","2015"
"42905","192727","2015"
"42905","192728","2015"
"43822","192729","2015"
"28054","192731","2015"
"28054","192732","2015"
