,id,no_of_libraries,no_of_laboratories,no_of_conference_halls,no_of_health_centers,no_of_computer_centers
22878,205994,1.0,1.0,1.0,1.0,1.0
22879,155145,1.0,1.0,1.0,1.0,1.0
22880,184363,1.0,1.0,1.0,1.0,1.0
22881,158594,1.0,1.0,1.0,0.0,1.0
22882,158044,1.0,91.0,9.0,1.0,1.0
22883,178107,1.0,1.0,1.0,0.0,1.0
22884,178817,1.0,1.0,1.0,1.0,1.0
22885,184658,1.0,1.0,1.0,1.0,1.0
22886,159569,1.0,1.0,1.0,1.0,1.0
22887,200924,1.0,1.0,1.0,1.0,1.0
22888,181905,1.0,1.0,1.0,1.0,1.0
22889,180406,1.0,0.0,0.0,0.0,1.0
22890,193767,1.0,4.0,1.0,0.0,0.0
22891,158589,1.0,0.0,1.0,0.0,1.0
22892,195304,1.0,1.0,0.0,0.0,1.0
22893,201399,1.0,1.0,1.0,0.0,1.0
22894,154809,0.0,0.0,0.0,0.0,0.0
22895,168952,1.0,1.0,1.0,0.0,1.0
22896,183512,1.0,1.0,1.0,0.0,1.0
22897,189247,1.0,3.0,1.0,1.0,1.0
22898,206597,1.0,1.0,1.0,0.0,1.0
22899,185312,1.0,1.0,1.0,1.0,1.0
22900,189855,1.0,1.0,1.0,1.0,1.0
22901,176279,1.0,1.0,1.0,0.0,1.0
22902,165190,1.0,1.0,1.0,0.0,1.0
22903,208690,1.0,1.0,1.0,1.0,1.0
22904,182381,1.0,1.0,0.0,0.0,1.0
22905,191412,1.0,1.0,1.0,0.0,0.0
22906,190005,1.0,1.0,1.0,0.0,1.0
22907,199552,1.0,8.0,1.0,1.0,1.0
22908,163344,1.0,0.0,0.0,0.0,0.0
22909,203518,1.0,1.0,1.0,1.0,1.0
22910,182357,1.0,1.0,1.0,1.0,1.0
22911,164451,1.0,20.0,1.0,1.0,3.0
22912,185948,1.0,13.0,1.0,0.0,1.0
22913,156965,1.0,0.0,0.0,0.0,1.0
22914,167788,1.0,8.0,1.0,1.0,1.0
22915,207867,1.0,1.0,1.0,0.0,1.0
22916,183227,1.0,13.0,1.0,1.0,1.0
22917,200775,1.0,1.0,1.0,1.0,0.0
22918,166257,1.0,1.0,1.0,0.0,1.0
22919,178791,0.0,0.0,0.0,0.0,0.0
22920,184832,1.0,1.0,0.0,0.0,1.0
22921,165098,1.0,24.0,0.0,0.0,1.0
22922,187953,1.0,2.0,1.0,0.0,1.0
22923,176972,1.0,1.0,1.0,1.0,1.0
22924,175441,1.0,17.0,1.0,0.0,3.0
22925,180818,1.0,5.0,0.0,0.0,1.0
22926,208451,1.0,40.0,3.0,1.0,1.0
22927,206401,1.0,1.0,1.0,0.0,1.0
22928,209708,1.0,1.0,1.0,0.0,1.0
22929,156608,1.0,5.0,0.0,0.0,1.0
22930,183655,1.0,1.0,1.0,0.0,0.0
22931,192374,1.0,9.0,0.0,0.0,1.0
22932,174979,1.0,0.0,0.0,0.0,1.0
22933,195716,1.0,1.0,1.0,1.0,1.0
22934,173844,1.0,1.0,0.0,1.0,1.0
22935,202885,1.0,1.0,1.0,1.0,1.0
22936,195794,1.0,9.0,1.0,1.0,1.0
22937,183186,1.0,4.0,2.0,1.0,3.0
22938,160223,1.0,1.0,1.0,1.0,1.0
22939,188003,1.0,5.0,1.0,0.0,1.0
22940,172294,1.0,3.0,2.0,0.0,3.0
22941,200087,1.0,0.0,1.0,0.0,1.0
22942,162511,1.0,1.0,1.0,1.0,1.0
22943,170561,1.0,0.0,1.0,1.0,1.0
22944,172674,1.0,1.0,1.0,1.0,1.0
22945,201490,1.0,1.0,1.0,1.0,1.0
22946,192105,1.0,1.0,1.0,0.0,1.0
22947,178388,1.0,6.0,1.0,0.0,1.0
22948,169326,1.0,0.0,1.0,1.0,1.0
22949,191039,1.0,1.0,1.0,1.0,1.0
22950,180490,2.0,1.0,0.0,0.0,1.0
22951,192515,1.0,1.0,1.0,1.0,1.0
22952,169858,1.0,1.0,1.0,1.0,1.0
22953,187968,1.0,1.0,1.0,1.0,1.0
22954,155074,1.0,13.0,1.0,1.0,1.0
22955,184332,1.0,1.0,1.0,0.0,1.0
22956,201052,1.0,6.0,1.0,0.0,1.0
22957,205762,1.0,1.0,1.0,1.0,1.0
22958,166630,1.0,1.0,1.0,0.0,0.0
22959,188602,1.0,1.0,1.0,1.0,1.0
22960,162728,1.0,0.0,1.0,0.0,1.0
22961,201549,1.0,1.0,1.0,1.0,1.0
22962,165142,1.0,1.0,1.0,0.0,1.0
22963,207826,1.0,0.0,0.0,0.0,1.0
22964,209795,1.0,1.0,1.0,0.0,1.0
22965,181017,1.0,1.0,1.0,1.0,1.0
22966,188874,1.0,1.0,1.0,0.0,1.0
22967,171301,1.0,1.0,1.0,1.0,1.0
22968,192051,1.0,1.0,1.0,1.0,1.0
22969,193873,1.0,0.0,1.0,1.0,1.0
22970,209853,1.0,0.0,1.0,0.0,1.0
22971,162290,1.0,1.0,0.0,0.0,1.0
22972,173284,1.0,3.0,0.0,0.0,1.0
22973,187070,1.0,1.0,0.0,0.0,1.0
22974,159132,1.0,1.0,2.0,0.0,1.0
22975,175299,1.0,1.0,1.0,0.0,1.0
22976,177539,1.0,1.0,0.0,0.0,1.0
22977,189965,1.0,1.0,1.0,1.0,0.0
22978,154786,1.0,1.0,1.0,0.0,1.0
22979,174664,1.0,9.0,0.0,0.0,1.0
22980,209822,1.0,0.0,1.0,0.0,0.0
22981,204611,1.0,1.0,1.0,0.0,1.0
22982,162540,1.0,1.0,0.0,0.0,1.0
22983,155099,1.0,1.0,1.0,0.0,1.0
22984,170350,1.0,1.0,1.0,1.0,1.0
22985,176193,1.0,1.0,1.0,1.0,1.0
22986,181056,1.0,1.0,1.0,0.0,1.0
22987,209446,1.0,0.0,1.0,1.0,1.0
22988,163125,1.0,1.0,1.0,1.0,1.0
22989,202168,1.0,1.0,1.0,1.0,1.0
22990,160613,1.0,1.0,1.0,1.0,1.0
22991,179417,1.0,9.0,1.0,1.0,1.0
22992,197708,1.0,1.0,0.0,0.0,1.0
22993,205637,1.0,1.0,1.0,0.0,1.0
22994,180442,1.0,1.0,1.0,1.0,1.0
22995,167387,1.0,1.0,1.0,1.0,1.0
22996,175411,1.0,1.0,1.0,1.0,1.0
22997,164955,1.0,0.0,1.0,1.0,1.0
22998,185728,1.0,22.0,0.0,0.0,1.0
22999,197794,1.0,1.0,0.0,0.0,0.0
23000,195532,1.0,1.0,0.0,0.0,1.0
23001,195232,1.0,7.0,1.0,1.0,1.0
23002,170365,1.0,1.0,1.0,0.0,1.0
23003,170916,1.0,1.0,1.0,1.0,1.0
23004,188445,1.0,8.0,1.0,1.0,1.0
23005,181170,1.0,23.0,5.0,0.0,1.0
23006,193554,0.0,0.0,0.0,0.0,0.0
23007,195685,1.0,1.0,1.0,1.0,1.0
23008,184766,1.0,1.0,1.0,0.0,0.0
23009,190555,1.0,40.0,2.0,0.0,2.0
23010,200709,1.0,12.0,1.0,1.0,1.0
23011,164743,1.0,1.0,0.0,0.0,0.0
23012,165782,1.0,1.0,0.0,0.0,4.0
23013,167409,1.0,0.0,1.0,0.0,1.0
23014,203110,1.0,0.0,0.0,0.0,0.0
23015,165839,1.0,2.0,1.0,0.0,0.0
23016,187804,1.0,4.0,0.0,0.0,1.0
23017,162294,1.0,1.0,1.0,1.0,1.0
23018,208326,1.0,1.0,1.0,1.0,1.0
23019,175611,0.0,0.0,0.0,0.0,0.0
23020,190209,1.0,1.0,1.0,1.0,1.0
23021,155146,1.0,1.0,1.0,0.0,1.0
23022,158465,1.0,1.0,1.0,1.0,1.0
23023,169494,1.0,1.0,0.0,0.0,1.0
23024,178976,0.0,0.0,0.0,0.0,0.0
23025,178814,1.0,4.0,0.0,0.0,1.0
23026,160325,1.0,0.0,0.0,0.0,1.0
23027,192795,1.0,1.0,1.0,1.0,1.0
23028,193898,1.0,0.0,0.0,0.0,1.0
23029,180175,1.0,16.0,1.0,0.0,1.0
23030,185242,1.0,5.0,0.0,0.0,1.0
23031,200803,1.0,1.0,1.0,1.0,1.0
23032,209584,1.0,5.0,0.0,0.0,1.0
23033,198506,2.0,55.0,7.0,1.0,1.0
23034,157410,1.0,0.0,1.0,0.0,0.0
23035,196357,1.0,7.0,1.0,0.0,3.0
23036,200947,1.0,5.0,1.0,1.0,1.0
23037,178055,1.0,1.0,1.0,1.0,1.0
23038,183485,1.0,1.0,0.0,0.0,0.0
23039,174444,1.0,1.0,1.0,1.0,1.0
23040,205362,1.0,48.0,1.0,1.0,1.0
23041,161076,1.0,1.0,1.0,1.0,1.0
23042,156448,1.0,1.0,1.0,1.0,1.0
23043,158900,1.0,1.0,0.0,0.0,1.0
23044,173408,1.0,6.0,0.0,1.0,1.0
23045,177944,0.0,0.0,0.0,0.0,0.0
23046,171485,1.0,1.0,1.0,0.0,0.0
23047,208085,1.0,1.0,1.0,1.0,1.0
23048,208644,1.0,8.0,1.0,0.0,2.0
23049,209637,1.0,9.0,1.0,1.0,1.0
23050,208891,1.0,1.0,0.0,1.0,1.0
23051,175326,1.0,1.0,1.0,0.0,1.0
23052,182711,1.0,15.0,1.0,1.0,1.0
23053,165394,1.0,0.0,1.0,1.0,1.0
23054,180572,1.0,0.0,0.0,0.0,1.0
23055,187925,1.0,1.0,1.0,1.0,1.0
23056,155955,1.0,1.0,1.0,1.0,1.0
23057,203451,1.0,1.0,0.0,1.0,1.0
23058,176687,1.0,1.0,1.0,1.0,1.0
23059,164447,1.0,1.0,1.0,0.0,1.0
23060,195494,1.0,15.0,1.0,0.0,1.0
23061,189636,1.0,1.0,0.0,0.0,0.0
23062,157492,1.0,1.0,1.0,0.0,1.0
23063,188292,2.0,9.0,0.0,1.0,1.0
23064,163762,1.0,1.0,0.0,0.0,0.0
23065,207589,1.0,2.0,0.0,0.0,1.0
23066,202257,1.0,1.0,0.0,0.0,1.0
23067,154780,1.0,0.0,1.0,0.0,1.0
23068,170641,1.0,1.0,1.0,1.0,1.0
23069,171375,1.0,1.0,1.0,1.0,1.0
23070,188142,1.0,0.0,1.0,0.0,1.0
23071,190377,1.0,0.0,0.0,0.0,0.0
23072,171747,1.0,1.0,1.0,0.0,1.0
23073,163159,1.0,1.0,1.0,0.0,1.0
23074,178451,1.0,1.0,1.0,1.0,1.0
23075,161016,1.0,1.0,1.0,1.0,1.0
23076,161339,1.0,1.0,0.0,0.0,0.0
23077,173669,1.0,0.0,1.0,0.0,1.0
23078,180472,1.0,1.0,1.0,1.0,1.0
23079,183509,1.0,4.0,1.0,1.0,1.0
23080,185844,1.0,1.0,1.0,0.0,1.0
23081,204710,1.0,1.0,1.0,1.0,1.0
23082,202525,1.0,0.0,1.0,0.0,1.0
23083,161036,1.0,7.0,1.0,0.0,1.0
23084,191902,1.0,1.0,1.0,1.0,1.0
23085,197351,1.0,1.0,1.0,1.0,1.0
23086,190373,1.0,5.0,1.0,1.0,1.0
23087,198634,2.0,0.0,0.0,0.0,1.0
23088,206555,1.0,1.0,0.0,1.0,1.0
23089,188201,1.0,1.0,1.0,1.0,1.0
23090,158630,1.0,1.0,1.0,0.0,1.0
23091,184945,1.0,7.0,1.0,1.0,1.0
23092,192094,1.0,0.0,0.0,1.0,1.0
23093,197209,1.0,0.0,0.0,0.0,1.0
23094,177662,1.0,1.0,1.0,0.0,1.0
23095,193577,1.0,1.0,1.0,0.0,1.0
23096,204843,1.0,4.0,0.0,0.0,0.0
23097,198250,1.0,2.0,1.0,0.0,1.0
23098,200629,1.0,1.0,0.0,0.0,1.0
23099,165744,1.0,1.0,1.0,1.0,1.0
23100,166660,1.0,1.0,1.0,1.0,1.0
23101,168973,1.0,3.0,0.0,0.0,1.0
23102,182109,1.0,1.0,1.0,1.0,1.0
23103,203863,1.0,0.0,0.0,0.0,1.0
23104,178273,1.0,8.0,1.0,1.0,1.0
23105,157689,1.0,0.0,1.0,0.0,1.0
23106,166976,1.0,1.0,1.0,1.0,1.0
23107,195337,1.0,1.0,1.0,1.0,1.0
23108,190907,1.0,25.0,1.0,1.0,3.0
23109,190540,1.0,0.0,1.0,0.0,1.0
23110,171579,1.0,1.0,1.0,1.0,1.0
23111,171970,1.0,2.0,0.0,0.0,1.0
23112,173974,1.0,1.0,1.0,0.0,1.0
23113,198148,1.0,1.0,1.0,0.0,1.0
23114,193736,1.0,1.0,1.0,1.0,1.0
23115,169056,1.0,7.0,1.0,0.0,1.0
23116,165189,1.0,1.0,1.0,0.0,1.0
23117,198489,1.0,6.0,0.0,0.0,1.0
23118,202465,1.0,0.0,2.0,0.0,1.0
23119,193418,1.0,45.0,1.0,0.0,1.0
23120,158634,1.0,0.0,1.0,1.0,0.0
23121,169441,1.0,1.0,1.0,0.0,0.0
23122,209163,1.0,5.0,1.0,1.0,1.0
23123,185617,1.0,16.0,0.0,1.0,3.0
23124,207346,1.0,1.0,0.0,0.0,1.0
23125,175828,1.0,0.0,0.0,0.0,1.0
23126,204518,1.0,1.0,1.0,0.0,1.0
23127,179012,0.0,0.0,0.0,0.0,0.0
23128,208920,1.0,0.0,0.0,0.0,0.0
23129,206069,1.0,0.0,0.0,0.0,0.0
23130,187824,1.0,5.0,1.0,0.0,1.0
23131,187383,0.0,0.0,0.0,0.0,0.0
23132,201581,1.0,0.0,0.0,0.0,1.0
23133,180602,1.0,1.0,1.0,0.0,1.0
23134,198757,1.0,5.0,1.0,0.0,1.0
23135,155440,1.0,0.0,1.0,0.0,1.0
23136,187602,1.0,5.0,1.0,3.0,1.0
23137,196226,1.0,0.0,0.0,0.0,0.0
23138,176926,1.0,1.0,1.0,1.0,1.0
23139,198759,1.0,1.0,1.0,1.0,1.0
23140,205498,1.0,1.0,0.0,0.0,1.0
23141,206684,1.0,1.0,1.0,1.0,1.0
23142,157750,1.0,8.0,0.0,0.0,1.0
23143,180075,0.0,0.0,0.0,0.0,0.0
23144,160925,1.0,1.0,1.0,1.0,1.0
23145,174318,1.0,1.0,0.0,0.0,0.0
23146,178818,1.0,1.0,1.0,1.0,1.0
23147,169436,1.0,0.0,1.0,0.0,1.0
23148,178922,1.0,6.0,1.0,0.0,1.0
23149,184834,1.0,0.0,1.0,1.0,1.0
23150,189325,1.0,1.0,1.0,0.0,1.0
23151,173048,1.0,1.0,1.0,1.0,1.0
23152,166920,0.0,0.0,0.0,0.0,0.0
23153,168794,1.0,0.0,0.0,0.0,1.0
23154,185257,1.0,12.0,1.0,1.0,1.0
23155,163150,1.0,1.0,1.0,0.0,1.0
23156,159613,1.0,1.0,0.0,0.0,0.0
23157,199868,1.0,1.0,1.0,0.0,1.0
23158,201780,1.0,0.0,0.0,0.0,0.0
23159,181457,1.0,1.0,1.0,1.0,1.0
23160,201125,1.0,1.0,1.0,0.0,1.0
23161,202962,1.0,1.0,1.0,1.0,1.0
23162,159251,1.0,1.0,1.0,0.0,1.0
23163,157834,1.0,0.0,1.0,0.0,1.0
23164,173499,1.0,1.0,1.0,1.0,1.0
23165,183980,1.0,13.0,0.0,0.0,1.0
23166,188878,1.0,6.0,1.0,0.0,1.0
23167,176974,1.0,0.0,0.0,0.0,0.0
23168,174144,2.0,1.0,1.0,1.0,2.0
23169,184304,1.0,1.0,1.0,0.0,1.0
23170,208237,1.0,3.0,1.0,1.0,1.0
23171,163370,1.0,1.0,1.0,0.0,1.0
23172,178009,1.0,1.0,1.0,0.0,1.0
23173,197395,1.0,1.0,1.0,1.0,1.0
23174,192120,1.0,0.0,0.0,0.0,1.0
23175,157040,1.0,0.0,1.0,0.0,1.0
23176,170592,1.0,1.0,1.0,0.0,1.0
23177,177099,1.0,1.0,1.0,1.0,1.0
23178,189671,1.0,1.0,1.0,1.0,1.0
23179,165311,1.0,1.0,1.0,1.0,1.0
23180,172654,1.0,0.0,1.0,0.0,1.0
23181,195028,1.0,87.0,1.0,1.0,1.0
23182,193253,1.0,2.0,1.0,0.0,3.0
23183,179502,1.0,1.0,1.0,0.0,1.0
23184,162186,1.0,4.0,1.0,0.0,0.0
23185,179149,1.0,1.0,1.0,0.0,1.0
23186,181948,1.0,1.0,1.0,1.0,1.0
23187,158078,1.0,1.0,0.0,1.0,1.0
23188,175448,1.0,1.0,1.0,1.0,1.0
23189,175654,1.0,1.0,1.0,0.0,0.0
23190,175864,1.0,1.0,1.0,0.0,1.0
23191,206517,1.0,1.0,1.0,0.0,1.0
23192,165414,1.0,45.0,3.0,1.0,1.0
23193,157693,1.0,1.0,0.0,0.0,1.0
23194,207985,1.0,1.0,0.0,0.0,1.0
23195,205431,1.0,1.0,1.0,1.0,1.0
23196,201820,0.0,1.0,0.0,0.0,1.0
23197,168808,1.0,1.0,1.0,1.0,1.0
23198,203805,1.0,1.0,1.0,0.0,1.0
23199,182518,1.0,16.0,1.0,1.0,5.0
23200,178283,1.0,0.0,1.0,0.0,1.0
23201,172122,1.0,1.0,1.0,1.0,1.0
23202,204846,2.0,2.0,0.0,0.0,3.0
23203,190457,1.0,0.0,1.0,0.0,1.0
23204,187728,1.0,1.0,1.0,0.0,0.0
23205,186333,0.0,0.0,0.0,0.0,0.0
23206,201935,1.0,1.0,1.0,1.0,1.0
23207,206078,1.0,1.0,0.0,0.0,1.0
23208,202806,1.0,1.0,1.0,1.0,1.0
23209,157509,1.0,1.0,1.0,1.0,1.0
23210,154541,1.0,1.0,1.0,1.0,1.0
23211,179659,1.0,0.0,1.0,0.0,1.0
23212,207332,1.0,2.0,0.0,0.0,1.0
23213,172800,1.0,1.0,1.0,1.0,1.0
23214,191318,1.0,1.0,1.0,1.0,1.0
23215,168039,1.0,0.0,1.0,0.0,1.0
23216,181419,1.0,1.0,1.0,0.0,1.0
23217,207825,1.0,1.0,1.0,0.0,1.0
23218,177400,1.0,1.0,1.0,1.0,0.0
23219,181445,1.0,5.0,1.0,0.0,1.0
23220,179715,9.0,9.0,9.0,4.0,1.0
23221,209946,1.0,1.0,1.0,1.0,1.0
23222,161837,1.0,0.0,1.0,1.0,1.0
23223,192580,1.0,1.0,1.0,1.0,1.0
23224,194730,7.0,30.0,4.0,1.0,1.0
23225,165149,1.0,0.0,1.0,0.0,1.0
23226,208716,1.0,1.0,1.0,1.0,1.0
23227,188933,1.0,1.0,1.0,1.0,1.0
23228,156255,1.0,1.0,1.0,1.0,1.0
23229,169435,1.0,1.0,0.0,0.0,1.0
23230,162923,0.0,0.0,1.0,0.0,0.0
23231,203574,1.0,1.0,1.0,0.0,1.0
23232,186799,1.0,1.0,1.0,0.0,1.0
23233,202956,1.0,49.0,1.0,1.0,1.0
23234,204071,1.0,1.0,1.0,1.0,1.0
23235,154557,1.0,1.0,1.0,1.0,1.0
23236,181417,1.0,1.0,0.0,1.0,1.0
23237,184793,1.0,1.0,0.0,0.0,1.0
23238,181846,1.0,1.0,1.0,0.0,1.0
23239,183931,1.0,1.0,1.0,1.0,1.0
23240,198635,1.0,15.0,1.0,1.0,1.0
23241,175307,1.0,7.0,0.0,0.0,1.0
23242,209279,0.0,0.0,0.0,0.0,0.0
23243,205092,1.0,7.0,1.0,1.0,1.0
23244,203259,1.0,8.0,1.0,1.0,1.0
23245,198512,1.0,1.0,1.0,1.0,1.0
23246,162344,1.0,0.0,1.0,0.0,1.0
23247,189093,1.0,0.0,1.0,0.0,0.0
23248,183916,1.0,1.0,1.0,1.0,1.0
23249,200101,1.0,1.0,1.0,0.0,1.0
23250,164029,1.0,11.0,1.0,1.0,1.0
23251,174354,1.0,1.0,1.0,1.0,1.0
23252,181154,1.0,1.0,1.0,1.0,1.0
23253,187152,1.0,1.0,1.0,1.0,1.0
23254,173433,1.0,0.0,0.0,0.0,0.0
23255,183421,1.0,15.0,2.0,0.0,2.0
23256,191869,1.0,6.0,1.0,0.0,1.0
23257,164517,1.0,0.0,0.0,0.0,0.0
23258,157502,1.0,0.0,0.0,0.0,1.0
23259,176561,1.0,0.0,1.0,0.0,1.0
23260,159121,1.0,1.0,1.0,0.0,1.0
23261,177026,1.0,0.0,1.0,0.0,1.0
23262,171480,1.0,1.0,0.0,0.0,1.0
23263,191330,1.0,8.0,2.0,2.0,1.0
23264,195050,1.0,6.0,0.0,0.0,1.0
23265,190035,1.0,1.0,1.0,1.0,1.0
23266,172392,1.0,0.0,0.0,0.0,0.0
23267,183149,1.0,1.0,1.0,1.0,1.0
23268,209656,1.0,7.0,0.0,0.0,0.0
23269,182376,1.0,1.0,1.0,1.0,7.0
23270,171406,1.0,1.0,1.0,1.0,1.0
23271,179893,1.0,1.0,1.0,1.0,1.0
23272,165020,1.0,1.0,0.0,0.0,1.0
23273,198445,1.0,0.0,0.0,0.0,1.0
23274,202272,1.0,1.0,1.0,0.0,0.0
23275,205085,1.0,1.0,1.0,1.0,1.0
23276,202215,1.0,0.0,0.0,0.0,1.0
23277,186742,1.0,2.0,1.0,0.0,2.0
23278,188755,1.0,1.0,1.0,0.0,1.0
23279,154810,1.0,1.0,1.0,0.0,1.0
23280,174261,1.0,1.0,1.0,0.0,1.0
23281,200959,1.0,1.0,1.0,0.0,1.0
23282,186579,1.0,0.0,1.0,1.0,1.0
23283,170954,1.0,1.0,1.0,1.0,1.0
23284,174675,1.0,1.0,1.0,0.0,1.0
23285,171973,1.0,1.0,0.0,0.0,0.0
23286,183273,1.0,1.0,1.0,0.0,1.0
23287,183406,1.0,1.0,1.0,1.0,1.0
23288,190310,1.0,1.0,1.0,1.0,1.0
23289,198213,1.0,1.0,1.0,0.0,1.0
23290,183921,1.0,0.0,1.0,1.0,1.0
23291,176582,1.0,8.0,1.0,0.0,1.0
23292,193651,1.0,0.0,0.0,1.0,1.0
23293,206504,1.0,1.0,0.0,0.0,0.0
23294,159869,1.0,1.0,1.0,1.0,1.0
23295,154773,1.0,1.0,1.0,1.0,1.0
23296,204541,1.0,0.0,0.0,0.0,1.0
23297,155180,1.0,16.0,0.0,1.0,1.0
23298,179695,1.0,16.0,1.0,1.0,1.0
23299,161717,1.0,1.0,1.0,1.0,1.0
23300,169479,0.0,0.0,0.0,0.0,0.0
23301,197949,1.0,5.0,1.0,1.0,1.0
23302,164931,6.0,10.0,6.0,2.0,6.0
23303,192528,1.0,1.0,0.0,0.0,1.0
23304,157778,1.0,6.0,1.0,1.0,1.0
23305,155114,1.0,7.0,1.0,1.0,1.0
23306,188662,1.0,1.0,1.0,1.0,1.0
23307,184463,1.0,1.0,1.0,1.0,1.0
23308,172599,1.0,3.0,0.0,0.0,1.0
23309,190041,1.0,15.0,4.0,1.0,1.0
23310,156439,1.0,1.0,1.0,0.0,1.0
23311,189701,1.0,1.0,0.0,0.0,1.0
23312,171867,1.0,1.0,0.0,1.0,0.0
23313,188804,1.0,0.0,0.0,0.0,1.0
23314,204618,1.0,0.0,0.0,0.0,1.0
23315,171685,1.0,7.0,1.0,0.0,1.0
23316,158023,1.0,1.0,1.0,1.0,1.0
23317,186556,1.0,1.0,1.0,0.0,1.0
23318,167978,1.0,1.0,1.0,1.0,1.0
23319,175656,1.0,3.0,1.0,0.0,0.0
23320,190865,1.0,1.0,1.0,0.0,1.0
23321,158168,1.0,1.0,0.0,0.0,0.0
23322,190526,1.0,1.0,1.0,0.0,1.0
23323,190627,1.0,1.0,0.0,0.0,1.0
23324,191404,1.0,0.0,0.0,1.0,1.0
23325,208171,1.0,1.0,1.0,0.0,1.0
23326,200430,1.0,0.0,0.0,0.0,1.0
23327,178514,1.0,1.0,1.0,0.0,1.0
23328,185691,1.0,1.0,0.0,0.0,1.0
23329,156716,1.0,1.0,1.0,1.0,1.0
23330,189212,1.0,0.0,1.0,1.0,1.0
23331,189993,1.0,6.0,1.0,0.0,1.0
23332,173069,1.0,1.0,1.0,0.0,1.0
23333,177773,1.0,4.0,1.0,0.0,1.0
23334,184445,0.0,1.0,0.0,0.0,0.0
23335,185878,1.0,1.0,1.0,1.0,1.0
23336,199774,1.0,10.0,1.0,0.0,1.0
23337,156835,1.0,1.0,1.0,0.0,1.0
23338,200267,1.0,1.0,1.0,0.0,1.0
23339,167372,1.0,5.0,1.0,1.0,1.0
23340,193679,1.0,1.0,1.0,0.0,1.0
23341,164132,1.0,1.0,0.0,1.0,1.0
23342,205672,1.0,1.0,0.0,0.0,1.0
23343,157954,1.0,1.0,1.0,0.0,0.0
23344,177021,1.0,0.0,0.0,0.0,1.0
23345,166235,1.0,1.0,0.0,1.0,1.0
23346,163230,1.0,1.0,1.0,1.0,1.0
23347,204575,1.0,72.0,1.0,1.0,1.0
23348,181034,1.0,1.0,1.0,0.0,1.0
23349,154778,1.0,1.0,1.0,0.0,1.0
23350,197709,2.0,3.0,1.0,0.0,1.0
23351,159520,1.0,1.0,1.0,1.0,1.0
23352,176217,1.0,1.0,1.0,0.0,1.0
23353,197938,1.0,1.0,1.0,1.0,1.0
23354,205277,1.0,1.0,1.0,0.0,1.0
23355,155466,1.0,6.0,1.0,0.0,1.0
23356,154452,1.0,1.0,1.0,1.0,1.0
23357,162349,1.0,9.0,1.0,1.0,1.0
23358,210025,1.0,1.0,1.0,0.0,0.0
23359,164373,1.0,1.0,0.0,0.0,0.0
23360,168016,1.0,1.0,1.0,0.0,1.0
23361,168574,1.0,2.0,0.0,0.0,1.0
23362,168471,1.0,0.0,1.0,1.0,1.0
23363,185079,1.0,1.0,1.0,1.0,1.0
23364,181503,1.0,0.0,0.0,0.0,0.0
23365,196031,1.0,1.0,1.0,1.0,1.0
23366,160455,1.0,1.0,0.0,0.0,1.0
23367,187587,1.0,1.0,1.0,1.0,1.0
23368,169656,1.0,1.0,1.0,0.0,1.0
23369,198502,1.0,1.0,1.0,0.0,1.0
23370,195860,1.0,1.0,0.0,0.0,1.0
23371,191701,1.0,6.0,1.0,0.0,1.0
23372,192380,1.0,5.0,1.0,0.0,1.0
23373,167319,1.0,1.0,1.0,0.0,1.0
23374,177012,1.0,0.0,0.0,0.0,1.0
23375,179520,1.0,1.0,1.0,0.0,1.0
23376,210056,0.0,0.0,0.0,0.0,0.0
23377,166640,1.0,10.0,1.0,1.0,1.0
23378,167360,1.0,0.0,1.0,0.0,1.0
23379,203217,1.0,1.0,1.0,0.0,1.0
23380,205948,1.0,1.0,1.0,0.0,1.0
23381,187919,1.0,3.0,0.0,0.0,1.0
23382,179501,1.0,5.0,0.0,0.0,1.0
23383,167603,1.0,1.0,0.0,0.0,0.0
23384,205039,1.0,0.0,1.0,0.0,1.0
23385,164721,1.0,1.0,0.0,0.0,0.0
23386,164147,1.0,1.0,1.0,0.0,1.0
23387,201459,1.0,1.0,1.0,0.0,1.0
23388,170979,1.0,1.0,0.0,0.0,1.0
23389,177371,1.0,0.0,1.0,1.0,1.0
23390,199418,3.0,9.0,2.0,1.0,1.0
23391,158690,1.0,1.0,1.0,0.0,1.0
23392,192262,1.0,18.0,2.0,1.0,4.0
23393,178563,1.0,18.0,1.0,0.0,1.0
23394,189469,1.0,66.0,1.0,1.0,1.0
23395,191410,1.0,1.0,1.0,0.0,1.0
23396,173852,1.0,1.0,1.0,1.0,1.0
23397,189758,1.0,1.0,1.0,0.0,1.0
23398,200933,1.0,1.0,1.0,0.0,1.0
23399,154569,1.0,4.0,1.0,1.0,1.0
23400,191048,1.0,1.0,1.0,1.0,1.0
23401,193372,1.0,1.0,1.0,1.0,1.0
23402,154789,1.0,5.0,1.0,1.0,1.0
23403,179322,1.0,1.0,1.0,0.0,1.0
23404,201810,1.0,1.0,0.0,0.0,1.0
23405,203619,1.0,1.0,1.0,0.0,1.0
23406,158961,1.0,6.0,1.0,0.0,1.0
23407,186955,0.0,0.0,0.0,0.0,0.0
23408,203758,1.0,1.0,1.0,1.0,1.0
23409,208055,1.0,1.0,1.0,0.0,1.0
23410,198934,1.0,0.0,0.0,0.0,1.0
23411,166602,1.0,5.0,1.0,0.0,1.0
23412,194467,1.0,2.0,0.0,1.0,1.0
23413,167887,1.0,1.0,1.0,1.0,1.0
